# {"t_start": 1593579329.1828341, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5
-1126.810434408486,100,2.994606,-1126.810434408486,0.0,0.0,0.0,0.0,0.0
-263.0959500987083,100,4.239999,-263.0959500987083,0.0,0.0,0.0,0.0,0.0
-749.2079172320664,100,5.511263,-749.2079172320664,0.0,0.0,0.0,0.0,0.0
-597.1287754140794,100,6.75142,-593.1287754140794,-2.0,0.0,-2.0,0.0,0.0
-337.68192560598254,100,7.975324,-337.68192560598254,0.0,0.0,0.0,0.0,0.0
-240.75361396186054,100,9.216488,-240.75361396186054,0.0,0.0,0.0,0.0,0.0
-454.02520322427154,100,10.402776,-454.02520322427154,0.0,0.0,0.0,0.0,0.0
-606.6728088892996,100,11.548711,-600.6728088892996,-3.0,-2.0,-1.0,0.0,0.0
-220.46336448471993,100,12.692908,-220.46336448471993,0.0,0.0,0.0,0.0,0.0
-798.9641710203141,100,13.853688,-798.9641710203141,0.0,0.0,0.0,0.0,0.0
-624.3435138761997,100,39.567947,-612.3435138761997,-4.0,0.0,-4.0,-4.0,0.0
-405.8104878598824,100,40.621389,-383.8104878598824,-11.0,-2.0,0.0,-6.0,-3.0
-745.9687059223652,100,41.760756,-704.9687059223652,-12.0,-3.0,-19.0,-7.0,0.0
-323.76575705595315,100,42.869402,-323.76575705595315,0.0,0.0,0.0,0.0,0.0
-353.38099719397724,100,43.991035,-348.38099719397724,0.0,0.0,-2.0,0.0,-3.0
-445.84415995609015,100,45.074036,-409.84415995609015,-10.0,-4.0,-2.0,-9.0,-11.0
-428.9446287304163,100,46.12212,-415.9446287304163,-3.0,-2.0,0.0,-2.0,-6.0
-336.97052556835115,100,47.243722,-326.97052556835115,0.0,-5.0,0.0,-5.0,0.0
-445.97254126518965,100,49.112425,-438.97254126518965,0.0,0.0,0.0,-3.0,-4.0
-445.10850324388593,100,51.046629,-431.10850324388593,-3.0,-3.0,-4.0,-4.0,0.0
-295.4832077231258,100,67.119192,-288.4832077231258,-2.0,-3.0,0.0,0.0,-2.0
-439.8374226912856,100,68.235988,-433.8374226912856,-3.0,0.0,-2.0,-1.0,0.0
-710.3112548328936,100,69.42463,-699.3112548328936,-3.0,0.0,0.0,-2.0,-6.0
-388.0235377838835,100,70.69822,-351.0235377838835,-13.0,-11.0,-7.0,-5.0,-1.0
-339.6887102611363,100,73.326583,-329.6887102611363,0.0,0.0,-5.0,-5.0,0.0
-399.5271761212498,100,75.367298,-395.5271761212498,0.0,0.0,0.0,-4.0,0.0
-385.57075718045235,100,76.603278,-353.57075718045235,0.0,-10.0,-10.0,-5.0,-7.0
-402.19534230977297,100,77.820812,-398.19534230977297,-1.0,0.0,0.0,-2.0,-1.0
-396.6003867648542,100,79.27846,-359.6003867648542,-3.0,-21.0,-13.0,0.0,0.0
-355.16377430409193,100,80.675692,-355.16377430409193,0.0,0.0,0.0,0.0,0.0
-529.6687183910981,100,99.592466,-516.6687183910981,-10.0,0.0,0.0,0.0,-3.0
-332.7521143183112,100,102.023707,-322.7521143183112,-4.0,-2.0,-4.0,0.0,0.0
-359.29010764695704,100,103.462048,-339.29010764695704,0.0,-6.0,-8.0,-4.0,-2.0
-498.46137362346053,100,105.113758,-491.46137362346053,0.0,-1.0,-2.0,-3.0,-1.0
-295.4521106816828,100,106.811657,-291.4521106816828,-1.0,0.0,-3.0,0.0,0.0
-466.6381018292159,100,108.528726,-434.6381018292159,-6.0,-3.0,-10.0,-13.0,0.0
-308.86358965560794,100,110.266716,-308.86358965560794,0.0,0.0,0.0,0.0,0.0
-302.6720336060971,100,111.958955,-297.6720336060971,0.0,0.0,0.0,-2.0,-3.0
-361.48043585568666,100,113.715008,-357.48043585568666,0.0,-2.0,-2.0,0.0,0.0
-525.5437553497031,100,115.151697,-510.54375534970313,-7.0,-1.0,-1.0,-2.0,-4.0
-434.910344094038,100,133.622731,-426.910344094038,-4.0,-4.0,0.0,0.0,0.0
-322.1801928812638,100,135.087025,-322.1801928812638,0.0,0.0,0.0,0.0,0.0
-432.5386777445674,100,136.596027,-425.5386777445674,0.0,-4.0,0.0,-3.0,0.0
-367.1590912081301,100,138.136864,-364.1590912081301,0.0,0.0,0.0,-2.0,-1.0
-319.1239386629313,100,139.994436,-311.1239386629313,0.0,-4.0,0.0,-2.0,-2.0
-233.19984222576022,100,141.350839,-231.19984222576022,0.0,-2.0,0.0,0.0,0.0
-498.95494559779763,100,143.059051,-497.95494559779763,-1.0,0.0,0.0,0.0,0.0
-451.84486707672477,100,144.465479,-451.84486707672477,0.0,0.0,0.0,0.0,0.0
-522.7425822429359,100,145.850071,-495.7425822429359,-12.0,-3.0,0.0,0.0,-12.0
-348.29589848406613,100,147.143247,-348.29589848406613,0.0,0.0,0.0,0.0,0.0
-408.1340075433254,100,166.781728,-404.1340075433254,-2.0,0.0,0.0,0.0,-2.0
-339.2784671969712,100,168.216802,-339.2784671969712,0.0,0.0,0.0,0.0,0.0
-443.8593708574772,100,169.685377,-440.8593708574772,-3.0,0.0,0.0,0.0,0.0
-482.86161787062883,100,171.25242,-458.86161787062883,-1.0,-1.0,0.0,-11.0,-11.0
-397.04226914420724,100,172.768309,-390.04226914420724,-3.0,0.0,-1.0,0.0,-3.0
-422.510401442647,100,174.312965,-410.510401442647,-4.0,0.0,-6.0,0.0,-2.0
-307.8992300517857,100,175.840514,-307.8992300517857,0.0,0.0,0.0,0.0,0.0
-340.62361323833466,100,177.364361,-340.62361323833466,0.0,0.0,0.0,0.0,0.0
-306.6091275741346,100,178.870777,-297.6091275741346,-1.0,0.0,-3.0,0.0,-5.0
-509.9194954521954,100,180.263417,-488.9194954521954,-3.0,-1.0,-8.0,-5.0,-4.0
-336.0868439897895,100,199.705922,-332.0868439897895,0.0,0.0,-2.0,-2.0,0.0
-345.0306599289179,100,201.346628,-333.0306599289179,0.0,-9.0,0.0,0.0,-3.0
-410.57731185492594,100,202.700924,-404.57731185492594,0.0,0.0,-2.0,-4.0,0.0
-356.9414222612977,100,204.212771,-332.9414222612977,-11.0,0.0,-2.0,-11.0,0.0
-313.8476866129786,100,205.804788,-313.8476866129786,0.0,0.0,0.0,0.0,0.0
-402.78163170069456,100,207.246765,-393.78163170069456,-1.0,-1.0,-2.0,-5.0,0.0
-333.44346798956394,100,208.852225,-313.44346798956394,-7.0,-7.0,-3.0,-3.0,0.0
-419.8624222315848,100,210.475243,-419.8624222315848,0.0,0.0,0.0,0.0,0.0
-563.1123690418899,100,211.882682,-539.1123690418899,-11.0,-5.0,-1.0,0.0,-7.0
-311.045861011371,100,213.32571,-309.045861011371,0.0,-2.0,0.0,0.0,0.0
-396.91873563826084,100,231.711312,-391.91873563826084,0.0,0.0,0.0,0.0,-5.0
-276.3197280894965,100,233.457911,-267.3197280894965,0.0,-2.0,-2.0,-2.0,-3.0
-362.30505815241486,100,234.749858,-354.30505815241486,-8.0,0.0,0.0,0.0,0.0
-328.8790854476392,100,236.120477,-326.8790854476392,0.0,-2.0,0.0,0.0,0.0
-384.6787275262177,100,237.796518,-380.6787275262177,0.0,0.0,-4.0,0.0,0.0
-415.09687427803874,100,239.137411,-401.09687427803874,-5.0,-2.0,0.0,0.0,-7.0
-559.3784295469522,100,240.781044,-551.3784295469522,0.0,-4.0,0.0,-4.0,0.0
-319.7702175239101,100,242.186637,-319.7702175239101,0.0,0.0,0.0,0.0,0.0
-369.83126296289265,100,243.813714,-351.83126296289265,-6.0,-8.0,-4.0,0.0,0.0
-274.2961316239089,100,245.489346,-267.2961316239089,-3.0,-1.0,-1.0,-2.0,0.0
-391.37399613298476,100,264.160898,-391.37399613298476,0.0,0.0,0.0,0.0,0.0
-391.4372653365135,100,265.968966,-369.4372653365135,-1.0,-8.0,-10.0,-1.0,-2.0
-712.2341085737571,100,267.306905,-712.2341085737571,0.0,0.0,0.0,0.0,0.0
-453.60778445750475,100,268.768539,-451.60778445750475,0.0,-1.0,0.0,0.0,-1.0
-387.00503635779023,100,270.503432,-381.00503635779023,0.0,-3.0,-1.0,-2.0,0.0
-365.59729448519647,100,272.062715,-360.59729448519647,0.0,0.0,-1.0,-2.0,-2.0
-299.85326993092895,100,273.523111,-283.85326993092895,0.0,0.0,-9.0,-6.0,-1.0
-442.28823772259057,100,275.154274,-442.28823772259057,0.0,0.0,0.0,0.0,0.0
-406.3544854428619,100,276.549437,-392.3544854428619,-1.0,-1.0,-11.0,0.0,-1.0
-352.3293238505721,100,278.208468,-348.3293238505721,0.0,0.0,0.0,-2.0,-2.0
-282.7057242784649,100,296.428353,-282.7057242784649,0.0,0.0,0.0,0.0,0.0
-364.3346602525562,100,298.076832,-362.3346602525562,-2.0,0.0,0.0,0.0,0.0
-466.7650387659669,100,299.514099,-466.7650387659669,0.0,0.0,0.0,0.0,0.0
-266.4457947993651,100,301.090616,-258.4457947993651,0.0,-4.0,0.0,-4.0,0.0
-374.99335131794214,100,302.541429,-359.99335131794214,-2.0,-3.0,-4.0,-2.0,-4.0
-332.15603401884437,100,304.156178,-332.15603401884437,0.0,0.0,0.0,0.0,0.0
-327.0986332753673,100,305.582826,-321.0986332753673,0.0,0.0,-3.0,-3.0,0.0
-415.88784024119377,100,307.302949,-415.88784024119377,0.0,0.0,0.0,0.0,0.0
-392.17276771366596,100,308.637871,-388.17276771366596,0.0,-1.0,-1.0,-1.0,-1.0
-240.0553140901029,100,310.346829,-218.0553140901029,0.0,-12.0,0.0,0.0,-10.0
-385.422984354198,100,329.302236,-365.422984354198,-2.0,-6.0,-2.0,-6.0,-4.0
-320.6573727093637,100,331.134393,-303.6573727093637,-5.0,0.0,0.0,-9.0,-3.0
-385.27445109188557,100,332.543126,-373.27445109188557,-4.0,0.0,-1.0,0.0,-7.0
-355.26786433905363,100,334.214671,-351.26786433905363,0.0,0.0,-1.0,-2.0,-1.0
-414.0491925254464,100,335.670548,-414.0491925254464,0.0,0.0,0.0,0.0,0.0
-442.61558104120195,100,337.262253,-420.61558104120195,-8.0,-10.0,-4.0,0.0,0.0
-361.59040101245046,100,338.721832,-348.59040101245046,-5.0,0.0,-4.0,-2.0,-2.0
-360.43826650083065,100,340.348017,-349.43826650083065,-4.0,-2.0,-5.0,0.0,0.0
-346.9326051622629,100,341.802892,-336.9326051622629,0.0,-6.0,0.0,-3.0,-1.0
-445.4111120905727,100,343.371894,-427.4111120905727,0.0,-7.0,-8.0,-3.0,0.0
-318.15070808306336,100,362.515885,-303.15070808306336,0.0,0.0,-5.0,-5.0,-5.0
-460.287440309301,100,363.975527,-454.287440309301,-3.0,-3.0,0.0,0.0,0.0
-358.29992444068193,100,365.527046,-354.29992444068193,-2.0,0.0,-2.0,0.0,0.0
-408.0927580585703,100,367.112863,-404.0927580585703,-2.0,-1.0,0.0,-1.0,0.0
-299.3926269058138,100,368.662204,-287.3926269058138,0.0,0.0,0.0,-8.0,-4.0
-481.0581756904721,100,370.21448,-463.0581756904721,0.0,-9.0,-9.0,0.0,0.0
-453.00965272728354,100,371.762608,-453.00965272728354,0.0,0.0,0.0,0.0,0.0
-489.0600855946541,100,373.341563,-489.0600855946541,0.0,0.0,0.0,0.0,0.0
-479.94511453434825,100,374.887672,-470.94511453434825,0.0,-2.0,-3.0,0.0,-4.0
-531.1080767512321,100,376.395215,-526.1080767512321,0.0,0.0,0.0,0.0,-5.0
-304.2305130022578,100,395.293898,-289.2305130022578,0.0,0.0,-10.0,-5.0,0.0
-316.78245280403644,100,396.688051,-312.78245280403644,-2.0,0.0,0.0,-2.0,0.0
-333.0961445271969,100,398.244602,-318.0961445271969,-2.0,-8.0,0.0,-5.0,0.0
-349.1452035587281,100,399.756109,-324.1452035587281,-13.0,-8.0,-2.0,-2.0,0.0
-314.4757675733417,100,401.256711,-298.4757675733417,0.0,-4.0,-4.0,-4.0,-4.0
-281.9574429052882,100,402.751583,-276.9574429052882,-1.0,-4.0,0.0,0.0,0.0
-383.24353600107133,100,404.257219,-374.24353600107133,0.0,-5.0,-4.0,0.0,0.0
-395.4890047162771,100,405.822229,-373.4890047162771,0.0,-3.0,-8.0,-2.0,-9.0
