# {"t_start": 1593291957.077208, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2
-209.53083380311728,100,2.466901,-209.53083380311728,0.0,0.0
-248.25731191039085,100,3.175941,-248.25731191039085,0.0,0.0
-257.8262296319008,100,3.886965,-257.8262296319008,0.0,0.0
-373.45288897305727,100,4.571909,-371.45288897305727,-2.0,0.0
-361.41195759922266,100,5.28176,-361.41195759922266,0.0,0.0
-208.93671481730416,100,6.019506,-208.93671481730416,0.0,0.0
-444.0919886827469,100,6.730642,-444.0919886827469,0.0,0.0
-184.73812497779727,100,7.463231,-184.73812497779727,0.0,0.0
-265.41036239266396,100,8.168246,-265.41036239266396,0.0,0.0
-240.7978237271309,100,8.856631,-240.7978237271309,0.0,0.0
-137.2777376100421,100,50.624595,-137.2777376100421,0.0,0.0
-280.8316629976034,100,51.348135,-276.8316629976034,-4.0,0.0
-208.01307860389352,100,52.098029,-208.01307860389352,0.0,0.0
-775.6676758676767,100,52.826599,-775.6676758676767,0.0,0.0
-210.50198683142662,100,53.524622,-210.50198683142662,0.0,0.0
-438.4210727773607,100,54.224154,-438.4210727773607,0.0,0.0
-370.38974618911743,100,54.939065,-370.38974618911743,0.0,0.0
-137.44943367689848,100,55.637762,-137.44943367689848,0.0,0.0
-343.77706537768245,100,56.338883,-343.77706537768245,0.0,0.0
-264.3306558802724,100,57.035182,-264.3306558802724,0.0,0.0
-207.45546746905893,100,85.667016,-204.45546746905893,-3.0,0.0
-308.8619800917804,100,86.406861,-308.8619800917804,0.0,0.0
-240.30243653804064,100,87.122737,-240.30243653804064,0.0,0.0
-260.80471670627594,100,87.857276,-260.80471670627594,0.0,0.0
-274.0978657230735,100,88.561639,-274.0978657230735,0.0,0.0
-321.19014324247837,100,89.262502,-321.19014324247837,0.0,0.0
-249.45619556307793,100,89.995721,-249.45619556307793,0.0,0.0
-272.8639612197876,100,90.70778,-272.8639612197876,0.0,0.0
-313.0185635872185,100,91.410873,-313.0185635872185,0.0,0.0
-266.52197946608067,100,92.113467,-263.52197946608067,0.0,-3.0
-204.0365754365921,100,120.56542,-204.0365754365921,0.0,0.0
-197.93416608683765,100,121.280066,-197.93416608683765,0.0,0.0
-192.0358215123415,100,121.979867,-192.0358215123415,0.0,0.0
-376.0974955558777,100,122.703169,-376.0974955558777,0.0,0.0
-238.04955744370818,100,123.396619,-237.04955744370818,0.0,-1.0
-550.178226441145,100,124.123959,-542.178226441145,-1.0,-7.0
-341.70906379818916,100,124.8017,-341.70906379818916,0.0,0.0
-121.18209040164948,100,125.501261,-121.18209040164948,0.0,0.0
-326.21428995765746,100,126.188711,-326.21428995765746,0.0,0.0
-213.01042677275836,100,126.874,-207.01042677275836,-3.0,-3.0
-260.6698989123106,100,154.606393,-260.6698989123106,0.0,0.0
-272.3214182853699,100,155.324061,-272.3214182853699,0.0,0.0
-202.3239718452096,100,155.970269,-202.3239718452096,0.0,0.0
-198.7509352490306,100,156.659621,-198.7509352490306,0.0,0.0
-246.28829492628574,100,157.372927,-246.28829492628574,0.0,0.0
-365.4409105181694,100,158.081814,-365.4409105181694,0.0,0.0
-240.19924882799387,100,158.773514,-240.19924882799387,0.0,0.0
-202.321590911597,100,159.484147,-200.321590911597,-2.0,0.0
-438.7283276617527,100,160.17179,-438.7283276617527,0.0,0.0
-410.5004424583167,100,160.828943,-410.5004424583167,0.0,0.0
-181.0699978247285,100,188.372165,-181.0699978247285,0.0,0.0
-189.4567025974393,100,189.070601,-189.4567025974393,0.0,0.0
-213.66211615502834,100,189.769199,-213.66211615502834,0.0,0.0
-235.07093152403831,100,190.465008,-223.07093152403831,-6.0,-6.0
-167.3820684303064,100,191.164912,-163.3820684303064,0.0,-4.0
-156.83154334127903,100,191.867021,-156.83154334127903,0.0,0.0
-220.26802188530564,100,192.551929,-216.26802188530564,-2.0,-2.0
-262.67620631307364,100,193.242636,-262.67620631307364,0.0,0.0
-213.2594923209399,100,193.94397,-209.2594923209399,-4.0,0.0
-347.54974043369293,100,194.630558,-347.54974043369293,0.0,0.0
-181.01874262373894,100,222.321665,-181.01874262373894,0.0,0.0
-214.94742090255022,100,222.971046,-214.94742090255022,0.0,0.0
-150.9216829687357,100,223.656314,-150.9216829687357,0.0,0.0
-370.1730703767389,100,224.340635,-370.1730703767389,0.0,0.0
-138.08467779681087,100,224.994008,-136.08467779681087,0.0,-2.0
-191.1122331917286,100,225.66178,-191.1122331917286,0.0,0.0
-268.2080154120922,100,226.380764,-268.2080154120922,0.0,0.0
-202.86334581673145,100,227.052575,-200.86334581673145,-2.0,0.0
-236.88578692823648,100,227.728707,-236.88578692823648,0.0,0.0
-253.13626605272293,100,228.403639,-253.13626605272293,0.0,0.0
-159.63996900245547,100,255.683322,-159.63996900245547,0.0,0.0
-193.7497963756323,100,256.379165,-193.7497963756323,0.0,0.0
-150.96162630617619,100,257.060123,-150.96162630617619,0.0,0.0
-199.82657867856324,100,257.754895,-198.82657867856324,-1.0,0.0
-180.45406981557608,100,258.483431,-178.45406981557608,0.0,-2.0
-270.71543829515576,100,259.174027,-270.71543829515576,0.0,0.0
-144.69168617203832,100,259.829065,-144.69168617203832,0.0,0.0
-299.6069545093924,100,260.521182,-299.6069545093924,0.0,0.0
-298.61056346073747,100,261.240426,-298.61056346073747,0.0,0.0
-232.96183771640062,100,261.885261,-232.96183771640062,0.0,0.0
-179.20844975672662,100,289.697824,-179.20844975672662,0.0,0.0
-221.14380691573024,100,290.382655,-221.14380691573024,0.0,0.0
-257.29646338149905,100,291.085641,-255.29646338149905,0.0,-2.0
-206.26905925944448,100,291.760569,-204.26905925944448,0.0,-2.0
-272.99673802405596,100,292.433147,-272.99673802405596,0.0,0.0
-188.10661744698882,100,293.122212,-183.10661744698882,0.0,-5.0
-223.65506798028946,100,293.842797,-223.65506798028946,0.0,0.0
-154.92042876407504,100,294.540992,-154.92042876407504,0.0,0.0
-139.08452126011252,100,295.235675,-139.08452126011252,0.0,0.0
-202.18868124485016,100,295.950487,-202.18868124485016,0.0,0.0
-182.19822074472904,100,324.01379,-182.19822074472904,0.0,0.0
-291.3025156855583,100,324.72017,-291.3025156855583,0.0,0.0
-215.22440500929952,100,325.389671,-215.22440500929952,0.0,0.0
-214.08904302865267,100,326.11045,-214.08904302865267,0.0,0.0
-182.73521983623505,100,326.791567,-182.73521983623505,0.0,0.0
-243.41414495557547,100,327.511595,-238.41414495557547,-5.0,0.0
-214.79647423885763,100,328.242422,-214.79647423885763,0.0,0.0
-155.10398615151644,100,328.944624,-151.10398615151644,-2.0,-2.0
-225.66726671904325,100,329.639238,-225.66726671904325,0.0,0.0
-151.6012802682817,100,330.33573,-151.6012802682817,0.0,0.0
-166.1819905936718,100,358.074871,-162.1819905936718,0.0,-4.0
-188.96944292634726,100,358.765936,-187.96944292634726,0.0,-1.0
-236.8300468325615,100,359.46349,-236.8300468325615,0.0,0.0
-206.9969695955515,100,360.163138,-206.9969695955515,0.0,0.0
-182.81919235736132,100,360.882004,-182.81919235736132,0.0,0.0
-208.9437846019864,100,361.578862,-208.9437846019864,0.0,0.0
-191.87407893221825,100,362.282032,-187.87407893221825,-4.0,0.0
-211.5813798084855,100,362.998524,-211.5813798084855,0.0,0.0
-252.41326848696917,100,363.697109,-248.41326848696917,-2.0,-2.0
-276.3337196558714,100,364.406968,-276.3337196558714,0.0,0.0
-198.25768784433603,100,392.730296,-198.25768784433603,0.0,0.0
-210.8861071653664,100,393.404632,-208.8861071653664,-1.0,-1.0
-172.99942157417536,100,394.110547,-172.99942157417536,0.0,0.0
-178.17590453848243,100,394.827933,-170.17590453848243,-4.0,-4.0
-184.28405259922147,100,395.53994,-184.28405259922147,0.0,0.0
-232.0703459624201,100,396.234008,-232.0703459624201,0.0,0.0
-204.27056932076812,100,396.949021,-199.27056932076812,0.0,-5.0
-217.4779703170061,100,397.647272,-217.4779703170061,0.0,0.0
-229.67115035653114,100,398.332545,-229.67115035653114,0.0,0.0
-130.93407905101776,100,399.058638,-130.93407905101776,0.0,0.0
-165.4047276750207,100,427.712819,-165.4047276750207,0.0,0.0
-169.24977412819862,100,428.408099,-169.24977412819862,0.0,0.0
-161.6821211837232,100,429.088687,-157.6821211837232,-4.0,0.0
-262.89273396134377,100,429.796487,-262.89273396134377,0.0,0.0
-189.54800264537334,100,430.489188,-189.54800264537334,0.0,0.0
-179.41924386564642,100,431.160985,-179.41924386564642,0.0,0.0
-175.40725967660546,100,431.875317,-173.40725967660546,-2.0,0.0
-203.7385677099228,100,432.565892,-203.7385677099228,0.0,0.0
-172.11108564771712,100,433.267563,-172.11108564771712,0.0,0.0
-160.34654180705547,100,433.95711,-160.34654180705547,0.0,0.0
-232.26075567305088,100,461.641756,-232.26075567305088,0.0,0.0
-131.00279476121068,100,462.334483,-131.00279476121068,0.0,0.0
-208.91016854345798,100,463.046622,-208.91016854345798,0.0,0.0
-192.8557245209813,100,463.727387,-192.8557245209813,0.0,0.0
-218.5501526631415,100,464.419964,-214.5501526631415,-2.0,-2.0
-199.6659501735121,100,465.100771,-199.6659501735121,0.0,0.0
-285.74116345494986,100,465.786838,-277.74116345494986,-4.0,-4.0
-226.39405806735158,100,466.516588,-226.39405806735158,0.0,0.0
-172.13920054025948,100,467.227991,-172.13920054025948,0.0,0.0
-131.8916247850284,100,467.935607,-128.8916247850284,0.0,-3.0
-172.459890820086,100,495.86336,-170.459890820086,-2.0,0.0
-157.68267850298434,100,496.54652,-122.68267850298434,-12.0,-23.0
-167.24233611486852,100,497.228748,-167.24233611486852,0.0,0.0
-188.90849885949865,100,497.935251,-188.90849885949865,0.0,0.0
-148.4250356182456,100,498.63998,-148.4250356182456,0.0,0.0
-163.80508624203503,100,499.313474,-163.80508624203503,0.0,0.0
-88.89515255950391,100,500.023466,-88.89515255950391,0.0,0.0
-256.56228499114513,100,500.714508,-256.56228499114513,0.0,0.0
-160.78574161045253,100,501.424156,-156.78574161045253,-4.0,0.0
-144.52165183238685,100,502.121187,-144.52165183238685,0.0,0.0
-190.78830134868622,100,530.195742,-190.78830134868622,0.0,0.0
-176.36435121297836,100,530.811927,-174.36435121297836,-2.0,0.0
-112.71740285959095,100,531.426604,-112.71740285959095,0.0,0.0
-190.95815855264664,100,532.065706,-186.95815855264664,-4.0,0.0
-180.1357348188758,100,532.672739,-180.1357348188758,0.0,0.0
-154.2801185026765,100,533.270034,-151.2801185026765,-3.0,0.0
-188.51414747163653,100,533.930641,-186.51414747163653,-1.0,-1.0
-158.6384716592729,100,534.582437,-158.6384716592729,0.0,0.0
-144.982855938375,100,535.166205,-135.982855938375,-9.0,0.0
-206.02318441867828,100,535.831995,-204.02318441867828,-1.0,-1.0
-160.77654805779457,100,563.158925,-156.77654805779457,-4.0,0.0
-202.59306433051825,100,563.848988,-200.59306433051825,-2.0,0.0
-152.4163525532931,100,564.497925,-152.4163525532931,0.0,0.0
-112.54081631824374,100,565.172265,-107.54081631824374,-3.0,-2.0
-176.3291572034359,100,565.87326,-175.3291572034359,0.0,-1.0
-173.0999221354723,100,566.528614,-173.0999221354723,0.0,0.0
-175.39167346805334,100,567.214884,-175.39167346805334,0.0,0.0
-220.02569825202227,100,567.888345,-218.02569825202227,-1.0,-1.0
-153.1914112754166,100,568.558651,-142.1914112754166,-5.0,-6.0
-200.8528086990118,100,569.260521,-197.8528086990118,-3.0,0.0
-210.91135089844465,100,596.816122,-210.91135089844465,0.0,0.0
-191.2752586826682,100,597.506844,-189.2752586826682,-2.0,0.0
-159.80424508452415,100,598.159614,-148.80424508452415,-2.0,-9.0
-134.9556476920843,100,598.778001,-127.95564769208431,0.0,-7.0
-122.49138297326863,100,599.419283,-122.49138297326863,0.0,0.0
-171.21369351446629,100,600.07718,-169.21369351446629,-2.0,0.0
-174.0224808678031,100,600.767675,-174.0224808678031,0.0,0.0
-194.50618222355843,100,601.445192,-194.50618222355843,0.0,0.0
-227.3650850057602,100,602.088854,-227.3650850057602,0.0,0.0
-186.2888910844922,100,602.75609,-186.2888910844922,0.0,0.0
