# {"t_start": 1594433594.5234013, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5,r6
0,100,6.664192,0,11,7,0,-18,0,0
3,100,10.023304,3,0,1,0,-1,0,0
0,100,13.280551,34,1,8,7,-50,0,0
0,100,16.469446,20,0,0,0,-20,0,0
0,100,20.10912,1,0,1,0,-2,0,0
0,100,23.7065,2,0,0,0,-2,0,0
9,100,27.166647,0,2,0,0,7,0,0
12,100,30.60115,19,0,1,3,-11,0,0
18,100,33.959754,0,0,0,0,18,0,0
0,100,37.381668,9,5,4,0,-18,0,0
0,100,90.24559,0,0,0,3,-3,0,0
24,100,93.834433,33,0,3,2,-14,0,0
6,100,97.425934,12,2,0,0,-8,0,0
0,100,100.781535,16,0,3,1,-20,0,0
0,100,104.237206,3,2,2,0,-7,0,0
0,100,107.672396,0,0,0,0,0,0,0
33,100,111.142816,12,0,0,3,18,0,0
3,100,114.659242,0,0,2,0,1,0,0
21,100,118.257828,0,0,0,3,18,0,0
0,100,121.327212,0,0,0,0,0,0,0
0,100,139.741889,9,1,0,0,-10,0,0
15,100,143.291238,0,0,4,0,11,0,0
0,100,146.646578,3,0,8,9,-20,0,0
12,100,149.974331,0,3,1,3,5,0,0
0,100,153.220393,0,0,3,4,-7,0,0
0,100,156.146669,0,0,0,0,0,0,0
0,100,159.047068,0,0,0,0,0,0,0
0,100,161.95641,0,0,0,0,0,0,0
3,100,164.964684,15,5,3,3,-23,0,0
18,100,167.837777,8,0,0,2,8,0,0
0,100,185.808817,0,0,0,0,0,0,0
18,100,188.776114,0,5,0,0,13,0,0
9,100,191.659083,4,0,1,0,4,0,0
15,100,194.701562,0,0,0,0,15,0,0
0,100,197.6312,0,0,0,0,0,0,0
6,100,200.575909,8,0,2,0,-4,0,0
0,100,203.508646,10,0,0,0,-10,0,0
27,100,206.671342,16,0,0,6,5,0,0
0,100,209.621839,15,7,4,0,-26,0,0
21,100,212.531124,0,0,0,1,20,0,0
0,100,229.956091,0,0,0,0,0,0,0
0,100,232.845896,0,0,0,0,0,0,0
27,100,235.738694,0,1,5,4,17,0,0
12,100,238.623479,0,2,3,0,7,0,0
0,100,241.430053,0,0,0,4,-4,0,0
18,100,244.319856,0,0,0,0,18,0,0
15,100,247.109347,16,0,1,5,-7,0,0
3,100,249.886822,0,0,2,0,1,0,0
0,100,253.107608,0,0,0,0,0,0,0
0,100,256.005507,5,2,2,1,-10,0,0
0,100,274.742303,0,0,0,0,0,0,0
0,100,278.367835,0,0,4,0,-4,0,0
9,100,281.842954,15,0,0,0,-6,0,0
15,100,284.749997,0,0,0,0,15,0,0
0,100,287.565579,0,0,5,0,-5,0,0
3,100,290.44137,0,2,2,1,-2,0,0
0,100,293.259231,0,2,2,0,-4,0,0
0,100,296.183957,0,3,0,0,-3,0,0
3,100,299.030871,0,0,1,0,2,0,0
21,100,301.840832,25,0,0,5,-9,0,0
0,100,319.49344,6,1,1,0,-8,0,0
6,100,323.110958,0,5,0,1,0,0,0
12,100,326.596774,16,1,3,2,-10,0,0
6,100,329.879366,15,0,0,0,-9,0,0
9,100,333.10417,1,0,0,0,8,0,0
0,100,336.130734,8,2,0,0,-10,0,0
12,100,339.274486,6,0,2,0,4,0,0
6,100,342.41967,16,0,0,4,-14,0,0
0,100,345.409726,0,1,0,0,-1,0,0
0,100,348.237733,0,0,3,0,-3,0,0
0,100,366.190682,0,0,0,0,0,0,0
18,100,369.267713,0,0,4,0,14,0,0
39,100,372.446894,5,3,0,0,31,0,0
0,100,375.590398,18,3,1,0,-22,0,0
0,100,378.630219,0,1,1,0,-2,0,0
0,100,381.770083,0,0,0,1,-1,0,0
0,100,385.028631,0,0,0,0,0,0,0
12,100,388.351686,0,0,0,0,12,0,0
18,100,391.455857,0,0,0,1,17,0,0
0,100,394.584507,0,0,3,0,-3,0,0
9,100,411.813755,20,5,1,0,-17,0,0
9,100,414.647387,13,0,2,1,-7,0,0
18,100,417.492526,0,0,3,0,15,0,0
6,100,420.330408,0,2,1,0,3,0,0
0,100,423.130167,0,0,0,6,-6,0,0
24,100,425.914861,0,0,0,2,22,0,0
12,100,428.746848,9,0,6,1,-4,0,0
0,100,431.512107,3,0,0,0,-3,0,0
0,100,434.328691,0,2,0,1,-3,0,0
6,100,437.144611,0,0,0,0,6,0,0
0,100,454.878114,0,2,0,7,-9,0,0
12,100,458.263162,2,0,0,0,10,0,0
9,100,461.251383,3,0,2,0,4,0,0
24,100,464.176516,12,0,6,3,3,0,0
30,100,467.356595,15,0,0,0,15,0,0
3,100,470.351147,0,1,0,0,2,0,0
33,100,473.486578,1,2,0,0,30,0,0
42,100,476.625093,4,1,2,4,31,0,0
0,100,479.835969,14,1,0,0,-15,0,0
24,100,483.109009,0,0,0,2,22,0,0
6,100,501.242935,6,1,1,0,-2,0,0
36,100,504.651014,1,0,1,0,34,0,0
0,100,508.087416,0,0,0,0,0,0,0
21,100,511.536283,0,0,0,0,21,0,0
15,100,514.893178,0,0,0,0,15,0,0
