# {"t_start": 1594433594.6215382, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5,r6
0,100,6.56025,0,0,0,0,0,0,0
0,100,9.935151,0,4,2,0,-6,0,0
0,100,13.181604,0,2,0,0,-2,0,0
27,100,16.367612,1,3,0,0,23,0,0
0,100,20.013358,4,5,1,0,-10,0,0
12,100,23.609906,2,0,1,0,9,0,0
0,100,27.058146,0,2,0,6,-8,0,0
0,100,30.504056,0,4,0,0,-4,0,0
0,100,33.847075,8,2,0,1,-11,0,0
0,100,37.282216,0,0,0,0,0,0,0
0,100,90.145354,0,0,0,0,0,0,0
0,100,93.730808,1,2,0,9,-12,0,0
12,100,97.325533,12,0,7,0,-7,0,0
39,100,100.681809,0,0,0,0,39,0,0
9,100,104.149871,0,0,0,3,6,0,0
0,100,107.564926,22,2,0,0,-24,0,0
3,100,111.036222,24,6,3,2,-32,0,0
30,100,114.555456,0,0,0,0,30,0,0
3,100,118.157616,28,6,19,0,-50,0,0
0,100,121.227153,0,0,0,0,0,0,0
0,100,139.636277,0,1,0,0,-1,0,0
0,100,143.194032,0,0,0,0,0,0,0
18,100,146.542041,0,0,0,0,18,0,0
0,100,149.866961,17,3,0,0,-20,0,0
15,100,153.121746,0,0,0,0,15,0,0
21,100,156.0384,2,0,0,0,19,0,0
6,100,158.943154,0,0,0,0,6,0,0
18,100,161.854367,0,1,0,0,17,0,0
9,100,164.869609,0,4,0,0,5,0,0
9,100,167.737497,0,3,0,0,6,0,0
9,100,185.71207,0,0,0,3,6,0,0
15,100,188.678459,0,0,2,0,13,0,0
0,100,191.559245,1,0,5,0,-6,0,0
0,100,194.59689,0,1,0,0,-1,0,0
15,100,197.537877,0,0,0,0,15,0,0
9,100,200.471562,0,0,1,0,8,0,0
0,100,203.399434,0,0,3,0,-3,0,0
3,100,206.56487,2,2,4,0,-5,0,0
3,100,209.519447,0,0,0,0,3,0,0
0,100,212.425694,0,0,0,0,0,0,0
0,100,229.861528,0,0,0,1,-1,0,0
0,100,232.746114,20,5,0,0,-25,0,0
18,100,235.633763,0,0,0,2,16,0,0
6,100,238.523326,0,0,0,0,6,0,0
24,100,241.331998,0,0,0,0,24,0,0
78,100,244.223923,8,0,2,0,68,0,0
0,100,247.006563,3,0,1,0,-4,0,0
0,100,249.788395,5,0,2,0,-7,0,0
24,100,253.003704,0,0,0,0,24,0,0
0,100,255.904933,0,0,0,0,0,0,0
27,100,274.639444,0,0,5,0,22,0,0
0,100,278.257605,0,0,0,0,0,0,0
9,100,281.730119,0,0,3,0,6,0,0
0,100,284.652621,5,0,0,0,-5,0,0
0,100,287.470092,8,1,2,6,-17,0,0
63,100,290.343622,10,0,0,9,44,0,0
24,100,293.164515,2,5,0,3,14,0,0
21,100,296.078695,20,0,0,0,1,0,0
0,100,298.926861,1,0,0,0,-1,0,0
0,100,301.744469,2,2,0,0,-4,0,0
0,100,319.378518,14,0,0,0,-14,0,0
0,100,323.008097,2,0,2,0,-4,0,0
27,100,326.487658,0,2,0,0,25,0,0
0,100,329.777987,0,0,0,2,-2,0,0
24,100,333.003017,0,0,0,0,24,0,0
39,100,336.032163,4,0,0,1,34,0,0
0,100,339.169689,8,0,2,6,-16,0,0
0,100,342.325254,21,0,6,0,-27,0,0
0,100,345.315472,0,0,0,0,0,0,0
0,100,348.139083,0,3,6,2,-11,0,0
0,100,366.099182,0,0,0,0,0,0,0
12,100,369.163332,0,0,0,0,12,0,0
0,100,372.346577,2,1,0,3,-6,0,0
3,100,375.496863,10,12,0,1,-20,0,0
0,100,378.529958,0,0,0,4,-4,0,0
0,100,381.671557,0,0,0,2,-2,0,0
9,100,384.935824,0,0,0,3,6,0,0
21,100,388.250698,2,8,0,0,11,0,0
36,100,391.360252,1,0,0,0,35,0,0
