# {"t_start": 1594433594.3733237, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5,r6
0,100,6.802739,0,0,0,3,-3,0,0
0,100,10.171333,8,2,1,2,-13,0,0
0,100,13.429866,4,0,1,0,-5,0,0
0,100,16.621346,12,2,1,2,-17,0,0
0,100,20.259207,0,0,0,0,0,0,0
6,100,23.847231,2,0,3,2,-1,0,0
0,100,27.305229,0,0,0,0,0,0,0
6,100,30.746614,0,1,0,0,5,0,0
3,100,34.094568,0,0,2,2,-1,0,0
0,100,37.520368,15,0,0,0,-15,0,0
0,100,90.379994,27,0,8,0,-35,0,0
0,100,93.971859,10,0,0,0,-10,0,0
12,100,97.57143,0,0,0,0,12,0,0
6,100,100.927179,0,6,0,2,-2,0,0
3,100,104.392714,4,0,0,1,-2,0,0
0,100,107.812609,20,0,0,0,-20,0,0
3,100,111.28184,4,1,1,0,-3,0,0
0,100,114.792228,15,0,0,1,-16,0,0
0,100,118.398086,12,2,2,2,-18,0,0
0,100,121.476659,0,1,1,3,-5,0,0
9,100,139.880624,12,1,3,2,-9,0,0
0,100,143.440282,12,0,0,3,-15,0,0
21,100,146.787962,0,0,0,0,21,0,0
3,100,150.114894,0,5,2,0,-4,0,0
3,100,153.372447,0,0,4,0,-1,0,0
0,100,156.286126,0,2,0,0,-2,0,0
60,100,159.191034,8,0,0,2,50,0,0
0,100,162.102464,0,0,0,0,0,0,0
0,100,165.117333,0,0,0,4,-4,0,0
9,100,167.981497,20,4,3,0,-18,0,0
0,100,185.960441,0,2,2,1,-5,0,0
3,100,188.924097,8,2,2,2,-11,0,0
6,100,191.808207,0,0,4,0,2,0,0
3,100,194.853563,0,0,0,0,3,0,0
6,100,197.781953,5,0,0,0,1,0,0
18,100,200.717448,0,0,2,0,16,0,0
9,100,203.647171,0,0,0,2,7,0,0
6,100,206.814965,20,0,0,0,-14,0,0
6,100,209.766266,24,6,0,0,-24,0,0
51,100,212.678572,0,0,0,0,51,0,0
3,100,230.105632,5,0,0,0,-2,0,0
15,100,232.995737,0,0,0,0,15,0,0
18,100,235.886605,0,0,0,0,18,0,0
0,100,238.771569,0,0,0,0,0,0,0
66,100,241.582323,0,0,0,1,65,0,0
24,100,244.467871,2,0,0,0,22,0,0
6,100,247.254326,0,0,2,0,4,0,0
12,100,250.036135,12,1,0,3,-4,0,0
0,100,253.247046,0,0,0,0,0,0,0
0,100,256.154939,8,2,0,0,-10,0,0
0,100,274.890954,0,0,0,0,0,0,0
24,100,278.518198,0,0,0,0,24,0,0
9,100,281.979348,0,2,0,0,7,0,0
9,100,284.901366,0,2,0,0,7,0,0
0,100,287.715051,0,0,0,1,-1,0,0
12,100,290.590658,0,0,0,0,12,0,0
0,100,293.4125,32,3,0,0,-35,0,0
0,100,296.324816,0,0,0,2,-2,0,0
0,100,299.172336,0,2,2,0,-4,0,0
9,100,301.98862,4,0,4,2,-1,0,0
30,100,319.627957,0,0,0,0,30,0,0
6,100,323.25013,0,0,6,0,0,0,0
21,100,326.733302,0,0,0,0,21,0,0
0,100,330.022815,2,0,0,0,-2,0,0
0,100,333.250681,8,0,2,0,-10,0,0
72,100,336.27974,0,0,0,1,71,0,0
12,100,339.410141,7,0,1,2,2,0,0
60,100,342.570835,0,0,0,4,56,0,0
0,100,345.559458,0,0,0,0,0,0,0
12,100,348.386306,1,4,2,0,5,0,0
3,100,366.334064,1,0,0,0,2,0,0
0,100,369.41362,4,0,0,1,-5,0,0
3,100,372.589686,6,0,1,1,-5,0,0
0,100,375.739798,0,0,3,0,-3,0,0
48,100,378.770046,12,4,0,0,32,0,0
0,100,381.919375,0,0,0,0,0,0,0
9,100,385.178011,0,0,0,0,9,0,0
6,100,388.49474,8,0,3,0,-5,0,0
15,100,391.607978,4,0,0,1,10,0,0
0,100,394.733398,20,2,6,2,-30,0,0
6,100,411.957819,8,0,1,2,-5,0,0
12,100,414.78859,20,4,1,0,-13,0,0
30,100,417.635458,1,0,0,0,29,0,0
0,100,420.475404,8,0,2,0,-10,0,0
0,100,423.281274,1,0,0,0,-1,0,0
18,100,426.065506,0,0,2,0,16,0,0
9,100,428.886964,5,0,1,0,3,0,0
0,100,431.657597,5,0,0,0,-5,0,0
6,100,434.476934,4,0,1,0,1,0,0
15,100,437.286238,1,0,1,2,11,0,0
21,100,455.024142,0,0,0,1,20,0,0
18,100,458.416295,12,0,2,3,1,0,0
9,100,461.392134,0,0,0,0,9,0,0
0,100,464.32531,3,0,1,1,-5,0,0
15,100,467.501853,4,0,0,1,10,0,0
6,100,470.494173,0,0,0,0,6,0,0
0,100,473.632236,0,0,0,2,-2,0,0
3,100,476.774696,4,0,1,0,-2,0,0
0,100,479.98561,8,0,0,4,-12,0,0
21,100,483.256655,0,2,1,0,18,0,0
6,100,501.394544,5,9,5,3,-16,0,0
0,100,504.789348,0,0,0,0,0,0,0
0,100,508.222973,9,0,1,0,-10,0,0
0,100,511.681571,1,0,0,0,-1,0,0
9,100,515.033954,22,1,0,0,-14,0,0
21,100,517.823109,0,0,0,0,21,0,0
63,100,520.676919,0,0,1,0,62,0,0
12,100,523.538506,4,0,1,2,5,0,0
6,100,526.351771,0,0,0,0,6,0,0
0,100,529.176493,0,0,3,0,-3,0,0
9,100,571.933434,0,0,0,0,9,0,0
0,100,574.838197,4,0,1,0,-5,0,0
6,100,578.159716,18,0,0,4,-16,0,0
0,100,581.13919,0,0,0,0,0,0,0
21,100,584.672571,5,5,0,0,11,0,0
0,100,588.00948,8,0,2,0,-10,0,0
3,100,591.256745,10,0,0,3,-10,0,0
0,100,594.587135,4,2,0,2,-8,0,0
24,100,597.7693,0,2,1,0,21,0,0
24,100,601.125702,4,1,0,0,19,0,0
12,100,619.136404,0,2,2,0,8,0,0
0,100,622.561121,0,0,0,0,0,0,0
3,100,625.955637,5,0,0,0,-2,0,0
9,100,629.302822,0,0,0,0,9,0,0
0,100,632.629731,38,1,5,0,-44,0,0
0,100,635.93015,0,0,6,0,-6,0,0
21,100,638.897103,0,0,0,0,21,0,0
0,100,642.375163,21,0,4,2,-27,0,0
24,100,645.589255,0,0,2,0,22,0,0
0,100,648.658624,1,0,1,1,-3,0,0
9,100,666.80699,0,5,2,2,0,0,0
6,100,669.868613,0,0,0,4,2,0,0
9,100,672.993933,2,0,0,0,7,0,0
9,100,676.092378,4,1,0,0,4,0,0
0,100,679.17908,0,5,0,0,-5,0,0
18,100,682.441682,13,0,2,3,0,0,0
0,100,685.451608,8,8,7,0,-23,0,0
3,100,688.622139,0,2,2,0,-1,0,0
6,100,691.663352,0,1,4,0,1,0,0
15,100,694.474776,0,0,0,0,15,0,0
24,100,712.400339,6,0,0,0,18,0,0
3,100,715.372547,0,2,0,0,1,0,0
3,100,718.323899,12,0,5,0,-14,0,0
45,100,721.686882,5,0,0,0,40,0,0
33,100,724.970424,0,6,1,4,22,0,0
0,100,728.162672,4,6,3,5,-18,0,0
15,100,731.215591,0,0,0,0,15,0,0
9,100,734.532826,0,0,0,0,9,0,0
18,100,737.806271,12,0,3,3,0,0,0
18,100,740.955215,0,0,4,0,14,0,0
3,100,758.193919,5,0,0,2,-4,0,0
0,100,761.263208,0,0,0,1,-1,0,0
0,100,764.501625,8,1,3,1,-13,0,0
0,100,767.698815,8,0,0,2,-10,0,0
39,100,770.50949,9,1,0,2,27,0,0
27,100,773.308609,0,0,0,1,26,0,0
0,100,776.127624,0,0,0,0,0,0,0
33,100,778.958446,25,2,0,0,6,0,0
3,100,781.756527,0,0,0,1,2,0,0
18,100,784.64573,10,0,5,0,3,0,0
0,100,802.41371,0,0,2,0,-2,0,0
0,100,805.439163,0,0,2,0,-2,0,0
24,100,808.268792,0,0,0,0,24,0,0
0,100,811.146339,0,2,0,0,-2,0,0
0,100,813.983239,0,0,0,0,0,0,0
90,100,816.807532,8,5,1,0,76,0,0
9,100,819.765906,7,1,3,0,-2,0,0
6,100,822.569334,4,0,0,0,2,0,0
0,100,825.342103,4,0,1,1,-6,0,0
0,100,828.194302,0,2,2,1,-5,0,0
12,100,845.441096,1,0,0,0,11,0,0
6,100,848.379457,5,0,1,0,0,0,0
6,100,851.455118,0,2,0,0,4,0,0
48,100,854.88441,0,10,1,0,37,0,0
0,100,858.044682,30,2,0,1,-33,0,0
9,100,861.070035,14,0,3,1,-9,0,0
3,100,864.270454,18,0,2,0,-17,0,0
0,100,867.516558,0,0,1,2,-3,0,0
0,100,870.636326,16,0,4,0,-20,0,0
0,100,873.838543,30,0,2,2,-34,0,0
15,100,891.128624,0,0,2,0,13,0,0
15,100,894.034967,0,0,0,0,15,0,0
9,100,897.26174,0,0,1,2,6,0,0
39,100,900.426349,4,2,2,4,27,0,0
0,100,903.544153,5,0,2,0,-7,0,0
0,100,906.684055,0,0,1,0,-1,0,0
33,100,909.915711,0,0,0,0,33,0,0
15,100,912.924629,8,2,6,0,-1,0,0
6,100,916.197375,0,0,0,0,6,0,0
0,100,919.26581,15,7,1,0,-23,0,0
12,100,936.936478,5,0,1,0,6,0,0
30,100,940.125344,0,0,2,0,28,0,0
0,100,943.166873,0,2,0,2,-4,0,0
18,100,946.798434,1,0,0,0,17,0,0
0,100,950.255724,4,2,5,0,-11,0,0
6,100,953.841788,14,0,0,1,-9,0,0
3,100,957.312186,0,0,1,1,1,0,0
15,100,960.531106,0,0,0,0,15,0,0
21,100,963.539001,1,3,0,0,17,0,0
0,100,966.667211,5,0,0,0,-5,0,0
36,100,984.858029,8,0,2,2,24,0,0
3,100,988.48374,8,0,2,3,-10,0,0
0,100,991.725949,2,3,0,1,-6,0,0
3,100,994.861343,20,0,6,0,-23,0,0
33,100,997.955777,12,0,3,0,18,0,0
30,100,1001.033256,0,0,1,0,29,0,0
0,100,1004.300047,0,0,0,0,0,0,0
0,100,1007.332554,0,3,0,0,-3,0,0
0,100,1010.584636,0,0,0,0,0,0,0
0,100,1013.864829,2,0,9,0,-11,0,0
0,100,1055.856628,0,1,2,0,-3,0,0
0,100,1058.712119,0,0,0,0,0,0,0
6,100,1061.579813,37,0,4,0,-35,0,0
0,100,1064.397579,0,0,0,3,-3,0,0
3,100,1067.266169,14,2,0,0,-13,0,0
0,100,1070.111545,0,0,1,0,-1,0,0
0,100,1072.942958,2,3,5,0,-10,0,0
0,100,1075.762006,0,2,0,0,-2,0,0
0,100,1078.615718,2,0,0,0,-2,0,0
36,100,1081.416219,0,0,0,3,33,0,0
6,100,1099.279328,11,0,1,0,-6,0,0
0,100,1102.638163,0,0,0,0,0,0,0
0,100,1106.039694,12,1,3,0,-16,0,0
0,100,1109.357282,2,0,1,0,-3,0,0
27,100,1112.75784,0,0,1,3,23,0,0
99,100,1115.83694,5,0,0,0,94,0,0
3,100,1118.650476,2,0,1,0,0,0,0
12,100,1121.669635,3,0,5,0,4,0,0
9,100,1124.48736,1,0,1,0,7,0,0
36,100,1127.304925,2,4,0,0,30,0,0
3,100,1144.454876,5,0,0,1,-3,0,0
12,100,1147.24561,15,0,2,1,-6,0,0
0,100,1150.137091,0,0,0,0,0,0,0
12,100,1152.978712,8,2,2,1,-1,0,0
6,100,1155.809742,8,0,2,1,-5,0,0
3,100,1158.608899,0,0,0,0,3,0,0
24,100,1161.430245,0,0,2,6,16,0,0
9,100,1164.253855,1,2,1,2,3,0,0
0,100,1167.067374,4,0,3,2,-9,0,0
0,100,1169.915454,10,3,3,2,-18,0,0
27,100,1187.481241,8,0,0,2,17,0,0
36,100,1190.414145,10,2,0,0,24,0,0
0,100,1193.402164,1,0,0,0,-1,0,0
9,100,1196.693198,20,4,0,0,-15,0,0
48,100,1199.690748,4,0,0,3,41,0,0
36,100,1202.733246,28,0,3,0,5,0,0
9,100,1205.92098,5,10,1,0,-7,0,0
18,100,1209.076877,15,0,0,0,3,0,0
0,100,1212.316518,8,0,2,1,-11,0,0
0,100,1215.599236,20,0,3,1,-24,0,0
6,100,1233.512225,7,0,1,2,-4,0,0
0,100,1237.084689,16,4,14,2,-36,0,0
0,100,1240.605901,4,1,0,0,-5,0,0
0,100,1243.749953,20,0,3,2,-25,0,0
0,100,1247.092713,0,0,0,0,0,0,0
9,100,1250.520328,0,0,1,5,3,0,0
0,100,1254.069397,0,3,5,1,-9,0,0
0,100,1257.285571,4,4,1,0,-9,0,0
6,100,1260.803724,0,0,1,2,3,0,0
33,100,1264.068652,45,1,6,0,-19,0,0
27,100,1282.177622,8,4,0,2,13,0,0
18,100,1285.447655,0,0,2,0,16,0,0
15,100,1288.708309,4,0,2,1,8,0,0
6,100,1291.573251,13,0,3,2,-12,0,0
33,100,1294.440795,2,0,0,0,31,0,0
30,100,1297.536236,6,1,0,0,23,0,0
6,100,1300.432564,8,8,0,0,-10,0,0
21,100,1303.279677,14,3,2,0,2,0,0
0,100,1306.112544,5,0,2,1,-8,0,0
15,100,1308.969724,25,0,0,1,-11,0,0
21,100,1326.647668,10,5,3,1,2,0,0
0,100,1329.579527,4,0,0,0,-4,0,0
36,100,1332.420451,10,2,0,0,24,0,0
0,100,1335.297615,10,0,1,0,-11,0,0
3,100,1338.065126,0,0,3,0,0,0,0
12,100,1340.92917,7,1,1,0,3,0,0
18,100,1343.693695,12,1,0,0,5,0,0
21,100,1346.527214,10,0,4,0,7,0,0
15,100,1349.295681,4,0,2,0,9,0,0
0,100,1352.165581,8,2,3,2,-15,0,0
0,100,1369.654276,10,2,0,0,-12,0,0
24,100,1372.527998,42,8,0,3,-29,0,0
0,100,1375.396752,19,0,3,2,-24,0,0
6,100,1378.255988,0,1,0,0,5,0,0
6,100,1381.15451,21,0,2,2,-19,0,0
3,100,1383.990102,0,2,0,2,-1,0,0
12,100,1386.891034,0,0,0,0,12,0,0
3,100,1389.754658,14,4,1,4,-20,0,0
12,100,1392.628265,0,4,0,0,8,0,0
30,100,1395.42949,0,1,3,2,24,0,0
6,100,1412.902689,2,0,8,0,-4,0,0
63,100,1416.034573,4,0,1,0,58,0,0
0,100,1419.028652,0,0,6,0,-6,0,0
0,100,1421.985466,8,2,0,0,-10,0,0
6,100,1425.054822,6,0,2,2,-4,0,0
