# {"t_start": 1594433594.450551, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5,r6
0,100,6.738271,21,8,5,5,-39,0,0
18,100,10.094749,45,5,13,1,-46,0,0
0,100,13.352935,24,0,0,7,-31,0,0
0,100,16.536113,2,2,1,2,-7,0,0
3,100,20.174857,3,0,0,0,0,0,0
15,100,23.770166,0,0,0,0,15,0,0
0,100,27.228986,4,0,0,1,-5,0,0
9,100,30.670841,0,5,0,0,4,0,0
0,100,34.017534,24,1,0,0,-25,0,0
15,100,37.453237,8,0,1,2,4,0,0
15,100,90.299194,28,0,13,3,-29,0,0
0,100,93.897089,1,1,0,0,-2,0,0
3,100,97.497087,8,0,0,4,-9,0,0
3,100,100.845646,0,0,0,0,3,0,0
0,100,104.314803,9,2,1,3,-15,0,0
3,100,107.735188,33,4,0,0,-34,0,0
6,100,111.215787,33,2,5,0,-34,0,0
0,100,114.717975,0,2,0,0,-2,0,0
9,100,118.321616,0,0,0,0,9,0,0
0,100,121.397124,1,1,0,2,-4,0,0
15,100,139.800849,2,0,0,0,13,0,0
9,100,143.351426,0,0,0,0,9,0,0
9,100,146.722119,47,2,11,0,-51,0,0
0,100,150.037574,8,1,0,2,-11,0,0
0,100,153.292246,8,4,0,0,-12,0,0
0,100,156.209031,0,0,0,2,-2,0,0
3,100,159.113832,3,4,1,3,-8,0,0
6,100,162.025065,0,0,4,0,2,0,0
6,100,165.037085,17,0,1,0,-12,0,0
9,100,167.905833,1,0,0,1,7,0,0
15,100,185.883067,24,5,0,5,-19,0,0
45,100,188.848404,1,0,0,0,44,0,0
21,100,191.73452,0,1,0,0,20,0,0
39,100,194.773691,0,1,0,0,38,0,0
3,100,197.704545,0,0,0,0,3,0,0
0,100,200.640211,8,3,0,2,-13,0,0
0,100,203.570004,0,0,0,0,0,0,0
0,100,206.735245,0,0,2,0,-2,0,0
6,100,209.689035,0,3,0,0,3,0,0
18,100,212.597667,0,1,0,0,17,0,0
18,100,230.02873,0,0,1,1,16,0,0
21,100,232.916229,3,8,0,0,10,0,0
0,100,235.809358,30,5,1,0,-36,0,0
0,100,238.693914,0,0,0,0,0,0,0
6,100,241.502342,0,0,2,0,4,0,0
48,100,244.394408,4,3,3,0,38,0,0
0,100,247.180569,0,0,3,0,-3,0,0
0,100,249.959025,19,0,4,0,-23,0,0
27,100,253.171582,8,0,0,2,17,0,0
0,100,256.07451,0,3,1,0,-4,0,0
6,100,274.809301,4,0,1,2,-1,0,0
0,100,278.428377,10,0,0,5,-15,0,0
0,100,281.902122,0,2,3,0,-5,0,0
15,100,284.822031,59,0,0,11,-55,0,0
0,100,287.636086,0,0,1,0,-1,0,0
0,100,290.514683,0,0,2,10,-12,0,0
0,100,293.332533,3,0,0,0,-3,0,0
30,100,296.25164,0,0,0,0,30,0,0
0,100,299.095039,24,5,0,1,-30,0,0
27,100,301.912849,4,2,2,1,18,0,0
21,100,319.549545,2,0,0,0,19,0,0
39,100,323.172667,5,0,1,0,33,0,0
6,100,326.657567,8,0,0,6,-8,0,0
0,100,329.947554,2,0,0,2,-4,0,0
15,100,333.173711,0,0,0,4,11,0,0
18,100,336.20464,0,0,1,0,17,0,0
6,100,339.336295,0,0,0,0,6,0,0
0,100,342.493515,0,0,1,0,-1,0,0
21,100,345.482741,8,2,5,0,6,0,0
9,100,348.302553,2,0,0,0,7,0,0
0,100,366.257983,26,7,0,2,-35,0,0
0,100,369.333981,4,0,1,0,-5,0,0
0,100,372.512542,70,0,0,1,-71,0,0
0,100,375.670876,7,3,0,0,-10,0,0
0,100,378.704334,4,1,0,0,-5,0,0
15,100,381.845274,5,1,0,0,9,0,0
0,100,385.105034,0,0,0,0,0,0,0
0,100,388.420944,0,0,0,0,0,0,0
39,100,391.528255,0,1,0,0,38,0,0
0,100,394.658936,0,0,0,0,0,0,0
0,100,411.88197,0,0,6,0,-6,0,0
3,100,414.712991,0,0,1,0,2,0,0
0,100,417.558222,7,0,0,0,-7,0,0
9,100,420.396852,1,0,0,0,8,0,0
6,100,423.206328,0,0,6,2,-2,0,0
24,100,425.992033,9,5,2,3,5,0,0
21,100,428.802023,0,0,1,2,18,0,0
0,100,431.583185,1,2,0,1,-4,0,0
6,100,434.403818,1,0,0,0,5,0,0
21,100,437.208014,0,1,1,0,19,0,0
18,100,454.950421,2,4,0,0,12,0,0
0,100,458.336868,0,0,0,0,0,0,0
3,100,461.327105,4,6,5,1,-13,0,0
15,100,464.251501,0,2,0,0,13,0,0
0,100,467.422979,0,0,1,0,-1,0,0
18,100,470.417129,2,2,1,1,12,0,0
0,100,473.556951,0,0,0,1,-1,0,0
0,100,476.700135,0,0,0,0,0,0,0
24,100,479.902879,0,0,0,1,23,0,0
0,100,483.178056,2,0,0,0,-2,0,0
36,100,501.315544,0,0,0,0,36,0,0
0,100,504.712671,8,2,1,0,-11,0,0
0,100,508.144235,8,1,2,0,-11,0,0
18,100,511.605947,0,1,0,0,17,0,0
6,100,514.955639,0,0,0,1,5,0,0
48,100,517.746415,0,2,1,0,45,0,0
18,100,520.599727,8,0,2,0,8,0,0
45,100,523.462375,4,0,1,0,40,0,0
21,100,526.27628,4,0,1,0,16,0,0
12,100,529.109245,0,0,0,0,12,0,0
0,100,571.85982,15,0,5,0,-20,0,0
36,100,574.764411,0,0,0,0,36,0,0
24,100,578.079128,10,0,2,0,12,0,0
24,100,581.061227,0,3,0,0,21,0,0
3,100,584.593436,0,0,1,3,-1,0,0
9,100,587.933223,24,0,0,2,-17,0,0
6,100,591.176142,12,0,3,0,-9,0,0
0,100,594.513678,0,2,2,0,-4,0,0
0,100,597.688948,30,0,0,5,-35,0,0
27,100,601.043754,0,0,2,1,24,0,0
21,100,619.061225,45,1,0,0,-25,0,0
6,100,622.483616,0,0,3,0,3,0,0
0,100,625.889774,0,2,0,0,-2,0,0
0,100,629.225579,4,1,1,4,-10,0,0
66,100,632.565527,5,0,5,0,56,0,0
9,100,635.846648,0,0,0,1,8,0,0
18,100,638.819802,1,1,2,1,13,0,0
27,100,642.30021,0,0,1,0,26,0,0
6,100,645.512352,0,0,0,3,3,0,0
0,100,648.583681,9,0,2,1,-12,0,0
0,100,666.729742,0,0,5,11,-16,0,0
6,100,669.788795,5,0,1,0,0,0,0
3,100,672.906317,2,0,0,3,-2,0,0
0,100,676.015784,0,0,2,0,-2,0,0
3,100,679.100236,0,0,0,0,3,0,0
6,100,682.36458,0,0,4,0,2,0,0
9,100,685.372257,0,0,0,0,9,0,0
81,100,688.543393,0,0,2,3,76,0,0
21,100,691.585421,0,0,2,0,19,0,0
0,100,694.400281,0,0,0,1,-1,0,0
12,100,712.315527,13,0,0,0,-1,0,0
42,100,715.295294,5,0,1,4,32,0,0
0,100,718.256255,0,0,0,0,0,0,0
6,100,721.609725,0,0,1,0,5,0,0
42,100,724.893499,0,0,0,1,41,0,0
9,100,728.088838,8,2,0,0,-1,0,0
0,100,731.135658,15,2,0,3,-20,0,0
6,100,734.456806,10,0,0,2,-6,0,0
9,100,737.729043,5,7,3,0,-6,0,0
9,100,740.88469,2,0,0,0,7,0,0
15,100,758.118737,10,1,7,4,-7,0,0
0,100,761.186036,4,0,2,0,-6,0,0
0,100,764.426938,0,4,1,0,-5,0,0
0,100,767.622501,0,0,1,0,-1,0,0
24,100,770.434515,16,3,2,0,3,0,0
3,100,773.238134,0,0,0,0,3,0,0
0,100,776.053388,4,0,1,0,-5,0,0
12,100,778.884289,12,0,3,3,-6,0,0
6,100,781.679263,0,1,0,1,4,0,0
0,100,784.569871,2,0,0,0,-2,0,0
6,100,802.339078,7,2,2,10,-15,0,0
0,100,805.365234,8,0,4,0,-12,0,0
3,100,808.184721,2,0,1,2,-2,0,0
0,100,811.065888,0,0,1,0,-1,0,0
12,100,813.896613,9,2,0,0,1,0,0
0,100,816.730304,1,2,4,0,-7,0,0
6,100,819.688776,44,9,3,0,-50,0,0
3,100,822.500916,6,2,3,1,-9,0,0
33,100,825.272787,14,0,0,0,19,0,0
24,100,828.120345,4,0,1,0,19,0,0
0,100,845.363799,0,0,0,0,0,0,0
0,100,848.305368,4,0,2,1,-7,0,0
6,100,851.378824,0,0,0,0,6,0,0
3,100,854.807782,0,0,1,0,2,0,0
0,100,857.969426,0,0,0,0,0,0,0
48,100,860.991521,0,0,6,0,42,0,0
0,100,864.200651,0,0,2,0,-2,0,0
9,100,867.44238,8,2,4,5,-10,0,0
0,100,870.559068,0,0,0,0,0,0,0
12,100,873.761013,32,0,13,5,-38,0,0
6,100,891.0479,1,4,0,0,1,0,0
33,100,893.960118,0,2,3,2,26,0,0
0,100,897.188408,2,0,1,5,-8,0,0
0,100,900.351096,25,1,2,0,-28,0,0
0,100,903.472024,5,0,3,0,-8,0,0
0,100,906.603499,14,4,1,2,-21,0,0
9,100,909.835291,0,0,0,0,9,0,0
0,100,912.847965,0,0,0,0,0,0,0
6,100,916.132009,0,7,0,2,-3,0,0
0,100,919.189432,29,2,1,3,-35,0,0
9,100,936.863327,10,2,1,0,-4,0,0
12,100,940.046462,0,0,0,0,12,0,0
78,100,943.089663,15,0,1,4,58,0,0
0,100,946.723175,0,0,0,0,0,0,0
21,100,950.178451,4,3,1,2,11,0,0
0,100,953.767011,0,0,2,4,-6,0,0
21,100,957.233122,0,2,0,0,19,0,0
15,100,960.450592,1,2,0,0,12,0,0
21,100,963.461022,4,0,0,0,17,0,0
12,100,966.592921,4,0,7,1,0,0,0
0,100,984.779134,7,0,4,5,-16,0,0
0,100,988.407305,0,1,0,0,-1,0,0
21,100,991.6494,10,0,2,0,9,0,0
0,100,994.783887,5,2,4,0,-11,0,0
18,100,997.882094,4,0,0,1,13,0,0
12,100,1000.955982,9,1,1,4,-3,0,0
9,100,1004.222875,0,0,0,0,9,0,0
12,100,1007.258054,13,0,2,0,-3,0,0
3,100,1010.504382,20,0,1,8,-26,0,0
0,100,1013.786397,0,0,2,6,-8,0,0
0,100,1055.77897,12,0,1,3,-16,0,0
3,100,1058.637369,0,0,2,0,1,0,0
0,100,1061.503424,11,0,0,0,-11,0,0
3,100,1064.322029,5,0,2,0,-4,0,0
39,100,1067.188897,2,0,1,0,36,0,0
0,100,1070.033719,12,3,2,0,-17,0,0
6,100,1072.86604,15,0,0,0,-9,0,0
9,100,1075.688282,0,0,0,0,9,0,0
0,100,1078.536,0,0,0,0,0,0,0
0,100,1081.348399,10,0,0,0,-10,0,0
0,100,1099.203391,6,1,2,1,-10,0,0
36,100,1102.560863,10,0,0,0,26,0,0
6,100,1105.957384,7,0,0,1,-2,0,0
18,100,1109.279994,8,0,1,2,7,0,0
27,100,1112.685677,0,0,0,0,27,0,0
12,100,1115.759408,5,0,0,0,7,0,0
0,100,1118.562695,0,0,0,0,0,0,0
3,100,1121.590406,0,0,0,0,3,0,0
15,100,1124.410617,5,0,0,3,7,0,0
0,100,1127.225282,1,2,0,0,-3,0,0
12,100,1144.378134,8,1,1,0,2,0,0
81,100,1147.161611,0,1,0,1,79,0,0
33,100,1150.059676,0,0,2,1,30,0,0
0,100,1152.9009,13,2,6,9,-30,0,0
18,100,1155.735626,34,1,9,0,-26,0,0
33,100,1158.534375,5,0,0,1,27,0,0
0,100,1161.35269,0,0,3,0,-3,0,0
21,100,1164.182613,0,2,0,0,19,0,0
6,100,1166.987589,11,2,1,3,-11,0,0
12,100,1169.835795,12,0,3,0,-3,0,0
3,100,1187.406122,0,0,0,0,3,0,0
0,100,1190.333801,0,0,1,0,-1,0,0
36,100,1193.324237,1,0,5,1,29,0,0
0,100,1196.617185,0,2,2,0,-4,0,0
42,100,1199.612985,2,0,0,0,40,0,0
0,100,1202.659256,4,0,1,1,-6,0,0
0,100,1205.83962,24,5,4,0,-33,0,0
9,100,1209.001225,0,0,0,0,9,0,0
3,100,1212.243249,8,1,1,1,-8,0,0
30,100,1215.519246,0,0,1,0,29,0,0
0,100,1233.437195,5,0,0,0,-5,0,0
21,100,1237.00887,0,1,1,1,18,0,0
6,100,1240.534176,19,0,0,3,-16,0,0
0,100,1243.662948,4,0,8,0,-12,0,0
0,100,1247.012194,6,1,1,1,-9,0,0
9,100,1250.442616,0,0,0,0,9,0,0
0,100,1253.992097,0,1,0,2,-3,0,0
15,100,1257.212053,6,4,2,0,3,0,0
21,100,1260.726422,0,0,2,0,19,0,0
0,100,1263.990269,0,1,0,1,-2,0,0
0,100,1282.100395,20,4,3,5,-32,0,0
0,100,1285.383196,8,0,3,0,-11,0,0
0,100,1288.640085,8,0,2,0,-10,0,0
0,100,1291.500356,6,0,0,3,-9,0,0
15,100,1294.368538,0,3,0,0,12,0,0
