# {"t_start": 1594433594.4671173, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5,r6
0,100,6.719425,24,0,11,9,-44,0,0
0,100,10.08767,24,8,0,2,-34,0,0
0,100,13.337571,0,0,3,0,-3,0,0
6,100,16.52467,12,0,5,0,-11,0,0
0,100,20.164303,40,4,0,1,-45,0,0
18,100,23.756833,4,5,0,1,8,0,0
36,100,27.213017,42,6,4,5,-21,0,0
36,100,30.653152,0,0,2,0,34,0,0
9,100,34.022437,32,4,0,7,-34,0,0
30,100,37.426082,0,0,0,0,30,0,0
0,100,90.301697,0,0,4,0,-4,0,0
3,100,93.878946,0,0,0,5,-2,0,0
6,100,97.482348,22,0,1,2,-19,0,0
0,100,100.842648,8,2,4,0,-14,0,0
0,100,104.295542,0,4,4,7,-15,0,0
9,100,107.725851,0,0,1,2,6,0,0
6,100,111.195336,59,4,2,8,-67,0,0
0,100,114.700787,8,0,6,0,-14,0,0
33,100,118.305059,0,2,0,0,31,0,0
12,100,121.386944,6,0,0,2,4,0,0
0,100,139.797418,0,0,0,0,0,0,0
0,100,143.346604,10,2,6,0,-18,0,0
9,100,146.69691,0,0,2,0,7,0,0
0,100,150.023774,0,0,0,0,0,0,0
0,100,153.279457,0,3,0,0,-3,0,0
27,100,156.193772,0,0,0,0,27,0,0
3,100,159.100183,8,0,2,2,-9,0,0
0,100,162.012885,15,0,2,2,-19,0,0
0,100,165.023002,1,2,3,0,-6,0,0
3,100,167.892201,0,3,0,5,-5,0,0
0,100,185.867957,0,0,0,1,-1,0,0
0,100,188.836512,0,0,0,0,0,0,0
15,100,191.715024,2,0,0,0,13,0,0
0,100,194.760473,20,2,0,0,-22,0,0
0,100,197.688665,0,0,0,0,0,0,0
0,100,200.627123,0,0,0,0,0,0,0
12,100,203.553411,0,0,0,0,12,0,0
0,100,206.719411,0,0,0,1,-1,0,0
0,100,209.675638,1,0,0,0,-1,0,0
15,100,212.581609,0,0,0,1,14,0,0
0,100,230.012854,12,5,3,0,-20,0,0
24,100,232.908047,0,0,0,0,24,0,0
3,100,235.79382,0,2,0,1,0,0,0
6,100,238.682182,0,0,0,0,6,0,0
18,100,241.489267,7,2,7,0,2,0,0
0,100,244.376067,0,2,0,0,-2,0,0
63,100,247.162327,0,0,0,4,59,0,0
0,100,249.943106,9,1,0,0,-10,0,0
0,100,253.155732,15,1,0,0,-16,0,0
0,100,256.058476,0,0,0,0,0,0,0
6,100,274.797668,24,6,1,0,-25,0,0
0,100,278.412026,0,0,2,0,-2,0,0
0,100,281.884881,0,0,0,0,0,0,0
0,100,284.808168,0,0,0,0,0,0,0
18,100,287.621035,0,0,0,0,18,0,0
0,100,290.501742,0,4,2,0,-6,0,0
0,100,293.316818,4,0,1,0,-5,0,0
27,100,296.24063,2,0,0,0,25,0,0
0,100,299.078789,8,0,2,0,-10,0,0
51,100,301.897116,1,0,4,0,46,0,0
0,100,319.540411,4,0,1,3,-8,0,0
15,100,323.16355,0,1,0,0,14,0,0
0,100,326.650255,2,0,2,0,-4,0,0
21,100,329.93912,4,0,1,0,16,0,0
3,100,333.163496,7,0,1,0,-5,0,0
6,100,336.188646,4,0,3,1,-2,0,0
3,100,339.321485,5,0,0,2,-4,0,0
27,100,342.483636,4,0,1,5,17,0,0
0,100,345.468373,0,0,0,0,0,0,0
27,100,348.298753,38,4,0,6,-21,0,0
0,100,366.241936,0,0,0,0,0,0,0
21,100,369.319754,4,0,1,0,16,0,0
15,100,372.501386,0,0,0,0,15,0,0
12,100,375.646331,0,0,0,4,8,0,0
3,100,378.687185,8,2,5,0,-12,0,0
18,100,381.831171,0,1,0,0,17,0,0
0,100,385.090514,12,3,0,0,-15,0,0
0,100,388.405166,0,0,0,0,0,0,0
6,100,391.516465,15,6,3,3,-21,0,0
12,100,394.646461,20,5,0,2,-15,0,0
21,100,411.861697,8,0,1,2,10,0,0
0,100,414.695261,0,0,0,0,0,0,0
27,100,417.542804,12,3,0,0,12,0,0
24,100,420.37973,0,1,0,1,22,0,0
0,100,423.18803,5,0,1,0,-6,0,0
21,100,425.972327,22,5,2,1,-9,0,0
36,100,428.793713,0,0,0,0,36,0,0
15,100,431.566596,0,0,3,0,12,0,0
0,100,434.383739,0,0,0,1,-1,0,0
15,100,437.194595,0,0,0,0,15,0,0
0,100,454.926868,5,0,0,3,-8,0,0
45,100,458.326599,0,0,0,1,44,0,0
0,100,461.308191,0,0,2,2,-4,0,0
21,100,464.235502,0,0,0,0,21,0,0
0,100,467.410384,12,0,3,0,-15,0,0
12,100,470.401326,0,2,0,0,10,0,0
0,100,473.542706,0,0,0,0,0,0,0
21,100,476.683156,1,0,6,5,9,0,0
18,100,479.888665,0,0,0,0,18,0,0
0,100,483.160844,8,1,1,0,-10,0,0
15,100,501.311133,5,0,0,0,10,0,0
36,100,504.702592,0,0,2,0,34,0,0
21,100,508.144703,0,1,0,0,20,0,0
66,100,511.595781,0,3,0,0,63,0,0
0,100,514.940381,0,0,0,0,0,0,0
9,100,517.733628,4,13,5,0,-13,0,0
6,100,520.588778,0,0,0,0,6,0,0
0,100,523.445226,0,4,0,9,-13,0,0
9,100,526.259765,4,0,1,0,4,0,0
6,100,529.091417,0,0,0,0,6,0,0
27,100,571.848548,0,4,0,0,23,0,0
3,100,574.748466,0,0,0,0,3,0,0
0,100,578.074712,0,0,0,0,0,0,0
21,100,581.052989,0,0,0,0,21,0,0
3,100,584.577221,6,0,0,0,-3,0,0
0,100,587.929535,1,0,2,1,-4,0,0
30,100,591.163439,4,3,1,0,22,0,0
15,100,594.499633,0,0,0,0,15,0,0
18,100,597.672783,0,0,0,0,18,0,0
0,100,601.038015,1,0,7,0,-8,0,0
0,100,619.042549,0,0,0,3,-3,0,0
27,100,622.470789,0,0,0,0,27,0,0
21,100,625.874444,4,0,0,1,16,0,0
36,100,629.21691,10,0,2,9,15,0,0
0,100,632.541564,10,0,3,0,-13,0,0
15,100,635.826659,0,0,0,0,15,0,0
0,100,638.811651,1,0,0,0,-1,0,0
0,100,642.287688,2,0,1,1,-4,0,0
3,100,645.496625,0,0,0,0,3,0,0
3,100,648.565005,4,0,0,0,-1,0,0
12,100,666.711938,1,0,1,1,9,0,0
27,100,669.770556,10,2,0,0,15,0,0
0,100,672.890327,1,3,2,0,-6,0,0
0,100,675.999769,0,1,0,1,-2,0,0
15,100,679.088139,1,8,0,0,6,0,0
6,100,682.348427,0,0,0,0,6,0,0
6,100,685.356943,14,0,0,0,-8,0,0
0,100,688.528837,4,0,0,1,-5,0,0
0,100,691.572931,0,0,1,0,-1,0,0
21,100,694.384328,4,2,0,1,14,0,0
6,100,712.307736,0,0,0,0,6,0,0
78,100,715.277563,8,0,4,1,65,0,0
0,100,718.235904,0,0,0,0,0,0,0
0,100,721.601054,0,1,0,0,-1,0,0
0,100,724.875767,0,0,0,0,0,0,0
0,100,728.075812,0,0,0,0,0,0,0
9,100,731.123823,1,0,2,4,2,0,0
24,100,734.445253,0,0,1,1,22,0,0
18,100,737.723888,4,0,0,1,13,0,0
0,100,740.865451,0,0,0,0,0,0,0
0,100,758.100846,0,1,0,0,-1,0,0
42,100,761.170049,4,1,4,4,29,0,0
3,100,764.410561,0,0,3,0,0,0,0
12,100,767.609124,10,1,2,0,-1,0,0
0,100,770.41181,0,6,2,0,-8,0,0
24,100,773.223954,8,2,3,0,11,0,0
9,100,776.034339,0,0,0,0,9,0,0
12,100,778.865718,5,0,2,0,5,0,0
9,100,781.661003,16,4,0,0,-11,0,0
0,100,784.55146,5,1,0,0,-6,0,0
0,100,802.322197,2,2,3,0,-7,0,0
6,100,805.34909,0,0,4,0,2,0,0
0,100,808.178217,13,0,0,2,-15,0,0
12,100,811.054214,0,1,5,0,6,0,0
0,100,813.890334,0,0,0,0,0,0,0
12,100,816.71423,10,0,0,0,2,0,0
48,100,819.678161,0,0,0,1,47,0,0
0,100,822.490639,0,0,0,9,-9,0,0
9,100,825.253971,2,0,4,0,3,0,0
48,100,828.104343,0,0,6,2,40,0,0
0,100,845.347743,0,0,1,0,-1,0,0
0,100,848.289193,0,1,0,0,-1,0,0
0,100,851.365317,0,0,0,2,-2,0,0
0,100,854.792225,12,0,3,0,-15,0,0
18,100,857.952088,0,0,1,0,17,0,0
3,100,860.980891,14,0,3,0,-14,0,0
12,100,864.187731,0,0,0,0,12,0,0
30,100,867.4227,15,0,0,0,15,0,0
0,100,870.543024,0,0,5,2,-7,0,0
12,100,873.744796,11,0,2,1,-2,0,0
6,100,891.033225,1,0,1,0,4,0,0
15,100,893.945735,16,0,0,1,-2,0,0
0,100,897.167665,8,1,1,2,-12,0,0
3,100,900.332907,6,0,2,0,-5,0,0
0,100,903.453599,0,0,1,0,-1,0,0
0,100,906.587523,12,3,0,0,-15,0,0
39,100,909.819148,0,0,0,1,38,0,0
0,100,912.832451,12,0,1,3,-16,0,0
84,100,916.109902,1,0,0,0,83,0,0
0,100,919.172554,8,1,4,1,-14,0,0
18,100,936.852752,8,0,1,2,7,0,0
0,100,940.02897,0,0,1,2,-3,0,0
0,100,943.083443,5,1,3,0,-9,0,0
0,100,946.710181,2,0,1,2,-5,0,0
24,100,950.173418,10,2,0,0,12,0,0
0,100,953.746154,2,0,0,5,-7,0,0
15,100,957.216123,0,0,0,0,15,0,0
9,100,960.437698,22,0,0,3,-16,0,0
15,100,963.445414,0,0,0,0,15,0,0
18,100,966.576783,10,0,6,1,1,0,0
12,100,984.775585,0,3,0,2,7,0,0
3,100,988.402841,0,0,1,0,2,0,0
30,100,991.635909,13,0,2,0,15,0,0
0,100,994.770691,0,0,0,0,0,0,0
0,100,997.864045,1,0,0,0,-1,0,0
0,100,1000.950107,0,9,0,0,-9,0,0
15,100,1004.205858,12,0,0,3,0,0,0
9,100,1007.239261,0,0,2,0,7,0,0
6,100,1010.488781,10,0,1,2,-7,0,0
48,100,1013.782292,0,0,7,0,41,0,0
0,100,1055.762896,2,0,0,0,-2,0,0
0,100,1058.620139,10,1,0,4,-15,0,0
24,100,1061.488522,6,1,2,0,15,0,0
0,100,1064.306596,4,1,0,0,-5,0,0
0,100,1067.17357,2,0,0,0,-2,0,0
9,100,1070.017754,11,8,0,2,-12,0,0
9,100,1072.849989,2,0,0,1,6,0,0
0,100,1075.673711,8,0,5,4,-17,0,0
15,100,1078.520149,14,3,2,0,-4,0,0
18,100,1081.338451,1,2,3,0,12,0,0
3,100,1099.201667,0,0,0,0,3,0,0
15,100,1102.554749,14,0,3,0,-2,0,0
12,100,1105.951056,0,0,0,2,10,0,0
27,100,1109.264105,9,1,0,0,17,0,0
9,100,1112.676088,0,0,0,0,9,0,0
9,100,1115.743499,8,3,0,1,-3,0,0
36,100,1118.55898,10,0,5,0,21,0,0
18,100,1121.573126,0,0,4,0,14,0,0
3,100,1124.394674,0,0,0,0,3,0,0
6,100,1127.211759,0,0,1,0,5,0,0
6,100,1144.363065,17,0,2,2,-15,0,0
39,100,1147.157961,12,2,3,0,22,0,0
6,100,1150.049784,0,0,0,0,6,0,0
39,100,1152.885414,8,0,2,2,27,0,0
36,100,1155.717183,5,0,2,0,29,0,0
0,100,1158.51563,4,2,1,1,-8,0,0
0,100,1161.339698,0,0,0,3,-3,0,0
6,100,1164.163245,12,2,3,3,-14,0,0
0,100,1166.974178,0,3,0,2,-5,0,0
18,100,1169.826186,0,0,1,0,17,0,0
6,100,1187.388988,4,0,0,0,2,0,0
0,100,1190.326632,20,1,9,0,-30,0,0
24,100,1193.31469,11,0,1,3,9,0,0
0,100,1196.601115,11,0,2,3,-16,0,0
30,100,1199.597682,0,0,1,0,29,0,0
0,100,1202.640028,5,0,0,2,-7,0,0
27,100,1205.829486,1,0,0,0,26,0,0
0,100,1208.986223,8,0,3,2,-13,0,0
27,100,1212.223278,0,0,0,0,27,0,0
9,100,1215.504486,0,0,2,2,5,0,0
0,100,1233.42561,4,1,1,0,-6,0,0
0,100,1236.991556,9,4,2,0,-15,0,0
12,100,1240.510601,2,0,3,0,7,0,0
15,100,1243.649773,8,0,2,2,3,0,0
12,100,1247.012364,15,0,2,2,-7,0,0
0,100,1250.426549,5,7,0,0,-12,0,0
0,100,1253.9898,1,0,0,0,-1,0,0
15,100,1257.209447,20,0,0,0,-5,0,0
21,100,1260.711395,6,2,2,4,7,0,0
45,100,1263.982869,10,0,4,0,31,0,0
12,100,1282.086553,8,2,1,3,-2,0,0
27,100,1285.365331,8,2,0,2,15,0,0
0,100,1288.623949,0,2,0,0,-2,0,0
12,100,1291.484637,8,2,2,0,0,0,0
15,100,1294.356043,5,0,0,0,10,0,0
3,100,1297.444923,13,0,2,4,-16,0,0
0,100,1300.3446,5,0,0,1,-6,0,0
45,100,1303.188551,0,5,0,0,40,0,0
15,100,1306.017911,10,0,1,2,2,0,0
84,100,1308.88221,21,3,6,3,51,0,0
