# {"t_start": 1594433594.3800087, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5,r6
0,100,6.801136,1,0,0,0,-1,0,0
36,100,10.162331,0,0,0,0,36,0,0
0,100,13.415157,15,0,0,2,-17,0,0
21,100,16.605223,1,6,0,0,14,0,0
0,100,20.252041,29,0,8,0,-37,0,0
0,100,23.840238,0,0,0,0,0,0,0
0,100,27.291273,0,8,0,2,-10,0,0
0,100,30.735724,0,0,2,0,-2,0,0
12,100,34.088784,10,0,0,0,2,0,0
15,100,37.509128,0,1,0,0,14,0,0
0,100,90.370087,0,0,1,0,-1,0,0
0,100,93.972874,5,0,0,0,-5,0,0
9,100,97.561108,24,0,1,5,-21,0,0
0,100,100.910221,55,0,15,9,-79,0,0
0,100,104.386461,4,0,1,0,-5,0,0
0,100,107.802305,26,0,0,0,-26,0,0
0,100,111.272714,10,5,2,2,-19,0,0
0,100,114.786418,0,0,0,0,0,0,0
0,100,118.386683,0,0,0,0,0,0,0
0,100,121.462543,0,0,0,0,0,0,0
0,100,139.877369,0,0,0,0,0,0,0
6,100,143.429121,8,0,2,0,-4,0,0
0,100,146.7793,0,0,0,3,-3,0,0
6,100,150.10223,0,0,0,0,6,0,0
33,100,153.361421,0,2,0,0,31,0,0
15,100,156.271498,18,0,4,2,-9,0,0
0,100,159.176461,0,0,0,0,0,0,0
0,100,162.08846,4,6,1,1,-12,0,0
0,100,165.102793,0,4,2,0,-6,0,0
33,100,167.970097,0,0,0,0,33,0,0
0,100,185.949858,0,0,0,0,0,0,0
0,100,188.91295,1,0,0,0,-1,0,0
21,100,191.793959,3,0,0,0,18,0,0
51,100,194.84519,20,0,4,0,27,0,0
18,100,197.766847,5,0,1,0,12,0,0
0,100,200.703713,4,0,1,0,-5,0,0
6,100,203.636307,4,0,7,1,-6,0,0
0,100,206.801588,7,0,0,0,-7,0,0
21,100,209.759403,0,0,0,0,21,0,0
12,100,212.672125,3,0,9,8,-8,0,0
6,100,230.095644,1,0,2,0,3,0,0
30,100,232.98096,20,5,0,2,3,0,0
18,100,235.882233,8,2,2,2,4,0,0
12,100,238.758818,4,1,0,0,7,0,0
6,100,241.569969,1,0,0,2,3,0,0
3,100,244.453704,0,0,3,0,0,0,0
6,100,247.240812,0,0,0,0,6,0,0
9,100,250.023235,13,1,9,0,-14,0,0
30,100,253.234946,15,0,0,1,14,0,0
21,100,256.139786,2,1,0,0,18,0,0
0,100,274.878686,16,4,0,6,-26,0,0
0,100,278.500985,0,0,0,1,-1,0,0
0,100,281.9641,0,0,2,0,-2,0,0
0,100,284.886631,0,0,0,1,-1,0,0
0,100,287.697643,0,0,0,0,0,0,0
30,100,290.575719,0,0,0,2,28,0,0
12,100,293.398703,6,1,1,1,3,0,0
0,100,296.314503,0,0,0,0,0,0,0
33,100,299.15825,0,0,0,0,33,0,0
3,100,301.978183,0,0,0,0,3,0,0
9,100,319.627777,2,0,0,1,6,0,0
42,100,323.244434,10,4,0,0,28,0,0
0,100,326.721133,0,0,0,0,0,0,0
24,100,330.008605,0,0,0,0,24,0,0
15,100,333.24306,0,0,0,0,15,0,0
9,100,336.274746,0,0,0,2,7,0,0
18,100,339.404022,2,0,1,0,15,0,0
9,100,342.556555,0,0,0,0,9,0,0
21,100,345.546877,0,2,2,0,17,0,0
0,100,348.379586,1,0,1,0,-2,0,0
12,100,366.321802,0,0,0,0,12,0,0
0,100,369.397852,8,2,10,0,-20,0,0
0,100,372.583882,0,3,0,0,-3,0,0
0,100,375.724644,0,2,4,0,-6,0,0
6,100,378.772089,2,0,0,0,4,0,0
0,100,381.906231,1,0,1,0,-2,0,0
21,100,385.170916,0,0,0,7,14,0,0
0,100,388.493245,0,2,6,0,-8,0,0
0,100,391.592145,8,0,2,0,-10,0,0
3,100,394.727948,12,2,2,0,-13,0,0
0,100,411.949934,13,2,0,0,-15,0,0
0,100,414.776711,0,0,0,0,0,0,0
15,100,417.622509,4,0,2,0,9,0,0
0,100,420.459909,8,2,0,0,-10,0,0
12,100,423.265243,0,0,0,0,12,0,0
12,100,426.049936,0,0,0,0,12,0,0
9,100,428.87646,4,1,0,0,4,0,0
0,100,431.653766,0,1,0,2,-3,0,0
66,100,434.468112,26,9,0,6,25,0,0
0,100,437.277289,3,0,0,7,-10,0,0
0,100,455.013604,2,0,0,0,-2,0,0
0,100,458.406798,0,1,0,0,-1,0,0
39,100,461.387603,0,0,0,0,39,0,0
72,100,464.31312,0,0,1,1,70,0,0
0,100,467.491372,2,1,0,0,-3,0,0
39,100,470.488979,0,0,0,0,39,0,0
0,100,473.623024,0,0,0,2,-2,0,0
6,100,476.761374,0,3,2,0,1,0,0
0,100,479.982444,0,0,0,0,0,0,0
15,100,483.243118,0,0,0,0,15,0,0
15,100,501.379384,0,0,2,4,9,0,0
27,100,504.776899,0,0,0,1,26,0,0
0,100,508.210326,0,0,1,2,-3,0,0
12,100,511.670323,0,0,0,0,12,0,0
0,100,515.019488,0,0,1,0,-1,0,0
