# {"t_start": 1594002441.7092385, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5
-177.0214836032854,100,7.487092,55.57076516819447,0.0,0.0,0.0,-96.32050406479517,-136.2717447066847
-207.60066496255433,100,11.21648,-50.73334290063595,0.0,0.0,0.0,-75.34617596757711,-81.52114609434128
-38.67780623221532,100,15.105462,-13.021134905585251,-6.0,-6.0,-6.0,-2.5196414462016685,-5.1370298804284
-97.25574849416783,100,18.959739,-10.36529811838919,-3.0,-3.0,-3.0,-71.13346956114106,-6.7569808146375925
-100.40287848015231,100,23.000283,-2.8971095405717064,0.0,0.0,0.0,-51.04165509874363,-46.46411384083697
-66.17649624697893,100,26.711959,20.174912350362145,-2.0,-2.0,-2.0,-16.315438937853454,-64.03596965948762
-81.90710650301338,100,31.096671,23.54951256124202,-1.0,-1.0,-1.0,-36.59389196328162,-65.86272710097379
-81.99197187830896,100,35.661882,82.5242156644308,0.0,0.0,0.0,-2.9741557500581877,-161.54203179268157
-115.1707357071753,100,40.072575,10.480672285993474,-2.0,-2.0,-2.0,-40.287090565372154,-79.36431742779662
-71.4560542257374,100,44.198083,-32.170268137175135,0.0,0.0,0.0,-34.92807767736855,-4.3577084111937285
-106.4859444737084,100,48.366549,-16.317337925808864,0.0,0.0,0.0,-24.59400092124977,-65.57460562664977
-146.9249468876423,100,52.581925,18.559780252172118,0.0,0.0,0.0,-100.69831019543294,-64.78641694438149
-96.71173002372177,100,56.871867,48.92583047666084,-3.0,-3.0,-3.0,-121.43136534625297,-15.206195154129626
-70.20172406522474,100,60.916109,37.90709043023085,0.0,0.0,0.0,-66.66407372908296,-41.44474076637263
-98.47189020765728,100,65.137101,45.19847529085913,-4.0,-4.0,-4.0,-36.39649757758775,-95.27386792092867
-38.24761287418776,100,70.065572,5.89965020238295,0.0,0.0,0.0,-15.493014531521947,-28.654248545048763
-69.37866436888348,100,74.78408,37.437062858573974,-1.0,-1.0,-1.0,-38.65284477750892,-65.16288244994853
-85.81070814209909,100,79.553256,-39.63458708072286,0.0,0.0,0.0,-22.122722093349267,-24.05339896802697
-84.72119671608027,100,84.056428,18.548153546747812,0.0,0.0,0.0,-79.65040629896089,-23.618943963867203
-76.98326848746521,100,88.536656,36.81112047930741,0.0,0.0,0.0,-28.11980437861706,-85.67458458815557
-64.12127329108343,100,150.925583,-18.91440945856899,-3.0,-3.0,-3.0,-11.683052933601969,-24.523810898912462
-64.11641278273389,100,155.393547,-24.865531451395416,-5.0,-5.0,-5.0,-9.584008895820022,-14.666872435518453
-41.71218111350322,100,159.018887,-13.947994736210132,-8.0,-8.0,-8.0,14.038371660333747,-17.802558037626834
