# {"t_start": 1594002442.1674142, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5
-193.75617746225998,100,7.019702,100.00225334669594,-1.0,-1.0,-1.0,-150.65332143993516,-140.10510936902077
-117.21031937349798,100,10.746807,20.3478490623114,0.0,0.0,0.0,-74.16043959386231,-63.39772884194708
-53.42499902504024,100,14.637262,-15.764789615597305,0.0,0.0,0.0,-32.473820347029765,-5.186389062413175
-210.4208743126353,100,18.494848,147.19748122469244,0.0,0.0,0.0,-56.12330590785583,-301.4950496294719
-104.61832243061411,100,22.52938,-17.661213942655255,-12.0,-12.0,-12.0,8.580922437441194,-59.538030925400065
-100.33782727264801,100,26.254267,22.211229127273782,-5.0,-5.0,-5.0,-68.55172562858368,-38.997330771338106
-101.52560808068013,100,30.640919,-37.013307657847704,-7.0,-7.0,-7.0,-21.903944643818203,-21.608355779014218
-69.02617681709646,100,35.205769,-17.371123289132356,0.0,0.0,0.0,-16.94527925100337,-34.70977427696072
-77.743734445195,100,39.620464,-28.04384419048867,-9.0,-9.0,-9.0,8.753831285987571,-31.453721540693902
-74.4611115856504,100,43.724522,-17.159328370239237,-3.0,-3.0,-3.0,-40.14154345141554,-8.16023976399564
-141.949791428931,100,47.896349,-15.942789461831786,-28.0,-28.0,-28.0,-13.409786311002414,-28.597215656096793
-53.60571283615839,100,52.120239,-25.617568853311173,-3.0,-3.0,-3.0,-20.913472704261558,1.925328721414336
-157.33710249893744,100,56.42028,64.4723976878521,-3.0,-3.0,-3.0,-174.67140065203387,-38.13809953475565
-68.24891202321668,100,60.454718,-13.128202892630386,-5.0,-5.0,-5.0,-26.5935490578215,-13.52716007276479
-80.0872928571622,100,64.673855,5.819377179560064,0.0,0.0,0.0,-19.24936058460088,-66.65730945212138
-89.13533388670601,100,69.597992,-46.863387176839716,-9.0,-9.0,-9.0,-22.08243874654148,6.810492036675204
-115.31039410788551,100,74.339556,52.41674466183585,0.0,0.0,0.0,-75.18986874560879,-92.53727002411257
-120.04132166376252,100,79.101613,60.21263975225349,0.0,0.0,0.0,-90.81042486392764,-89.44353655208836
-109.35736474173385,100,83.591507,-13.252302197964246,-11.0,-11.0,-11.0,-37.359972381445694,-25.7450901623239
-91.90437627303959,100,88.056985,30.649889059986844,-3.0,-3.0,-3.0,-38.95836654404541,-74.59589878898102
-38.029797046192186,100,150.461247,-28.180181100051804,0.0,0.0,0.0,-7.334246572500229,-2.515369373640152
-36.83429499782972,100,154.935304,-13.415313331096266,-4.0,-4.0,-4.0,-13.233037874701441,1.814056207967984
-121.46741949367183,100,158.564601,54.16025379858571,0.0,0.0,0.0,-35.170485679396606,-140.45718761286093
-34.51849808509439,100,162.830502,-12.992559125025005,0.0,0.0,0.0,-18.439224933077043,-3.0867140269923494
-108.93217965846611,100,166.845887,8.902998598983718,-4.0,-4.0,-4.0,-58.27873526875091,-47.556442988698926
-46.60243800501122,100,171.004956,-35.22651784506736,-6.0,-6.0,-6.0,-3.6465825890084016,10.270662429064542
-73.01643475224222,100,175.401898,-42.725848669980536,-9.0,-9.0,-9.0,16.42885256860616,-19.71943865086784
-48.8834547068101,100,179.211623,-30.80185421796376,0.0,0.0,0.0,-15.219515847299187,-2.8620846415471495
-85.62216968747592,100,183.646272,13.043060954851601,-10.0,-10.0,-10.0,-10.835725979589942,-57.82950466273757
-68.30218648197538,100,188.637031,-14.640835773637587,-7.0,-7.0,-7.0,-22.3146127237386,-10.3467379845992
-37.99858707573972,100,193.341315,-30.663337466254877,0.0,0.0,0.0,-4.356672376424269,-2.978577233060573
-28.047068526703562,100,198.188347,12.458469770444244,0.0,0.0,0.0,-2.721208022578569,-37.784330274569236
-69.63795909114003,100,202.979441,-29.272746309631756,0.0,0.0,0.0,-3.4079363528993416,-36.957276428608935
-37.72678444633789,100,207.395835,-7.474789990898071,0.0,0.0,0.0,-20.104572419067477,-10.147422036372337
-45.25992364831928,100,211.85871,6.999584147300866,-8.0,-8.0,-8.0,-27.318929173713663,-0.9405786219064857
-65.10409420475666,100,216.218436,-30.80084066967346,-2.0,-2.0,-2.0,-16.000984261686703,-12.3022692733965
