# {"t_start": 1593315293.8283217, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2
-247.105294033885,100,1.912915,-247.105294033885,0.0,0.0
-161.9919468872249,100,2.464558,-161.9919468872249,0.0,0.0
-297.4624155461788,100,2.979547,-297.4624155461788,0.0,0.0
-607.5528573989868,100,3.463905,-607.5528573989868,0.0,0.0
-220.0520417355001,100,3.965745,-220.0520417355001,0.0,0.0
-123.12149104569107,100,4.498488,-123.12149104569107,0.0,0.0
-368.7497433871031,100,5.026681,-368.7497433871031,0.0,0.0
-325.75259828567505,100,5.550848,-325.75259828567505,0.0,0.0
-203.36209809035063,100,6.106492,-203.36209809035063,0.0,0.0
-198.13461039587855,100,6.630048,-196.13461039587855,0.0,-2.0
-256.20645397156477,100,20.338683,-248.20645397156477,-4.0,-4.0
-272.006543494761,100,20.902833,-271.006543494761,-1.0,0.0
-391.17571273446083,100,21.462508,-387.17571273446083,-2.0,-2.0
-429.34912246465683,100,22.033165,-429.34912246465683,0.0,0.0
-240.55674995295703,100,22.597207,-240.55674995295703,0.0,0.0
-405.41387503035367,100,23.094936,-405.41387503035367,0.0,0.0
-531.0321776717901,100,23.584114,-530.0321776717901,-1.0,0.0
-288.74481619149446,100,24.094602,-288.74481619149446,0.0,0.0
-373.5021923612803,100,24.569336,-372.5021923612803,0.0,-1.0
-569.0634238272905,100,25.052601,-569.0634238272905,0.0,0.0
-324.057635512203,100,32.083666,-322.057635512203,0.0,-2.0
-361.3271952457726,100,32.630877,-359.3271952457726,0.0,-2.0
-330.13670457713306,100,33.148247,-330.13670457713306,0.0,0.0
-177.30610386282206,100,33.678714,-176.30610386282206,-1.0,0.0
-263.195170044899,100,34.259057,-263.195170044899,0.0,0.0
-343.08203661441803,100,34.763486,-341.08203661441803,0.0,-2.0
-225.75508671998978,100,35.258677,-217.75508671998978,-2.0,-6.0
-339.46323722600937,100,35.743298,-338.46323722600937,0.0,-1.0
-252.0621771365404,100,36.233374,-252.0621771365404,0.0,0.0
-246.1819415576756,100,36.732316,-246.1819415576756,0.0,0.0
-216.3964103087783,100,43.760656,-216.3964103087783,0.0,0.0
-176.2480275258422,100,44.298492,-176.2480275258422,0.0,0.0
-347.842676974833,100,44.851514,-347.842676974833,0.0,0.0
-287.82972463965416,100,45.3578,-287.82972463965416,0.0,0.0
-298.31720182299614,100,45.920532,-297.31720182299614,-1.0,0.0
-204.58180306851864,100,46.464603,-204.58180306851864,0.0,0.0
-310.2295871824026,100,46.94394,-310.2295871824026,0.0,0.0
-157.29434253647923,100,47.43731,-157.29434253647923,0.0,0.0
-299.5259579345584,100,47.925815,-299.5259579345584,0.0,0.0
-175.97548808902502,100,48.432066,-175.97548808902502,0.0,0.0
-178.15689175156876,100,55.450277,-178.15689175156876,0.0,0.0
-164.2706268914044,100,55.957858,-164.2706268914044,0.0,0.0
-309.61688408255577,100,56.463681,-305.61688408255577,-2.0,-2.0
-226.91582761146128,100,56.987679,-226.91582761146128,0.0,0.0
-348.44068786501884,100,57.50317,-348.44068786501884,0.0,0.0
-184.48720785230398,100,58.112455,-184.48720785230398,0.0,0.0
-223.90545949339867,100,58.569452,-214.90545949339867,0.0,-9.0
-229.38899724651128,100,59.157043,-229.38899724651128,0.0,0.0
-317.00697229243815,100,59.661764,-317.00697229243815,0.0,0.0
-218.21260806173086,100,60.149753,-218.21260806173086,0.0,0.0
-255.6931797452271,100,68.162415,-250.6931797452271,0.0,-5.0
-167.19517667405307,100,68.987733,-157.19517667405307,-6.0,-4.0
-193.45625223126262,100,70.218418,-193.45625223126262,0.0,0.0
-177.59846268594265,100,70.911325,-169.59846268594265,-8.0,0.0
-207.2461758852005,100,71.527579,-207.2461758852005,0.0,0.0
-134.11534225940704,100,71.983893,-134.11534225940704,0.0,0.0
-205.03026599809527,100,72.457227,-205.03026599809527,0.0,0.0
-305.45321571826935,100,72.956417,-293.45321571826935,-6.0,-6.0
-204.17279075458646,100,73.511365,-202.17279075458646,0.0,-2.0
-310.09560707211494,100,74.03459,-310.09560707211494,0.0,0.0
-224.66114359349012,100,81.653531,-224.66114359349012,0.0,0.0
-142.99162926524878,100,82.116789,-142.99162926524878,0.0,0.0
-178.77777683734894,100,82.560743,-178.77777683734894,0.0,0.0
-281.44386959448457,100,83.005379,-281.44386959448457,0.0,0.0
-188.4386390633881,100,83.564207,-188.4386390633881,0.0,0.0
-210.68403048068285,100,84.124484,-210.68403048068285,0.0,0.0
-208.94870794564486,100,84.602181,-205.94870794564486,0.0,-3.0
-173.70454101916403,100,85.10677,-173.70454101916403,0.0,0.0
-325.633839815855,100,85.626136,-325.633839815855,0.0,0.0
-176.44027227535844,100,86.129193,-176.44027227535844,0.0,0.0
-158.99013002309948,100,94.024964,-155.99013002309948,-3.0,0.0
-144.58644240535796,100,94.535527,-144.58644240535796,0.0,0.0
-264.7632642388344,100,95.051074,-264.7632642388344,0.0,0.0
-206.94696167111397,100,95.558968,-206.94696167111397,0.0,0.0
-213.48379220068455,100,96.196415,-213.48379220068455,0.0,0.0
-238.135015912354,100,96.775725,-238.135015912354,0.0,0.0
-162.73643369972706,100,97.314733,-162.73643369972706,0.0,0.0
-286.74401274323463,100,97.810464,-286.74401274323463,0.0,0.0
-191.6227731257677,100,98.301523,-191.6227731257677,0.0,0.0
-208.87516312673688,100,98.803809,-206.87516312673688,0.0,-2.0
-245.4903247654438,100,106.6794,-245.4903247654438,0.0,0.0
-207.82385654002428,100,107.208897,-206.82385654002428,0.0,-1.0
-209.97705387696624,100,107.707691,-209.97705387696624,0.0,0.0
-197.01896729134023,100,108.249338,-195.01896729134023,0.0,-2.0
-251.73128728568554,100,108.892034,-251.73128728568554,0.0,0.0
-283.5596830546856,100,109.445971,-283.5596830546856,0.0,0.0
-206.6240882575512,100,109.975005,-206.6240882575512,0.0,0.0
-174.81939170509577,100,110.473313,-174.81939170509577,0.0,0.0
-125.05180502403527,100,110.996156,-125.05180502403527,0.0,0.0
-203.51781384646893,100,111.541687,-199.51781384646893,-2.0,-2.0
-274.69042836129665,100,119.692781,-274.69042836129665,0.0,0.0
-258.91845431923866,100,120.248969,-258.91845431923866,0.0,0.0
-173.8826049491763,100,120.797486,-172.8826049491763,0.0,-1.0
-115.97208456322551,100,121.60288,-115.97208456322551,0.0,0.0
-198.51850554347038,100,122.801901,-198.51850554347038,0.0,0.0
-96.35115906782448,100,124.211566,-89.35115906782448,0.0,-7.0
-195.89994652569294,100,125.484984,-194.89994652569294,0.0,-1.0
-137.12882474437356,100,126.30633,-132.12882474437356,-2.0,-3.0
-140.98759356886148,100,126.809936,-139.98759356886148,-1.0,0.0
-188.35774510912597,100,127.297036,-188.35774510912597,0.0,0.0
-244.2289802134037,100,135.650226,-244.2289802134037,0.0,0.0
-209.52432307973504,100,136.185812,-209.52432307973504,0.0,0.0
-151.78198343515396,100,136.736238,-149.78198343515396,-2.0,0.0
-192.57071445137262,100,137.423732,-192.57071445137262,0.0,0.0
-215.04614889621735,100,138.04669,-215.04614889621735,0.0,0.0
-120.86122163757682,100,138.638083,-120.86122163757682,0.0,0.0
-283.0569438934326,100,139.137618,-279.0569438934326,0.0,-4.0
-149.69504126533866,100,139.631033,-149.69504126533866,0.0,0.0
-243.68473578989506,100,140.12362,-241.68473578989506,0.0,-2.0
-125.70162007957697,100,140.602275,-125.70162007957697,0.0,0.0
-246.80701756477356,100,148.792638,-240.80701756477356,-6.0,0.0
-298.9946515262127,100,149.400878,-297.9946515262127,-1.0,0.0
-192.46508511155844,100,150.129284,-188.46508511155844,-2.0,-2.0
-234.22780354321003,100,150.784604,-230.22780354321003,-2.0,-2.0
-132.0679918974638,100,151.478603,-126.0679918974638,-3.0,-3.0
-136.25106216222048,100,152.160135,-136.25106216222048,0.0,0.0
-108.78276770189404,100,152.751195,-106.78276770189404,0.0,-2.0
-249.24980089627206,100,153.368845,-247.24980089627206,0.0,-2.0
-209.05917098745704,100,153.965562,-199.05917098745704,0.0,-10.0
-232.59977723658085,100,154.600807,-230.59977723658085,-2.0,0.0
-356.2172571718693,100,162.733608,-356.2172571718693,0.0,0.0
-188.23321422934532,100,163.359359,-188.23321422934532,0.0,0.0
-147.91801011795178,100,164.15986,-147.91801011795178,0.0,0.0
-248.40174554474652,100,164.821239,-247.40174554474652,-1.0,0.0
-141.68293529003859,100,165.508523,-139.68293529003859,-1.0,-1.0
-135.74053810723126,100,166.14301,-135.74053810723126,0.0,0.0
-634.1378102004528,100,166.756896,-634.1378102004528,0.0,0.0
-220.5491589512676,100,167.360961,-220.5491589512676,0.0,0.0
-158.3607579022646,100,167.983563,-158.3607579022646,0.0,0.0
-227.2306851670146,100,168.727243,-223.2306851670146,-2.0,-2.0
-240.96698078513145,100,176.839803,-240.96698078513145,0.0,0.0
-229.5796636901796,100,177.387876,-228.5796636901796,0.0,-1.0
-185.16528447717428,100,178.249709,-183.16528447717428,0.0,-2.0
-157.1852573491633,100,178.93792,-157.1852573491633,0.0,0.0
-175.6577718257904,100,179.588902,-172.6577718257904,-3.0,0.0
-199.20853293314576,100,180.185579,-194.20853293314576,-5.0,0.0
-203.30104395747185,100,180.791868,-203.30104395747185,0.0,0.0
-168.22589504905045,100,181.392188,-168.22589504905045,0.0,0.0
-414.93767519295216,100,182.052129,-414.93767519295216,0.0,0.0
-311.02814202941954,100,182.744682,-311.02814202941954,0.0,0.0
-670.8927825763822,100,191.01875,-670.8927825763822,0.0,0.0
-230.63071800768375,100,191.753811,-230.63071800768375,0.0,0.0
-185.43789429962635,100,192.477883,-185.43789429962635,0.0,0.0
-389.1884680017829,100,193.103391,-385.1884680017829,-2.0,-2.0
-312.1573641896248,100,193.704062,-312.1573641896248,0.0,0.0
-204.28381815366447,100,194.290581,-204.28381815366447,0.0,0.0
-212.9655934870243,100,194.880215,-212.9655934870243,0.0,0.0
-157.11107198894024,100,195.507518,-153.11107198894024,-2.0,-2.0
-141.45290847867727,100,196.227623,-139.45290847867727,0.0,-2.0
-166.06803442537785,100,196.791774,-164.06803442537785,0.0,-2.0
-805.0137536525726,100,204.930796,-805.0137536525726,0.0,0.0
-201.23054260760546,100,205.735601,-201.23054260760546,0.0,0.0
-140.6261018179357,100,206.406736,-140.6261018179357,0.0,0.0
-135.6848907675594,100,207.004838,-135.6848907675594,0.0,0.0
-160.57876909151673,100,207.610455,-160.57876909151673,0.0,0.0
-211.6590065509081,100,208.223333,-210.6590065509081,0.0,-1.0
-179.05136316036806,100,208.808058,-176.05136316036806,0.0,-3.0
-173.3318915180862,100,209.503059,-171.3318915180862,0.0,-2.0
-212.45314422249794,100,210.120168,-212.45314422249794,0.0,0.0
-93.27292933920398,100,210.692176,-93.27292933920398,0.0,0.0
-194.31199450977147,100,218.983804,-181.31199450977147,-13.0,0.0
-194.10132052004337,100,219.826174,-194.10132052004337,0.0,0.0
-229.73285023868084,100,220.451165,-229.73285023868084,0.0,0.0
-146.0744156036526,100,220.99849,-146.0744156036526,0.0,0.0
-123.95157960057259,100,221.592161,-123.95157960057259,0.0,0.0
-126.40386804193258,100,222.195044,-124.40386804193258,0.0,-2.0
-234.906678378582,100,222.897914,-234.906678378582,0.0,0.0
-153.8360711634159,100,223.451113,-153.8360711634159,0.0,0.0
-115.2441987413913,100,224.056476,-115.2441987413913,0.0,0.0
-217.6848864927888,100,224.657865,-217.6848864927888,0.0,0.0
-123.48872600495815,100,232.980406,-123.48872600495815,0.0,0.0
-78.61598133295774,100,233.745085,-78.61598133295774,0.0,0.0
-186.56500348448753,100,234.319636,-184.56500348448753,-2.0,0.0
-234.77419128641486,100,234.926295,-230.77419128641486,-2.0,-2.0
-226.59237463772297,100,235.502115,-226.59237463772297,0.0,0.0
-254.5654493868351,100,236.189957,-254.5654493868351,0.0,0.0
-159.7024230659008,100,236.770939,-159.7024230659008,0.0,0.0
-173.15017275512218,100,237.390371,-173.15017275512218,0.0,0.0
-146.1629352197051,100,237.989173,-145.1629352197051,-1.0,0.0
-193.00511226803064,100,238.699484,-193.00511226803064,0.0,0.0
-234.17673048377037,100,246.960964,-234.17673048377037,0.0,0.0
-190.2654694058001,100,247.724873,-190.2654694058001,0.0,0.0
-223.56248676776886,100,248.3248,-223.56248676776886,0.0,0.0
-171.53398225829005,100,249.02891,-171.53398225829005,0.0,0.0
-137.08408150076866,100,249.653602,-137.08408150076866,0.0,0.0
-250.71205025538802,100,250.247169,-248.71205025538802,-2.0,0.0
-182.41982029378414,100,250.872806,-182.41982029378414,0.0,0.0
-139.62635925412178,100,251.470722,-139.62635925412178,0.0,0.0
-135.66842932626605,100,252.18814,-134.66842932626605,-1.0,0.0
-219.9601687192917,100,252.797406,-219.9601687192917,0.0,0.0
-209.6826555132866,100,261.031473,-209.6826555132866,0.0,0.0
-202.636772044003,100,261.777297,-202.636772044003,0.0,0.0
-250.10652714967728,100,262.507077,-250.10652714967728,0.0,0.0
-230.01372587680817,100,263.103492,-222.01372587680817,-4.0,-4.0
