# {"t_start": 1593500184.7719998, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5
-340.4834490939975,100,5.713481,-340.4834490939975,0.0,0.0,0.0,0.0,0.0
-461.4881169628352,100,7.293351,-461.4881169628352,0.0,0.0,0.0,0.0,0.0
-854.8334378153086,100,8.884772,-854.8334378153086,0.0,0.0,0.0,0.0,0.0
-303.3714972101152,100,10.668792,-303.3714972101152,0.0,0.0,0.0,0.0,0.0
-353.90425564628094,100,12.385583,-349.90425564628094,0.0,0.0,-1.0,-3.0,0.0
-457.7543524354696,100,14.04663,-457.7543524354696,0.0,0.0,0.0,0.0,0.0
-553.8569511286914,100,15.837928,-553.8569511286914,0.0,0.0,0.0,0.0,0.0
-362.85674262512475,100,17.496598,-362.85674262512475,0.0,0.0,0.0,0.0,0.0
-300.9925893507898,100,19.696665,-300.9925893507898,0.0,0.0,0.0,0.0,0.0
-295.3464680816978,100,21.357929,-294.3464680816978,0.0,0.0,0.0,-1.0,0.0
-534.8238723594695,100,247.629093,-529.8238723594695,0.0,-2.0,0.0,-2.0,-1.0
-498.7651193663478,100,251.457945,-491.7651193663478,-3.0,0.0,-1.0,-3.0,0.0
-340.9244990143925,100,255.113567,-328.9244990143925,-4.0,-4.0,-2.0,0.0,-2.0
-521.6557490192354,100,258.608558,-517.6557490192354,0.0,0.0,-2.0,0.0,-2.0
-448.22601339779794,100,262.041635,-444.22601339779794,0.0,-2.0,0.0,0.0,-2.0
-729.9366493970156,100,265.545124,-727.9366493970156,0.0,-1.0,0.0,-1.0,0.0
-299.3502485016361,100,269.069411,-291.3502485016361,-4.0,0.0,-4.0,0.0,0.0
-293.00128984451294,100,272.786431,-288.00128984451294,-5.0,0.0,0.0,0.0,0.0
-283.46633568406105,100,276.23349,-279.46633568406105,0.0,0.0,-2.0,-2.0,0.0
-342.6188942734152,100,279.45127,-341.6188942734152,0.0,0.0,0.0,-1.0,0.0
-363.9988799346611,100,470.8592,-359.9988799346611,0.0,0.0,0.0,0.0,-4.0
-327.48266882635653,100,474.037018,-321.48266882635653,-1.0,-1.0,0.0,0.0,-4.0
-301.36588139645755,100,477.341464,-301.36588139645755,0.0,0.0,0.0,0.0,0.0
-386.647213043645,100,480.732447,-386.647213043645,0.0,0.0,0.0,0.0,0.0
-942.9013507664204,100,484.096713,-942.9013507664204,0.0,0.0,0.0,0.0,0.0
-508.91561651974916,100,487.375731,-498.91561651974916,-5.0,0.0,-5.0,0.0,0.0
-787.3657185491174,100,490.339854,-782.3657185491174,0.0,-3.0,0.0,0.0,-2.0
-427.16292443685234,100,493.880116,-425.16292443685234,-2.0,0.0,0.0,0.0,0.0
-380.35411094129086,100,497.098608,-374.35411094129086,0.0,-3.0,-1.0,0.0,-2.0
-1146.6936533283442,100,500.588092,-1144.6936533283442,0.0,-1.0,-1.0,0.0,0.0
-536.5073886290193,100,678.983897,-526.5073886290193,-2.0,0.0,-2.0,-4.0,-2.0
-322.83045607898384,100,682.202813,-314.83045607898384,-3.0,0.0,0.0,-3.0,-2.0
-922.367865730077,100,685.664178,-918.367865730077,-2.0,0.0,0.0,0.0,-2.0
-377.21247858926654,100,689.110532,-377.21247858926654,0.0,0.0,0.0,0.0,0.0
-316.3956081047654,100,692.28171,-310.3956081047654,0.0,0.0,-2.0,-4.0,0.0
-446.23649042472243,100,695.532073,-420.23649042472243,-3.0,-12.0,-1.0,-10.0,0.0
-500.79550558142364,100,698.745368,-494.79550558142364,0.0,-2.0,0.0,0.0,-4.0
-651.2869636714458,100,702.001217,-649.2869636714458,-1.0,0.0,-1.0,0.0,0.0
-448.9073780886829,100,705.358086,-430.9073780886829,0.0,-5.0,-2.0,-4.0,-7.0
-282.1044085510075,100,708.629755,-280.1044085510075,-1.0,0.0,0.0,-1.0,0.0
-455.8324606195092,100,888.675399,-447.8324606195092,0.0,0.0,-4.0,-2.0,-2.0
-402.6777329519391,100,891.905821,-402.6777329519391,0.0,0.0,0.0,0.0,0.0
-306.5402766922489,100,895.260501,-304.5402766922489,-1.0,0.0,0.0,-1.0,0.0
-507.7354033254087,100,898.428204,-501.7354033254087,-2.0,-2.0,-2.0,0.0,0.0
-452.0389462374151,100,902.214638,-448.0389462374151,-2.0,0.0,0.0,-2.0,0.0
-443.88939899019897,100,905.363104,-443.88939899019897,0.0,0.0,0.0,0.0,0.0
-281.06308208219707,100,908.559603,-280.06308208219707,0.0,0.0,0.0,-1.0,0.0
-369.22643487900496,100,911.836576,-352.22643487900496,0.0,-7.0,-6.0,0.0,-4.0
-448.43969145417213,100,915.340296,-448.43969145417213,0.0,0.0,0.0,0.0,0.0
-439.90112314745784,100,918.777872,-439.90112314745784,0.0,0.0,0.0,0.0,0.0
-643.7489459626377,100,1101.848872,-639.7489459626377,-2.0,0.0,0.0,-2.0,0.0
-326.5693365475163,100,1105.354197,-326.5693365475163,0.0,0.0,0.0,0.0,0.0
-342.6736242212355,100,1108.922253,-340.6736242212355,-2.0,0.0,0.0,0.0,0.0
-367.8692387342453,100,1112.573236,-367.8692387342453,0.0,0.0,0.0,0.0,0.0
-462.99098952207714,100,1115.850516,-462.99098952207714,0.0,0.0,0.0,0.0,0.0
-379.3100162371993,100,1119.170524,-375.3100162371993,0.0,0.0,0.0,-2.0,-2.0
-355.49111356958747,100,1122.539529,-353.49111356958747,-1.0,0.0,0.0,0.0,-1.0
-584.7751426286995,100,1126.028895,-582.7751426286995,-1.0,0.0,0.0,-1.0,0.0
-310.74536420963705,100,1129.658523,-306.74536420963705,-2.0,0.0,-2.0,0.0,0.0
-362.1353798881173,100,1132.96885,-359.1353798881173,0.0,0.0,0.0,-3.0,0.0
-443.5174869224429,100,1312.455967,-433.5174869224429,-4.0,-2.0,0.0,-2.0,-2.0
-343.941304134205,100,1316.024075,-340.941304134205,-3.0,0.0,0.0,0.0,0.0
-419.3367631006986,100,1319.623954,-409.3367631006986,-1.0,-1.0,-1.0,-2.0,-5.0
-245.06860077753663,100,1323.135798,-241.06860077753663,-2.0,0.0,0.0,-2.0,0.0
-350.9376713205129,100,1326.797764,-346.9376713205129,-2.0,-2.0,0.0,0.0,0.0
-473.2180996928364,100,1330.305273,-469.2180996928364,-2.0,0.0,-2.0,0.0,0.0
-406.3024995876476,100,1333.388715,-383.3024995876476,0.0,-3.0,-13.0,-7.0,0.0
-784.7662376984954,100,1336.740833,-768.7662376984954,-6.0,0.0,0.0,-4.0,-6.0
-296.24087604135275,100,1340.280983,-296.24087604135275,0.0,0.0,0.0,0.0,0.0
-367.2280590310693,100,1344.065989,-357.2280590310693,-3.0,0.0,-4.0,0.0,-3.0
-284.18630819022655,100,1521.520127,-284.18630819022655,0.0,0.0,0.0,0.0,0.0
-439.5075090173632,100,1524.829818,-425.5075090173632,-2.0,-3.0,0.0,-7.0,-2.0
-477.00346855353564,100,1528.209854,-473.00346855353564,0.0,-2.0,0.0,-2.0,0.0
-306.19447756558657,100,1531.440847,-306.19447756558657,0.0,0.0,0.0,0.0,0.0
-303.01191115938127,100,1534.923394,-303.01191115938127,0.0,0.0,0.0,0.0,0.0
-281.2298133345321,100,1537.274776,-281.2298133345321,0.0,0.0,0.0,0.0,0.0
-736.1115534752607,100,1539.569379,-721.1115534752607,-2.0,-7.0,-3.0,-1.0,-2.0
-400.33098493143916,100,1541.986454,-380.33098493143916,0.0,0.0,-8.0,0.0,-12.0
-260.312104748562,100,1544.29759,-258.312104748562,0.0,0.0,0.0,0.0,-2.0
-316.7814325336367,100,1546.626513,-316.7814325336367,0.0,0.0,0.0,0.0,0.0
-440.1134321996942,100,1719.655797,-440.1134321996942,0.0,0.0,0.0,0.0,0.0
-346.0874221548438,100,1721.842789,-346.0874221548438,0.0,0.0,0.0,0.0,0.0
-308.40261816512793,100,1724.779831,-307.40261816512793,0.0,-1.0,0.0,0.0,0.0
-507.34256237745285,100,1727.592855,-502.34256237745285,-2.0,0.0,-1.0,0.0,-2.0
-416.70486503466964,100,1730.167664,-413.70486503466964,0.0,-2.0,-1.0,0.0,0.0
-392.8669402496889,100,1732.820679,-390.8669402496889,0.0,0.0,0.0,-2.0,0.0
-499.4983580671251,100,1735.125165,-491.4983580671251,0.0,0.0,-2.0,-2.0,-4.0
-448.4364013951272,100,1737.395516,-446.4364013951272,0.0,-1.0,0.0,-1.0,0.0
-308.70512918010354,100,1739.710965,-308.70512918010354,0.0,0.0,0.0,0.0,0.0
-311.8755026202416,100,1742.039335,-311.8755026202416,0.0,0.0,0.0,0.0,0.0
-452.8071045540273,100,1917.204279,-442.8071045540273,-7.0,0.0,0.0,-3.0,0.0
-417.42180451750755,100,1919.388895,-417.42180451750755,0.0,0.0,0.0,0.0,0.0
-341.035917731002,100,1921.579249,-335.035917731002,0.0,-3.0,0.0,0.0,-3.0
-368.40167735889554,100,1923.203854,-364.40167735889554,-1.0,-1.0,0.0,0.0,-2.0
-405.5116505008191,100,1924.639887,-404.5116505008191,0.0,-1.0,0.0,0.0,0.0
-317.4854568094015,100,1926.235744,-305.4854568094015,-4.0,-2.0,-2.0,-4.0,0.0
-559.6681647449732,100,1927.822907,-553.6681647449732,0.0,-2.0,-1.0,-3.0,0.0
-411.60785087943077,100,1930.229901,-405.60785087943077,-4.0,-2.0,0.0,0.0,0.0
-444.5349572747946,100,1932.572197,-438.5349572747946,-1.0,0.0,-1.0,-1.0,-3.0
-331.09800599329174,100,1934.892341,-327.09800599329174,0.0,0.0,-2.0,-2.0,0.0
-277.1985816117376,100,2114.492163,-273.1985816117376,-2.0,0.0,0.0,0.0,-2.0
-326.5046009160578,100,2116.968807,-325.5046009160578,-1.0,0.0,0.0,0.0,0.0
-412.50595420692116,100,2118.461258,-404.50595420692116,0.0,-4.0,0.0,-2.0,-2.0
-384.8748087063432,100,2119.935564,-376.8748087063432,-2.0,0.0,-4.0,0.0,-2.0
-333.4359012013301,100,2121.457876,-322.4359012013301,0.0,0.0,0.0,-6.0,-5.0
-305.93969098106027,100,2123.052456,-305.93969098106027,0.0,0.0,0.0,0.0,0.0
-410.19115729257464,100,2124.604333,-397.19115729257464,0.0,-5.0,-1.0,-4.0,-3.0
-473.41772470995784,100,2126.146986,-473.41772470995784,0.0,0.0,0.0,0.0,0.0
-443.3537028580904,100,2127.721482,-441.3537028580904,0.0,-2.0,0.0,0.0,0.0
-375.84803366241977,100,2129.356755,-363.84803366241977,-2.0,-4.0,-6.0,0.0,0.0
-724.5520776100457,100,2315.42431,-702.5520776100457,-5.0,-7.0,-2.0,-4.0,-4.0
-303.41605127975345,100,2317.201642,-303.41605127975345,0.0,0.0,0.0,0.0,0.0
-344.6174193136394,100,2318.957229,-334.6174193136394,-3.0,-3.0,-4.0,0.0,0.0
-340.3337460141629,100,2320.504234,-330.3337460141629,-2.0,-3.0,-3.0,-2.0,0.0
-277.09843002073467,100,2321.955484,-272.09843002073467,-1.0,0.0,0.0,-2.0,-2.0
-412.0916020795703,100,2323.45466,-394.0916020795703,-5.0,-6.0,-3.0,0.0,-4.0
-446.46799651999027,100,2325.051009,-445.46799651999027,0.0,0.0,-1.0,0.0,0.0
-329.6913710879162,100,2326.714728,-321.6913710879162,-2.0,0.0,-1.0,-2.0,-3.0
-308.9497005715966,100,2328.085262,-302.9497005715966,0.0,-2.0,-2.0,-2.0,0.0
-363.99244156107306,100,2329.445371,-351.99244156107306,-4.0,-6.0,-2.0,0.0,0.0
-358.39050577767193,100,2518.098479,-354.39050577767193,-2.0,-2.0,0.0,0.0,0.0
-406.6888762526214,100,2519.656595,-400.6888762526214,0.0,-3.0,0.0,0.0,-3.0
