# {"t_start": 1593500184.9229968, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5
-930.309569215402,100,5.567898,-930.309569215402,0.0,0.0,0.0,0.0,0.0
-420.97617376223207,100,7.146834,-420.97617376223207,0.0,0.0,0.0,0.0,0.0
-990.0665629133582,100,8.733994,-989.0665629133582,0.0,-1.0,0.0,0.0,0.0
-320.9920621663332,100,10.52264,-320.9920621663332,0.0,0.0,0.0,0.0,0.0
-311.37210120633245,100,12.241119,-311.37210120633245,0.0,0.0,0.0,0.0,0.0
-444.6154879517853,100,13.900105,-444.6154879517853,0.0,0.0,0.0,0.0,0.0
-300.433749884367,100,15.689213,-300.433749884367,0.0,0.0,0.0,0.0,0.0
-483.4195458739996,100,17.354685,-481.4195458739996,0.0,-1.0,0.0,0.0,-1.0
-276.3701976109296,100,19.559701,-272.3701976109296,-2.0,-2.0,0.0,0.0,0.0
-477.89654369838536,100,21.214904,-477.89654369838536,0.0,0.0,0.0,0.0,0.0
-796.6110020577908,100,247.493658,-794.6110020577908,-2.0,0.0,0.0,0.0,0.0
-687.8282732963562,100,251.320821,-687.8282732963562,0.0,0.0,0.0,0.0,0.0
-434.0096114706248,100,254.97611,-428.0096114706248,-2.0,-1.0,0.0,-3.0,0.0
-723.2363367527723,100,258.479755,-719.2363367527723,-2.0,0.0,0.0,0.0,-2.0
-311.46500570327044,100,261.901459,-311.46500570327044,0.0,0.0,0.0,0.0,0.0
-276.2792525552213,100,265.411683,-276.2792525552213,0.0,0.0,0.0,0.0,0.0
-412.22800743207335,100,268.933306,-411.22800743207335,-1.0,0.0,0.0,0.0,0.0
-333.7518137805164,100,272.655286,-333.7518137805164,0.0,0.0,0.0,0.0,0.0
-323.3847320303321,100,276.096419,-319.3847320303321,-2.0,-2.0,0.0,0.0,0.0
-521.2753596454859,100,279.329767,-507.2753596454859,-1.0,-7.0,0.0,0.0,-6.0
-280.6644997186959,100,470.735228,-280.6644997186959,0.0,0.0,0.0,0.0,0.0
-323.4821450756863,100,473.909427,-323.4821450756863,0.0,0.0,0.0,0.0,0.0
-1181.2571551576257,100,477.210115,-1179.2571551576257,-2.0,0.0,0.0,0.0,0.0
-304.1142669059336,100,480.589864,-304.1142669059336,0.0,0.0,0.0,0.0,0.0
-413.0045904079452,100,483.956538,-413.0045904079452,0.0,0.0,0.0,0.0,0.0
-358.1887375637889,100,487.239277,-356.1887375637889,0.0,-1.0,0.0,-1.0,0.0
-298.83823363110423,100,490.181552,-298.83823363110423,0.0,0.0,0.0,0.0,0.0
-354.9149173051119,100,493.735857,-353.9149173051119,-1.0,0.0,0.0,0.0,0.0
-791.6986068189144,100,496.946651,-791.6986068189144,0.0,0.0,0.0,0.0,0.0
-486.93487302958965,100,500.429168,-484.93487302958965,0.0,-2.0,0.0,0.0,0.0
-640.554861638695,100,678.836943,-640.554861638695,0.0,0.0,0.0,0.0,0.0
-408.4758393354714,100,682.059277,-406.4758393354714,0.0,-2.0,0.0,0.0,0.0
-542.132373182103,100,685.537192,-536.132373182103,0.0,0.0,-3.0,-3.0,0.0
-333.8892196221277,100,688.973362,-333.8892196221277,0.0,0.0,0.0,0.0,0.0
-314.718830101192,100,692.144933,-310.718830101192,-2.0,-2.0,0.0,0.0,0.0
-549.712310295552,100,695.411283,-533.712310295552,0.0,-5.0,-3.0,-4.0,-4.0
-273.9466519150883,100,698.619137,-271.9466519150883,-2.0,0.0,0.0,0.0,0.0
-421.1195713225752,100,701.858256,-421.1195713225752,0.0,0.0,0.0,0.0,0.0
-345.845738902688,100,705.233713,-343.845738902688,0.0,-2.0,0.0,0.0,0.0
-293.21466306596994,100,708.48029,-277.21466306596994,-6.0,-2.0,-1.0,-5.0,-2.0
-583.7538879215717,100,888.553768,-571.7538879215717,-4.0,-2.0,0.0,-6.0,0.0
-362.5394231379032,100,891.761769,-356.5394231379032,-2.0,-2.0,-1.0,0.0,-1.0
-427.7380239665508,100,895.133562,-425.7380239665508,-2.0,0.0,0.0,0.0,0.0
-580.2567384764552,100,898.283489,-572.2567384764552,-3.0,-2.0,0.0,-3.0,0.0
-393.88391038775444,100,902.080004,-393.88391038775444,0.0,0.0,0.0,0.0,0.0
-264.918725727126,100,905.229876,-263.918725727126,0.0,0.0,-1.0,0.0,0.0
-522.673305708915,100,908.422732,-510.673305708915,-6.0,0.0,0.0,-6.0,0.0
-547.7330808597617,100,911.709059,-541.7330808597617,0.0,0.0,-3.0,0.0,-3.0
-401.5785679873079,100,915.222458,-395.5785679873079,0.0,-3.0,0.0,-3.0,0.0
-759.9098183810711,100,918.640095,-759.9098183810711,0.0,0.0,0.0,0.0,0.0
-328.08545102737844,100,1101.723526,-320.08545102737844,0.0,-3.0,-2.0,-2.0,-1.0
-687.3322601318359,100,1105.212598,-687.3322601318359,0.0,0.0,0.0,0.0,0.0
-371.5637110993266,100,1108.807146,-360.5637110993266,-2.0,-3.0,-3.0,-1.0,-2.0
-563.4343950673938,100,1112.429289,-563.4343950673938,0.0,0.0,0.0,0.0,0.0
-485.1977525725961,100,1115.716136,-479.1977525725961,0.0,0.0,0.0,0.0,-6.0
-507.50889823026955,100,1119.022078,-507.50889823026955,0.0,0.0,0.0,0.0,0.0
-356.1237118123099,100,1122.388496,-352.1237118123099,-2.0,0.0,0.0,0.0,-2.0
-338.75571769010276,100,1125.908684,-338.75571769010276,0.0,0.0,0.0,0.0,0.0
-386.5485689211637,100,1129.540837,-385.5485689211637,-1.0,0.0,0.0,0.0,0.0
-697.7937607988715,100,1132.838435,-697.7937607988715,0.0,0.0,0.0,0.0,0.0
-304.7253620568663,100,1312.298252,-288.7253620568663,-4.0,-1.0,-6.0,-5.0,0.0
-527.6264617778361,100,1315.879896,-519.6264617778361,0.0,0.0,-4.0,-4.0,0.0
-601.367693439126,100,1319.497753,-595.367693439126,-3.0,-3.0,0.0,0.0,0.0
-487.23517644777894,100,1323.022468,-482.23517644777894,-2.0,0.0,0.0,0.0,-3.0
-618.8536894964054,100,1326.683652,-616.8536894964054,-1.0,0.0,0.0,-1.0,0.0
-356.0097515853122,100,1330.180604,-356.0097515853122,0.0,0.0,0.0,0.0,0.0
-536.1048781238496,100,1333.272123,-527.1048781238496,-4.0,0.0,-5.0,0.0,0.0
-282.1343716965057,100,1336.61109,-278.1343716965057,-2.0,-2.0,0.0,0.0,0.0
-527.6902132481337,100,1340.141302,-527.6902132481337,0.0,0.0,0.0,0.0,0.0
-374.40674307756126,100,1343.942303,-344.40674307756126,-5.0,-2.0,-9.0,0.0,-14.0
-489.5547097399831,100,1521.387619,-485.5547097399831,0.0,0.0,-2.0,-2.0,0.0
-274.1121258828789,100,1524.691431,-270.1121258828789,-1.0,0.0,-1.0,-2.0,0.0
-370.2153154872358,100,1528.061151,-362.2153154872358,-2.0,-1.0,0.0,-5.0,0.0
-510.8804451096803,100,1531.307617,-502.8804451096803,0.0,0.0,-6.0,-2.0,0.0
-308.5856692600064,100,1534.809994,-291.5856692600064,-3.0,0.0,-9.0,-3.0,-2.0
-440.4054211974144,100,1537.139275,-430.4054211974144,-5.0,0.0,-5.0,0.0,0.0
-712.7411993555725,100,1539.441123,-708.7411993555725,0.0,0.0,0.0,0.0,-4.0
-253.92950975708663,100,1541.854046,-243.92950975708663,-1.0,-4.0,-1.0,0.0,-4.0
-714.1550635844469,100,1544.177359,-702.1550635844469,-7.0,0.0,0.0,-5.0,0.0
-300.0661955475807,100,1546.494013,-300.0661955475807,0.0,0.0,0.0,0.0,0.0
-466.61925641447306,100,1719.500994,-463.61925641447306,-1.0,-1.0,0.0,-1.0,0.0
-289.89270803146064,100,1721.701645,-289.89270803146064,0.0,0.0,0.0,0.0,0.0
-328.2836473286152,100,1724.644964,-328.2836473286152,0.0,0.0,0.0,0.0,0.0
-285.5543057359755,100,1727.4425,-279.5543057359755,-2.0,0.0,-2.0,-2.0,0.0
-400.6856455989182,100,1730.029631,-391.6856455989182,-3.0,-1.0,-1.0,-1.0,-3.0
-591.9153442643583,100,1732.67818,-586.9153442643583,0.0,0.0,0.0,0.0,-5.0
-328.0538354688324,100,1734.978131,-323.0538354688324,-3.0,-2.0,0.0,0.0,0.0
