# {"t_start": 1594485938.3541534, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5,r6
-3,100,6.318216,0,0,3,0,-6,0,0
0,100,10.144588,25,0,0,0,-25,0,0
-2,100,13.913171,0,0,0,2,-4,0,0
5,100,17.488896,6,0,0,7,-8,0,0
-1,100,21.290633,15,4,0,3,-23,0,0
9,100,25.196806,0,0,0,0,9,0,0
0,100,29.135667,12,3,0,0,-15,0,0
-2,100,32.980459,0,2,0,0,-4,0,0
-7,100,36.864657,10,0,0,2,-19,0,0
35,100,40.776737,0,6,2,2,25,0,0
17,100,96.815384,1,0,0,0,16,0,0
-1,100,100.669941,10,0,1,0,-12,0,0
0,100,104.525933,0,0,0,0,0,0,0
60,100,108.271891,0,0,0,0,60,0,0
0,100,112.007108,12,2,0,1,-15,0,0
19,100,115.675252,0,0,0,5,14,0,0
6,100,119.139396,3,0,0,0,3,0,0
24,100,122.578866,4,1,6,0,13,0,0
14,100,125.962816,24,1,8,4,-23,0,0
17,100,129.374559,8,0,2,1,6,0,0
0,100,147.646922,0,0,0,0,0,0,0
9,100,151.331218,0,0,0,0,9,0,0
16,100,155.074963,0,1,1,0,14,0,0
0,100,158.799694,0,0,0,0,0,0,0
-2,100,162.515451,36,2,3,6,-49,0,0
0,100,166.168007,8,2,0,0,-10,0,0
-8,100,169.736796,4,2,0,2,-16,0,0
-2,100,172.961943,0,0,0,2,-4,0,0
5,100,176.009165,0,0,1,0,4,0,0
6,100,179.413886,0,0,0,0,6,0,0
16,100,198.136004,0,0,2,0,14,0,0
9,100,201.923856,0,0,0,0,9,0,0
4,100,206.106532,2,0,0,0,2,0,0
29,100,210.195711,0,0,0,1,28,0,0
18,100,214.058844,0,0,0,3,15,0,0
0,100,217.735669,4,0,1,0,-5,0,0
0,100,221.512787,0,0,0,0,0,0,0
0,100,225.343936,4,0,0,1,-5,0,0
0,100,229.141567,0,0,0,0,0,0,0
-5,100,232.797566,5,0,0,0,-10,0,0
17,100,250.86093,8,2,0,1,6,0,0
-7,100,254.659026,4,3,0,0,-14,0,0
3,100,258.526632,0,0,0,0,3,0,0
0,100,262.436845,8,0,2,0,-10,0,0
-2,100,266.257737,0,0,0,2,-4,0,0
25,100,269.950902,0,0,2,0,23,0,0
-3,100,273.74577,12,6,6,0,-27,0,0
0,100,277.510038,0,0,0,0,0,0,0
-1,100,281.331359,0,4,0,0,-5,0,0
-7,100,285.09245,0,4,0,3,-14,0,0
1,100,304.240958,18,5,2,0,-24,0,0
0,100,307.695648,4,0,0,1,-5,0,0
1,100,310.967578,0,2,0,0,-1,0,0
4,100,314.666369,2,0,0,0,2,0,0
-2,100,318.378649,6,0,0,1,-9,0,0
7,100,321.986177,0,0,0,2,5,0,0
4,100,325.905252,6,0,0,4,-6,0,0
-3,100,329.685621,2,0,1,0,-6,0,0
-3,100,333.437851,0,0,3,0,-6,0,0
0,100,337.127506,0,0,0,0,0,0,0
32,100,355.665729,0,0,0,1,31,0,0
3,100,359.06664,0,0,0,0,3,0,0
-4,100,362.425659,0,0,4,0,-8,0,0
4,100,365.929338,0,2,0,0,2,0,0
-5,100,369.544219,2,2,0,1,-10,0,0
0,100,373.490284,0,0,0,0,0,0,0
5,100,377.518903,0,0,1,0,4,0,0
39,100,381.528466,0,0,0,0,39,0,0
4,100,385.296816,10,0,2,0,-8,0,0
18,100,389.121654,0,0,0,0,18,0,0
0,100,407.776683,11,6,2,0,-19,0,0
42,100,411.183816,0,0,0,0,42,0,0
0,100,414.778751,0,5,0,4,-9,0,0
-5,100,418.306169,4,2,3,1,-15,0,0
0,100,421.78742,0,0,4,2,-6,0,0
-1,100,425.466685,0,0,0,1,-2,0,0
0,100,429.065401,12,2,0,1,-15,0,0
18,100,432.789334,3,0,0,0,15,0,0
6,100,436.676357,0,0,0,0,6,0,0
-1,100,440.515294,0,1,0,0,-2,0,0
34,100,459.202034,2,0,0,0,32,0,0
8,100,462.968372,0,1,0,0,7,0,0
0,100,466.74044,0,0,0,0,0,0,0
-4,100,470.254955,0,2,2,0,-8,0,0
8,100,473.977107,0,0,0,1,7,0,0
11,100,477.525027,7,3,2,4,-5,0,0
12,100,481.108831,8,2,0,0,2,0,0
46,100,484.760386,0,2,3,0,41,0,0
-2,100,488.380754,8,0,0,4,-14,0,0
4,100,491.949173,4,1,1,1,-3,0,0
25,100,510.933774,4,2,2,2,15,0,0
12,100,514.876462,0,0,0,6,6,0,0
-10,100,518.7854,5,5,0,0,-20,0,0
9,100,522.5519,8,0,2,0,-1,0,0
8,100,526.367493,22,0,4,0,-18,0,0
27,100,530.049277,0,0,0,0,27,0,0
6,100,533.95284,8,0,0,2,-4,0,0
21,100,537.61148,0,0,0,0,21,0,0
9,100,541.337882,0,0,0,0,9,0,0
0,100,545.036708,0,0,0,0,0,0,0
3,100,563.639379,0,4,2,0,-3,0,0
0,100,567.19837,19,0,0,1,-20,0,0
7,100,570.657875,10,0,0,3,-6,0,0
-3,100,574.529109,0,0,1,2,-6,0,0
-2,100,578.339353,0,0,2,0,-4,0,0
2,100,582.164416,21,2,3,6,-30,0,0
-2,100,585.760551,0,0,0,2,-4,0,0
