# {"t_start": 1594485938.0262513, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5,r6
-2,100,6.629374,8,0,0,4,-14,0,0
4,100,10.462506,2,0,0,0,2,0,0
9,100,14.236784,0,0,3,0,6,0,0
3,100,17.825261,0,0,0,3,0,0,0
0,100,21.623544,0,0,0,0,0,0,0
9,100,25.518712,5,0,0,0,4,0,0
0,100,29.445266,0,0,0,0,0,0,0
-4,100,33.297915,0,4,0,0,-8,0,0
50,100,37.185693,0,0,0,4,46,0,0
20,100,41.107088,24,3,3,4,-14,0,0
-4,100,97.145147,0,0,2,2,-8,0,0
-2,100,100.981598,1,0,1,0,-4,0,0
-1,100,104.853542,0,0,1,0,-2,0,0
0,100,108.590728,4,1,0,0,-5,0,0
0,100,112.306811,0,0,0,0,0,0,0
-4,100,115.99033,22,0,4,3,-33,0,0
-2,100,119.454779,4,0,1,2,-9,0,0
-3,100,122.899061,20,0,8,0,-31,0,0
21,100,126.283551,10,0,0,0,11,0,0
-2,100,129.693112,12,3,2,0,-19,0,0
-4,100,147.961993,0,2,0,2,-8,0,0
12,100,151.642973,0,0,0,0,12,0,0
-2,100,155.394758,0,0,0,5,-7,0,0
14,100,159.120242,5,0,0,1,8,0,0
0,100,162.843412,0,0,0,0,0,0,0
12,100,166.489679,0,0,0,0,12,0,0
1,100,170.052368,0,1,1,0,-1,0,0
-4,100,173.283925,9,0,0,0,-13,0,0
11,100,176.331647,0,1,0,0,10,0,0
-6,100,179.725257,10,1,7,4,-28,0,0
-2,100,198.451164,4,0,2,1,-9,0,0
22,100,202.24922,6,1,0,0,15,0,0
-7,100,206.424213,11,3,3,0,-24,0,0
0,100,210.505399,10,0,0,0,-10,0,0
27,100,214.36599,0,0,0,0,27,0,0
35,100,218.055623,0,0,0,1,34,0,0
-3,100,221.836936,0,0,0,3,-6,0,0
15,100,225.657269,0,0,0,0,15,0,0
27,100,229.471566,0,0,0,0,27,0,0
0,100,233.106343,0,0,0,0,0,0,0
-4,100,251.167936,0,0,0,4,-8,0,0
6,100,254.969914,0,0,6,0,0,0,0
36,100,258.856398,0,0,0,0,36,0,0
-2,100,262.767183,2,0,0,0,-4,0,0
-2,100,266.58633,18,1,0,3,-24,0,0
0,100,270.283837,0,0,0,0,0,0,0
4,100,274.067298,12,0,2,3,-13,0,0
9,100,277.839252,10,0,0,0,-1,0,0
-4,100,281.656573,3,0,0,1,-8,0,0
3,100,285.413281,0,0,0,0,3,0,0
1,100,304.555198,0,0,0,2,-1,0,0
0,100,308.023487,0,0,0,0,0,0,0
0,100,311.281049,8,2,0,0,-10,0,0
28,100,314.9673,17,0,2,3,6,0,0
-3,100,318.684754,0,1,0,2,-6,0,0
9,100,322.312167,0,0,0,0,9,0,0
0,100,326.224368,9,1,0,0,-10,0,0
11,100,330.003973,0,1,0,0,10,0,0
20,100,333.762404,0,1,0,0,19,0,0
5,100,337.444327,1,0,0,0,4,0,0
0,100,355.988374,4,0,0,1,-5,0,0
3,100,359.388438,35,0,0,0,-32,0,0
0,100,362.735338,0,0,0,0,0,0,0
-4,100,366.259377,8,1,1,2,-16,0,0
-1,100,369.865664,0,1,0,0,-2,0,0
0,100,373.80548,10,0,0,0,-10,0,0
15,100,377.837036,4,1,0,0,10,0,0
35,100,381.840513,6,0,0,0,29,0,0
15,100,385.634495,0,0,0,0,15,0,0
13,100,389.443332,0,2,0,0,11,0,0
29,100,408.087363,0,4,2,1,22,0,0
0,100,411.50312,0,0,0,0,0,0,0
-6,100,415.096318,3,1,2,0,-12,0,0
31,100,418.640702,2,0,0,0,29,0,0
3,100,422.109568,0,1,0,2,0,0,0
-1,100,425.778028,0,1,0,0,-2,0,0
3,100,429.37816,0,0,0,0,3,0,0
-3,100,433.100141,0,2,0,1,-6,0,0
-3,100,436.992723,0,2,1,0,-6,0,0
3,100,440.842567,0,0,0,0,3,0,0
8,100,459.515234,4,4,2,2,-4,0,0
1,100,463.284388,8,2,0,2,-11,0,0
3,100,467.056968,4,1,0,0,-2,0,0
0,100,470.570638,0,0,0,0,0,0,0
-4,100,474.300066,0,0,4,0,-8,0,0
-6,100,477.850933,0,0,6,0,-12,0,0
-4,100,481.429621,3,0,1,0,-8,0,0
6,100,485.080777,0,0,0,0,6,0,0
13,100,488.700314,2,0,0,0,11,0,0
10,100,492.280604,0,0,2,3,5,0,0
-3,100,511.26315,0,0,0,3,-6,0,0
24,100,515.201287,0,0,0,0,24,0,0
58,100,519.106317,0,0,0,2,56,0,0
12,100,522.874898,13,1,4,0,-6,0,0
15,100,526.697021,5,6,0,3,1,0,0
1,100,530.375612,0,0,2,0,-1,0,0
0,100,534.272431,5,0,0,0,-5,0,0
0,100,537.922351,0,0,0,0,0,0,0
-4,100,541.656639,18,0,0,4,-26,0,0
36,100,545.370152,8,2,0,0,26,0,0
2,100,563.954844,1,0,0,0,1,0,0
15,100,567.517313,21,2,0,2,-10,0,0
12,100,570.985461,0,3,0,0,9,0,0
9,100,574.860403,0,0,0,0,9,0,0
18,100,578.653984,0,0,0,0,18,0,0
0,100,582.49022,24,3,0,3,-30,0,0
38,100,586.0811,1,0,0,0,37,0,0
-2,100,589.826962,0,0,0,2,-4,0,0
-2,100,593.722008,0,0,2,0,-4,0,0
40,100,597.512095,8,0,2,5,25,0,0
3,100,643.045762,5,0,6,0,-8,0,0
5,100,646.769476,20,2,0,2,-19,0,0
22,100,650.504035,0,0,2,0,20,0,0
-2,100,654.315116,5,1,1,0,-9,0,0
46,100,658.071514,0,2,0,0,44,0,0
38,100,661.899308,0,0,0,4,34,0,0
-6,100,665.676044,4,2,0,0,-12,0,0
17,100,669.339974,0,0,0,1,16,0,0
14,100,672.901483,0,0,0,1,13,0,0
0,100,676.589838,0,0,0,0,0,0,0
3,100,695.216542,0,0,2,1,0,0,0
0,100,699.063312,0,0,0,0,0,0,0
0,100,703.069758,0,0,0,0,0,0,0
36,100,706.87702,0,0,0,0,36,0,0
-1,100,710.723214,0,0,1,0,-2,0,0
