# {"t_start": 1594485938.3602285, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5,r6
-3,100,6.29769,28,0,2,8,-41,0,0
4,100,10.130967,2,0,0,0,2,0,0
5,100,13.897372,0,3,4,6,-8,0,0
-7,100,17.489393,33,7,2,0,-49,0,0
-1,100,21.286743,36,10,0,0,-47,0,0
3,100,25.188537,0,0,0,0,3,0,0
0,100,29.120687,34,0,6,0,-40,0,0
-6,100,32.978076,7,2,0,0,-15,0,0
-10,100,36.858729,5,0,1,4,-20,0,0
-2,100,40.763509,20,15,0,1,-38,0,0
-4,100,96.809213,14,0,3,2,-23,0,0
-2,100,100.645257,26,0,0,1,-29,0,0
12,100,104.520659,10,3,0,0,-1,0,0
22,100,108.267191,17,4,0,1,0,0,0
9,100,111.980692,0,0,0,0,9,0,0
-8,100,115.660094,0,8,0,0,-16,0,0
-4,100,119.127814,8,4,0,2,-18,0,0
-5,100,122.564003,0,2,0,3,-10,0,0
3,100,125.960463,0,0,0,0,3,0,0
0,100,129.358472,3,0,0,0,-3,0,0
24,100,147.62948,20,5,0,0,-1,0,0
31,100,151.298192,0,0,0,2,29,0,0
-2,100,155.053004,0,2,0,0,-4,0,0
0,100,158.78612,0,0,0,0,0,0,0
16,100,162.507654,28,4,2,3,-21,0,0
0,100,166.154093,0,0,0,0,0,0,0
39,100,169.727624,12,3,0,0,24,0,0
21,100,172.949947,0,0,0,0,21,0,0
18,100,175.994746,0,0,0,0,18,0,0
5,100,179.392458,8,0,0,3,-6,0,0
46,100,198.116771,0,0,2,0,44,0,0
5,100,201.906543,0,0,0,1,4,0,0
0,100,206.086558,20,0,0,5,-25,0,0
0,100,210.167648,12,0,3,0,-15,0,0
-2,100,214.02565,0,2,0,0,-4,0,0
27,100,217.726042,0,0,3,0,24,0,0
5,100,221.508663,8,0,1,2,-6,0,0
6,100,225.337575,28,0,0,0,-22,0,0
-2,100,229.138392,0,2,0,0,-4,0,0
-1,100,232.77781,25,0,0,3,-29,0,0
6,100,250.847358,0,0,0,0,6,0,0
38,100,254.635411,0,0,0,1,37,0,0
-4,100,258.517484,4,0,0,0,-8,0,0
8,100,262.426027,0,1,0,0,7,0,0
27,100,266.246303,0,0,0,0,27,0,0
12,100,269.945509,12,3,0,0,-3,0,0
6,100,273.748215,0,0,0,0,6,0,0
9,100,277.510433,10,0,0,0,-1,0,0
18,100,281.325282,0,0,0,3,15,0,0
-2,100,285.077924,2,0,0,0,-4,0,0
