# {"t_start": 1594485938.2078116, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5,r6
5,100,6.442951,0,0,1,0,4,0,0
-8,100,10.285547,8,0,0,0,-16,0,0
-6,100,14.046692,43,3,0,0,-52,0,0
8,100,17.640813,0,2,2,0,4,0,0
20,100,21.445538,65,2,7,1,-55,0,0
-2,100,25.350762,0,0,2,0,-4,0,0
9,100,29.278179,0,0,1,2,6,0,0
-6,100,33.12661,56,16,0,4,-82,0,0
-5,100,37.011018,20,0,8,2,-35,0,0
5,100,40.919677,0,0,4,0,1,0,0
-1,100,96.960257,0,0,8,2,-11,0,0
0,100,100.814311,35,0,5,0,-40,0,0
6,100,104.668097,18,2,0,0,-14,0,0
6,100,108.42246,56,0,0,4,-54,0,0
22,100,112.14914,10,2,3,0,7,0,0
-1,100,115.815047,20,4,0,2,-27,0,0
3,100,119.275239,36,0,0,4,-37,0,0
-11,100,122.727127,21,13,2,0,-47,0,0
9,100,126.10569,0,0,0,0,9,0,0
21,100,129.520399,4,0,0,1,16,0,0
-1,100,147.780266,0,0,0,1,-2,0,0
0,100,151.4627,10,4,2,0,-16,0,0
15,100,155.219634,11,0,0,2,2,0,0
0,100,158.935995,0,0,0,0,0,0,0
0,100,162.661255,0,0,0,0,0,0,0
-2,100,166.310833,2,0,0,0,-4,0,0
0,100,169.870745,0,0,0,0,0,0,0
5,100,173.101131,0,0,1,0,4,0,0
0,100,176.160539,0,0,0,0,0,0,0
11,100,179.549546,0,0,0,7,4,0,0
1,100,198.267613,4,0,2,1,-6,0,0
-2,100,202.085412,2,0,0,0,-4,0,0
0,100,206.243146,0,0,0,0,0,0,0
0,100,210.326455,0,0,0,0,0,0,0
24,100,214.187435,0,0,0,0,24,0,0
-2,100,217.866608,0,0,2,0,-4,0,0
15,100,221.656182,8,5,0,0,2,0,0
-1,100,225.482232,0,0,1,0,-2,0,0
17,100,229.281899,0,2,0,2,13,0,0
-13,100,232.930954,0,4,3,6,-26,0,0
-5,100,250.994182,4,1,2,3,-15,0,0
12,100,254.799418,5,0,0,0,7,0,0
13,100,258.660578,1,0,1,0,11,0,0
6,100,262.572191,8,0,0,2,-4,0,0
-4,100,266.395399,24,5,0,0,-33,0,0
2,100,270.112385,8,1,2,0,-9,0,0
5,100,273.893389,5,1,0,0,-1,0,0
0,100,277.657947,10,0,0,0,-10,0,0
8,100,281.48855,0,0,1,0,7,0,0
-1,100,285.227209,1,0,0,0,-2,0,0
0,100,304.378105,0,0,0,0,0,0,0
0,100,307.842772,4,0,0,1,-5,0,0
6,100,311.107912,5,0,0,0,1,0,0
36,100,314.789832,12,0,3,0,21,0,0
-4,100,318.507264,0,0,4,0,-8,0,0
-1,100,322.133836,4,1,1,0,-7,0,0
4,100,326.042704,11,4,0,3,-14,0,0
8,100,329.826384,0,0,1,0,7,0,0
1,100,333.580262,8,0,0,4,-11,0,0
4,100,337.263479,2,0,0,0,2,0,0
7,100,355.804649,8,2,2,0,-5,0,0
0,100,359.215004,0,0,0,0,0,0,0
-2,100,362.564175,0,2,0,0,-4,0,0
-5,100,366.086998,2,3,0,0,-10,0,0
5,100,369.688425,0,1,0,0,4,0,0
0,100,373.615453,0,0,0,0,0,0,0
-1,100,377.664795,8,3,0,0,-12,0,0
5,100,381.668948,8,2,0,1,-6,0,0
0,100,385.468104,0,0,0,0,0,0,0
11,100,389.262812,37,3,0,1,-30,0,0
-2,100,407.908556,0,2,0,0,-4,0,0
24,100,411.324757,8,2,0,0,14,0,0
2,100,414.902652,0,2,2,0,-2,0,0
9,100,418.457878,4,1,0,0,4,0,0
37,100,421.935807,2,0,0,0,35,0,0
0,100,425.603727,0,0,0,0,0,0,0
5,100,429.205568,1,3,0,0,1,0,0
16,100,432.926243,0,2,0,0,14,0,0
10,100,436.816005,8,0,0,0,2,0,0
9,100,440.663797,0,0,0,0,9,0,0
9,100,459.338276,4,1,0,0,4,0,0
36,100,463.103634,0,2,0,1,33,0,0
-2,100,466.884782,36,8,0,3,-49,0,0
17,100,470.390238,1,3,0,0,13,0,0
-4,100,474.117495,0,0,4,0,-8,0,0
0,100,477.667318,10,0,0,0,-10,0,0
0,100,481.244835,0,0,0,0,0,0,0
-4,100,484.90417,4,0,0,0,-8,0,0
5,100,488.514107,1,0,0,0,4,0,0
2,100,492.088659,0,2,2,0,-2,0,0
14,100,511.078051,1,0,0,0,13,0,0
18,100,515.017262,4,3,1,0,10,0,0
45,100,518.925428,0,0,0,0,45,0,0
-1,100,522.696151,15,1,0,0,-17,0,0
1,100,526.511987,0,0,2,0,-1,0,0
-4,100,530.193245,0,2,5,0,-11,0,0
20,100,534.087969,0,4,0,0,16,0,0
-1,100,537.740857,0,0,0,1,-2,0,0
75,100,541.476412,0,0,0,0,75,0,0
48,100,545.174597,0,0,0,0,48,0,0
