# {"t_start": 1594485938.1077306, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5,r6
0,100,6.553942,0,0,0,0,0,0,0
-6,100,10.385433,3,0,3,0,-12,0,0
-13,100,14.146039,8,9,2,4,-36,0,0
6,100,17.730938,10,0,1,5,-10,0,0
17,100,21.538702,9,0,0,2,6,0,0
0,100,25.445192,5,1,0,0,-6,0,0
2,100,29.372096,22,0,2,0,-22,0,0
18,100,33.224919,0,0,0,0,18,0,0
-4,100,37.110955,4,0,0,0,-8,0,0
0,100,41.025175,5,0,0,0,-5,0,0
6,100,97.07073,0,0,0,0,6,0,0
14,100,100.904086,0,2,0,2,10,0,0
9,100,104.768064,4,0,0,1,4,0,0
2,100,108.508455,4,1,0,10,-13,0,0
-9,100,112.234819,0,5,2,2,-18,0,0
-7,100,115.916277,12,2,0,8,-29,0,0
-4,100,119.375637,2,0,0,2,-8,0,0
-1,100,122.824569,0,0,1,0,-2,0,0
8,100,126.215726,33,10,3,4,-42,0,0
12,100,129.624237,4,0,0,1,7,0,0
0,100,147.895385,0,1,2,0,-3,0,0
0,100,151.565004,0,0,0,0,0,0,0
15,100,155.315925,0,0,0,0,15,0,0
-4,100,159.04849,4,1,0,7,-16,0,0
21,100,162.761475,4,0,1,0,16,0,0
0,100,166.41123,4,1,0,0,-5,0,0
-11,100,169.973088,1,0,3,7,-22,0,0
3,100,173.202912,8,2,0,0,-7,0,0
-16,100,176.255514,17,6,1,2,-42,0,0
3,100,179.65327,8,0,5,0,-10,0,0
4,100,198.366343,0,0,0,2,2,0,0
0,100,202.177163,0,0,0,0,0,0,0
15,100,206.343209,0,0,0,0,15,0,0
-7,100,210.435197,8,3,6,0,-24,0,0
21,100,214.297704,0,0,0,0,21,0,0
7,100,217.972379,5,2,3,0,-3,0,0
0,100,221.75717,10,0,0,0,-10,0,0
0,100,225.583704,0,0,0,0,0,0,0
-1,100,229.382325,0,4,0,0,-5,0,0
26,100,233.038063,0,0,0,1,25,0,0
9,100,251.092207,0,0,0,0,9,0,0
0,100,254.893507,0,2,1,0,-3,0,0
7,100,258.771026,0,2,0,0,5,0,0
-3,100,262.668418,0,0,3,0,-6,0,0
42,100,266.499154,0,0,0,0,42,0,0
0,100,270.213776,0,0,0,0,0,0,0
-4,100,273.997678,2,0,2,0,-8,0,0
9,100,277.767011,28,4,0,3,-26,0,0
-4,100,281.581895,0,0,4,0,-8,0,0
1,100,285.326077,3,0,1,1,-4,0,0
7,100,304.483397,0,2,0,0,5,0,0
4,100,307.941491,5,0,2,0,-3,0,0
0,100,311.209631,0,0,0,0,0,0,0
0,100,314.894116,16,2,2,0,-20,0,0
15,100,318.603892,24,6,0,0,-15,0,0
24,100,322.23895,0,0,0,0,24,0,0
28,100,326.142641,2,3,0,0,23,0,0
0,100,329.916662,0,0,0,0,0,0,0
6,100,333.694094,0,0,6,0,0,0,0
3,100,337.362763,0,0,0,0,3,0,0
-2,100,355.899468,18,0,2,2,-24,0,0
6,100,359.321546,0,0,0,0,6,0,0
39,100,362.661731,0,0,0,0,39,0,0
-6,100,366.169481,0,2,4,0,-12,0,0
9,100,369.79247,0,0,0,0,9,0,0
32,100,373.732195,2,0,0,5,25,0,0
21,100,377.751155,0,0,0,0,21,0,0
-1,100,381.76063,6,0,0,0,-7,0,0
12,100,385.56148,2,1,0,0,9,0,0
5,100,389.362969,4,0,2,0,-1,0,0
8,100,408.014257,1,0,0,0,7,0,0
-4,100,411.422186,16,0,6,2,-28,0,0
4,100,415.020941,23,0,2,0,-21,0,0
1,100,418.56033,2,0,0,3,-4,0,0
5,100,422.044548,0,0,0,4,1,0,0
21,100,425.72088,0,0,0,0,21,0,0
-4,100,429.297933,10,4,0,0,-18,0,0
11,100,433.030621,14,0,0,5,-8,0,0
8,100,436.900625,17,3,1,0,-13,0,0
36,100,440.778845,0,0,0,0,36,0,0
4,100,459.445968,1,0,1,0,2,0,0
-1,100,463.214649,9,2,0,0,-12,0,0
3,100,466.972826,2,4,0,0,-3,0,0
2,100,470.488845,8,0,1,2,-9,0,0
0,100,474.224512,20,0,5,0,-25,0,0
31,100,477.765063,10,0,2,0,19,0,0
22,100,481.346424,3,1,0,1,17,0,0
3,100,485.017722,5,0,0,0,-2,0,0
-4,100,488.616951,1,0,3,0,-8,0,0
0,100,492.194185,0,0,0,0,0,0,0
12,100,511.183556,2,1,0,0,9,0,0
-1,100,515.12611,4,0,0,2,-7,0,0
-3,100,519.022938,0,0,0,3,-6,0,0
14,100,522.792086,4,0,0,0,10,0,0
0,100,526.627097,0,0,0,3,-3,0,0
21,100,530.291446,12,3,0,0,6,0,0
0,100,534.197876,0,0,0,0,0,0,0
-1,100,537.850619,3,6,0,1,-11,0,0
36,100,541.577225,0,6,0,0,30,0,0
-8,100,545.286217,4,4,0,0,-16,0,0
3,100,563.878209,0,2,0,1,0,0,0
16,100,567.436449,5,1,0,1,9,0,0
14,100,570.903398,12,0,0,4,-2,0,0
-1,100,574.781813,0,0,0,1,-2,0,0
7,100,578.582204,0,0,0,2,5,0,0
-7,100,582.420996,0,0,2,5,-14,0,0
-7,100,585.99863,6,2,1,3,-19,0,0
-3,100,589.756299,0,3,0,0,-6,0,0
-1,100,593.648736,28,12,0,2,-43,0,0
-5,100,597.438166,0,1,4,0,-10,0,0
47,100,642.965424,10,0,0,1,36,0,0
0,100,646.690178,0,0,0,0,0,0,0
1,100,650.423317,8,0,5,2,-14,0,0
35,100,654.247739,1,2,0,1,31,0,0
-3,100,657.995642,0,3,0,0,-6,0,0
26,100,661.816524,0,0,2,2,22,0,0
28,100,665.594934,1,0,0,1,26,0,0
15,100,669.268245,15,2,1,0,-3,0,0
18,100,672.820592,42,3,0,0,-27,0,0
7,100,676.499041,0,3,0,2,2,0,0
9,100,695.128744,0,0,0,0,9,0,0
0,100,698.977037,4,0,1,0,-5,0,0
33,100,702.996603,18,0,2,0,13,0,0
-2,100,706.795755,1,0,0,1,-4,0,0
23,100,710.637761,4,1,0,1,17,0,0
16,100,714.411491,7,0,3,0,6,0,0
-1,100,718.235757,10,0,1,0,-12,0,0
5,100,722.06804,8,4,4,1,-12,0,0
-1,100,725.846239,0,0,0,1,-2,0,0
3,100,729.545048,15,0,0,0,-12,0,0
3,100,748.348026,4,0,1,0,-2,0,0
20,100,752.118446,13,3,0,0,4,0,0
69,100,756.007506,0,0,0,0,69,0,0
3,100,759.827,0,1,1,7,-6,0,0
-2,100,763.575498,0,2,0,0,-4,0,0
20,100,767.302987,4,1,2,2,11,0,0
9,100,771.043565,8,2,6,0,-7,0,0
8,100,774.955453,0,0,4,0,4,0,0
8,100,778.716202,1,2,0,1,4,0,0
15,100,782.540724,2,0,0,1,12,0,0
-7,100,801.032212,0,0,3,4,-14,0,0
0,100,804.879981,8,0,0,2,-10,0,0
-8,100,808.795343,0,1,7,0,-16,0,0
1,100,812.512745,0,4,0,4,-7,0,0
5,100,816.308227,20,0,1,0,-16,0,0
-5,100,820.133982,8,0,5,2,-20,0,0
-3,100,823.867682,3,0,0,0,-6,0,0
-4,100,827.631796,2,0,2,0,-8,0,0
16,100,831.518603,6,4,1,0,5,0,0
36,100,835.387375,12,0,0,3,21,0,0
24,100,853.643915,0,0,3,0,21,0,0
-1,100,857.288159,10,0,0,1,-12,0,0
11,100,860.955948,9,0,1,1,0,0,0
6,100,864.73817,0,3,1,2,0,0,0
2,100,868.608058,2,0,2,0,-2,0,0
12,100,872.330174,0,0,0,0,12,0,0
-1,100,875.919079,0,0,0,1,-2,0,0
-3,100,879.754548,0,0,2,1,-6,0,0
-3,100,883.515466,0,0,2,1,-6,0,0
4,100,887.410226,0,0,0,2,2,0,0
-4,100,905.788453,8,2,4,0,-18,0,0
-6,100,909.242708,0,0,3,3,-12,0,0
-3,100,912.751674,18,0,1,4,-26,0,0
