# {"t_start": 1594485938.033447, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5,r6
0,100,6.623382,0,0,0,0,0,0,0
8,100,10.463161,7,0,0,0,1,0,0
14,100,14.221725,12,0,4,0,-2,0,0
0,100,17.815833,20,6,2,0,-28,0,0
-8,100,21.610325,4,2,0,2,-16,0,0
0,100,25.519146,4,0,0,1,-5,0,0
9,100,29.457166,0,0,0,0,9,0,0
0,100,33.288114,0,0,0,0,0,0,0
0,100,37.184118,0,0,0,0,0,0,0
-22,100,41.081612,6,14,0,2,-44,0,0
6,100,97.137772,4,3,1,0,-2,0,0
26,100,100.983624,1,0,0,0,25,0,0
36,100,104.83323,0,0,0,0,36,0,0
-2,100,108.581384,7,0,0,0,-9,0,0
14,100,112.310262,4,0,5,0,5,0,0
3,100,115.992507,22,3,0,4,-26,0,0
-4,100,119.452355,4,0,0,0,-8,0,0
12,100,122.898292,12,4,0,2,-6,0,0
-9,100,126.284135,20,0,4,0,-33,0,0
12,100,129.692105,9,0,1,0,2,0,0
33,100,147.959193,20,0,10,1,2,0,0
0,100,151.63501,0,0,0,0,0,0,0
0,100,155.38968,9,2,0,2,-13,0,0
-6,100,159.113276,0,0,0,6,-12,0,0
9,100,162.833195,18,2,0,0,-11,0,0
0,100,166.483661,0,0,0,0,0,0,0
30,100,170.057625,0,0,0,0,30,0,0
24,100,173.276096,0,0,0,0,24,0,0
6,100,176.331234,0,0,0,0,6,0,0
46,100,179.723771,4,4,0,0,38,0,0
3,100,198.441857,23,0,0,2,-22,0,0
-1,100,202.242023,0,0,1,0,-2,0,0
-5,100,206.42691,0,5,0,0,-10,0,0
-3,100,210.517956,4,3,0,1,-11,0,0
-2,100,214.36836,15,0,2,0,-19,0,0
32,100,218.05111,0,1,0,0,31,0,0
30,100,221.839561,0,0,0,0,30,0,0
9,100,225.661431,8,0,2,0,-1,0,0
-1,100,229.460878,0,0,12,1,-14,0,0
9,100,233.111703,4,1,0,0,4,0,0
-4,100,251.161509,8,2,4,0,-18,0,0
7,100,254.958253,2,0,0,0,5,0,0
23,100,258.836077,5,0,4,0,14,0,0
0,100,262.757995,5,0,0,0,-5,0,0
0,100,266.568861,0,0,0,0,0,0,0
0,100,270.285013,0,0,0,0,0,0,0
-2,100,274.068545,24,4,2,2,-34,0,0
-1,100,277.834806,20,1,0,5,-27,0,0
17,100,281.652392,6,0,0,0,11,0,0
19,100,285.405081,4,11,1,0,3,0,0
-2,100,304.562211,4,1,2,0,-9,0,0
0,100,308.015368,20,0,2,3,-25,0,0
-4,100,311.284637,7,1,0,1,-13,0,0
0,100,314.964287,0,0,0,0,0,0,0
9,100,318.683438,0,0,0,0,9,0,0
-1,100,322.305812,8,0,0,3,-12,0,0
-10,100,326.21898,2,7,0,1,-20,0,0
53,100,330.006811,1,0,0,0,52,0,0
0,100,333.744085,0,0,0,0,0,0,0
3,100,337.448506,0,0,0,0,3,0,0
-2,100,355.974756,0,0,0,2,-4,0,0
-5,100,359.389969,0,0,2,3,-10,0,0
