# {"t_start": 1593269408.5216532, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2
-492.8223929926753,100,2.372726,-492.8223929926753,0.0,0.0
-174.04312094673514,100,3.078081,-174.04312094673514,0.0,0.0
-494.34031247347593,100,3.819323,-494.34031247347593,0.0,0.0
-211.24731989204884,100,4.551594,-211.24731989204884,0.0,0.0
-201.74143392965198,100,5.266984,-201.74143392965198,0.0,0.0
-377.2317523062229,100,5.992524,-377.2317523062229,0.0,0.0
-342.42679700255394,100,6.71013,-342.42679700255394,0.0,0.0
-316.2069327905774,100,7.430468,-316.2069327905774,0.0,0.0
-152.8841017782688,100,8.16353,-152.8841017782688,0.0,0.0
-250.9519991464913,100,8.873481,-250.9519991464913,0.0,0.0
-356.33013612031937,100,51.719374,-356.33013612031937,0.0,0.0
-320.98607758432627,100,52.407403,-320.98607758432627,0.0,0.0
-358.7762992307544,100,53.127979,-356.7762992307544,-1.0,-1.0
-475.5675961971283,100,53.856503,-475.5675961971283,0.0,0.0
-214.11533185467124,100,54.545693,-214.11533185467124,0.0,0.0
-221.66146453935653,100,55.280795,-221.66146453935653,0.0,0.0
-214.65835423767567,100,56.007757,-214.65835423767567,0.0,0.0
-205.96205561980605,100,56.697037,-205.96205561980605,0.0,0.0
-236.5398544445634,100,57.407936,-236.5398544445634,0.0,0.0
-303.8278537020087,100,58.116845,-301.8278537020087,0.0,-2.0
-173.2233757674694,100,87.141216,-173.2233757674694,0.0,0.0
-397.31139655411243,100,87.865702,-397.31139655411243,0.0,0.0
-633.4382272362709,100,88.594152,-633.4382272362709,0.0,0.0
-186.49253019690514,100,89.325498,-186.49253019690514,0.0,0.0
-257.8843202609569,100,90.051173,-257.8843202609569,0.0,0.0
-232.8641337826848,100,90.759063,-232.8641337826848,0.0,0.0
-382.8150424361229,100,91.487395,-382.8150424361229,0.0,0.0
-309.2411457002163,100,92.194301,-309.2411457002163,0.0,0.0
-479.2325307317078,100,92.900115,-475.2325307317078,-2.0,-2.0
-170.74060345068574,100,93.622086,-170.74060345068574,0.0,0.0
-234.85691957175732,100,122.079063,-232.85691957175732,0.0,-2.0
-267.4071013890207,100,122.795808,-267.4071013890207,0.0,0.0
-439.7375643849373,100,123.521233,-435.7375643849373,-2.0,-2.0
-223.89585277065635,100,124.247449,-223.89585277065635,0.0,0.0
-150.86744296178222,100,124.988955,-150.86744296178222,0.0,0.0
-188.58694567531347,100,125.70509,-188.58694567531347,0.0,0.0
-162.78946814127266,100,126.408841,-162.78946814127266,0.0,0.0
-218.31297483108938,100,127.12284,-218.31297483108938,0.0,0.0
-212.0261955447495,100,127.8434,-212.0261955447495,0.0,0.0
-215.10072667896748,100,128.538587,-215.10072667896748,0.0,0.0
-245.32938858494163,100,156.906999,-245.32938858494163,0.0,0.0
-222.2213074862957,100,157.613226,-222.2213074862957,0.0,0.0
-200.7569544389844,100,158.322263,-200.7569544389844,0.0,0.0
-187.2549865078181,100,159.058553,-187.2549865078181,0.0,0.0
-414.0195269882679,100,159.771515,-414.0195269882679,0.0,0.0
-209.31192749924958,100,160.461491,-209.31192749924958,0.0,0.0
-518.9127938076854,100,161.163088,-518.9127938076854,0.0,0.0
-293.9074301198125,100,161.888171,-293.9074301198125,0.0,0.0
-282.67034188658,100,162.598192,-282.67034188658,0.0,0.0
-208.18118211254478,100,163.304841,-208.18118211254478,0.0,0.0
-197.90749335289001,100,191.547313,-197.90749335289001,0.0,0.0
-224.00952748209238,100,192.243445,-224.00952748209238,0.0,0.0
-209.96218918263912,100,192.970124,-209.96218918263912,0.0,0.0
-296.31300706602633,100,193.666944,-288.31300706602633,-4.0,-4.0
-478.6634228825569,100,194.372294,-478.6634228825569,0.0,0.0
-381.1231473684311,100,195.079057,-381.1231473684311,0.0,0.0
-278.27103349007666,100,195.790824,-276.27103349007666,0.0,-2.0
-283.538757532835,100,196.47151,-280.538757532835,-3.0,0.0
-171.46492487192154,100,197.149375,-171.46492487192154,0.0,0.0
-447.0802291929722,100,197.84812,-447.0802291929722,0.0,0.0
-150.36946942657232,100,226.325694,-150.36946942657232,0.0,0.0
-284.88860304653645,100,227.051054,-284.88860304653645,0.0,0.0
-339.6022082865238,100,227.766739,-339.6022082865238,0.0,0.0
-344.9145647920668,100,228.476941,-344.9145647920668,0.0,0.0
-170.55638810247183,100,229.200198,-170.55638810247183,0.0,0.0
-290.81007404252887,100,229.898664,-290.81007404252887,0.0,0.0
-245.61761958524585,100,230.622135,-242.61761958524585,-2.0,-1.0
-197.6678236350417,100,231.336957,-196.6678236350417,0.0,-1.0
-272.95157958194613,100,232.043136,-272.95157958194613,0.0,0.0
-171.11726367287338,100,232.743963,-170.11726367287338,-1.0,0.0
-236.90605488419533,100,261.447767,-236.90605488419533,0.0,0.0
-174.49848050624132,100,262.151934,-174.49848050624132,0.0,0.0
-255.72120095044374,100,262.876706,-255.72120095044374,0.0,0.0
-166.41079485416412,100,263.58189,-164.41079485416412,-2.0,0.0
-203.89307783544064,100,264.276733,-203.89307783544064,0.0,0.0
-162.2898297123611,100,264.959393,-162.2898297123611,0.0,0.0
-219.64772156253457,100,265.661366,-219.64772156253457,0.0,0.0
-252.2150238007307,100,266.372236,-252.2150238007307,0.0,0.0
-335.22215935587883,100,267.074763,-335.22215935587883,0.0,0.0
-239.4549135863781,100,267.79657,-239.4549135863781,0.0,0.0
-205.08518567495048,100,296.408745,-205.08518567495048,0.0,0.0
-165.59829400852323,100,297.06799,-163.59829400852323,-2.0,0.0
-192.31433954834938,100,297.761308,-190.31433954834938,0.0,-2.0
-187.5182901620865,100,298.472148,-187.5182901620865,0.0,0.0
-178.23603329062462,100,299.170833,-178.23603329062462,0.0,0.0
-227.59045930951834,100,299.867401,-227.59045930951834,0.0,0.0
-199.99110187590122,100,300.589618,-198.99110187590122,-1.0,0.0
-174.50898940488696,100,301.299395,-172.50898940488696,-2.0,0.0
-177.9519979916513,100,302.023477,-177.9519979916513,0.0,0.0
-234.20100017637014,100,302.742317,-233.20100017637014,-1.0,0.0
-162.20616034045815,100,330.953348,-162.20616034045815,0.0,0.0
-213.43575923144817,100,331.666144,-213.43575923144817,0.0,0.0
-214.78686597943306,100,332.386622,-214.78686597943306,0.0,0.0
-187.86259738355875,100,333.086303,-187.86259738355875,0.0,0.0
-202.37867884337902,100,333.794835,-198.37867884337902,-2.0,-2.0
-255.8475560247898,100,334.512816,-255.8475560247898,0.0,0.0
-161.42474347352982,100,335.195828,-159.42474347352982,0.0,-2.0
-212.99611245840788,100,335.906649,-212.99611245840788,0.0,0.0
-227.27026638388634,100,336.626894,-226.27026638388634,0.0,-1.0
-185.06480980291963,100,337.326097,-185.06480980291963,0.0,0.0
-215.31132201850414,100,365.887564,-215.31132201850414,0.0,0.0
-187.76130372472107,100,366.595339,-187.76130372472107,0.0,0.0
-205.635969851166,100,367.309399,-203.635969851166,-1.0,-1.0
-131.25488183274865,100,368.018487,-125.25488183274865,-6.0,0.0
-209.43935465812683,100,368.719571,-209.43935465812683,0.0,0.0
-202.66757640242577,100,369.41095,-201.66757640242577,0.0,-1.0
-170.4671566337347,100,370.116689,-160.4671566337347,-10.0,0.0
-204.7528156042099,100,370.802126,-204.7528156042099,0.0,0.0
-136.25043746642768,100,371.505758,-136.25043746642768,0.0,0.0
-159.24314237758517,100,372.211857,-159.24314237758517,0.0,0.0
-277.2240158319473,100,400.64889,-277.2240158319473,0.0,0.0
-170.7435187101364,100,401.355952,-170.7435187101364,0.0,0.0
-174.42385981976986,100,402.04375,-172.42385981976986,-1.0,-1.0
-224.58912936598063,100,402.762514,-224.58912936598063,0.0,0.0
-153.57382597588003,100,403.466495,-153.57382597588003,0.0,0.0
-120.48842243105173,100,404.137341,-120.48842243105173,0.0,0.0
-157.36825555562973,100,404.84568,-151.36825555562973,-6.0,0.0
-292.41937078535557,100,405.549938,-290.41937078535557,-2.0,0.0
-188.1199237005785,100,406.240089,-188.1199237005785,0.0,0.0
-173.70689102075994,100,406.943732,-173.70689102075994,0.0,0.0
-172.16627958975732,100,435.236792,-172.16627958975732,0.0,0.0
-217.90612352266908,100,435.965719,-217.90612352266908,0.0,0.0
-211.18252740241587,100,436.689692,-211.18252740241587,0.0,0.0
-137.5557458102703,100,437.395772,-137.5557458102703,0.0,0.0
-177.48493044823408,100,438.101076,-175.48493044823408,0.0,-2.0
-125.84437868744135,100,438.801321,-125.84437868744135,0.0,0.0
-204.7701771222055,100,439.488703,-204.7701771222055,0.0,0.0
-186.07922876626253,100,440.19925,-183.07922876626253,-2.0,-1.0
-179.74071560055017,100,440.906183,-178.74071560055017,-1.0,0.0
-320.710896961391,100,441.637897,-320.710896961391,0.0,0.0
-132.82446164637804,100,469.884735,-132.82446164637804,0.0,0.0
-230.55650670919567,100,470.61811,-230.55650670919567,0.0,0.0
-184.0727685764432,100,471.31039,-184.0727685764432,0.0,0.0
-131.41111817210913,100,472.025197,-131.41111817210913,0.0,0.0
-199.68383138254285,100,472.732502,-199.68383138254285,0.0,0.0
-187.62548142671585,100,473.412082,-187.62548142671585,0.0,0.0
-128.14549230784178,100,474.130683,-128.14549230784178,0.0,0.0
-140.36997124180198,100,474.844384,-140.36997124180198,0.0,0.0
-220.54319372028112,100,475.558216,-220.54319372028112,0.0,0.0
-183.6695944853127,100,476.252145,-183.6695944853127,0.0,0.0
