# {"t_start": 1593269408.4597642, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2
-560.0852779448032,100,2.434164,-560.0852779448032,0.0,0.0
-422.47938933968544,100,3.139547,-422.47938933968544,0.0,0.0
-131.63401405140758,100,3.881094,-131.63401405140758,0.0,0.0
-374.0483741015196,100,4.613863,-374.0483741015196,0.0,0.0
-304.3863501995802,100,5.32817,-304.3863501995802,0.0,0.0
-327.9363684654236,100,6.054083,-327.9363684654236,0.0,0.0
-508.7998919710517,100,6.770654,-508.7998919710517,0.0,0.0
-197.3342510536313,100,7.492011,-197.3342510536313,0.0,0.0
-254.5154078193009,100,8.224242,-254.5154078193009,0.0,0.0
-285.733970284462,100,8.934752,-285.733970284462,0.0,0.0
-241.3769362270832,100,51.780419,-241.3769362270832,0.0,0.0
-186.53528981655836,100,52.470296,-186.53528981655836,0.0,0.0
-262.4865538738668,100,53.189044,-262.4865538738668,0.0,0.0
-213.98817967623472,100,53.917702,-210.98817967623472,0.0,-3.0
-212.7824286967516,100,54.60717,-212.7824286967516,0.0,0.0
-150.306112639606,100,55.342781,-150.306112639606,0.0,0.0
-235.98363849148154,100,56.070155,-235.98363849148154,0.0,0.0
-264.75313848629594,100,56.759389,-264.75313848629594,0.0,0.0
-422.0730680525303,100,57.469219,-422.0730680525303,0.0,0.0
-212.232053687796,100,58.178115,-212.232053687796,0.0,0.0
-259.37672220543027,100,87.201962,-257.37672220543027,-2.0,0.0
-235.4837413406931,100,87.92773,-235.4837413406931,0.0,0.0
-329.5534744299948,100,88.656555,-329.5534744299948,0.0,0.0
-207.28317131102085,100,89.387077,-207.28317131102085,0.0,0.0
-494.88197350502014,100,90.112752,-494.88197350502014,0.0,0.0
-192.05328683182597,100,90.820372,-192.05328683182597,0.0,0.0
-467.8480472266674,100,91.548734,-467.8480472266674,0.0,0.0
-241.0668984502554,100,92.257009,-241.0668984502554,0.0,0.0
-198.67323196306825,100,92.961501,-198.67323196306825,0.0,0.0
-327.2590820938349,100,93.684255,-322.2590820938349,-5.0,0.0
-212.6709313467145,100,122.141307,-212.6709313467145,0.0,0.0
-397.349301405251,100,122.857723,-396.349301405251,0.0,-1.0
-292.57836800813675,100,123.583641,-292.57836800813675,0.0,0.0
-226.2144751250744,100,124.309771,-223.2144751250744,0.0,-3.0
-329.4406431876123,100,125.052069,-329.4406431876123,0.0,0.0
-263.2113859988749,100,125.765505,-259.2113859988749,0.0,-4.0
-397.3997009396553,100,126.469886,-397.3997009396553,0.0,0.0
-219.21759378910065,100,127.183944,-219.21759378910065,0.0,0.0
-258.89814833551645,100,127.904871,-258.89814833551645,0.0,0.0
-233.17616766691208,100,128.600504,-229.17616766691208,-2.0,-2.0
-180.37925363332033,100,156.968754,-178.37925363332033,0.0,-2.0
-448.495743021369,100,157.675436,-448.495743021369,0.0,0.0
-201.99739825725555,100,158.384343,-201.99739825725555,0.0,0.0
-258.48800601810217,100,159.119165,-257.48800601810217,0.0,-1.0
-178.5148151498288,100,159.832345,-178.5148151498288,0.0,0.0
-289.44255159795284,100,160.523088,-289.44255159795284,0.0,0.0
-235.2671526633203,100,161.224798,-231.2671526633203,-2.0,-2.0
-281.9687507003546,100,161.950144,-279.9687507003546,-1.0,-1.0
-287.3571950048208,100,162.659262,-287.3571950048208,0.0,0.0
-290.163841933012,100,163.36686,-290.163841933012,0.0,0.0
-293.94913455843925,100,191.609229,-293.94913455843925,0.0,0.0
-191.31887122802436,100,192.304854,-191.31887122802436,0.0,0.0
-125.5082489810884,100,193.032733,-125.5082489810884,0.0,0.0
-240.30520494282246,100,193.727257,-235.30520494282246,-3.0,-2.0
-189.17151195183396,100,194.434233,-181.17151195183396,-4.0,-4.0
-234.4600884988904,100,195.139995,-234.4600884988904,0.0,0.0
-169.3251346461475,100,195.852002,-167.3251346461475,-2.0,0.0
