# {"t_start": 1594016576.6117122, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5
-242.25583009250195,100,9.194756,51.535963137016864,0.0,0.0,0.0,-128.30429544779668,-165.48749778172214
-91.9806449679582,100,15.598156,14.303912032029993,0.0,0.0,0.0,-69.47727225252622,-36.80728474746196
-25.3135530347857,100,21.852895,-18.549475605713386,0.0,0.0,0.0,-2.8562078267710276,-3.9078696023012864
-172.47131115070567,100,28.392313,47.4832963202774,-4.0,-4.0,-4.0,-60.23661899695355,-147.7179884740295
-45.51128853483138,100,34.764192,2.079943207116061,-1.0,-1.0,-1.0,-19.55765875928404,-25.0335729826634
-45.97493354042722,100,41.676455,-19.850062348328297,-3.0,-3.0,-3.0,-8.153353235654551,-8.971517956444371
-117.28301223946244,100,48.308398,-11.161251547784055,-5.0,-5.0,-5.0,-42.22610248619881,-48.89565820547958
-35.483053719890925,100,55.063743,-21.336060501740334,0.0,0.0,0.0,-4.423944173182276,-9.723049044968311
-25.209191382622677,100,61.441548,-19.680443394345968,0.0,0.0,0.0,-1.7484041083294386,-3.780343879947269
-102.12216527778138,100,67.530072,-3.7501274281411705,-6.0,-6.0,-6.0,-53.46033079881016,-26.911707050830042
-126.05257503021988,100,73.420564,3.762784414475914,0.0,0.0,0.0,-52.370142715392085,-77.44521672930372
-139.17849782811925,100,79.206156,-29.29304429722182,0.0,0.0,0.0,-70.42855210154873,-39.4569014293487
-78.85636752854373,100,85.124733,-23.52974496328969,-1.0,-1.0,-1.0,-48.08913473985633,-4.237487825397704
-36.53594436290093,100,90.814768,-27.89102113126851,0.0,0.0,0.0,-4.005507702935939,-4.6394155286964756
-87.68704018724065,100,96.265479,1.4304991013147998,0.0,0.0,0.0,-49.56318574185547,-39.55435354669999
-75.29973507443823,100,100.990635,-3.3722828185197264,0.0,0.0,0.0,-28.599772443070343,-43.32767981284817
-95.60211016375948,100,106.004133,-22.874341789206074,-7.0,-7.0,-7.0,-50.219836715310855,-1.5079316592425585
