# {"t_start": 1593579430.0116878, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5
-371.51059017982334,100,5.251376,-369.51059017982334,0.0,-1.0,0.0,-1.0,0.0
-622.9450275190175,100,6.931974,-622.9450275190175,0.0,0.0,0.0,0.0,0.0
-468.4804671695456,100,8.826239,-468.4804671695456,0.0,0.0,0.0,0.0,0.0
-507.7412781268358,100,10.534136,-507.7412781268358,0.0,0.0,0.0,0.0,0.0
-542.2796671185642,100,12.270127,-542.2796671185642,0.0,0.0,0.0,0.0,0.0
-328.87164765410125,100,13.926653,-328.87164765410125,0.0,0.0,0.0,0.0,0.0
-375.0561389476061,100,15.487772,-374.0561389476061,0.0,-1.0,0.0,0.0,0.0
-529.0114818885922,100,17.04112,-527.0114818885922,0.0,0.0,0.0,0.0,-2.0
-617.4544969163835,100,18.442001,-613.4544969163835,-2.0,0.0,-2.0,0.0,0.0
-372.3570762462914,100,19.54624,-372.3570762462914,0.0,0.0,0.0,0.0,0.0
-479.00017124786973,100,52.111305,-461.00017124786973,-7.0,0.0,-9.0,-2.0,0.0
-582.685233220458,100,53.728044,-577.685233220458,0.0,0.0,-1.0,-2.0,-2.0
-591.246734553948,100,55.172949,-583.246734553948,-1.0,-3.0,-1.0,0.0,-3.0
-336.72135903686285,100,56.86538,-336.72135903686285,0.0,0.0,0.0,0.0,0.0
-440.1915596053004,100,58.281031,-434.1915596053004,-2.0,0.0,-2.0,-1.0,-1.0
-407.67380524287,100,59.765096,-407.67380524287,0.0,0.0,0.0,0.0,0.0
-379.4661487247795,100,61.124841,-375.4661487247795,-2.0,0.0,0.0,0.0,-2.0
-690.8057731669396,100,62.844113,-687.8057731669396,0.0,0.0,0.0,-3.0,0.0
-640.732701741159,100,64.480244,-621.732701741159,-4.0,-6.0,-7.0,-2.0,0.0
-333.2042183522135,100,66.265614,-315.2042183522135,-4.0,-4.0,-7.0,-3.0,0.0
-327.51365245878696,100,86.20171,-323.51365245878696,0.0,-2.0,-2.0,0.0,0.0
-353.92998179234564,100,87.588197,-341.92998179234564,-2.0,-3.0,-2.0,-2.0,-3.0
-356.4527123016305,100,89.124997,-353.4527123016305,0.0,-2.0,0.0,-1.0,0.0
-405.555114146322,100,90.486241,-400.555114146322,-3.0,0.0,-2.0,0.0,0.0
-416.2385021299124,100,92.012035,-411.2385021299124,0.0,0.0,-2.0,-3.0,0.0
-364.1267575789243,100,93.388695,-354.1267575789243,0.0,-8.0,-2.0,0.0,0.0
-473.2326187333092,100,94.929849,-465.2326187333092,0.0,0.0,-2.0,-6.0,0.0
-822.197894109413,100,96.501829,-806.197894109413,0.0,-7.0,-2.0,-7.0,0.0
-421.24104112386703,100,98.325312,-402.24104112386703,0.0,-4.0,-4.0,-11.0,0.0
-379.20702923834324,100,99.898828,-375.20702923834324,-2.0,0.0,-2.0,0.0,0.0
-423.8730315025896,100,119.123221,-412.8730315025896,-4.0,0.0,-3.0,-3.0,-1.0
-436.01422020979226,100,120.470914,-433.01422020979226,0.0,-2.0,-1.0,0.0,0.0
-515.4389139786363,100,121.90215,-507.43891397863626,-1.0,0.0,-4.0,-1.0,-2.0
-423.3186774831265,100,123.448721,-415.3186774831265,-4.0,0.0,-4.0,0.0,0.0
-526.2020821478218,100,124.799459,-522.2020821478218,0.0,0.0,-2.0,0.0,-2.0
-563.0250440090895,100,126.156557,-535.0250440090895,-7.0,0.0,-7.0,-7.0,-7.0
-269.06608456745744,100,127.564463,-248.06608456745744,-12.0,0.0,-9.0,0.0,0.0
-395.56357513554394,100,128.788418,-381.56357513554394,-3.0,0.0,-4.0,-7.0,0.0
-401.6689655822702,100,130.731697,-375.6689655822702,-7.0,0.0,-8.0,0.0,-11.0
-416.47579246014357,100,132.494645,-408.47579246014357,0.0,-2.0,-4.0,0.0,-2.0
-348.29548596404493,100,151.269516,-336.29548596404493,0.0,-2.0,0.0,-8.0,-2.0
-470.3203684166074,100,152.670787,-456.3203684166074,0.0,-2.0,-6.0,-6.0,0.0
