# {"t_start": 1593579429.7863054, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5
-910.75930406712,100,5.471002,-910.75930406712,0.0,0.0,0.0,0.0,0.0
-437.70421650260687,100,7.151178,-437.70421650260687,0.0,0.0,0.0,0.0,0.0
-283.38002515397966,100,9.045876,-283.38002515397966,0.0,0.0,0.0,0.0,0.0
-576.1706882212311,100,10.750443,-576.1706882212311,0.0,0.0,0.0,0.0,0.0
-254.25368707627058,100,12.491576,-251.25368707627058,0.0,0.0,0.0,0.0,-3.0
-605.7519204206765,100,14.14591,-605.7519204206765,0.0,0.0,0.0,0.0,0.0
-507.9636723343283,100,15.716076,-507.9636723343283,0.0,0.0,0.0,0.0,0.0
-391.4837936013937,100,17.265668,-389.4837936013937,0.0,-1.0,-1.0,0.0,0.0
-377.42396534606814,100,18.667156,-377.42396534606814,0.0,0.0,0.0,0.0,0.0
-537.3368643335998,100,19.770242,-533.3368643335998,0.0,0.0,-2.0,0.0,-2.0
-336.28144671954215,100,52.349134,-336.28144671954215,0.0,0.0,0.0,0.0,0.0
-450.18659326434135,100,53.953891,-450.18659326434135,0.0,0.0,0.0,0.0,0.0
-442.13889118283987,100,55.401453,-440.13889118283987,0.0,0.0,-2.0,0.0,0.0
-413.40117441117764,100,57.086251,-399.40117441117764,-4.0,-2.0,-2.0,0.0,-6.0
-486.29362299479544,100,58.507073,-470.29362299479544,-3.0,0.0,0.0,-8.0,-5.0
-282.5070801898837,100,59.993069,-273.5070801898837,-2.0,0.0,-1.0,-4.0,-2.0
-271.1908681988716,100,61.349848,-269.1908681988716,-2.0,0.0,0.0,0.0,0.0
-378.74706675857306,100,63.069535,-369.74706675857306,-1.0,-1.0,-4.0,-3.0,0.0
-417.4665072672069,100,64.704943,-405.4665072672069,-4.0,-2.0,0.0,0.0,-6.0
-406.55115332081914,100,66.491207,-397.55115332081914,0.0,-4.0,0.0,-5.0,0.0
-312.74520929250866,100,86.422134,-298.74520929250866,-1.0,-7.0,0.0,-1.0,-5.0
-530.8831770382822,100,87.812523,-520.8831770382822,0.0,0.0,-6.0,0.0,-4.0
-578.1129333004355,100,89.349079,-574.1129333004355,0.0,0.0,-2.0,-2.0,0.0
-333.2700243508443,100,90.709744,-326.2700243508443,-3.0,0.0,0.0,0.0,-4.0
-383.4792871121317,100,92.236477,-383.4792871121317,0.0,0.0,0.0,0.0,0.0
-619.035782404244,100,93.613232,-614.035782404244,0.0,-2.0,-3.0,0.0,0.0
-376.33060662448406,100,95.149818,-365.33060662448406,-6.0,0.0,0.0,-5.0,0.0
-413.0458311289549,100,96.719913,-409.0458311289549,0.0,0.0,-3.0,-1.0,0.0
-431.03990331478417,100,98.548869,-428.03990331478417,-3.0,0.0,0.0,0.0,0.0
-347.7301943860948,100,100.123513,-345.7301943860948,0.0,-2.0,0.0,0.0,0.0
-551.5790960900486,100,119.350702,-528.5790960900486,-8.0,0.0,-5.0,-2.0,-8.0
-353.7058828808367,100,120.703095,-353.7058828808367,0.0,0.0,0.0,0.0,0.0
-640.901991199702,100,122.125306,-632.901991199702,0.0,0.0,-4.0,-4.0,0.0
-380.57047912850976,100,123.671887,-380.57047912850976,0.0,0.0,0.0,0.0,0.0
-570.3164089024067,100,125.023136,-558.3164089024067,-2.0,-4.0,-2.0,-1.0,-3.0
-303.2292408971116,100,126.380221,-299.2292408971116,0.0,0.0,0.0,0.0,-4.0
-443.6541122496128,100,127.789773,-428.6541122496128,-8.0,-4.0,0.0,0.0,-3.0
-403.01821014657617,100,129.023329,-403.01821014657617,0.0,0.0,0.0,0.0,0.0
-423.2594165876508,100,130.957027,-419.2594165876508,0.0,0.0,0.0,-2.0,-2.0
-272.7982259988785,100,132.716814,-270.7982259988785,0.0,-1.0,-1.0,0.0,0.0
-318.0288454852998,100,151.494404,-318.0288454852998,0.0,0.0,0.0,0.0,0.0
