# {"t_start": 1593579430.0665896, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5
-601.386136546731,100,5.192131,-591.386136546731,0.0,0.0,-5.0,-3.0,-2.0
-462.17645592521876,100,6.870211,-462.17645592521876,0.0,0.0,0.0,0.0,0.0
-390.5500542707741,100,8.767823,-390.5500542707741,0.0,0.0,0.0,0.0,0.0
-545.5436129760928,100,10.473108,-541.5436129760928,-2.0,0.0,0.0,-2.0,0.0
-379.40350601635873,100,12.209743,-367.40350601635873,-2.0,-2.0,-2.0,-4.0,-2.0
-957.6346535123885,100,13.865382,-951.6346535123885,0.0,-2.0,-2.0,-1.0,-1.0
-461.1127538830042,100,15.433723,-461.1127538830042,0.0,0.0,0.0,0.0,0.0
-342.03288401290774,100,16.985987,-338.03288401290774,-2.0,0.0,0.0,-2.0,0.0
-338.5242242459208,100,18.387997,-338.5242242459208,0.0,0.0,0.0,0.0,0.0
-627.9342287424952,100,19.490215,-627.9342287424952,0.0,0.0,0.0,0.0,0.0
-588.3555487506092,100,52.065291,-588.3555487506092,0.0,0.0,0.0,0.0,0.0
-335.6116591282189,100,53.673205,-310.6116591282189,-1.0,-9.0,-3.0,0.0,-12.0
-559.7676467113197,100,55.123048,-541.7676467113197,-10.0,0.0,-8.0,0.0,0.0
-319.1527596730739,100,56.806723,-315.1527596730739,0.0,-2.0,0.0,-2.0,0.0
-771.735530782491,100,58.228419,-771.735530782491,0.0,0.0,0.0,0.0,0.0
-526.0117922928184,100,59.711764,-524.0117922928184,0.0,-1.0,0.0,0.0,-1.0
-407.4576903004199,100,61.076703,-403.4576903004199,0.0,-2.0,0.0,-2.0,0.0
-602.1978494282812,100,62.789485,-584.1978494282812,-6.0,0.0,0.0,-5.0,-7.0
-344.02811029553413,100,64.422289,-317.02811029553413,-8.0,-3.0,-7.0,-5.0,-4.0
-316.68177947588265,100,66.21113,-316.68177947588265,0.0,0.0,0.0,0.0,0.0
-373.4935827178415,100,86.142669,-361.4935827178415,-6.0,0.0,-6.0,0.0,0.0
-287.692753829062,100,87.533919,-272.692753829062,0.0,0.0,-9.0,-6.0,0.0
-501.29815289750695,100,89.071657,-497.29815289750695,-2.0,0.0,-2.0,0.0,0.0
-599.118240147829,100,90.430288,-582.118240147829,0.0,-1.0,-9.0,-1.0,-6.0
-485.56933401338756,100,91.956773,-470.56933401338756,0.0,-2.0,-6.0,-7.0,0.0
-284.2129429941997,100,93.334347,-283.2129429941997,0.0,0.0,0.0,-1.0,0.0
-388.48392826132476,100,94.868606,-365.48392826132476,0.0,-5.0,-2.0,-4.0,-12.0
-340.8821820085868,100,96.447079,-335.8821820085868,-1.0,-1.0,-3.0,0.0,0.0
-347.6585439192131,100,98.270209,-345.6585439192131,0.0,0.0,-1.0,-1.0,0.0
-330.9860679022968,100,99.846346,-328.9860679022968,0.0,0.0,0.0,-1.0,-1.0
-394.86153541877866,100,119.06788,-388.86153541877866,-1.0,0.0,-3.0,-2.0,0.0
-375.55637613870203,100,120.422261,-373.55637613870203,0.0,0.0,0.0,-2.0,0.0
-488.3952712342143,100,121.845106,-484.3952712342143,0.0,-1.0,-1.0,0.0,-2.0
-388.8314490634948,100,123.398184,-368.8314490634948,0.0,0.0,-10.0,-3.0,-7.0
