# {"t_start": 1593492748.5172582, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5
-287.8351525571197,100,6.878697,-287.8351525571197,0.0,0.0,0.0,0.0,0.0
-807.8005768321455,100,9.255187,-807.8005768321455,0.0,0.0,0.0,0.0,0.0
-468.2298534847796,100,11.438998,-468.2298534847796,0.0,0.0,0.0,0.0,0.0
-701.8194720856845,100,13.794835,-701.8194720856845,0.0,0.0,0.0,0.0,0.0
-345.2257285602391,100,16.043535,-345.2257285602391,0.0,0.0,0.0,0.0,0.0
-299.541850307025,100,17.870476,-299.541850307025,0.0,0.0,0.0,0.0,0.0
-308.82801994867623,100,19.907683,-308.82801994867623,0.0,0.0,0.0,0.0,0.0
-337.66966334264725,100,21.77101,-337.66966334264725,0.0,0.0,0.0,0.0,0.0
-751.1779806306586,100,23.77691,-751.1779806306586,0.0,0.0,0.0,0.0,0.0
-527.3091891407967,100,25.657394,-527.3091891407967,0.0,0.0,0.0,0.0,0.0
-376.1777421981096,100,37.572722,-376.1777421981096,0.0,0.0,0.0,0.0,0.0
-672.4142566267401,100,39.913865,-672.4142566267401,0.0,0.0,0.0,0.0,0.0
-457.13456281274557,100,42.120009,-457.13456281274557,0.0,0.0,0.0,0.0,0.0
-255.39732199907303,100,44.402256,-255.39732199907303,0.0,0.0,0.0,0.0,0.0
-407.5497052781284,100,46.592213,-407.5497052781284,0.0,0.0,0.0,0.0,0.0
-431.1972471252084,100,48.99519,-431.1972471252084,0.0,0.0,0.0,0.0,0.0
-312.93017516471446,100,51.431666,-312.93017516471446,0.0,0.0,0.0,0.0,0.0
-610.0582920312881,100,53.353047,-610.0582920312881,0.0,0.0,0.0,0.0,0.0
-366.03392720222473,100,55.423087,-366.03392720222473,0.0,0.0,0.0,0.0,0.0
-396.8036916218698,100,57.654438,-396.8036916218698,0.0,0.0,0.0,0.0,0.0
-327.89495517592877,100,63.257496,-327.89495517592877,0.0,0.0,0.0,0.0,0.0
-214.61385420616716,100,65.432713,-214.61385420616716,0.0,0.0,0.0,0.0,0.0
-440.8385799434036,100,67.562169,-440.8385799434036,0.0,0.0,0.0,0.0,0.0
-326.46257989667356,100,69.72347,-326.46257989667356,0.0,0.0,0.0,0.0,0.0
-507.336753949523,100,71.837551,-507.336753949523,0.0,0.0,0.0,0.0,0.0
