# {"t_start": 1593492748.5499969, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5
-417.2600080855191,100,6.8407,-417.2600080855191,0.0,0.0,0.0,0.0,0.0
-218.52582235168666,100,9.217683,-218.52582235168666,0.0,0.0,0.0,0.0,0.0
-977.1415678858757,100,11.39208,-977.1415678858757,0.0,0.0,0.0,0.0,0.0
-556.7323438562453,100,13.751125,-556.7323438562453,0.0,0.0,0.0,0.0,0.0
-590.9193662852049,100,16.002624,-590.9193662852049,0.0,0.0,0.0,0.0,0.0
-384.4444698728621,100,17.83533,-384.4444698728621,0.0,0.0,0.0,0.0,0.0
-459.21605958789587,100,19.868788,-459.21605958789587,0.0,0.0,0.0,0.0,0.0
-239.30392841156572,100,21.741528,-239.30392841156572,0.0,0.0,0.0,0.0,0.0
-935.5079759955406,100,23.712317,-935.5079759955406,0.0,0.0,0.0,0.0,0.0
-555.5730496216565,100,25.623986,-555.5730496216565,0.0,0.0,0.0,0.0,0.0
-564.5267788693309,100,37.549144,-564.5267788693309,0.0,0.0,0.0,0.0,0.0
-596.4920065253973,100,39.873976,-596.4920065253973,0.0,0.0,0.0,0.0,0.0
-430.87966482620686,100,42.086275,-430.87966482620686,0.0,0.0,0.0,0.0,0.0
-371.4896469702944,100,44.382237,-371.4896469702944,0.0,0.0,0.0,0.0,0.0
-248.6158228321001,100,46.560852,-248.6158228321001,0.0,0.0,0.0,0.0,0.0
-378.10155387595296,100,48.960145,-378.10155387595296,0.0,0.0,0.0,0.0,0.0
-482.03106082975864,100,51.385707,-482.03106082975864,0.0,0.0,0.0,0.0,0.0
-279.9122337177396,100,53.320824,-279.9122337177396,0.0,0.0,0.0,0.0,0.0
-353.38168840575963,100,55.374341,-353.38168840575963,0.0,0.0,0.0,0.0,0.0
-344.999324047938,100,57.620284,-344.999324047938,0.0,0.0,0.0,0.0,0.0
-457.8632786013186,100,63.2279,-457.8632786013186,0.0,0.0,0.0,0.0,0.0
-538.167676186189,100,65.395966,-538.167676186189,0.0,0.0,0.0,0.0,0.0
-428.81578701734543,100,67.524465,-428.81578701734543,0.0,0.0,0.0,0.0,0.0
