# {"t_start": 1593579357.193773, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5
-237.95157682709396,100,3.119462,-237.95157682709396,0.0,0.0,0.0,0.0,0.0
-600.9829087741673,100,4.230847,-600.9829087741673,0.0,0.0,0.0,0.0,0.0
-312.86666706204414,100,5.265204,-312.86666706204414,0.0,0.0,0.0,0.0,0.0
-737.1345119066536,100,6.285984,-735.1345119066536,-1.0,0.0,0.0,-1.0,0.0
-331.79563840664923,100,7.368002,-327.79563840664923,0.0,-2.0,0.0,0.0,-2.0
-319.2248569354415,100,8.434493,-319.2248569354415,0.0,0.0,0.0,0.0,0.0
-570.6531230509281,100,9.47386,-570.6531230509281,0.0,0.0,0.0,0.0,0.0
-359.5637398548424,100,10.606289,-359.5637398548424,0.0,0.0,0.0,0.0,0.0
-364.717133494094,100,11.679752,-363.717133494094,-1.0,0.0,0.0,0.0,0.0
-300.6178465113044,100,12.736129,-300.6178465113044,0.0,0.0,0.0,0.0,0.0
-245.88949517160654,100,41.680469,-241.88949517160654,0.0,0.0,-2.0,-2.0,0.0
-436.8729039467871,100,43.450849,-423.8729039467871,0.0,-3.0,-3.0,-2.0,-5.0
-399.4070770572871,100,45.840774,-395.4070770572871,-2.0,-1.0,0.0,-1.0,0.0
-955.7418737318367,100,47.676944,-945.7418737318367,-1.0,-1.0,-5.0,-1.0,-2.0
-375.3071078932844,100,48.838212,-361.3071078932844,0.0,-4.0,-4.0,-4.0,-2.0
-1053.9613691205159,100,50.238832,-1039.9613691205159,-7.0,-4.0,0.0,0.0,-3.0
-512.7382812332362,100,51.638635,-502.7382812332362,0.0,-5.0,-5.0,0.0,0.0
-288.95133565797005,100,53.004897,-285.95133565797005,0.0,-2.0,0.0,0.0,-1.0
-538.5981179140508,100,54.422168,-534.5981179140508,0.0,-1.0,0.0,-2.0,-1.0
-643.7110577523708,100,55.88615,-639.7110577523708,-2.0,0.0,0.0,0.0,-2.0
-454.73929937556386,100,75.155089,-450.73929937556386,-1.0,0.0,-2.0,0.0,-1.0
-362.2106318064034,100,76.975284,-352.2106318064034,-3.0,-4.0,-3.0,0.0,0.0
-490.92903741821647,100,78.720736,-458.92903741821647,-15.0,0.0,0.0,-9.0,-8.0
-464.2208358421922,100,80.45426,-454.2208358421922,0.0,0.0,0.0,-10.0,0.0
-305.7594076618552,100,82.319287,-295.7594076618552,0.0,-2.0,-3.0,-2.0,-3.0
-667.7580759450793,100,84.036068,-640.7580759450793,-7.0,-5.0,-7.0,-4.0,-4.0
-304.50274527817965,100,85.851145,-298.50274527817965,-1.0,-2.0,-1.0,0.0,-2.0
-583.4643824696541,100,87.262589,-576.4643824696541,-3.0,0.0,-1.0,-3.0,0.0
-637.89725606516,100,88.941697,-629.89725606516,0.0,-2.0,-2.0,-4.0,0.0
-371.00983721297234,100,90.451583,-368.00983721297234,-3.0,0.0,0.0,0.0,0.0
-345.4450981724076,100,108.842564,-344.4450981724076,0.0,0.0,0.0,-1.0,0.0
-304.92295315489173,100,110.526135,-300.92295315489173,0.0,0.0,-3.0,-1.0,0.0
-397.9050347059965,100,112.38415,-391.9050347059965,-6.0,0.0,0.0,0.0,0.0
-387.81533555313945,100,113.807073,-384.81533555313945,-1.0,-1.0,0.0,-1.0,0.0
-387.2258084639907,100,115.532812,-368.2258084639907,-2.0,-3.0,-2.0,-6.0,-6.0
-507.3904752098024,100,117.047624,-484.3904752098024,0.0,-6.0,-6.0,-4.0,-7.0
-362.2757504042238,100,118.284486,-360.2757504042238,-1.0,0.0,-1.0,0.0,0.0
-483.15398787427694,100,119.8095,-473.15398787427694,0.0,-2.0,-4.0,-3.0,-1.0
-410.71033228188753,100,121.01381,-409.71033228188753,0.0,0.0,0.0,0.0,-1.0
-454.6700118035078,100,122.354664,-434.6700118035078,-4.0,0.0,-10.0,0.0,-6.0
-337.0872234143317,100,141.971114,-335.0872234143317,0.0,0.0,-1.0,0.0,-1.0
-295.31834426056594,100,143.531121,-294.31834426056594,0.0,0.0,-1.0,0.0,0.0
-369.78280034661293,100,145.100073,-365.78280034661293,-2.0,-2.0,0.0,0.0,0.0
-279.7052633985877,100,146.727326,-268.7052633985877,-7.0,0.0,0.0,-4.0,0.0
-410.38086347840726,100,148.234614,-399.38086347840726,-2.0,-2.0,-2.0,0.0,-5.0
-349.89104215055704,100,149.930548,-345.89104215055704,0.0,-2.0,-2.0,0.0,0.0
-510.53645941242576,100,151.341133,-477.53645941242576,-10.0,-9.0,-12.0,0.0,-2.0
-339.4105468504131,100,152.825155,-328.4105468504131,-5.0,0.0,0.0,0.0,-6.0
-444.7063158005476,100,153.975129,-434.7063158005476,-2.0,0.0,0.0,0.0,-8.0
-472.48521545156837,100,155.403167,-468.48521545156837,0.0,-2.0,-2.0,0.0,0.0
-302.25045477505773,100,174.56401,-292.25045477505773,-4.0,-3.0,-3.0,0.0,0.0
-431.6879539452493,100,176.064904,-428.6879539452493,0.0,0.0,-3.0,0.0,0.0
-387.31434646993876,100,177.760271,-376.31434646993876,-4.0,-2.0,0.0,0.0,-5.0
-369.58412169478834,100,179.309726,-358.58412169478834,-2.0,-2.0,0.0,-5.0,-2.0
-299.10909174918197,100,180.900526,-295.10909174918197,0.0,-2.0,-2.0,0.0,0.0
-383.52543679997325,100,182.599283,-383.52543679997325,0.0,0.0,0.0,0.0,0.0
-401.11343336850405,100,183.964442,-394.11343336850405,-1.0,-1.0,0.0,-1.0,-4.0
-355.0119187310338,100,185.443367,-345.0119187310338,-3.0,-4.0,0.0,-3.0,0.0
-412.1321963891387,100,186.481746,-401.1321963891387,0.0,-4.0,0.0,0.0,-7.0
-376.73862931504846,100,187.774765,-362.73862931504846,0.0,0.0,-6.0,-2.0,-6.0
-328.47908283025026,100,206.516935,-316.47908283025026,-5.0,0.0,-1.0,-5.0,-1.0
-444.8199368491769,100,207.85631,-434.8199368491769,-5.0,-2.0,-2.0,0.0,-1.0
-440.61136306636035,100,209.570446,-418.61136306636035,-4.0,-2.0,-5.0,-7.0,-4.0
-513.7692621462047,100,210.907441,-504.7692621462047,-5.0,0.0,0.0,-1.0,-3.0
-291.92337114550173,100,212.526143,-287.92337114550173,-2.0,-2.0,0.0,0.0,0.0
-297.89174911007285,100,213.924276,-278.89174911007285,-2.0,-9.0,-6.0,0.0,-2.0
-479.507791697979,100,215.590193,-469.507791697979,-3.0,-5.0,0.0,0.0,-2.0
-558.8718086108565,100,217.03263,-558.8718086108565,0.0,0.0,0.0,0.0,0.0
-311.92861641943455,100,218.418038,-305.92861641943455,-1.0,-2.0,-1.0,0.0,-2.0
-384.58598413039,100,219.464108,-379.58598413039,-1.0,0.0,-1.0,0.0,-3.0
-461.3461840376258,100,238.23654,-455.3461840376258,-3.0,-3.0,0.0,0.0,0.0
-372.53028767183423,100,239.681613,-361.53028767183423,0.0,-3.0,-4.0,-4.0,0.0
-424.6616912330501,100,241.430676,-424.6616912330501,0.0,0.0,0.0,0.0,0.0
-345.94597995094955,100,242.80404,-343.94597995094955,-1.0,0.0,0.0,-1.0,0.0
-479.0205129235983,100,244.464457,-469.0205129235983,0.0,0.0,-2.0,-3.0,-5.0
-339.72995072603226,100,245.842916,-337.72995072603226,-1.0,0.0,0.0,0.0,-1.0
