# {"t_start": 1593579356.895818, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5
-274.23668351210654,100,3.419962,-274.23668351210654,0.0,0.0,0.0,0.0,0.0
-329.2664022427052,100,4.527456,-329.2664022427052,0.0,0.0,0.0,0.0,0.0
-362.94236135296524,100,5.560077,-360.94236135296524,0.0,-2.0,0.0,0.0,0.0
-527.0382129736245,100,6.582491,-527.0382129736245,0.0,0.0,0.0,0.0,0.0
-278.1688279490918,100,7.663879,-276.1688279490918,0.0,-2.0,0.0,0.0,0.0
-366.78053364227526,100,8.734577,-360.78053364227526,0.0,-1.0,0.0,-3.0,-2.0
-332.1197935026139,100,9.775047,-331.1197935026139,0.0,0.0,0.0,0.0,-1.0
-558.4659403152764,100,10.90598,-556.4659403152764,-1.0,0.0,-1.0,0.0,0.0
-335.29345025867224,100,11.976164,-333.29345025867224,-1.0,0.0,0.0,0.0,-1.0
-688.7479208782315,100,13.033838,-688.7479208782315,0.0,0.0,0.0,0.0,0.0
-285.0618570931256,100,41.978032,-274.0618570931256,-3.0,-2.0,0.0,-4.0,-2.0
-329.45444766432047,100,43.74507,-320.45444766432047,-3.0,0.0,0.0,-3.0,-3.0
-377.8730527004227,100,46.134572,-361.8730527004227,-8.0,0.0,-8.0,0.0,0.0
-336.8269572854042,100,47.969704,-332.8269572854042,0.0,-1.0,-3.0,0.0,0.0
-374.55616998299956,100,49.137391,-374.55616998299956,0.0,0.0,0.0,0.0,0.0
-384.1915590148419,100,50.53312,-379.1915590148419,0.0,-2.0,0.0,0.0,-3.0
-478.2352949567139,100,51.937874,-448.2352949567139,0.0,-9.0,-12.0,-8.0,-1.0
-520.3672380596399,100,53.301933,-506.36723805963993,0.0,-7.0,0.0,-7.0,0.0
-336.6549807228148,100,54.714833,-326.6549807228148,-1.0,-5.0,0.0,0.0,-4.0
-347.43343880213797,100,56.185007,-340.43343880213797,0.0,-3.0,-4.0,0.0,0.0
-510.8615784207359,100,75.451856,-501.8615784207359,-1.0,0.0,-8.0,0.0,0.0
-663.8186484342441,100,77.270538,-653.8186484342441,-4.0,-3.0,0.0,-3.0,0.0
-537.4422351047397,100,79.020594,-535.4422351047397,0.0,0.0,-2.0,0.0,0.0
-434.9512509480119,100,80.751052,-430.9512509480119,0.0,0.0,0.0,-2.0,-2.0
-563.897927518934,100,82.615704,-557.897927518934,0.0,-3.0,-3.0,0.0,0.0
-351.702439552173,100,84.337911,-351.702439552173,0.0,0.0,0.0,0.0,0.0
-311.2228240231052,100,86.150471,-301.2228240231052,-5.0,0.0,0.0,-5.0,0.0
-335.4961476624012,100,87.56238,-323.4961476624012,0.0,-8.0,0.0,-4.0,0.0
-321.91993694752455,100,89.238771,-314.91993694752455,0.0,-4.0,-3.0,0.0,0.0
-419.349933905527,100,90.747835,-415.349933905527,-2.0,0.0,-2.0,0.0,0.0
-479.54328707419336,100,109.140129,-469.54328707419336,0.0,0.0,-5.0,-1.0,-4.0
-298.9566545728594,100,110.823212,-298.9566545728594,0.0,0.0,0.0,0.0,0.0
-482.7405917495489,100,112.682047,-480.7405917495489,0.0,0.0,0.0,-2.0,0.0
