# {"t_start": 1594899744.8673093, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5,r6
-113.86949968930621,100,5.265268,66.21397888612685,-11.25957709077784,23.376505775221165,-3.782613906165543,-178.49906226976645,-8.729319200862514,-1.1894118830818727
-44.95834037747507,100,8.479008,7.888722845735007,-1.3575860307800607,-5.990047758923632,-3.7392605493698747,-17.193669322740053,-22.27640458764639,-2.2900949737500618
-103.32929900281732,100,11.692291,33.730767894404785,20.425374698545557,1.006615961742363,3.1176657426813414,-144.87896629939033,-13.866794196156224,-2.863962804644832
-51.084765913440435,100,14.850404,15.464411594074706,9.806246544044606,3.7013162545509943,-6.436777161158536,-47.755986489461236,-29.613122927211013,3.749146271720037
-68.04254664692137,100,18.202118,7.7554037812817205,9.454293351497277,10.507718198334068,7.921457999125625,-37.892953933740465,-22.47069549090215,-43.317770552517445
-41.00854862861725,100,21.369573,7.796324566194722,-3.19094284379576,1.3089025220057946,-2.063163272933945,-22.398544136874214,-12.217323935775239,-10.243801527438608
-43.035953691090675,100,24.602138,-1.2293740327532687,-3.286178499800332,5.715486347545934,1.6436779910340227,-3.424482494593922,-20.885380670772495,-21.569702331750612
-90.98759647266115,100,27.635488,32.75802272097268,-9.765362865917638,-5.155396014277874,-11.06946421992781,-58.17279015547926,-27.526103825903785,-12.056502112127465
8.550732361961515,100,30.690561,6.2331119241557,-8.093820333566063,1.4612801304367997,-6.448834713425797,14.848055570714484,-13.782175374151464,14.333115157797856
22.136832578295326,100,33.797783,-5.131407822801647,-3.569377886990095,-5.400995979667386,-10.1140488550549,15.434072194379446,15.361778240272312,15.556812688157596
49.88056891746504,100,61.93431,-1.2972035830300053,-6.941756631329428,-5.961480923856585,-5.5660342283928905,17.108557081785413,25.935168115508525,26.603319086780015
-39.00664173286028,100,64.936357,-11.180779823973923,-12.071607427016312,-13.512968920264129,-11.688093975125478,4.3954415371833795,2.604767707502069,2.4465991688341093
-62.91681766402726,100,67.869955,-2.5376519571256795,-13.228246755748929,1.691958321761459,-10.916218573245196,-16.485786111398987,-15.920562831762066,-5.520309756507867
36.39211872842128,100,70.902841,-1.649179806346771,1.2704467487611075,-8.144674407811223,-5.247251326011083,11.05209023501616,22.319562742418015,16.791124542395075
-106.33654213466835,100,73.877862,26.701327064609966,4.257955071058844,3.7810540123148524,13.413307390273772,-75.35597057751144,-65.46868678205334,-13.665528313360996
-33.649556961574646,100,76.821828,-4.82850261863703,-6.245864617053243,-5.979534334525939,-5.293466970176531,-3.2160349330074776,-3.6244113598114076,-4.461742128363018
-60.545980395611366,100,79.808742,3.6140618678371883,1.4776862167970668,5.686167892122702,-8.122132577847639,-23.37664240429241,-27.99141653157712,-11.833704858651162
-8.500266958409313,100,82.608532,-2.2989423396263544,-10.594464335956612,-7.423273536061757,-2.992628771954358,-2.0395045514217554,7.608329186397537,9.240217390213989
-58.32094494625599,100,85.403958,-0.7265108792388332,-4.9159186886901765,-1.2001981032767832,0.21482739105052262,-3.730726144504032,-42.339686564462106,-5.622731957134581
