# {"t_start": 1593497534.1804106, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2
-303.4894900470972,100,3.189638,-303.4894900470972,0.0,0.0
-455.53801849484444,100,3.969355,-455.53801849484444,0.0,0.0
-295.50999017059803,100,4.66077,-295.50999017059803,0.0,0.0
-314.81580194830894,100,5.629686,-314.81580194830894,0.0,0.0
-449.6926186680794,100,6.623674,-449.6926186680794,0.0,0.0
-236.154411919415,100,7.505558,-236.154411919415,0.0,0.0
-276.76648707687855,100,8.444885,-276.76648707687855,0.0,0.0
-261.2125852480531,100,9.300174,-261.2125852480531,0.0,0.0
-537.3533319830894,100,10.118129,-537.3533319830894,0.0,0.0
-221.64121746458113,100,11.093231,-221.64121746458113,0.0,0.0
-240.7381590977311,100,19.816023,-240.7381590977311,0.0,0.0
-390.20175702124834,100,20.773852,-390.20175702124834,0.0,0.0
-268.80946172215044,100,22.409231,-268.80946172215044,0.0,0.0
-233.69715575501323,100,24.061328,-233.69715575501323,0.0,0.0
-251.45583444833755,100,25.776347,-251.45583444833755,0.0,0.0
-349.4574344456196,100,26.861594,-349.4574344456196,0.0,0.0
-270.9511660784483,100,27.764257,-270.9511660784483,0.0,0.0
-247.6232825666666,100,28.497574,-247.6232825666666,0.0,0.0
-214.88798151910305,100,29.33076,-214.88798151910305,0.0,0.0
-214.804956946522,100,30.456337,-214.804956946522,0.0,0.0
-178.74146275222301,100,34.787316,-178.74146275222301,0.0,0.0
-205.31825941056013,100,35.798775,-205.31825941056013,0.0,0.0
-236.2584279552102,100,36.875201,-236.2584279552102,0.0,0.0
-262.97741816192865,100,37.83128,-262.97741816192865,0.0,0.0
-151.98303285147995,100,38.637932,-151.98303285147995,0.0,0.0
-259.40974909067154,100,39.437949,-259.40974909067154,0.0,0.0
-231.04152677580714,100,40.174453,-231.04152677580714,0.0,0.0
-403.0510087311268,100,40.922812,-403.0510087311268,0.0,0.0
-134.40545802004635,100,41.75578,-134.40545802004635,0.0,0.0
-248.6144433580339,100,42.997261,-248.6144433580339,0.0,0.0
-209.82668228074908,100,46.835699,-209.82668228074908,0.0,0.0
-191.83681892603636,100,47.574645,-191.83681892603636,0.0,0.0
-163.8893362134695,100,48.383536,-163.8893362134695,0.0,0.0
-287.25403874367476,100,49.153263,-287.25403874367476,0.0,0.0
-230.25365494936705,100,50.031628,-230.25365494936705,0.0,0.0
-373.6362891346216,100,50.983463,-373.6362891346216,0.0,0.0
