# {"t_start": 1593910430.0598555, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5
-49.46873434857399,100,7.46155,8.0,0.0,0.0,0.0,-33.410814968915744,-24.05791937965824
-91.76628466217551,100,11.623209,-4.0,0.0,0.0,0.0,-67.80687445502295,-19.95941020715255
-182.84183048059052,100,15.60319,24.0,0.0,0.0,0.0,-96.68539655919793,-110.15643392139259
-79.33324659952673,100,19.482629,2.0,0.0,0.0,0.0,-39.19240266749487,-42.14084393203186
-113.20972382173863,100,23.322758,32.0,0.0,0.0,0.0,-53.202967658246145,-92.0067561634925
-82.23388205485358,100,27.24603,-30.0,0.0,0.0,0.0,-32.35282195169282,-19.88106010316076
-71.73705121560299,100,31.231123,6.0,0.0,0.0,0.0,-27.664304715712163,-50.072746499890826
-48.90800687639887,100,35.051091,-4.0,0.0,0.0,0.0,-13.100958526595546,-31.80704834980332
-39.94462601651865,100,39.101378,-32.0,0.0,0.0,0.0,-8.74602656259397,0.8014005460753199
-76.8994938965642,100,42.991877,-4.0,0.0,0.0,0.0,-36.229318840214496,-36.67017505634969
-18.856312568240767,100,46.913268,0.0,0.0,0.0,0.0,-9.165802532613442,-9.690510035627323
-115.53614402815356,100,50.779462,16.0,0.0,0.0,0.0,-75.76673492530676,-55.76940910284679
-133.57107966794734,100,54.774213,26.0,0.0,0.0,0.0,-74.75835613588916,-84.8127235320582
-84.8248447916406,100,58.707426,8.0,0.0,0.0,0.0,-47.71890225683883,-45.10594253480178
-175.4849243570411,100,62.772684,8.0,0.0,0.0,0.0,-62.50284224773268,-120.98208210930842
-62.87899497827866,100,66.810118,-64.0,0.0,0.0,0.0,5.676110904554691,-4.55510588283335
-76.67000373307374,100,70.786961,-8.0,0.0,0.0,0.0,-69.04215244641772,0.37214871334397503
-143.60065330338688,100,74.762822,48.0,0.0,0.0,0.0,-78.73695736049012,-112.86369594289675
-116.20315138189218,100,78.694312,4.0,0.0,0.0,0.0,-43.11103447254313,-77.09211690934906
-205.73598824729504,100,82.726395,40.0,0.0,0.0,0.0,-135.12225121607807,-110.61373703121696
-15.070188089979649,100,123.979418,2.0,0.0,0.0,0.0,-7.433572365526995,-9.636615724452653
-39.23089919491751,100,127.903414,4.0,0.0,0.0,0.0,-34.404587124102555,-8.826312070814955
-21.069887148397697,100,131.835994,0.0,0.0,0.0,0.0,-11.144221828835098,-9.9256653195626
-38.77553573982314,100,135.961792,8.0,0.0,0.0,0.0,-16.506826685573007,-30.26870905425013
-35.70267509263429,100,139.973634,-22.0,0.0,0.0,0.0,-14.675188517560855,0.9725134249265657
-93.1889445440044,100,143.888378,20.0,0.0,0.0,0.0,-51.96147416845992,-61.22747037554448
-77.36194069899807,100,147.882533,34.0,0.0,0.0,0.0,-57.357933264786425,-54.004007434211644
-15.155352226753347,100,151.81832,0.0,0.0,0.0,0.0,-5.242192639711365,-9.913159587041982
-13.045087256376489,100,155.676129,18.0,0.0,0.0,0.0,-11.75235823949574,-19.29272901688075
-13.634051657121983,100,159.691152,8.0,0.0,0.0,0.0,-8.28189608131755,-13.352155575804433
-118.0676018893392,100,163.736147,-36.0,0.0,0.0,0.0,-30.6624476445389,-51.4051542448003
-22.65202954821992,100,167.782241,14.0,0.0,0.0,0.0,-14.605830464152605,-22.046199084067318
-69.06057784905737,100,171.663767,4.0,0.0,0.0,0.0,-20.12009280247003,-52.940485046587334
-85.17924281533578,100,175.690991,12.0,0.0,0.0,0.0,-73.93602492461612,-23.243217890719663
-32.69383385034368,100,179.795961,0.0,0.0,0.0,0.0,-20.609286464292392,-12.084547386051286
-32.86552242643431,100,184.009784,-28.0,0.0,0.0,0.0,3.8944198096206133,-8.759942236054924
-36.11691488890356,100,187.982253,24.0,0.0,0.0,0.0,-27.866996471339775,-32.249918417563784
-31.871375281303457,100,191.883409,-12.0,0.0,0.0,0.0,-8.353657593815003,-11.517717687488457
-38.65330377666489,100,195.802775,2.0,0.0,0.0,0.0,-33.755931502593974,-6.897372274070919
-40.9170320248588,100,199.659846,-12.0,0.0,0.0,0.0,-7.335493410383857,-21.581538614474944
-10.942360203015387,100,234.463523,0.0,0.0,0.0,0.0,-5.270711806066371,-5.671648396949015
-14.951153286395748,100,238.314914,4.0,0.0,0.0,0.0,-11.652004637926144,-7.299148648469603
-14.139446984455933,100,242.220057,4.0,0.0,0.0,0.0,-7.061979707517372,-11.077467276938561
-9.816065200640754,100,246.319772,6.0,0.0,0.0,0.0,-13.522419359998418,-2.2936458406423363
-17.81939947293128,100,250.299771,8.0,0.0,0.0,0.0,-13.286215852038104,-12.533183620893176
-11.515666188847476,100,254.225795,12.0,0.0,0.0,0.0,-4.84394625618048,-18.671719932666996
-22.449010366144016,100,258.340508,8.0,0.0,0.0,0.0,-19.949869238284002,-10.499141127860014
-13.604017631802158,100,262.328287,4.0,0.0,0.0,0.0,-7.024633557571446,-10.579384074230711
-6.463992803173014,100,266.394448,0.0,0.0,0.0,0.0,-3.15093449992341,-3.3130583032496035
-24.79696875344439,100,270.417747,-16.0,0.0,0.0,0.0,-4.727957648114315,-4.0690111053300715
-33.020282154506134,100,274.259677,0.0,0.0,0.0,0.0,-13.53027579925507,-19.490006355251065
-11.094008929256216,100,278.147731,10.0,0.0,0.0,0.0,-15.980655814652115,-5.1133531146041005
-9.22198258828583,100,282.031745,4.0,0.0,0.0,0.0,-4.583898422221821,-8.638084166064008
-19.842821103816654,100,286.031372,-2.0,0.0,0.0,0.0,-12.447779993022321,-5.395041110794331
-12.734739559851985,100,290.04709,10.0,0.0,0.0,0.0,-12.645448088951268,-10.089291470900717
-26.926126522956768,100,294.105824,-6.0,0.0,0.0,0.0,-5.679266481136255,-15.246860041820511
-21.744977297009292,100,298.09762,-4.0,0.0,0.0,0.0,-12.486900455488115,-5.258076841521179
-14.761282686375676,100,302.059139,12.0,0.0,0.0,0.0,-12.047567123549118,-14.713715562826557
-23.31829340900626,100,306.001218,28.0,0.0,0.0,0.0,-28.469873858626592,-22.848419550379667
-14.589297166997255,100,309.934771,-8.0,0.0,0.0,0.0,-3.2695638624461796,-3.3197333045510757
-21.163919054183516,100,346.346707,-8.0,0.0,0.0,0.0,-4.486205666793388,-8.677713387390126
-24.83314600909776,100,350.449625,-22.0,0.0,0.0,0.0,1.0536298201909493,-3.88677582928871
-14.068678781226751,100,354.358429,6.0,0.0,0.0,0.0,-12.574459893283752,-7.494218887942999
-8.652041021412705,100,358.4233,0.0,0.0,0.0,0.0,-4.381333041917489,-4.270707979495216
-13.486766289457748,100,362.32723,0.0,0.0,0.0,0.0,-7.247261964524251,-6.239504324933497
-9.994132932355623,100,366.555017,6.0,0.0,0.0,0.0,-11.04747216257027,-4.946660769785354
