# {"t_start": 1593697035.8390615, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5
-504.27599505521357,100,5.568232,0.0,0.0,-504.27599505521357,0.0,0.0,0.0
-240.47418962791562,100,7.270443,0.0,0.0,-236.47418962791562,-2.0,-2.0,0.0
-778.2079438213259,100,8.655546,0.0,0.0,-778.2079438213259,0.0,0.0,0.0
-351.86431058868766,100,10.088128,0.0,0.0,-351.86431058868766,0.0,0.0,0.0
-856.7309449780732,100,11.449337,0.0,0.0,-854.7309449780732,-1.0,0.0,-1.0
-365.9116988107562,100,13.008749,0.0,-2.0,-360.9116988107562,-1.0,-1.0,-1.0
-492.18352670781314,100,14.477353,-2.0,0.0,-488.18352670781314,0.0,0.0,-2.0
-293.27818252146244,100,15.918056,0.0,0.0,-292.27818252146244,-1.0,0.0,0.0
-380.3972968161106,100,17.485428,-1.0,0.0,-378.3972968161106,0.0,-1.0,0.0
-376.20709781721234,100,19.038439,-2.0,0.0,-374.20709781721234,0.0,0.0,0.0
-1031.0464276075363,100,193.406767,-2.0,-1.0,-1023.0464276075363,0.0,-1.0,-4.0
-786.524439573288,100,194.908092,0.0,0.0,-786.524439573288,0.0,0.0,0.0
-362.14929200336337,100,196.317334,0.0,0.0,-362.14929200336337,0.0,0.0,0.0
-418.86859430000186,100,197.852121,0.0,0.0,-414.86859430000186,0.0,-2.0,-2.0
-433.597740534693,100,199.404267,-1.0,0.0,-431.597740534693,0.0,0.0,-1.0
-382.40023769810796,100,200.952845,0.0,0.0,-379.40023769810796,-3.0,0.0,0.0
-845.3093646280468,100,202.454427,0.0,0.0,-845.3093646280468,0.0,0.0,0.0
-292.4468607008457,100,204.000487,0.0,0.0,-292.4468607008457,0.0,0.0,0.0
-313.0050361286849,100,205.568573,0.0,0.0,-305.0050361286849,-4.0,-4.0,0.0
-269.7411299869418,100,207.114323,0.0,0.0,-269.7411299869418,0.0,0.0,0.0
-481.53771241009235,100,339.276795,0.0,0.0,-481.53771241009235,0.0,0.0,0.0
-616.4193262085319,100,340.900887,-1.0,0.0,-614.4193262085319,0.0,-1.0,0.0
-876.1570982076228,100,342.486775,0.0,0.0,-868.1570982076228,0.0,-4.0,-4.0
-430.4206164292991,100,344.08509,-3.0,0.0,-424.4206164292991,0.0,-3.0,0.0
-376.07217709720135,100,345.679087,-7.0,0.0,-345.07217709720135,-10.0,-6.0,-8.0
-433.84555107168853,100,347.252874,0.0,0.0,-433.84555107168853,0.0,0.0,0.0
-384.0471392609179,100,348.909378,0.0,-2.0,-380.0471392609179,0.0,-2.0,0.0
-640.1934038773179,100,350.524009,0.0,0.0,-640.1934038773179,0.0,0.0,0.0
-573.9966088160872,100,352.121677,-3.0,0.0,-565.9966088160872,0.0,-5.0,0.0
-321.5300552798435,100,353.734928,0.0,0.0,-317.5300552798435,0.0,-2.0,-2.0
-933.8834738247097,100,483.526466,0.0,0.0,-933.8834738247097,0.0,0.0,0.0
-283.5030281646177,100,485.157694,0.0,0.0,-283.5030281646177,0.0,0.0,0.0
-345.3208296187222,100,486.802499,-2.0,-2.0,-341.3208296187222,0.0,0.0,0.0
-335.6648476542905,100,488.35666,0.0,0.0,-335.6648476542905,0.0,0.0,0.0
-774.0462800040841,100,490.0379,0.0,0.0,-774.0462800040841,0.0,0.0,0.0
-571.1733884438872,100,491.592929,-2.0,0.0,-569.1733884438872,0.0,0.0,0.0
-885.3218142017722,100,493.186591,-8.0,0.0,-849.3218142017722,-16.0,-4.0,-8.0
-694.5014043450356,100,494.783919,-5.0,-2.0,-680.5014043450356,0.0,-3.0,-4.0
-434.66095711290836,100,496.399542,0.0,-1.0,-432.66095711290836,-1.0,0.0,0.0
-588.6800169870257,100,497.976745,-7.0,-8.0,-567.6800169870257,-1.0,-4.0,-1.0
-378.27912657149136,100,627.527825,0.0,-3.0,-372.27912657149136,0.0,0.0,-3.0
-530.3259587138891,100,629.124907,-3.0,0.0,-524.3259587138891,-3.0,0.0,0.0
-594.7866779295728,100,630.736909,-2.0,0.0,-588.7866779295728,-2.0,-2.0,0.0
-307.6034359410405,100,632.336661,0.0,0.0,-295.6034359410405,-6.0,0.0,-6.0
-318.8976463340223,100,633.937307,-2.0,-4.0,-308.8976463340223,-4.0,0.0,0.0
-278.7605576990172,100,635.526044,0.0,-2.0,-274.7605576990172,0.0,-2.0,0.0
-430.39676515571773,100,637.139712,-4.0,-1.0,-422.39676515571773,0.0,-3.0,0.0
-339.405992642045,100,638.707097,-2.0,-2.0,-335.405992642045,0.0,0.0,0.0
-559.9162324331701,100,640.311744,0.0,-5.0,-541.9162324331701,-5.0,0.0,-8.0
-390.45508225634694,100,641.878201,0.0,-2.0,-388.45508225634694,0.0,0.0,0.0
-411.0921290293336,100,772.258854,0.0,0.0,-409.0921290293336,0.0,-2.0,0.0
-337.39406246319413,100,773.907137,0.0,-1.0,-335.39406246319413,0.0,0.0,-1.0
-405.28837068006396,100,775.474815,-2.0,0.0,-401.28837068006396,0.0,0.0,-2.0
-392.11793169006705,100,777.109636,-4.0,-2.0,-377.11793169006705,-5.0,-1.0,-3.0
-430.65112163871527,100,778.660902,0.0,0.0,-430.65112163871527,0.0,0.0,0.0
-334.6934286374599,100,780.246254,0.0,0.0,-330.6934286374599,-3.0,0.0,-1.0
-319.34511481039226,100,781.857959,-2.0,0.0,-315.34511481039226,-2.0,0.0,0.0
-412.46064912714064,100,783.482328,0.0,0.0,-412.46064912714064,0.0,0.0,0.0
-299.75569990463555,100,785.106454,-3.0,0.0,-296.75569990463555,0.0,0.0,0.0
-405.74031299725175,100,786.692181,-10.0,0.0,-384.74031299725175,-5.0,-6.0,0.0
-318.30494656413794,100,916.268179,0.0,0.0,-318.30494656413794,0.0,0.0,0.0
-360.28970412909985,100,917.945264,-3.0,0.0,-354.28970412909985,-3.0,0.0,0.0
-383.2645435668528,100,919.588638,0.0,0.0,-379.2645435668528,-2.0,-2.0,0.0
-469.53148010373116,100,921.261192,0.0,0.0,-469.53148010373116,0.0,0.0,0.0
-315.8775994926691,100,922.889118,-16.0,-5.0,-283.8775994926691,-11.0,0.0,0.0
-428.88363940129057,100,924.375195,0.0,-1.0,-422.88363940129057,-1.0,-4.0,0.0
-468.27606724202633,100,925.88352,-6.0,-1.0,-446.27606724202633,-6.0,-5.0,-4.0
-447.22228968702257,100,927.485122,-1.0,0.0,-437.22228968702257,-4.0,0.0,-5.0
-483.7012894824147,100,929.045518,-2.0,0.0,-477.7012894824147,-2.0,-2.0,0.0
-437.0743098799139,100,930.610661,0.0,-3.0,-431.0743098799139,0.0,0.0,-3.0
-350.31633774749935,100,1059.539827,0.0,0.0,-350.31633774749935,0.0,0.0,0.0
-361.9008570984006,100,1061.016811,0.0,-1.0,-355.9008570984006,0.0,-2.0,-3.0
-264.72284011542797,100,1062.476152,-1.0,-2.0,-259.72284011542797,-2.0,0.0,0.0
-222.59286101907492,100,1063.864716,-12.0,-2.0,-205.59286101907492,-1.0,0.0,-2.0
-689.6991263665259,100,1065.210243,-13.0,-6.0,-663.6991263665259,0.0,-2.0,-5.0
-281.7742385789752,100,1066.68006,0.0,0.0,-281.7742385789752,0.0,0.0,0.0
