# {"t_start": 1593663412.331542, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5
-764.4862915240228,100,5.074779,-2.0,-1.0,-759.4862915240228,-1.0,-1.0,0.0
-698.6737571079284,100,7.095803,0.0,0.0,-698.6737571079284,0.0,0.0,0.0
-342.8766863234341,100,8.937808,0.0,0.0,-342.8766863234341,0.0,0.0,0.0
-615.2094967328012,100,10.760882,0.0,0.0,-615.2094967328012,0.0,0.0,0.0
-432.84993685781956,100,12.570973,0.0,-2.0,-428.84993685781956,0.0,0.0,-2.0
-342.9175541078439,100,14.372374,0.0,0.0,-342.9175541078439,0.0,0.0,0.0
-384.9036444220692,100,16.208863,0.0,0.0,-384.9036444220692,0.0,0.0,0.0
-468.8585921525955,100,18.009481,0.0,0.0,-468.8585921525955,0.0,0.0,0.0
-448.2530739568174,100,19.805454,0.0,0.0,-448.2530739568174,0.0,0.0,0.0
-290.9195636631921,100,21.582007,0.0,0.0,-290.9195636631921,0.0,0.0,0.0
-434.6181812621653,100,23.400889,-2.0,0.0,-430.6181812621653,-2.0,0.0,0.0
-449.2418464384973,100,25.058515,0.0,0.0,-445.2418464384973,-2.0,0.0,-2.0
-276.70194451883435,100,26.832466,-2.0,0.0,-270.70194451883435,0.0,-4.0,0.0
-277.24687694758177,100,28.586307,0.0,0.0,-277.24687694758177,0.0,0.0,0.0
-598.5031499499455,100,30.349229,0.0,0.0,-596.5031499499455,-1.0,0.0,-1.0
-306.65997205115855,100,32.094069,0.0,0.0,-305.65997205115855,0.0,-1.0,0.0
-622.5553952492774,100,33.849257,-3.0,0.0,-616.5553952492774,0.0,0.0,-3.0
-413.18677770905197,100,35.59106,0.0,0.0,-409.18677770905197,0.0,-2.0,-2.0
-347.9075564816594,100,37.362672,0.0,0.0,-347.9075564816594,0.0,0.0,0.0
-424.02796944230795,100,39.060585,0.0,0.0,-420.02796944230795,-2.0,-2.0,0.0
-510.95311891287565,100,40.837648,-2.0,-1.0,-506.95311891287565,0.0,0.0,-1.0
-317.0707550831139,100,42.634019,0.0,0.0,-317.0707550831139,0.0,0.0,0.0
-585.0423397831619,100,44.396849,0.0,0.0,-585.0423397831619,0.0,0.0,0.0
-366.10949719697237,100,46.182406,-3.0,0.0,-360.10949719697237,0.0,-1.0,-2.0
-468.1663031503558,100,47.951322,0.0,-2.0,-464.1663031503558,0.0,0.0,-2.0
-352.9149296917021,100,49.663639,0.0,0.0,-352.9149296917021,0.0,0.0,0.0
-725.623772662133,100,51.530044,0.0,0.0,-725.623772662133,0.0,0.0,0.0
-861.6440010890365,100,53.197142,0.0,0.0,-859.6440010890365,-2.0,0.0,0.0
-645.6328339483589,100,54.974074,0.0,0.0,-645.6328339483589,0.0,0.0,0.0
-244.98280666396022,100,56.744879,0.0,0.0,-244.98280666396022,0.0,0.0,0.0
-269.83289102837443,100,319.171347,-4.0,-4.0,-261.83289102837443,0.0,0.0,0.0
-298.77734349295497,100,320.908431,0.0,-1.0,-296.77734349295497,-1.0,0.0,0.0
-556.0589962601662,100,322.622124,0.0,0.0,-556.0589962601662,0.0,0.0,0.0
-367.832905780524,100,324.269707,-2.0,0.0,-353.832905780524,-6.0,0.0,-6.0
-329.85890079289675,100,325.750642,0.0,0.0,-329.85890079289675,0.0,0.0,0.0
-510.50206710770726,100,327.366453,0.0,-2.0,-506.50206710770726,-2.0,0.0,0.0
-379.81954807881266,100,329.122307,0.0,0.0,-379.81954807881266,0.0,0.0,0.0
-416.8872077614069,100,330.843655,0.0,-2.0,-412.8872077614069,0.0,0.0,-2.0
-309.1342863054015,100,332.475115,0.0,0.0,-309.1342863054015,0.0,0.0,0.0
-348.13668979518116,100,334.272205,-3.0,0.0,-342.13668979518116,0.0,-3.0,0.0
-486.55189702659845,100,335.913952,-1.0,-1.0,-484.55189702659845,0.0,0.0,0.0
-299.72630473040044,100,337.569041,-1.0,0.0,-294.72630473040044,-2.0,0.0,-2.0
-572.5311382859945,100,339.256677,-2.0,-2.0,-564.5311382859945,-2.0,-2.0,0.0
-307.61154430545866,100,340.908504,-2.0,-2.0,-297.61154430545866,0.0,-4.0,-2.0
-570.8033863306046,100,342.581543,-1.0,-5.0,-556.8033863306046,0.0,-5.0,-3.0
-346.3026540391147,100,344.118392,-8.0,0.0,-330.3026540391147,0.0,0.0,-8.0
-381.87136378511786,100,345.691288,0.0,0.0,-381.87136378511786,0.0,0.0,0.0
-392.9931256733835,100,347.218138,0.0,0.0,-392.9931256733835,0.0,0.0,0.0
-654.7306717503816,100,348.879761,-1.0,0.0,-652.7306717503816,0.0,0.0,-1.0
