# {"t_start": 1593697035.747873, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5
-1114.3135090507567,100,5.660949,-2.0,-2.0,-1105.3135090507567,0.0,-1.0,-4.0
-794.4639629423618,100,7.362357,0.0,0.0,-793.4639629423618,0.0,-1.0,0.0
-1072.4258258156478,100,8.747833,-2.0,-2.0,-1068.4258258156478,0.0,0.0,0.0
-457.5238806679845,100,10.17893,-1.0,0.0,-455.5238806679845,0.0,-1.0,0.0
-302.7967335116118,100,11.540342,0.0,0.0,-302.7967335116118,0.0,0.0,0.0
-324.283635918051,100,13.099787,0.0,0.0,-324.283635918051,0.0,0.0,0.0
-387.02945051155984,100,14.572109,0.0,0.0,-387.02945051155984,0.0,0.0,0.0
-561.3940233774483,100,16.008856,0.0,0.0,-561.3940233774483,0.0,0.0,0.0
-351.4731042906642,100,17.577768,0.0,0.0,-351.4731042906642,0.0,0.0,0.0
-821.0972747094929,100,19.12856,0.0,0.0,-821.0972747094929,0.0,0.0,0.0
-656.0739772990346,100,193.501422,0.0,0.0,-653.0739772990346,0.0,0.0,-3.0
-417.77941086888313,100,195.00117,-1.0,0.0,-416.77941086888313,0.0,0.0,0.0
-522.6927348673344,100,196.409868,-2.0,0.0,-516.6927348673344,0.0,0.0,-4.0
-626.9591746982187,100,197.942209,-2.0,-1.0,-618.9591746982187,-2.0,0.0,-3.0
-334.366379134357,100,199.497402,0.0,0.0,-334.366379134357,0.0,0.0,0.0
-376.93737305607647,100,201.046328,0.0,0.0,-376.93737305607647,0.0,0.0,0.0
-506.42415313608944,100,202.549036,0.0,0.0,-506.42415313608944,0.0,0.0,0.0
-323.74587670341134,100,204.092836,0.0,0.0,-323.74587670341134,0.0,0.0,0.0
-300.68953350465745,100,205.6582,-2.0,0.0,-298.68953350465745,0.0,0.0,0.0
-501.56986228725873,100,207.204244,0.0,0.0,-501.56986228725873,0.0,0.0,0.0
-280.08787088561803,100,339.366065,-5.0,0.0,-270.08787088561803,-2.0,0.0,-3.0
-439.7988742738962,100,340.99228,0.0,0.0,-437.7988742738962,-1.0,0.0,-1.0
-889.1993519384414,100,342.575708,0.0,0.0,-889.1993519384414,0.0,0.0,0.0
-335.23098805500194,100,344.176232,0.0,-1.0,-334.23098805500194,0.0,0.0,0.0
-431.17022609338164,100,345.775071,0.0,0.0,-431.17022609338164,0.0,0.0,0.0
-350.2252944726497,100,347.346981,0.0,0.0,-350.2252944726497,0.0,0.0,0.0
-560.3233213368803,100,349.000579,0.0,-2.0,-556.3233213368803,-2.0,0.0,0.0
-495.36336503364146,100,350.613456,0.0,-1.0,-489.36336503364146,0.0,-1.0,-4.0
-767.035794634372,100,352.215445,-12.0,-2.0,-745.035794634372,-2.0,-6.0,0.0
-333.0819150954485,100,353.82421,-2.0,0.0,-331.0819150954485,0.0,0.0,0.0
-753.7914610952139,100,483.619509,-1.0,-2.0,-748.7914610952139,0.0,0.0,-2.0
-549.4022516906261,100,485.247998,-2.0,0.0,-540.4022516906261,-2.0,-1.0,-4.0
-486.8008562773466,100,486.894993,0.0,0.0,-486.8008562773466,0.0,0.0,0.0
-355.91417339630425,100,488.445537,0.0,0.0,-347.91417339630425,-4.0,-2.0,-2.0
-371.560405456461,100,490.131036,0.0,0.0,-369.560405456461,0.0,-1.0,-1.0
-556.9078185176477,100,491.684425,0.0,0.0,-550.9078185176477,0.0,-3.0,-3.0
