# {"t_start": 1593543085.7039714, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5
-677.4155614040792,100,5.301549,-677.4155614040792,0.0,0.0,0.0,0.0,0.0
-367.13437253050506,100,6.890883,-367.13437253050506,0.0,0.0,0.0,0.0,0.0
-324.28474358282983,100,8.663488,-324.28474358282983,0.0,0.0,0.0,0.0,0.0
-527.6788224801421,100,10.253146,-527.6788224801421,0.0,0.0,0.0,0.0,0.0
-776.7891090512276,100,11.868375,-775.7891090512276,0.0,0.0,0.0,-1.0,0.0
-527.0107758501545,100,13.647919,-527.0107758501545,0.0,0.0,0.0,0.0,0.0
-886.8808006327599,100,15.305767,-886.8808006327599,0.0,0.0,0.0,0.0,0.0
-595.4353112839162,100,16.868427,-593.4353112839162,-1.0,-1.0,0.0,0.0,0.0
-539.5935861505568,100,18.538769,-539.5935861505568,0.0,0.0,0.0,0.0,0.0
-339.2430148497224,100,20.203748,-339.2430148497224,0.0,0.0,0.0,0.0,0.0
-491.3047963473946,100,227.167672,-474.3047963473946,-1.0,-5.0,-2.0,-7.0,-2.0
-673.539454864338,100,229.203655,-673.539454864338,0.0,0.0,0.0,0.0,0.0
-502.8639716655016,100,230.728884,-502.8639716655016,0.0,0.0,0.0,0.0,0.0
-317.31130534410477,100,232.216332,-317.31130534410477,0.0,0.0,0.0,0.0,0.0
-590.747786805965,100,233.718125,-590.747786805965,0.0,0.0,0.0,0.0,0.0
-328.88651676569134,100,235.268456,-328.88651676569134,0.0,0.0,0.0,0.0,0.0
-517.2873342819512,100,236.771602,-517.2873342819512,0.0,0.0,0.0,0.0,0.0
-471.156328920275,100,238.25477,-467.156328920275,0.0,-2.0,0.0,-2.0,0.0
-444.4143575243652,100,239.745316,-444.4143575243652,0.0,0.0,0.0,0.0,0.0
-293.2269776798785,100,241.206532,-293.2269776798785,0.0,0.0,0.0,0.0,0.0
-351.29544817842543,100,398.305902,-351.29544817842543,0.0,0.0,0.0,0.0,0.0
-371.08870982564986,100,400.557492,-363.08870982564986,-2.0,0.0,-2.0,-2.0,-2.0
-534.160527125001,100,402.505961,-520.160527125001,0.0,-3.0,-4.0,-5.0,-2.0
