# {"t_start": 1593543085.496722, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5
-476.99202135950327,100,5.501415,-476.99202135950327,0.0,0.0,0.0,0.0,0.0
-534.3519986607134,100,7.096797,-530.3519986607134,0.0,-2.0,0.0,0.0,-2.0
-391.5284625813365,100,8.862835,-391.5284625813365,0.0,0.0,0.0,0.0,0.0
-294.5319970929995,100,10.455048,-294.5319970929995,0.0,0.0,0.0,0.0,0.0
-365.9715506564826,100,12.075165,-365.9715506564826,0.0,0.0,0.0,0.0,0.0
-378.32559345290065,100,13.851184,-378.32559345290065,0.0,0.0,0.0,0.0,0.0
-416.43080730037764,100,15.517341,-415.43080730037764,0.0,0.0,-1.0,0.0,0.0
-230.11578308604658,100,17.070661,-230.11578308604658,0.0,0.0,0.0,0.0,0.0
-366.58975018560886,100,18.74279,-366.58975018560886,0.0,0.0,0.0,0.0,0.0
-410.67941242083907,100,20.404698,-410.67941242083907,0.0,0.0,0.0,0.0,0.0
-415.0535936933011,100,227.372804,-415.0535936933011,0.0,0.0,0.0,0.0,0.0
-363.8951619393192,100,229.399756,-359.8951619393192,-2.0,0.0,0.0,0.0,-2.0
-388.5940137030557,100,230.930765,-388.5940137030557,0.0,0.0,0.0,0.0,0.0
-611.6434937864542,100,232.424108,-611.6434937864542,0.0,0.0,0.0,0.0,0.0
-406.2373750116676,100,233.92464,-404.2373750116676,-2.0,0.0,0.0,0.0,0.0
-649.3757935166359,100,235.478889,-649.3757935166359,0.0,0.0,0.0,0.0,0.0
-307.41820132546127,100,236.977281,-307.41820132546127,0.0,0.0,0.0,0.0,0.0
-244.24169537052512,100,238.458046,-244.24169537052512,0.0,0.0,0.0,0.0,0.0
-565.4066326320171,100,239.947577,-563.4066326320171,-1.0,0.0,0.0,-1.0,0.0
-382.62394699826837,100,241.409889,-382.62394699826837,0.0,0.0,0.0,0.0,0.0
-324.10179199650884,100,398.502873,-318.10179199650884,-4.0,0.0,0.0,0.0,-2.0
-329.56829701177776,100,400.760673,-325.56829701177776,0.0,-2.0,-1.0,0.0,-1.0
-385.30245010741055,100,402.69293,-383.30245010741055,-1.0,0.0,0.0,0.0,-1.0
