# {"t_start": 1593497214.1750574, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2
-330.34146397560835,100,3.575195,-330.34146397560835,0.0,0.0
-384.5717141330242,100,4.418679,-384.5717141330242,0.0,0.0
-259.85720841027796,100,5.674786,-259.85720841027796,0.0,0.0
-236.60946142673492,100,6.73264,-236.60946142673492,0.0,0.0
-297.542875058949,100,7.807245,-297.542875058949,0.0,0.0
-357.65002705156803,100,8.955976,-357.65002705156803,0.0,0.0
-259.4006854519248,100,10.095258,-259.4006854519248,0.0,0.0
-236.57855867221951,100,11.048854,-236.57855867221951,0.0,0.0
-293.0366643741727,100,11.864653,-293.0366643741727,0.0,0.0
-144.31498405709863,100,12.993966,-144.31498405709863,0.0,0.0
-253.55506947636604,100,22.139824,-253.55506947636604,0.0,0.0
-294.4748144596815,100,23.108118,-294.4748144596815,0.0,0.0
-150.71407870738767,100,24.050093,-150.71407870738767,0.0,0.0
-441.20061231404543,100,25.028966,-441.20061231404543,0.0,0.0
-368.10983519256115,100,25.877983,-368.10983519256115,0.0,0.0
-195.96253266371787,100,26.692653,-195.96253266371787,0.0,0.0
-265.9460178017616,100,27.555627,-265.9460178017616,0.0,0.0
-260.7693372927606,100,28.695129,-260.7693372927606,0.0,0.0
-161.62191285565495,100,29.659543,-161.62191285565495,0.0,0.0
-186.91851012408733,100,30.612617,-186.91851012408733,0.0,0.0
-159.06708934996277,100,34.521515,-159.06708934996277,0.0,0.0
-294.6361181680113,100,35.541176,-294.6361181680113,0.0,0.0
-378.5023351609707,100,36.657903,-378.5023351609707,0.0,0.0
-197.62563735246658,100,37.55344,-197.62563735246658,0.0,0.0
-269.2829872071743,100,38.510572,-269.2829872071743,0.0,0.0
-463.4953712821007,100,39.506302,-463.4953712821007,0.0,0.0
-257.4538471698761,100,40.366781,-257.4538471698761,0.0,0.0
-162.1008916646242,100,41.309831,-162.1008916646242,0.0,0.0
-273.57577097788453,100,42.123514,-273.57577097788453,0.0,0.0
-184.24736597575247,100,42.966321,-184.24736597575247,0.0,0.0
-204.80755276978016,100,46.803005,-204.80755276978016,0.0,0.0
-177.6584172397852,100,47.707482,-177.6584172397852,0.0,0.0
