# {"t_start": 1593497214.0679936, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2
-429.0120130777359,100,3.679739,-429.0120130777359,0.0,0.0
-261.8946912884712,100,4.523706,-261.8946912884712,0.0,0.0
-360.1395852267742,100,5.779888,-360.1395852267742,0.0,0.0
-400.091200619936,100,6.828371,-400.091200619936,0.0,0.0
-322.1861673593521,100,7.912071,-322.1861673593521,0.0,0.0
-183.52123561501503,100,9.06342,-183.52123561501503,0.0,0.0
-445.71395975351334,100,10.199082,-445.71395975351334,0.0,0.0
-173.13850657641888,100,11.157187,-173.13850657641888,0.0,0.0
-188.74220946151763,100,11.973885,-188.74220946151763,0.0,0.0
-270.24726362526417,100,13.10273,-270.24726362526417,0.0,0.0
-277.85549688339233,100,22.247927,-277.85549688339233,0.0,0.0
-178.61706876847893,100,23.213339,-178.61706876847893,0.0,0.0
-342.74209919571877,100,24.155214,-342.74209919571877,0.0,0.0
-252.89388652518392,100,25.13782,-252.89388652518392,0.0,0.0
-166.2722631553188,100,25.9848,-166.2722631553188,0.0,0.0
-290.50295066833496,100,26.800325,-290.50295066833496,0.0,0.0
-391.8155916854739,100,27.660665,-391.8155916854739,0.0,0.0
-217.82058539241552,100,28.80214,-217.82058539241552,0.0,0.0
-219.53007062524557,100,29.767572,-219.53007062524557,0.0,0.0
-219.3137059956789,100,30.722079,-219.3137059956789,0.0,0.0
-285.0512569844723,100,34.62836,-285.0512569844723,0.0,0.0
-326.42653423547745,100,35.647689,-326.42653423547745,0.0,0.0
-208.5883131250739,100,36.760196,-208.5883131250739,0.0,0.0
-168.78780997544527,100,37.656282,-168.78780997544527,0.0,0.0
-219.30542059242725,100,38.615805,-219.30542059242725,0.0,0.0
-263.80108977109194,100,39.613275,-263.80108977109194,0.0,0.0
-204.22938055265695,100,40.473619,-204.22938055265695,0.0,0.0
-164.18453996255994,100,41.418605,-164.18453996255994,0.0,0.0
-253.88442385196686,100,42.23063,-253.88442385196686,0.0,0.0
-153.25426740199327,100,43.074279,-153.25426740199327,0.0,0.0
-261.57025392353535,100,46.909815,-261.57025392353535,0.0,0.0
-253.43981127813458,100,47.813464,-253.43981127813458,0.0,0.0
-314.7501578293741,100,48.745452,-314.7501578293741,0.0,0.0
-203.11710522556677,100,49.63619,-203.11710522556677,0.0,0.0
-221.87500539422035,100,50.44638,-221.87500539422035,0.0,0.0
-227.38649880886078,100,51.45267,-227.38649880886078,0.0,0.0
-221.9974010065198,100,52.504675,-221.9974010065198,0.0,0.0
-226.16166435182095,100,53.449742,-226.16166435182095,0.0,0.0
-199.43513909727335,100,54.385442,-199.43513909727335,0.0,0.0
-145.47382270917296,100,55.27827,-145.47382270917296,0.0,0.0
-176.81779211759567,100,59.059713,-176.81779211759567,0.0,0.0
-208.54080279916525,100,59.833916,-208.54080279916525,0.0,0.0
-127.33755085337907,100,60.724722,-127.33755085337907,0.0,0.0
-146.49014650285244,100,61.641952,-146.49014650285244,0.0,0.0
-169.93660318106413,100,62.51219,-169.93660318106413,0.0,0.0
-188.85791259258986,100,63.301607,-188.85791259258986,0.0,0.0
-190.02719968371093,100,64.177046,-190.02719968371093,0.0,0.0
-256.6869804095477,100,64.967153,-256.6869804095477,0.0,0.0
-162.66070652753115,100,65.783112,-162.66070652753115,0.0,0.0
-206.20526720024645,100,66.566199,-206.20526720024645,0.0,0.0
-194.64532200805843,100,70.32975,-194.64532200805843,0.0,0.0
-163.36117078363895,100,71.206951,-163.36117078363895,0.0,0.0
-235.16114877164364,100,72.04651,-235.16114877164364,0.0,0.0
-231.03494932502508,100,73.062818,-231.03494932502508,0.0,0.0
-225.43921606987715,100,73.884927,-225.43921606987715,0.0,0.0
-149.54445731639862,100,74.88077,-149.54445731639862,0.0,0.0
-215.05577399767935,100,75.699229,-215.05577399767935,0.0,0.0
-289.7618491128087,100,76.619702,-289.7618491128087,0.0,0.0
-118.82267081737518,100,77.499084,-118.82267081737518,0.0,0.0
-153.60040926374495,100,78.471326,-153.60040926374495,0.0,0.0
-173.95275643933564,100,82.439218,-173.95275643933564,0.0,0.0
-177.43655733764172,100,83.235054,-177.43655733764172,0.0,0.0
-160.55082949250937,100,84.214137,-160.55082949250937,0.0,0.0
-218.042592972517,100,85.096732,-218.042592972517,0.0,0.0
-137.44625864177942,100,86.021342,-137.44625864177942,0.0,0.0
-241.06372994184494,100,87.004333,-241.06372994184494,0.0,0.0
-185.8657165914774,100,87.981528,-185.8657165914774,0.0,0.0
-233.45523351430893,100,88.905405,-233.45523351430893,0.0,0.0
-165.7247578687966,100,89.861583,-165.7247578687966,0.0,0.0
-223.1514825373888,100,90.756122,-223.1514825373888,0.0,0.0
-200.9222374856472,100,94.454458,-200.9222374856472,0.0,0.0
-139.02446082793176,100,95.213729,-139.02446082793176,0.0,0.0
-109.60105996951461,100,95.968931,-109.60105996951461,0.0,0.0
-171.906723998487,100,96.983745,-171.906723998487,0.0,0.0
-136.6837092898786,100,98.004549,-136.6837092898786,0.0,0.0
-194.09566857106984,100,98.95234,-194.09566857106984,0.0,0.0
-163.56237774342299,100,99.86252,-163.56237774342299,0.0,0.0
-203.38547434285283,100,100.881289,-203.38547434285283,0.0,0.0
-184.6862422451377,100,101.905702,-184.6862422451377,0.0,0.0
-303.65362787246704,100,102.920586,-303.65362787246704,0.0,0.0
-115.1416400205344,100,106.942082,-115.1416400205344,0.0,0.0
-163.2281684023328,100,107.95394,-163.2281684023328,0.0,0.0
-196.33797607943416,100,108.946248,-196.33797607943416,0.0,0.0
-185.06860357150435,100,109.816681,-185.06860357150435,0.0,0.0
-199.55697881057858,100,110.771999,-199.55697881057858,0.0,0.0
-146.70862562581897,100,111.727626,-146.70862562581897,0.0,0.0
-141.29698342084885,100,112.769924,-141.29698342084885,0.0,0.0
-202.2630179449916,100,113.722278,-202.2630179449916,0.0,0.0
-151.41611509770155,100,114.654838,-151.41611509770155,0.0,0.0
-246.25329055264592,100,115.623923,-246.25329055264592,0.0,0.0
-175.70655311644077,100,119.336722,-175.70655311644077,0.0,0.0
-210.2213226109743,100,120.295887,-210.2213226109743,0.0,0.0
-151.0613949969411,100,121.292295,-151.0613949969411,0.0,0.0
-177.8892040848732,100,122.167567,-177.8892040848732,0.0,0.0
-150.13710652664304,100,123.124637,-150.13710652664304,0.0,0.0
-134.06536366418004,100,123.990602,-134.06536366418004,0.0,0.0
-175.51155437529087,100,124.854743,-175.51155437529087,0.0,0.0
-212.1916709691286,100,125.667561,-212.1916709691286,0.0,0.0
-185.02969746291637,100,126.684114,-185.02969746291637,0.0,0.0
-173.36254104226828,100,127.656355,-173.36254104226828,0.0,0.0
-205.54236172884703,100,131.790474,-205.54236172884703,0.0,0.0
-154.37316868454218,100,132.775396,-154.37316868454218,0.0,0.0
-147.12676054611802,100,133.684196,-147.12676054611802,0.0,0.0
-111.35133624263108,100,134.630949,-111.35133624263108,0.0,0.0
-240.41072687506676,100,135.489653,-240.41072687506676,0.0,0.0
-128.16244166833349,100,136.394179,-128.16244166833349,0.0,0.0
-162.8873679190874,100,137.333987,-162.8873679190874,0.0,0.0
-156.20371662080288,100,138.286482,-156.20371662080288,0.0,0.0
-156.75718818604946,100,139.209821,-156.75718818604946,0.0,0.0
-141.62670667469501,100,140.010141,-141.62670667469501,0.0,0.0
-167.50791751779616,100,144.019651,-167.50791751779616,0.0,0.0
-138.53486040234566,100,145.11512,-138.53486040234566,0.0,0.0
-149.14061476290226,100,145.909471,-149.14061476290226,0.0,0.0
-132.11601673066616,100,146.741145,-132.11601673066616,0.0,0.0
-132.6005526445806,100,147.57347,-132.6005526445806,0.0,0.0
-162.632984906435,100,148.530855,-162.632984906435,0.0,0.0
-160.26228637248278,100,149.375795,-160.26228637248278,0.0,0.0
-119.68207722902298,100,150.105996,-119.68207722902298,0.0,0.0
-162.9903560085222,100,150.916722,-162.9903560085222,0.0,0.0
-124.34229025058448,100,151.878138,-124.34229025058448,0.0,0.0
-235.72778302431107,100,156.219353,-235.72778302431107,0.0,0.0
-213.72618091106415,100,157.136973,-213.72618091106415,0.0,0.0
-200.1396424472332,100,158.120947,-200.1396424472332,0.0,0.0
-131.19732503965497,100,159.078396,-131.19732503965497,0.0,0.0
-92.61527398973703,100,159.969108,-92.61527398973703,0.0,0.0
-158.88843213021755,100,160.798091,-158.88843213021755,0.0,0.0
-206.75819872319698,100,161.676464,-206.75819872319698,0.0,0.0
-110.17134654335678,100,162.557212,-110.17134654335678,0.0,0.0
-161.33489315211773,100,163.671165,-161.33489315211773,0.0,0.0
-192.88834749162197,100,164.700821,-192.88834749162197,0.0,0.0
-121.88538374565542,100,168.59485,-121.88538374565542,0.0,0.0
-238.5038498044014,100,169.432717,-238.5038498044014,0.0,0.0
-140.51016384363174,100,170.29966,-140.51016384363174,0.0,0.0
-192.57066635787487,100,171.180731,-192.57066635787487,0.0,0.0
-112.64338772185147,100,172.002465,-112.64338772185147,0.0,0.0
-119.89158956333995,100,172.864611,-119.89158956333995,0.0,0.0
-145.47788400948048,100,173.75643,-145.47788400948048,0.0,0.0
-124.66927297227085,100,174.506748,-124.66927297227085,0.0,0.0
-165.9603150188923,100,175.347136,-165.9603150188923,0.0,0.0
-183.09252925217152,100,176.34387,-183.09252925217152,0.0,0.0
-130.1068743178621,100,180.174918,-130.1068743178621,0.0,0.0
-114.73267859593034,100,181.133019,-114.73267859593034,0.0,0.0
-124.37271580286324,100,182.06008,-124.37271580286324,0.0,0.0
