# {"t_start": 1593492671.6958516, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5
-414.21165529452264,100,5.963759,-414.21165529452264,0.0,0.0,0.0,0.0,0.0
-617.1746742930263,100,7.681126,-617.1746742930263,0.0,0.0,0.0,0.0,0.0
-476.0496793426573,100,9.312744,-476.0496793426573,0.0,0.0,0.0,0.0,0.0
-313.602541455999,100,11.009144,-313.602541455999,0.0,0.0,0.0,0.0,0.0
-360.0370099712163,100,12.898757,-360.0370099712163,0.0,0.0,0.0,0.0,0.0
-471.85849353671074,100,15.377236,-471.85849353671074,0.0,0.0,0.0,0.0,0.0
-499.27064780378714,100,18.308402,-499.27064780378714,0.0,0.0,0.0,0.0,0.0
-249.3697689846158,100,20.394974,-249.3697689846158,0.0,0.0,0.0,0.0,0.0
-344.0471851155162,100,22.211505,-344.0471851155162,0.0,0.0,0.0,0.0,0.0
-303.2801512135193,100,23.942088,-303.2801512135193,0.0,0.0,0.0,0.0,0.0
-507.69559022411704,100,34.904907,-507.69559022411704,0.0,0.0,0.0,0.0,0.0
-344.97923395596445,100,36.705207,-344.97923395596445,0.0,0.0,0.0,0.0,0.0
-348.87832039408386,100,38.454412,-348.87832039408386,0.0,0.0,0.0,0.0,0.0
-552.0269138142467,100,40.265151,-552.0269138142467,0.0,0.0,0.0,0.0,0.0
-427.3531692288816,100,42.033703,-427.3531692288816,0.0,0.0,0.0,0.0,0.0
-474.7091509010643,100,43.682878,-474.7091509010643,0.0,0.0,0.0,0.0,0.0
-249.1328665278852,100,45.447325,-249.1328665278852,0.0,0.0,0.0,0.0,0.0
-257.2017129007727,100,47.192435,-257.2017129007727,0.0,0.0,0.0,0.0,0.0
-205.8257326129824,100,49.16143,-205.8257326129824,0.0,0.0,0.0,0.0,0.0
-501.36170075275004,100,51.042524,-501.36170075275004,0.0,0.0,0.0,0.0,0.0
-314.6177423959598,100,56.210142,-314.6177423959598,0.0,0.0,0.0,0.0,0.0
-344.5495751798153,100,58.096552,-344.5495751798153,0.0,0.0,0.0,0.0,0.0
-387.4822237826884,100,60.097945,-387.4822237826884,0.0,0.0,0.0,0.0,0.0
-411.3533055605367,100,62.098452,-411.3533055605367,0.0,0.0,0.0,0.0,0.0
-361.1631227424368,100,64.174474,-361.1631227424368,0.0,0.0,0.0,0.0,0.0
-468.82424767687917,100,67.182704,-468.82424767687917,0.0,0.0,0.0,0.0,0.0
-405.44715716317296,100,70.77895,-405.44715716317296,0.0,0.0,0.0,0.0,0.0
-299.4753188751638,100,74.547355,-299.4753188751638,0.0,0.0,0.0,0.0,0.0
-313.0635995827615,100,77.757942,-313.0635995827615,0.0,0.0,0.0,0.0,0.0
-729.497630301863,100,80.052062,-729.497630301863,0.0,0.0,0.0,0.0,0.0
-807.9788947757334,100,85.444534,-807.9788947757334,0.0,0.0,0.0,0.0,0.0
-281.15018505230546,100,87.735002,-281.15018505230546,0.0,0.0,0.0,0.0,0.0
-946.6141068926081,100,89.981874,-946.6141068926081,0.0,0.0,0.0,0.0,0.0
-330.6586297173053,100,92.157214,-330.6586297173053,0.0,0.0,0.0,0.0,0.0
-249.42562387371436,100,94.247792,-249.42562387371436,0.0,0.0,0.0,0.0,0.0
-445.05249328911304,100,96.342242,-445.05249328911304,0.0,0.0,0.0,0.0,0.0
-349.9494076203555,100,98.265795,-349.9494076203555,0.0,0.0,0.0,0.0,0.0
-341.60852460656315,100,100.032622,-341.60852460656315,0.0,0.0,0.0,0.0,0.0
-270.7888704072684,100,102.019164,-270.7888704072684,0.0,0.0,0.0,0.0,0.0
-372.1917902389541,100,103.819464,-372.1917902389541,0.0,0.0,0.0,0.0,0.0
-415.87283381819725,100,108.600775,-415.87283381819725,0.0,0.0,0.0,0.0,0.0
-472.5137524083257,100,110.314244,-472.5137524083257,0.0,0.0,0.0,0.0,0.0
-319.676396176219,100,112.12869,-319.676396176219,0.0,0.0,0.0,0.0,0.0
-308.4555288441479,100,114.146326,-308.4555288441479,0.0,0.0,0.0,0.0,0.0
-321.3279282031581,100,116.421836,-321.3279282031581,0.0,0.0,0.0,0.0,0.0
-370.02051892643794,100,118.818392,-370.02051892643794,0.0,0.0,0.0,0.0,0.0
-338.54033041372895,100,121.097251,-338.54033041372895,0.0,0.0,0.0,0.0,0.0
-343.71192904934287,100,123.380694,-343.71192904934287,0.0,0.0,0.0,0.0,0.0
-313.1308102346957,100,125.861623,-313.1308102346957,0.0,0.0,0.0,0.0,0.0
-322.8320124987513,100,128.244915,-322.8320124987513,0.0,0.0,0.0,0.0,0.0
-540.3054841402918,100,133.744798,-540.3054841402918,0.0,0.0,0.0,0.0,0.0
-196.62590353377163,100,136.1063,-196.62590353377163,0.0,0.0,0.0,0.0,0.0
-337.64762717857957,100,138.488901,-337.64762717857957,0.0,0.0,0.0,0.0,0.0
-241.66911200340837,100,140.804353,-241.66911200340837,0.0,0.0,0.0,0.0,0.0
-395.513619761914,100,142.971513,-395.513619761914,0.0,0.0,0.0,0.0,0.0
-312.4546462385915,100,145.1321,-312.4546462385915,0.0,0.0,0.0,0.0,0.0
-228.04941113619134,100,147.413607,-228.04941113619134,0.0,0.0,0.0,0.0,0.0
-341.29234193637967,100,149.370552,-341.29234193637967,0.0,0.0,0.0,0.0,0.0
-312.7674114117399,100,151.414844,-312.7674114117399,0.0,0.0,0.0,0.0,0.0
-306.2617198303342,100,153.719917,-306.2617198303342,0.0,0.0,0.0,0.0,0.0
-326.3652909398079,100,159.231328,-326.3652909398079,0.0,0.0,0.0,0.0,0.0
-292.77466325089335,100,161.26239,-292.77466325089335,0.0,0.0,0.0,0.0,0.0
-216.64642477221787,100,163.526766,-216.64642477221787,0.0,0.0,0.0,0.0,0.0
-242.2486772723496,100,165.564729,-242.2486772723496,0.0,0.0,0.0,0.0,0.0
-291.09109742660075,100,167.701829,-291.09109742660075,0.0,0.0,0.0,0.0,0.0
-289.03517508879304,100,169.668521,-289.03517508879304,0.0,0.0,0.0,0.0,0.0
-356.75853062421083,100,171.654189,-356.75853062421083,0.0,0.0,0.0,0.0,0.0
-276.2148370742798,100,173.808199,-276.2148370742798,0.0,0.0,0.0,0.0,0.0
-264.15973312966526,100,176.197773,-264.15973312966526,0.0,0.0,0.0,0.0,0.0
-283.5580234732479,100,178.262908,-283.5580234732479,0.0,0.0,0.0,0.0,0.0
-281.76291682198644,100,183.375715,-281.76291682198644,0.0,0.0,0.0,0.0,0.0
-272.7626542355865,100,185.348842,-272.7626542355865,0.0,0.0,0.0,0.0,0.0
-253.91682585608214,100,187.442773,-253.91682585608214,0.0,0.0,0.0,0.0,0.0
-338.5046643251553,100,189.504027,-338.5046643251553,0.0,0.0,0.0,0.0,0.0
-239.93335126154125,100,191.681797,-239.93335126154125,0.0,0.0,0.0,0.0,0.0
-295.3651162451133,100,193.884171,-295.3651162451133,0.0,0.0,0.0,0.0,0.0
-261.96159908454865,100,196.237885,-261.96159908454865,0.0,0.0,0.0,0.0,0.0
-294.50518962182105,100,198.345225,-294.50518962182105,0.0,0.0,0.0,0.0,0.0
-266.0237914826721,100,200.576832,-266.0237914826721,0.0,0.0,0.0,0.0,0.0
-322.1850097067654,100,202.741503,-322.1850097067654,0.0,0.0,0.0,0.0,0.0
-335.576858879067,100,207.700673,-335.576858879067,0.0,0.0,0.0,0.0,0.0
-204.67792672291398,100,209.926882,-204.67792672291398,0.0,0.0,0.0,0.0,0.0
-186.9576957365498,100,212.484142,-186.9576957365498,0.0,0.0,0.0,0.0,0.0
-280.8013730775565,100,214.968039,-280.8013730775565,0.0,0.0,0.0,0.0,0.0
-364.00604321435094,100,217.046599,-364.00604321435094,0.0,0.0,0.0,0.0,0.0
-266.4422851782292,100,219.110244,-266.4422851782292,0.0,0.0,0.0,0.0,0.0
-214.43428954621777,100,221.332282,-214.43428954621777,0.0,0.0,0.0,0.0,0.0
-265.1193365389481,100,223.318174,-265.1193365389481,0.0,0.0,0.0,0.0,0.0
