# {"t_start": 1593492671.8580472, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5
-593.2961944267154,100,5.803108,-593.2961944267154,0.0,0.0,0.0,0.0,0.0
-262.8104763329029,100,7.522975,-262.8104763329029,0.0,0.0,0.0,0.0,0.0
-730.6839497108012,100,9.155592,-730.6839497108012,0.0,0.0,0.0,0.0,0.0
-470.3890806213021,100,10.850092,-470.3890806213021,0.0,0.0,0.0,0.0,0.0
-661.0201569646597,100,12.737559,-661.0201569646597,0.0,0.0,0.0,0.0,0.0
-318.75151183642447,100,15.227604,-318.75151183642447,0.0,0.0,0.0,0.0,0.0
-668.9971329849213,100,18.144868,-668.9971329849213,0.0,0.0,0.0,0.0,0.0
-433.1958733275533,100,20.234148,-433.1958733275533,0.0,0.0,0.0,0.0,0.0
-690.9472483173013,100,22.04959,-690.9472483173013,0.0,0.0,0.0,0.0,0.0
-342.648101657629,100,23.779964,-342.648101657629,0.0,0.0,0.0,0.0,0.0
-768.682339631021,100,34.744629,-768.682339631021,0.0,0.0,0.0,0.0,0.0
-612.9850872978568,100,36.546562,-612.9850872978568,0.0,0.0,0.0,0.0,0.0
-375.8661944847554,100,38.292181,-375.8661944847554,0.0,0.0,0.0,0.0,0.0
-439.22481633350253,100,40.103733,-439.22481633350253,0.0,0.0,0.0,0.0,0.0
-221.48132943408564,100,41.871288,-221.48132943408564,0.0,0.0,0.0,0.0,0.0
-278.45619859173894,100,43.515579,-278.45619859173894,0.0,0.0,0.0,0.0,0.0
-922.3199969530106,100,45.275564,-922.3199969530106,0.0,0.0,0.0,0.0,0.0
-432.64384262263775,100,47.037045,-432.64384262263775,0.0,0.0,0.0,0.0,0.0
-448.07174737751484,100,48.999071,-448.07174737751484,0.0,0.0,0.0,0.0,0.0
-354.0851876027882,100,50.886827,-354.0851876027882,0.0,0.0,0.0,0.0,0.0
-372.37268186733127,100,56.060515,-372.37268186733127,0.0,0.0,0.0,0.0,0.0
-540.9874432627112,100,57.936148,-540.9874432627112,0.0,0.0,0.0,0.0,0.0
-400.44621846824884,100,59.945163,-400.44621846824884,0.0,0.0,0.0,0.0,0.0
-260.5010769329965,100,61.934404,-260.5010769329965,0.0,0.0,0.0,0.0,0.0
-372.2727804109454,100,64.019322,-372.2727804109454,0.0,0.0,0.0,0.0,0.0
-439.5457592792809,100,67.0469,-439.5457592792809,0.0,0.0,0.0,0.0,0.0
-327.82521140761673,100,70.62677,-327.82521140761673,0.0,0.0,0.0,0.0,0.0
-321.75955939735286,100,74.415898,-321.75955939735286,0.0,0.0,0.0,0.0,0.0
-482.2057630009949,100,77.602984,-482.2057630009949,0.0,0.0,0.0,0.0,0.0
-305.2563107199967,100,79.89017,-305.2563107199967,0.0,0.0,0.0,0.0,0.0
-656.4020110890269,100,85.286633,-656.4020110890269,0.0,0.0,0.0,0.0,0.0
-234.5574901420623,100,87.566747,-234.5574901420623,0.0,0.0,0.0,0.0,0.0
-311.48541777115315,100,89.840976,-311.48541777115315,0.0,0.0,0.0,0.0,0.0
-234.78096957691014,100,91.998556,-234.78096957691014,0.0,0.0,0.0,0.0,0.0
-558.5516373962164,100,94.09473,-558.5516373962164,0.0,0.0,0.0,0.0,0.0
-355.58628313429654,100,96.181535,-355.58628313429654,0.0,0.0,0.0,0.0,0.0
-376.4603707091883,100,98.108641,-376.4603707091883,0.0,0.0,0.0,0.0,0.0
-716.0319313108921,100,99.871521,-716.0319313108921,0.0,0.0,0.0,0.0,0.0
-263.6981910187751,100,101.862852,-263.6981910187751,0.0,0.0,0.0,0.0,0.0
-310.46400912106037,100,103.658697,-310.46400912106037,0.0,0.0,0.0,0.0,0.0
-363.6853002086282,100,108.444591,-363.6853002086282,0.0,0.0,0.0,0.0,0.0
-468.2574638798833,100,110.152596,-468.2574638798833,0.0,0.0,0.0,0.0,0.0
-342.7007791828364,100,111.967737,-342.7007791828364,0.0,0.0,0.0,0.0,0.0
-212.22858012095094,100,113.992237,-212.22858012095094,0.0,0.0,0.0,0.0,0.0
-359.8179068258032,100,116.267005,-359.8179068258032,0.0,0.0,0.0,0.0,0.0
-339.0127119710669,100,118.663797,-339.0127119710669,0.0,0.0,0.0,0.0,0.0
-286.68644912261516,100,120.950424,-286.68644912261516,0.0,0.0,0.0,0.0,0.0
-225.8273475766182,100,123.217287,-225.8273475766182,0.0,0.0,0.0,0.0,0.0
-312.72793096862733,100,125.709448,-312.72793096862733,0.0,0.0,0.0,0.0,0.0
-334.7595306057483,100,128.087489,-334.7595306057483,0.0,0.0,0.0,0.0,0.0
-235.85885534621775,100,133.59105,-235.85885534621775,0.0,0.0,0.0,0.0,0.0
-274.094464559108,100,135.948076,-274.094464559108,0.0,0.0,0.0,0.0,0.0
-384.49295338615775,100,138.343007,-384.49295338615775,0.0,0.0,0.0,0.0,0.0
-479.3567421734333,100,140.657723,-479.3567421734333,0.0,0.0,0.0,0.0,0.0
-391.8604816570878,100,142.809361,-391.8604816570878,0.0,0.0,0.0,0.0,0.0
-312.4346971362829,100,144.962542,-312.4346971362829,0.0,0.0,0.0,0.0,0.0
-257.47810850664973,100,147.257403,-257.47810850664973,0.0,0.0,0.0,0.0,0.0
-246.65910859778523,100,149.231382,-246.65910859778523,0.0,0.0,0.0,0.0,0.0
-385.9824570356868,100,151.252887,-385.9824570356868,0.0,0.0,0.0,0.0,0.0
-310.23154829256237,100,153.559402,-310.23154829256237,0.0,0.0,0.0,0.0,0.0
-380.88807692192495,100,159.070339,-380.88807692192495,0.0,0.0,0.0,0.0,0.0
-412.16067253798246,100,161.101465,-412.16067253798246,0.0,0.0,0.0,0.0,0.0
-303.01110509596765,100,163.377052,-303.01110509596765,0.0,0.0,0.0,0.0,0.0
-358.036248318851,100,165.406257,-358.036248318851,0.0,0.0,0.0,0.0,0.0
-254.29130730219185,100,167.541117,-254.29130730219185,0.0,0.0,0.0,0.0,0.0
-413.5093718152493,100,169.509523,-413.5093718152493,0.0,0.0,0.0,0.0,0.0
-323.27636035718024,100,171.497009,-323.27636035718024,0.0,0.0,0.0,0.0,0.0
-334.97865269705653,100,173.648515,-334.97865269705653,0.0,0.0,0.0,0.0,0.0
-288.1019227979705,100,176.039761,-288.1019227979705,0.0,0.0,0.0,0.0,0.0
-306.73833187296987,100,178.112384,-306.73833187296987,0.0,0.0,0.0,0.0,0.0
-315.9437556322664,100,183.216182,-315.9437556322664,0.0,0.0,0.0,0.0,0.0
-358.2226679958403,100,185.19222,-358.2226679958403,0.0,0.0,0.0,0.0,0.0
-252.3505134563893,100,187.283546,-252.3505134563893,0.0,0.0,0.0,0.0,0.0
-255.7814900657395,100,189.341092,-255.7814900657395,0.0,0.0,0.0,0.0,0.0
-298.1900616809726,100,191.521711,-298.1900616809726,0.0,0.0,0.0,0.0,0.0
-350.2948379665613,100,193.726589,-350.2948379665613,0.0,0.0,0.0,0.0,0.0
-309.5619976799935,100,196.075951,-309.5619976799935,0.0,0.0,0.0,0.0,0.0
-276.2080068811774,100,198.190408,-276.2080068811774,0.0,0.0,0.0,0.0,0.0
-333.90825194120407,100,200.419338,-333.90825194120407,0.0,0.0,0.0,0.0,0.0
-274.2250847928226,100,202.580848,-274.2250847928226,0.0,0.0,0.0,0.0,0.0
-300.3904872634448,100,207.538666,-300.3904872634448,0.0,0.0,0.0,0.0,0.0
-262.16670553199947,100,209.772677,-262.16670553199947,0.0,0.0,0.0,0.0,0.0
-243.16932692797855,100,212.323389,-243.16932692797855,0.0,0.0,0.0,0.0,0.0
-320.63790014386177,100,214.804063,-320.63790014386177,0.0,0.0,0.0,0.0,0.0
-211.06018407456577,100,216.884353,-211.06018407456577,0.0,0.0,0.0,0.0,0.0
-271.8313931785524,100,218.947211,-271.8313931785524,0.0,0.0,0.0,0.0,0.0
-211.24279193207622,100,221.170792,-211.24279193207622,0.0,0.0,0.0,0.0,0.0
-306.21693835407495,100,223.160092,-306.21693835407495,0.0,0.0,0.0,0.0,0.0
-341.3339316174388,100,225.426461,-341.3339316174388,0.0,0.0,0.0,0.0,0.0
-228.11981597542763,100,227.051339,-228.11981597542763,0.0,0.0,0.0,0.0,0.0
-219.2943956023082,100,232.507475,-219.2943956023082,0.0,0.0,0.0,0.0,0.0
-350.4803215749562,100,234.597674,-350.4803215749562,0.0,0.0,0.0,0.0,0.0
-273.0443471483886,100,236.830829,-273.0443471483886,0.0,0.0,0.0,0.0,0.0
-281.8999994918704,100,239.085269,-281.8999994918704,0.0,0.0,0.0,0.0,0.0
-292.08970730006695,100,241.343045,-292.08970730006695,0.0,0.0,0.0,0.0,0.0
-238.22237727418542,100,243.387427,-238.22237727418542,0.0,0.0,0.0,0.0,0.0
-352.95884037576616,100,245.472219,-352.95884037576616,0.0,0.0,0.0,0.0,0.0
-201.30995486676693,100,247.530229,-201.30995486676693,0.0,0.0,0.0,0.0,0.0
-288.6654464006424,100,249.621845,-288.6654464006424,0.0,0.0,0.0,0.0,0.0
-245.87963079288602,100,251.657914,-245.87963079288602,0.0,0.0,0.0,0.0,0.0
-261.752213396132,100,256.559733,-261.752213396132,0.0,0.0,0.0,0.0,0.0
-290.48105759639293,100,258.684696,-290.48105759639293,0.0,0.0,0.0,0.0,0.0
-217.6108004176058,100,260.775064,-217.6108004176058,0.0,0.0,0.0,0.0,0.0
-268.78349895216525,100,262.751942,-268.78349895216525,0.0,0.0,0.0,0.0,0.0
-191.43507964117453,100,264.839571,-191.43507964117453,0.0,0.0,0.0,0.0,0.0
-250.2272624168545,100,266.909372,-250.2272624168545,0.0,0.0,0.0,0.0,0.0
-260.43816568050534,100,269.094991,-260.43816568050534,0.0,0.0,0.0,0.0,0.0
-220.9042092319578,100,271.096787,-220.9042092319578,0.0,0.0,0.0,0.0,0.0
-335.6851543299854,100,272.971492,-335.6851543299854,0.0,0.0,0.0,0.0,0.0
-256.91102186217904,100,275.125659,-256.91102186217904,0.0,0.0,0.0,0.0,0.0
-293.6251474926248,100,280.520529,-293.6251474926248,0.0,0.0,0.0,0.0,0.0
-270.2249903655611,100,282.173064,-270.2249903655611,0.0,0.0,0.0,0.0,0.0
-238.07544057350606,100,284.569217,-238.07544057350606,0.0,0.0,0.0,0.0,0.0
-278.67824454419315,100,286.750357,-278.67824454419315,0.0,0.0,0.0,0.0,0.0
-284.4251991407946,100,288.940633,-284.4251991407946,0.0,0.0,0.0,0.0,0.0
-205.7875990718603,100,291.209155,-205.7875990718603,0.0,0.0,0.0,0.0,0.0
-228.7309975568205,100,293.357758,-228.7309975568205,0.0,0.0,0.0,0.0,0.0
-180.28869510255754,100,295.55539,-180.28869510255754,0.0,0.0,0.0,0.0,0.0
-252.5710906498134,100,297.568882,-252.5710906498134,0.0,0.0,0.0,0.0,0.0
-282.83456679061055,100,299.698208,-282.83456679061055,0.0,0.0,0.0,0.0,0.0
-268.5215279702097,100,304.343882,-268.5215279702097,0.0,0.0,0.0,0.0,0.0
-284.128711797297,100,306.187842,-284.128711797297,0.0,0.0,0.0,0.0,0.0
-255.64637177297845,100,308.338155,-255.64637177297845,0.0,0.0,0.0,0.0,0.0
-284.61513967998326,100,310.323131,-284.61513967998326,0.0,0.0,0.0,0.0,0.0
-223.36543547734618,100,312.264738,-223.36543547734618,0.0,0.0,0.0,0.0,0.0
-292.9042391171679,100,314.206806,-292.9042391171679,0.0,0.0,0.0,0.0,0.0
-226.1098663592711,100,316.265426,-226.1098663592711,0.0,0.0,0.0,0.0,0.0
-308.2203408330679,100,318.202033,-308.2203408330679,0.0,0.0,0.0,0.0,0.0
-280.35797380656004,100,320.233254,-280.35797380656004,0.0,0.0,0.0,0.0,0.0
-219.5888190921396,100,322.609417,-219.5888190921396,0.0,0.0,0.0,0.0,0.0
-244.91752027347684,100,328.301908,-244.91752027347684,0.0,0.0,0.0,0.0,0.0
-180.86923948535696,100,330.634475,-180.86923948535696,0.0,0.0,0.0,0.0,0.0
-278.6805820129812,100,332.954539,-278.6805820129812,0.0,0.0,0.0,0.0,0.0
-314.7505383696407,100,335.234584,-314.7505383696407,0.0,0.0,0.0,0.0,0.0
-321.11595636047423,100,337.106735,-321.11595636047423,0.0,0.0,0.0,0.0,0.0
-274.36075557302684,100,339.305655,-274.36075557302684,0.0,0.0,0.0,0.0,0.0
-269.2198538882658,100,341.224899,-269.2198538882658,0.0,0.0,0.0,0.0,0.0
-277.09738817438483,100,343.397529,-277.09738817438483,0.0,0.0,0.0,0.0,0.0
-329.4653441477567,100,345.836532,-329.4653441477567,0.0,0.0,0.0,0.0,0.0
-252.92744402587414,100,347.855115,-252.92744402587414,0.0,0.0,0.0,0.0,0.0
-224.00174647569656,100,353.102756,-224.00174647569656,0.0,0.0,0.0,0.0,0.0
-206.19561987463385,100,355.165714,-206.19561987463385,0.0,0.0,0.0,0.0,0.0
-286.516921043396,100,357.31898,-286.516921043396,0.0,0.0,0.0,0.0,0.0
-240.49803064763546,100,359.508536,-240.49803064763546,0.0,0.0,0.0,0.0,0.0
-280.9685322344303,100,361.561984,-280.9685322344303,0.0,0.0,0.0,0.0,0.0
-212.2927121706307,100,363.468409,-212.2927121706307,0.0,0.0,0.0,0.0,0.0
-226.0187191478908,100,365.47579,-226.0187191478908,0.0,0.0,0.0,0.0,0.0
-290.78823487460613,100,367.760147,-290.78823487460613,0.0,0.0,0.0,0.0,0.0
-271.5952556952834,100,369.679623,-271.5952556952834,0.0,0.0,0.0,0.0,0.0
-265.6764674279839,100,371.936244,-265.6764674279839,0.0,0.0,0.0,0.0,0.0
-256.0418406035751,100,377.072818,-256.0418406035751,0.0,0.0,0.0,0.0,0.0
-260.09154736064374,100,379.502408,-260.09154736064374,0.0,0.0,0.0,0.0,0.0
-287.67988151684403,100,381.803248,-287.67988151684403,0.0,0.0,0.0,0.0,0.0
-243.8718785047531,100,383.930655,-243.8718785047531,0.0,0.0,0.0,0.0,0.0
-277.50635888054967,100,385.975413,-277.50635888054967,0.0,0.0,0.0,0.0,0.0
