# {"t_start": 1593492671.8000271, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5
-471.3065062072128,100,5.862185,-471.3065062072128,0.0,0.0,0.0,0.0,0.0
-456.4978324957192,100,7.577742,-456.4978324957192,0.0,0.0,0.0,0.0,0.0
-1200.3553522601724,100,9.209188,-1200.3553522601724,0.0,0.0,0.0,0.0,0.0
-321.2238620389253,100,10.906956,-321.2238620389253,0.0,0.0,0.0,0.0,0.0
-697.877417454496,100,12.799168,-697.877417454496,0.0,0.0,0.0,0.0,0.0
-439.00723653286695,100,15.273167,-439.00723653286695,0.0,0.0,0.0,0.0,0.0
-624.2511798962951,100,18.212173,-624.2511798962951,0.0,0.0,0.0,0.0,0.0
-542.3384096622467,100,20.291506,-542.3384096622467,0.0,0.0,0.0,0.0,0.0
-696.2632052078843,100,22.108753,-696.2632052078843,0.0,0.0,0.0,0.0,0.0
-297.50261622294784,100,23.841402,-297.50261622294784,0.0,0.0,0.0,0.0,0.0
-816.9988076798618,100,34.805439,-816.9988076798618,0.0,0.0,0.0,0.0,0.0
-317.4111028984189,100,36.608091,-317.4111028984189,0.0,0.0,0.0,0.0,0.0
-518.4436455219984,100,38.351668,-518.4436455219984,0.0,0.0,0.0,0.0,0.0
-827.6146241351962,100,40.164205,-827.6146241351962,0.0,0.0,0.0,0.0,0.0
-476.7472142530605,100,41.93302,-476.7472142530605,0.0,0.0,0.0,0.0,0.0
-271.7115923999809,100,43.580827,-271.7115923999809,0.0,0.0,0.0,0.0,0.0
-974.534338299185,100,45.341998,-974.534338299185,0.0,0.0,0.0,0.0,0.0
-504.8163300976157,100,47.08995,-504.8163300976157,0.0,0.0,0.0,0.0,0.0
-335.3966931980103,100,49.060413,-335.3966931980103,0.0,0.0,0.0,0.0,0.0
-204.4539082837291,100,50.940369,-204.4539082837291,0.0,0.0,0.0,0.0,0.0
-236.01312911137938,100,56.111422,-236.01312911137938,0.0,0.0,0.0,0.0,0.0
-538.6210593823344,100,57.994717,-538.6210593823344,0.0,0.0,0.0,0.0,0.0
-532.6969649195671,100,59.996093,-532.6969649195671,0.0,0.0,0.0,0.0,0.0
