# {"t_start": 1593313974.7376416, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2
-521.7619699537754,100,1.672226,-521.7619699537754,0.0,0.0
-338.473797082901,100,2.21385,-338.473797082901,0.0,0.0
-606.907856553793,100,2.78859,-606.907856553793,0.0,0.0
-217.3924029506743,100,3.30404,-217.3924029506743,0.0,0.0
-310.54883086681366,100,3.882789,-310.54883086681366,0.0,0.0
-388.76476673036814,100,4.463146,-386.76476673036814,-1.0,-1.0
-245.79110220074654,100,5.011631,-245.79110220074654,0.0,0.0
-393.65522114932537,100,5.538064,-393.65522114932537,0.0,0.0
-251.236110329628,100,6.042403,-251.236110329628,0.0,0.0
-262.243071988225,100,6.575029,-262.243071988225,0.0,0.0
-143.6706647761166,100,20.803085,-141.6706647761166,-2.0,0.0
-232.44356412813067,100,21.34287,-232.44356412813067,0.0,0.0
-230.80974349565804,100,21.889286,-221.80974349565804,0.0,-9.0
-213.13916139863431,100,22.398771,-213.13916139863431,0.0,0.0
-194.35298074036837,100,22.937255,-194.35298074036837,0.0,0.0
-314.2767978273332,100,23.534476,-314.2767978273332,0.0,0.0
-210.994392959401,100,24.05294,-210.994392959401,0.0,0.0
-512.5531068444252,100,24.58171,-512.5531068444252,0.0,0.0
-188.91778425127268,100,25.137837,-185.91778425127268,-3.0,0.0
-228.42993247136474,100,25.678252,-228.42993247136474,0.0,0.0
-222.8761397562921,100,33.525186,-222.8761397562921,0.0,0.0
-254.76940974593163,100,34.006345,-254.76940974593163,0.0,0.0
-304.9907182753086,100,34.515838,-304.9907182753086,0.0,0.0
-172.68259659130126,100,35.036342,-158.68259659130126,-6.0,-8.0
-187.83377695828676,100,35.568246,-187.83377695828676,0.0,0.0
-263.64748415350914,100,36.111246,-259.64748415350914,-2.0,-2.0
-217.75044444575906,100,36.680036,-216.75044444575906,0.0,-1.0
-185.01549088582397,100,37.187644,-185.01549088582397,0.0,0.0
-409.10670119524,100,37.750298,-407.10670119524,-2.0,0.0
-320.7732389867306,100,38.27855,-320.7732389867306,0.0,0.0
-272.03267937898636,100,46.064741,-268.03267937898636,-2.0,-2.0
-174.51466771960258,100,46.560182,-174.51466771960258,0.0,0.0
-180.07662484794855,100,47.043763,-178.07662484794855,0.0,-2.0
-214.690993770957,100,47.54634,-206.690993770957,-4.0,-4.0
-267.4443043395877,100,48.074119,-263.4443043395877,-2.0,-2.0
-159.34120728075504,100,48.608899,-159.34120728075504,0.0,0.0
-184.01114767044783,100,49.155927,-183.01114767044783,-1.0,0.0
-259.61802526190877,100,49.702742,-255.61802526190877,-2.0,-2.0
-254.988293081522,100,50.232807,-254.988293081522,0.0,0.0
-144.31750579550862,100,50.762161,-144.31750579550862,0.0,0.0
-184.7308132238686,100,57.882558,-182.7308132238686,0.0,-2.0
-140.95202835835516,100,58.433733,-138.95202835835516,-2.0,0.0
-227.74046478420496,100,58.971589,-227.74046478420496,0.0,0.0
-287.17095328867435,100,59.520932,-287.17095328867435,0.0,0.0
-212.4455013424158,100,60.060106,-207.4455013424158,-3.0,-2.0
-169.06179989874363,100,60.611732,-169.06179989874363,0.0,0.0
-291.33993008732796,100,61.140186,-291.33993008732796,0.0,0.0
-210.25202913582325,100,61.69716,-210.25202913582325,0.0,0.0
-220.34747771546245,100,62.243742,-220.34747771546245,0.0,0.0
-291.671855956316,100,62.794347,-286.671855956316,0.0,-5.0
-237.60897273942828,100,69.406474,-237.60897273942828,0.0,0.0
-205.6020369529724,100,69.934119,-205.6020369529724,0.0,0.0
-232.25284291803837,100,70.47841,-232.25284291803837,0.0,0.0
-157.00286511983722,100,71.009713,-155.00286511983722,0.0,-2.0
-189.93765864893794,100,71.559501,-189.93765864893794,0.0,0.0
-212.87240068987012,100,72.044299,-212.87240068987012,0.0,0.0
-192.01465118676424,100,72.531813,-192.01465118676424,0.0,0.0
-233.28148099780083,100,73.007644,-233.28148099780083,0.0,0.0
-168.86307285539806,100,73.522086,-164.86307285539806,-2.0,-2.0
-243.08984845876694,100,73.995142,-243.08984845876694,0.0,0.0
-106.83627580851316,100,81.502609,-106.83627580851316,0.0,0.0
-215.07871356606483,100,82.032745,-215.07871356606483,0.0,0.0
-175.94672924280167,100,82.601485,-175.94672924280167,0.0,0.0
-162.51723643764853,100,83.148305,-156.51723643764853,-6.0,0.0
-212.98113261908293,100,83.691923,-212.98113261908293,0.0,0.0
-193.19414789415896,100,84.199767,-189.19414789415896,0.0,-4.0
-185.11706510931253,100,84.737591,-185.11706510931253,0.0,0.0
-154.75914534553885,100,85.253743,-150.75914534553885,-4.0,0.0
-228.14275078475475,100,85.75366,-226.14275078475475,-2.0,0.0
-176.91038749739528,100,86.234601,-176.91038749739528,0.0,0.0
-176.61240864545107,100,93.796962,-176.61240864545107,0.0,0.0
-122.48317570798099,100,94.31517,-119.48317570798099,0.0,-3.0
-190.30273881554604,100,94.822953,-190.30273881554604,0.0,0.0
-170.92868177592754,100,95.342823,-170.92868177592754,0.0,0.0
-152.68200914934278,100,95.934908,-152.68200914934278,0.0,0.0
-176.37390238046646,100,96.493769,-174.37390238046646,0.0,-2.0
-170.68228672165424,100,97.033226,-170.68228672165424,0.0,0.0
-208.9452084954828,100,97.518445,-208.9452084954828,0.0,0.0
-223.80934390425682,100,98.029373,-221.80934390425682,-2.0,0.0
-141.5371725037694,100,98.523968,-141.5371725037694,0.0,0.0
-192.95730592496693,100,106.311821,-192.95730592496693,0.0,0.0
-196.82562968879938,100,106.835921,-196.82562968879938,0.0,0.0
-239.11352468840778,100,107.38741,-239.11352468840778,0.0,0.0
-158.67872719466686,100,107.920325,-158.67872719466686,0.0,0.0
-220.99680229648948,100,108.564615,-220.99680229648948,0.0,0.0
-183.32486429810524,100,109.110326,-183.32486429810524,0.0,0.0
-182.02661827206612,100,109.59427,-182.02661827206612,0.0,0.0
-199.57916310429573,100,110.072449,-195.57916310429573,0.0,-4.0
-189.58534450270236,100,110.560966,-186.58534450270236,-3.0,0.0
-204.3327875137329,100,111.057862,-204.3327875137329,0.0,0.0
-199.19418834149837,100,118.286678,-199.19418834149837,0.0,0.0
-223.2982918471098,100,118.821484,-223.2982918471098,0.0,0.0
-178.57954650372267,100,119.388356,-178.57954650372267,0.0,0.0
-190.98463064432144,100,119.910204,-190.98463064432144,0.0,0.0
-214.74689960479736,100,120.496141,-214.74689960479736,0.0,0.0
-234.4092301428318,100,121.080068,-233.4092301428318,-1.0,0.0
-261.9379839450121,100,121.595641,-261.9379839450121,0.0,0.0
-339.994890011847,100,122.088978,-339.994890011847,0.0,0.0
-251.48244171217084,100,122.55807,-249.48244171217084,-1.0,-1.0
-197.69286307692528,100,123.04314,-197.69286307692528,0.0,0.0
-186.60703369043767,100,130.49969,-186.60703369043767,0.0,0.0
-215.50236339867115,100,131.063038,-212.50236339867115,-3.0,0.0
-204.10882930457592,100,131.606606,-198.10882930457592,-3.0,-3.0
-150.7716448828578,100,132.134679,-144.7716448828578,-6.0,0.0
-184.04521384835243,100,132.655674,-184.04521384835243,0.0,0.0
-187.07107165642083,100,133.248838,-181.07107165642083,-3.0,-3.0
-156.0933785662055,100,133.803355,-156.0933785662055,0.0,0.0
-131.21399812214077,100,134.334201,-131.21399812214077,0.0,0.0
-136.12909777462482,100,134.838023,-136.12909777462482,0.0,0.0
-177.92455785349011,100,135.337563,-177.92455785349011,0.0,0.0
-214.9924822151661,100,142.997924,-214.9924822151661,0.0,0.0
-180.13532949984074,100,143.55293,-180.13532949984074,0.0,0.0
-88.11858225055039,100,144.076194,-88.11858225055039,0.0,0.0
-164.67792662233114,100,144.592991,-164.67792662233114,0.0,0.0
-145.22279956191778,100,145.150091,-143.22279956191778,0.0,-2.0
-202.71880603209138,100,145.742161,-200.71880603209138,-1.0,-1.0
-153.78406140953302,100,146.286887,-153.78406140953302,0.0,0.0
-230.27073623985052,100,146.813384,-230.27073623985052,0.0,0.0
-188.82464624010026,100,147.313074,-188.82464624010026,0.0,0.0
-170.53097121790051,100,147.799591,-170.53097121790051,0.0,0.0
-198.870972327888,100,155.574845,-198.870972327888,0.0,0.0
-222.4940869458951,100,156.144243,-222.4940869458951,0.0,0.0
-161.77454329654574,100,156.699583,-161.77454329654574,0.0,0.0
-164.3316690661013,100,157.261383,-164.3316690661013,0.0,0.0
-144.89905989728868,100,157.786291,-140.89905989728868,-2.0,-2.0
