# {"t_start": 1594853785.6813679, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5,r6
-74.18299575740956,100,8.493791,15.319485079412672,16.04352159495525,-2.718147143895335,9.570851444200478,-50.78288029387066,-22.556743449927882,-39.059082988284075
-63.692864392339274,100,14.308792,8.748333910767528,-6.0893168379721825,6.789260606548996,7.26519137638498,-44.23157932066616,-33.87160597376399,-2.3031481536384453
-51.408946843652814,100,19.827192,-7.810167320955295,0.029489695408109612,-5.678566842440812,-4.680728078500863,-4.403579921350355,-14.534864851772285,-14.33052952404132
-120.07254778539402,100,25.246016,18.58718082610345,23.18075689639105,18.078539828577284,2.4240082961408955,-23.521489774363687,-66.9594112608932,-91.8621325973498
-61.19490331320842,100,30.542112,8.111588319767788,-12.194958754361496,5.8307835204914635,-9.358621994663372,-1.697160166925258,-28.76087435024612,-23.125659887271432
-57.41931796279644,100,35.696005,13.626648893150842,-7.4390678690206515,5.005875788233347,-6.823082829055842,-44.413073942177164,-4.073531236574045,-13.30308676735292
-49.72627139767229,100,40.962948,44.697649241286655,-7.414391087914577,2.1613330894047276,7.268146315999748,-76.61406446118234,-0.5673791736569234,-19.257565321609583
-14.35613271927087,100,46.323833,-3.6518584698199326,3.7507140179258625,0.5015411621659551,-11.4641166853231,-17.659371721828556,1.39984255449825,12.767116423110652
-7.188890252674887,100,51.673264,1.3848926460925421,-3.4370280934089212,4.706317150025389,-4.436763364085255,7.125868439502354,-1.578462858147696,-10.9537141726533
-18.410252000399222,100,56.903822,14.243134571940152,-4.594143319868783,-0.6343171638859291,5.634666078367331,-41.22848555973429,-1.6042096898107867,9.773103082593082
-159.58002720088712,100,248.936759,86.90461894996372,-6.826208089701162,-6.504832184634469,22.65545783635942,-197.15967498568344,-56.254017736913916,-2.3953709902772644
31.561678808484487,100,254.209606,-0.27630544415879793,-5.011494216337372,-1.267073134313631,-4.059393227547462,20.08029728893772,9.48467779086416,12.61096975103987
-77.15258118984707,100,259.472741,34.34965974544721,16.865148075625086,2.4351055262912222,-4.758543206421778,-98.65709886063782,-16.12194872306372,-11.264903747087276
-8.514168818607388,100,264.847682,5.979577026524441,3.5119783274310468,16.956137528900136,-1.8088832961384693,-0.8273258692455375,18.66926277746596,-50.994915313544965
-48.837173469054456,100,270.05794,4.004289420345587,0.8821320184800767,-4.695887689242171,-6.281025781242945,-33.584784430470364,-3.4205088843286595,-5.741388122595979
-23.457712490552197,100,275.236801,-8.512953904918069,-9.773117849374522,4.487703786524091,-11.407769848929965,8.355865364997856,-5.286184360646135,-1.3212556782054483
-103.03373053845169,100,280.680756,11.53772831434655,29.349044216900218,-5.317451844130952,-5.338078987832304,-4.275816242380928,-67.1624019056743,-61.82675408967999
-29.076970440527973,100,285.896326,-1.3884185937851825,-9.305719450497076,1.9068369696133587,-6.208439780315524,-3.026031415436042,-15.527548123980193,4.472349953872678
-55.98902047055819,100,291.296815,18.217863849081393,-4.652607549239242,5.308121560794731,-5.152594930719016,-63.80082247086231,-3.508660452897228,-2.400320476716515
6.314529232380003,100,296.664016,-3.666434048906595,-7.766292362991181,1.2799386061406808,-7.9996684698686575,4.933291625209459,5.368346980936894,14.165346901859401
8.454840432550341,100,434.881958,8.0326550218784,-8.79009019459054,0.023748398307819357,-7.434395971213353,9.385079228534423,-5.610007131699031,12.847851081332625
-95.69956704144866,100,440.129802,26.697503225742675,3.4040643809922866,16.365301883292176,-2.0620364119952255,-105.65070793209102,-9.48031279786968,-24.973379389519863
-35.11403104438707,100,445.569526,-4.359454169314812,-4.752680242055255,-6.088198436451759,-0.5425465689493375,-3.2841298642547154,-2.8772434310754176,-13.209778332285772
-87.3402029519486,100,450.91505,43.7269655206488,4.244024951327841,-6.687018742815669,-7.785075748780437,-113.58336904186487,-3.4434103070448687,-3.8123195834193764
-55.887722744587826,100,456.268017,2.7315489090331964,-8.850394441787813,-12.548388002713077,-5.498131411963566,-4.846524487082271,-6.436950353612953,-20.43888295646134
-99.68786241152628,100,461.641659,31.908166992995206,-11.538513324227875,6.420499687055961,18.022906748634888,-70.33448971131969,-44.202292850290306,-29.964139954374474
-34.855629426577885,100,467.030557,-6.071595392630648,-8.703564637218795,-2.156085025475318,-5.631485436510692,-0.06928346510591199,-10.248020054894738,-1.9755954147417842
-59.943590863070895,100,472.180448,1.7356768277151118,-11.48912886819771,-11.074306488979117,0.17694106445496874,-27.2814942138187,-8.583652870226851,-3.427626314018603
-97.25627814650537,100,477.42131,45.28137913173229,-5.8793445340666945,0.970973427500262,2.480818154025688,-116.20691734595724,-19.68937831374698,-4.21380866599268
-38.39889282552234,100,482.654112,8.045017508573235,-7.748720227482893,9.80648730746538,-6.397297481681785,-44.095155965998245,-4.739338407154719,6.73011444075669
-64.68125982160208,100,623.699648,53.23718329569823,12.131840413251807,3.5991429534909867,8.32113227804535,-150.91802896664515,-3.6794021733253404,12.626872377882044
-67.19606938219079,100,628.95582,16.231380966167933,-1.0576990526468297,-7.891620310789691,-1.6795021353890756,-65.1478112685998,-3.258656955808626,-4.392160625124702
-28.854546555729634,100,634.387204,-6.568542036058632,3.286602120520041,-8.347420777149885,-3.745674917638135,1.7815531002971876,-15.766211915303275,0.5051478696030643
-1.5335659445066128,100,639.833358,17.235742199444694,-12.133626013523207,-8.160367326561216,-4.670408277754082,-25.33334594323782,15.578897525280125,15.949541891844895
-28.858198463496883,100,645.09164,3.3306834110282635,2.2438861421171468,-5.4600894486983735,-8.03391453714291,-25.582904074609615,3.3277324959797148,1.3164075478288897
-33.50742570130384,100,650.38104,26.877854496308554,1.0708275185283436,-1.9180268231679432,-3.4781050759133403,-64.59153411829618,7.921569919752763,0.6099883814839636
-74.3974588982139,100,655.662224,31.112722047566525,-6.653371896428399,1.166834690922939,-9.537694180998274,-73.38668550304165,-3.959854486721886,-13.13940956951316
-106.74206587775319,100,660.857119,28.161009155417844,-2.947897838044857,19.21119297108308,-0.8176518665106198,-118.60737222074303,-17.203186935031244,-14.538159143924373
26.27159628774311,100,666.268558,2.3699688199359055,-10.014081243030917,-1.0821613857876307,-7.823467934931188,25.338093025695276,10.67657733820843,6.806667667653233
-42.55823859067397,100,671.709637,-8.301377636979165,-10.69918366883578,-5.528354816893668,-10.824979981012365,-3.068269399056739,-1.9828714256541642,-2.1532016622420884
23.305447435148327,100,814.30461,-10.277237085259017,-11.011108501334634,-12.902846563187085,-8.356640171047838,22.1757593593998,22.329903637109435,21.34761675946766
-34.93454090215604,100,819.766145,8.51961581112326,-8.384564123125408,0.011286853456848323,-3.388569628272632,-33.768236031032394,5.668391745271844,-3.5924655295775527
66.54466902459494,100,825.137025,-4.770975603872029,-4.491935452571383,-6.862482668472031,-4.911246566159486,14.341998184562781,38.06875240446853,35.170558726638546
-60.331561584328696,100,830.450513,11.251050994709404,-8.797686541801966,-10.531938830778016,-5.848074491432226,-3.1416350869825713,-23.186798373565743,-20.07647925447758
-41.145741048043845,100,835.734451,-4.6657340311653694,-9.281048265622257,-5.500160096310695,-2.796182801235534,-12.48810131676141,-3.19398994229157,-3.220524594657007
-61.819159490554526,100,841.014141,4.632926547985187,-4.145692180064281,-4.854532551255025,-0.4279476379180733,-34.225627048638735,-15.65499989746466,-7.143286723198941
9.309057782336733,100,846.242622,-9.654669766709757,-4.813287709058803,-7.362388788931177,-0.3340921845684307,16.207323423529875,14.715157249998233,0.5510155580767924
25.570041371008372,100,851.380336,-5.762908659061913,-6.946909144198211,-12.018657213548002,-7.276627426005915,19.305032127475844,18.922701715963434,19.347409970383136
-61.502744492178614,100,856.51839,10.67554765937313,-7.32217118322488,-1.3640801742127546,-11.373963386548239,-26.171338289415882,-13.039463413382556,-12.907275704767436
-8.413739249103402,100,861.774425,15.638864562128086,0.8339618856264454,-10.166989273182839,-6.420604913100697,-25.577726286903207,6.193479948608723,11.085274827720086
-38.14692700524038,100,1002.870863,16.872687674400964,0.4450929259765442,-7.542196800350544,9.079184414996671,-62.24499754248101,-4.878148995406178,10.12145131762317
-44.32132067111575,100,1008.20984,-9.24387729209682,-8.155906975176439,-1.9444346386040767,-6.939091547872027,-5.109606208451559,-1.4365366959316213,-11.491867312983205
-37.87146270279774,100,1013.410456,-6.508595169316957,-9.534941790924524,-4.347059104448814,-6.550457026370019,-3.1268557815569666,-2.6738576881837983,-5.129696141996659
