# {"t_start": 1596145390.6922185, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2,r3,r4,r5,r6
-33.71504987655011,100,5.865064,38.005302710515615,4.299570191710402,-3.462891164238925,-5.212997085159425,-44.328026645446755,-4.081663159032299,-18.93434472489873
9.35826456748718,100,9.035444,6.234661061450154,2.8488692801354523,-9.771229504347119,-3.1791095395350317,7.740318207409397,10.628137907635635,-5.143382845261309
-22.857448365483382,100,12.203089,6.191851821382036,2.353481159385422,-5.8919652687354285,-4.296780445984319,-8.671338767513356,-11.895075493669816,-0.6476213703479197
-33.29498247293658,100,15.487623,-11.582098382278364,-3.583971688182792,-5.847546902095846,-2.6753366713965243,-2.9827306975652537,-2.408730527909224,-4.214567603508572
30.23200393227667,100,18.842431,-5.096875468672359,33.016844190608026,32.278203679965934,27.492386678638116,-57.24219146855383,-15.815115116446906,15.598751436737686
-27.651591160845257,100,22.45897,16.11289977156715,6.207130664902855,36.57906495962518,12.59482678059676,-13.409587310471005,-40.97134104801758,-44.764584979048614
-24.326913988406066,100,25.963892,-3.858641885555583,-3.7664292858439796,6.833311023640539,-5.094503436460313,-12.626046839635793,-2.5562488240388603,-3.258354740512076
-33.581582518796544,100,29.20233,-5.305270072158003,7.47361208265658,5.630684294055024,-7.004438676245287,-4.262018797888462,-25.286447306787142,-4.8277040424292545
-31.533550707886782,100,32.4959,46.462946327004666,22.247332943122053,-5.558178073610282,37.796393144118916,-6.055849014472402,-44.91658107018862,-81.50961496386113
-19.887743853682352,100,35.84825,52.57523833315165,32.41051413507444,67.87979900326893,15.386219703476176,-47.39303258979863,-93.49806668284972,-47.2484157560052
-20.99166784770857,100,74.444947,36.525392700879245,21.89416357156467,21.95013399643929,72.69721359451214,-17.698626413874333,-112.41430218297751,-43.945643114252064
-40.317136826425745,100,77.665544,-9.714802761483007,-8.228353536897268,-6.384081601135558,-8.774359009595305,-3.8805227089199703,-2.9623709090370793,-0.37264629935756
-27.72004428287472,100,80.874558,-4.073001147206118,37.35990567376178,-5.99423511982954,-4.43432388326948,-29.108142843959676,-19.361104566364638,-2.1091423960070492
-8.123152010446166,100,84.151995,-7.714947346188022,-7.332149126223303,-8.694345530498365,-5.889445194129061,8.016569860932131,5.4734066855537185,8.017758640106738
-25.76657617822621,100,87.394748,-4.2970748437629585,-8.022803242655916,-3.064311092776652,-9.563293185674489,-0.3360539439583662,-2.2576898208528595,1.7746499514550322
-20.51392651703871,100,90.703797,-4.81563906229662,-7.034259160332991,25.802434208508537,-5.980601820392155,0.14130430940482527,0.8542977210768443,-29.481462713007147
-20.597756430472675,100,93.795081,-7.965022577267595,-9.294484195079914,14.552524584112598,-2.819808473880783,1.7285998706059225,-16.549694643936377,-0.2498709950265302
-17.848250930378036,100,96.988977,-4.450366801040003,18.09513058159889,-3.87231222454452,-9.602376747613633,1.5303849434632149,-21.360164700735716,1.8114540184937291
-21.35931623673641,100,100.334544,-5.247310040393787,47.92350386494192,41.30982864937636,-8.106216452114845,-6.209742543076035,-30.632131018057084,-60.39724869741294
-30.0438198750372,100,103.560925,-8.405907304823288,5.095077115983203,-8.562368920446794,-3.823428236855836,-2.1839127665671008,-10.63017611107759,-1.533103651249797
-43.343761695477994,100,131.036177,3.209825749163106,-7.052529937668883,-6.6526884112552755,-9.603320838563121,-12.668068114717014,-5.854564235166965,-4.722415907269834
22.606105841582366,100,134.217829,-5.775487023581931,-7.4542264889181995,-7.9560917413157295,-9.292908941777682,18.285657426380645,17.56313304273235,17.23602956806291
-40.731822640009874,100,137.430562,5.451688094602175,-10.743242508109805,-10.61660898462059,-5.258157436481129,-3.0445950504480908,-13.747268751007823,-2.773638003944603
-24.831389759008196,100,140.587756,-9.245562396718222,-6.91372631307443,-7.836969939469195,-5.230207681319056,2.195418623774028,1.1713083702797606,1.0283495775189209
-34.3067136384217,100,143.760316,37.803427591584956,-8.41797045988845,-1.9211613485491343,-0.6997718306020859,-29.14439778948168,-13.749973044061065,-18.176866757424236
-36.995984830554754,100,146.957253,-1.8781626364260986,-8.312829304323515,-5.480557200992597,-7.295082482302483,-3.3021012728840793,-7.377293017641162,-3.349958915984814
6.65421837061383,100,150.173094,-6.582364360454584,1.8790507071097444,-6.1139729251389365,-7.660982550347227,9.376841144040228,9.73177376918287,6.023872586221733
-23.651326605044023,100,153.261335,-6.8006160462677805,-4.3258070736689325,-9.382660056799713,-4.187832582872382,1.2443793684847404,-0.40169284325789884,0.20290262933794082
-48.87768462426492,100,156.388495,-13.25386114316881,-10.3096348066279,-5.012836691108458,8.697618562585907,-9.05200251951892,-4.996304641790214,-14.95066338463652
-46.82215614541212,100,159.509805,64.85483758747294,-11.104129832047391,-8.36841381942559,43.86897459725044,-15.7561698289812,-5.065952755609115,-115.2513020940722
14.329158020568503,100,185.87747,25.48747474573787,-5.891282111392739,-9.94805432812278,-3.304996310241414,-16.013682459810546,11.812665975647223,12.18703250875089
-2.20368876665412,100,189.103056,-8.284595912301974,-6.289117467860737,11.216347916270264,-11.798822195635223,9.796102637877178,-0.5463572027289926,3.702753457725365
6.06463484912701,100,192.364246,7.718404837391733,-3.154994776034758,-3.90153532317141,-7.952634739542162,10.917300278021848,-3.5592388877511514,5.997333460212911
-5.634760966412778,100,195.481521,-9.344224860086591,-3.4515989744198925,27.015018753035605,3.7836229308030065,-19.33683106354151,-9.327036796480408,5.026289044277012
-8.77135593909341,100,198.568424,16.67408208879841,-9.075703190615886,-10.939620328956858,6.615858248420058,-23.542311515714097,5.875844251551026,5.620494507423936
-34.36267707011438,100,201.861298,-11.209481316994383,16.246670002001675,-8.786825358730525,-9.973561351360225,-21.663176751037845,0.5652208186848706,0.4584768873220506
-38.45770143294158,100,205.202795,-7.671979020478345,-7.70348575058247,-8.520505760747294,-5.530423502201811,-4.596377270271396,-1.5327460521374574,-2.9021840765228126
-19.30729038536994,100,208.454026,-5.993916834902567,1.2479854831257389,-6.984251876971845,4.464473552739838,1.0562237731520858,-4.949065755926673,-8.148738726586515
11.627639858226347,100,211.847352,11.525995997153712,15.847699499411846,11.440348066099547,-6.389778362319231,-5.212994195004465,-7.087397729849393,-8.496233417265666
-5.793261105053979,100,214.998658,-9.411577000360362,-7.59886885729344,-8.778105567665671,21.416539120895866,7.8047904588259085,-17.34554902565041,8.119509766194131
-33.29736523174558,100,241.763473,-8.64414926529551,-9.168419692291476,-9.16428446450285,-8.280388597015108,0.5660041542035475,0.8077604655093598,0.5861121676464618
-42.45482462843489,100,244.979087,-7.227902989519153,-7.694229598803331,-7.302643922604195,-6.225723638013531,-6.377039674929971,-5.050716716864947,-2.576568087699763
-19.67894668601048,100,248.158935,-4.84204392673317,-5.298763804353679,-12.747669937174011,-12.2943372961536,3.531554704626409,6.4986309454087605,5.473682628368814
22.479741958758893,100,251.207366,-8.970878336731708,-7.554839765395427,20.735905474981138,-10.279718073232424,17.221078015659312,-2.233403938719054,13.561598582197059
-33.00517325968773,100,254.747481,26.438892958579427,-6.303808078353861,-6.489460800810338,-2.4218621766832347,-21.344664943235596,-22.760553990593657,-0.12371622859047274
-17.844862006447826,100,257.987882,27.066585124507824,3.141389411447837,-9.38049253343723,-7.630966349300062,2.048595582841028,-16.75316883702161,-16.33680440548561
-29.894862158022104,100,261.20174,-6.526229686493737,-7.641950893551705,-8.283362128267843,-7.001542671382482,-0.3097194414778801,0.23140533611009195,-0.3634626729585511
3.2829545444959445,100,264.403969,-5.17105791272294,-5.984604550825782,-4.296265300311359,4.988595625472449,9.86719091496936,-3.8447872433313433,7.723883011245559
-38.11081180664905,100,267.640941,-2.9088094111615788,-6.946175268975876,-6.9629546524577615,-10.291414736701041,-2.212995666528743,-7.076788789658384,-1.7116732811656687
-39.31445861800655,100,270.802995,-5.503332197496706,-9.58128662602442,-4.105935823102177,20.746100467579915,-9.362478510842625,-28.29813817999067,-3.209387748129865
-40.15745050598817,100,297.735264,26.35049091166381,-9.472052381506982,-7.366890439417028,-9.28926484266697,-18.844328547311328,-3.7535557480881483,-17.781849458661526
22.835956703444936,100,300.952368,21.353123430232557,3.7471118532248013,-8.054906605799184,-7.910788308920133,-12.832797312860755,9.005861371779604,17.52835227578804
21.68499993115752,100,304.143097,9.629772850129438,17.692879275209766,-9.162659878889963,62.26553003151661,15.468075302053526,-64.76137786116469,-9.447219787697165
-22.469088920559148,100,307.393953,-8.9915043621706,6.54492278299585,36.61033926567344,-6.857771656600705,-13.10288814308566,-28.74007963073004,-7.932107176641435
-34.617188712733814,100,310.682218,16.82120129627768,-7.288655913561426,-7.017640373259464,-7.136928480880428,-3.39455143636579,-23.107889535984807,-3.492724268959576
-27.166502798906475,100,313.921352,6.919566635206911,-11.42573856141773,-9.356235597767201,-10.425882000794479,4.198071791290199,4.225753270533914,-11.302038335958091
-7.806893176235067,100,317.169097,-7.233602676475074,-7.685058483779546,14.594429888768042,4.0952908832505495,-24.191485598301742,6.513071728822409,6.100461081480293
22.785401737285497,100,320.366211,-9.796698256860287,29.7206271102701,-8.935492893233947,-4.549864103679108,6.105576225112245,-7.685232403335248,17.926486059011744
-41.44929645015037,100,323.591773,3.914347025707875,-9.581082898094865,-1.43228646912762,-10.28933740515626,-2.473812579649801,-18.910829214784624,-2.6762949090450756
-20.56248163777757,100,326.787075,-8.951819446640185,-7.018627303760158,-1.5115243811723946,2.4654316417345816,4.12538465789144,-7.888900044636006,-1.7824267611948537
-24.318542576146996,100,352.904799,-10.023007705229006,-7.713406394762467,-9.204636754491416,1.4732916492722492,-6.9283741451777265,3.840137967451854,4.237452806789519
-41.12816178379997,100,356.150121,-1.3037361791916746,-7.862990969419301,-10.021386437428298,-6.198230936831131,-8.983328838865203,-3.5422803632375546,-3.2162080588268087
7.563181014201236,100,359.273627,25.6737393463434,-4.577194992944904,-4.731625833605137,-5.623346419637186,7.990502244257483,-11.33720482043932,0.16831149022690167
-36.479782560464635,100,362.416361,18.33542622728658,21.513068582570092,-8.24581801194937,-6.8964266544564214,-13.502318472708911,-13.292311320758982,-34.39140291044763
73.71767933707184,100,365.629596,25.059133704614556,-5.5565010691076555,-5.444150015162677,-4.414945473846222,1.1985974843153013,31.517074140754332,31.358470565504213
30.43786445359618,100,368.835296,-7.0190080805751185,11.185653985568509,-8.565097435433643,5.463214827283914,8.63824338861912,2.9785784677618357,17.756279300371563
-6.175918266083699,100,372.000363,-5.246212642348784,-6.174749293788121,98.03261689415795,5.141023257454425,-46.307498366012,-45.62985437090558,-5.991243744641587
2.198311004936606,100,375.195219,-9.895743185434151,-6.11668356562282,-8.876526389544203,-7.294402471695319,11.746351445463427,10.58395645901144,12.051358712758237
-41.49378778296744,100,378.409862,11.471510189437975,-9.097413653977412,6.432228573765782,-6.9520912470978296,-9.668376506268915,-9.969917501167355,-23.709727637659682
33.1509906782472,100,381.525258,2.739118528566301,2.2680758256945825,-7.960599019935206,4.875719567882013,0.11868668396265578,10.7517900353197,20.358199056757147
28.47707496529234,100,408.320631,-6.7694189744768085,-6.178463856793617,-8.075763074708206,-8.510550077862852,18.843671830616014,19.53860956829061,19.6289895502272
30.781632889023356,100,411.511457,7.585145233724715,-6.918327434854514,-8.286816326267203,-6.525616356298798,4.791795283120434,20.204100474803525,19.9313520147952
