# {"t_start": 1593284918.3081017, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2
-206.94314626790583,100,1.986523,-206.94314626790583,0.0,0.0
-405.37704944610596,100,2.716704,-405.37704944610596,0.0,0.0
-352.5472459346056,100,3.424937,-352.5472459346056,0.0,0.0
-365.9783619940281,100,4.156995,-365.9783619940281,0.0,0.0
-300.60201005265117,100,4.832426,-300.60201005265117,0.0,0.0
-298.26640731841326,100,5.537471,-298.26640731841326,0.0,0.0
-282.482822984457,100,6.226482,-282.482822984457,0.0,0.0
-263.0600303299725,100,6.91995,-263.0600303299725,0.0,0.0
-243.1884576752782,100,7.610327,-243.1884576752782,0.0,0.0
-253.10150316357613,100,8.293331,-253.10150316357613,0.0,0.0
-175.6591924894601,100,51.433867,-175.6591924894601,0.0,0.0
-301.87199606373906,100,52.133501,-301.87199606373906,0.0,0.0
-280.65133675187826,100,52.828866,-280.65133675187826,0.0,0.0
-528.9840895235538,100,53.557751,-526.9840895235538,-1.0,-1.0
-174.1025556176901,100,54.245345,-174.1025556176901,0.0,0.0
-473.30162842571735,100,54.95587,-473.30162842571735,0.0,0.0
-244.20160318538547,100,55.66126,-244.20160318538547,0.0,0.0
-304.1401602625847,100,56.353424,-304.1401602625847,0.0,0.0
-337.40645229816437,100,57.069117,-337.40645229816437,0.0,0.0
-114.07469399645925,100,57.747175,-114.07469399645925,0.0,0.0
-268.3447142560035,100,86.831865,-262.3447142560035,-4.0,-2.0
-232.22044072300196,100,87.522484,-232.22044072300196,0.0,0.0
-260.4571679830551,100,88.220101,-260.4571679830551,0.0,0.0
-220.07949645863846,100,88.920501,-220.07949645863846,0.0,0.0
-187.29171673953533,100,89.627682,-187.29171673953533,0.0,0.0
-170.65359794348478,100,90.313468,-170.65359794348478,0.0,0.0
-276.97575736790895,100,91.012892,-276.97575736790895,0.0,0.0
-372.66304344683886,100,91.745189,-372.66304344683886,0.0,0.0
-468.59437146037817,100,92.434855,-464.59437146037817,-2.0,-2.0
-241.56750756502151,100,93.110526,-241.56750756502151,0.0,0.0
-212.72812167927623,100,121.816825,-211.72812167927623,0.0,-1.0
-241.230233871378,100,122.502603,-241.230233871378,0.0,0.0
-203.11259947903454,100,123.1824,-201.11259947903454,-2.0,0.0
-371.3622010499239,100,123.885664,-370.3622010499239,-1.0,0.0
-180.89918556809425,100,124.56281,-180.89918556809425,0.0,0.0
-380.962656468153,100,125.263113,-376.962656468153,-2.0,-2.0
-277.4911490250379,100,125.92017,-273.4911490250379,-3.0,-1.0
-151.3694026451558,100,126.623263,-151.3694026451558,0.0,0.0
-515.9877397418022,100,127.322651,-514.9877397418022,-1.0,0.0
-218.6084378976375,100,128.02834,-218.6084378976375,0.0,0.0
-148.72452836297452,100,156.988289,-144.72452836297452,0.0,-4.0
-164.1297152377665,100,157.680102,-160.1297152377665,0.0,-4.0
-223.01508923061192,100,158.383371,-223.01508923061192,0.0,0.0
-233.80910916626453,100,159.071779,-233.80910916626453,0.0,0.0
-294.9665313512087,100,159.778083,-294.9665313512087,0.0,0.0
-308.28796653449535,100,160.491229,-308.28796653449535,0.0,0.0
-266.40215438604355,100,161.171967,-266.40215438604355,0.0,0.0
-403.8178419546457,100,161.881974,-403.8178419546457,0.0,0.0
-453.6545693576336,100,162.600517,-447.6545693576336,-3.0,-3.0
-327.7331807911396,100,163.284637,-327.7331807911396,0.0,0.0
-327.10116873681545,100,192.112345,-325.10116873681545,-2.0,0.0
-235.1588948816061,100,192.81192,-235.1588948816061,0.0,0.0
-207.37785804271698,100,193.524324,-203.37785804271698,-2.0,-2.0
-161.14879427850246,100,194.227205,-161.14879427850246,0.0,0.0
-255.1158803589642,100,194.926139,-253.1158803589642,-1.0,-1.0
-224.4420130327344,100,195.616244,-224.4420130327344,0.0,0.0
-309.630911430344,100,196.319031,-309.630911430344,0.0,0.0
-241.08389512263238,100,197.025346,-237.08389512263238,-2.0,-2.0
-290.5906910840422,100,197.732279,-290.5906910840422,0.0,0.0
-267.0148410499096,100,198.459589,-267.0148410499096,0.0,0.0
-219.1886616498232,100,227.351775,-219.1886616498232,0.0,0.0
-286.6089350953698,100,228.055371,-280.6089350953698,-3.0,-3.0
