# {"t_start": 1593284917.9548707, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2
-287.65491266548634,100,2.340123,-286.65491266548634,0.0,-1.0
-161.85775515437126,100,3.076985,-161.85775515437126,0.0,0.0
-348.2132946103811,100,3.778082,-348.2132946103811,0.0,0.0
-260.2071724757552,100,4.509203,-260.2071724757552,0.0,0.0
-496.20865769684315,100,5.185629,-496.20865769684315,0.0,0.0
-184.57663089782,100,5.891735,-184.57663089782,0.0,0.0
-558.804788172245,100,6.579024,-558.804788172245,0.0,0.0
-284.33645597845316,100,7.272243,-284.33645597845316,0.0,0.0
-318.42538129910827,100,7.963856,-318.42538129910827,0.0,0.0
-394.32883989810944,100,8.64738,-394.32883989810944,0.0,0.0
-397.6291726231575,100,51.785789,-397.6291726231575,0.0,0.0
-277.1806621439755,100,52.486364,-277.1806621439755,0.0,0.0
-276.62810322642326,100,53.181669,-276.62810322642326,0.0,0.0
-281.18586080521345,100,53.91137,-281.18586080521345,0.0,0.0
-266.2865587621927,100,54.597692,-266.2865587621927,0.0,0.0
-244.4846014343202,100,55.308992,-244.4846014343202,0.0,0.0
-335.3260028809309,100,56.014127,-334.3260028809309,0.0,-1.0
-208.3281659670174,100,56.706661,-206.3281659670174,-1.0,-1.0
-442.0902116894722,100,57.421134,-439.0902116894722,0.0,-3.0
-183.52068474888802,100,58.100826,-183.52068474888802,0.0,0.0
-182.0359327122569,100,87.184968,-181.0359327122569,0.0,-1.0
-514.2417784333229,100,87.876871,-511.2417784333229,0.0,-3.0
-403.7563545778394,100,88.573938,-399.7563545778394,-2.0,-2.0
-154.6698884088546,100,89.274032,-154.6698884088546,0.0,0.0
-215.49538069963455,100,89.979786,-215.49538069963455,0.0,0.0
-290.8506905287504,100,90.665212,-286.8506905287504,-2.0,-2.0
-324.56359338760376,100,91.365273,-314.56359338760376,-5.0,-5.0
-302.09109141491354,100,92.098993,-302.09109141491354,0.0,0.0
-230.34221716597676,100,92.787619,-223.34221716597676,0.0,-7.0
-237.7580516859889,100,93.464211,-237.7580516859889,0.0,0.0
-353.85097843408585,100,122.170485,-353.85097843408585,0.0,0.0
-172.528839237988,100,122.856252,-172.528839237988,0.0,0.0
-135.38904755935073,100,123.536348,-135.38904755935073,0.0,0.0
-178.2460354566574,100,124.237894,-178.2460354566574,0.0,0.0
-431.36104011535645,100,124.915084,-431.36104011535645,0.0,0.0
-405.19091956317425,100,125.616387,-403.19091956317425,-2.0,0.0
-242.5462152529508,100,126.272826,-242.5462152529508,0.0,0.0
-333.8408486172557,100,126.976221,-333.8408486172557,0.0,0.0
-211.44829380139709,100,127.677149,-211.44829380139709,0.0,0.0
-312.8155683092773,100,128.381748,-312.8155683092773,0.0,0.0
-217.9498416632414,100,157.341003,-215.9498416632414,-1.0,-1.0
-328.2150926813483,100,158.033667,-328.2150926813483,0.0,0.0
-173.47960164770484,100,158.736562,-169.47960164770484,-2.0,-2.0
-127.03265297040343,100,159.42502,-117.03265297040343,-6.0,-4.0
-171.10993156582117,100,160.131165,-169.10993156582117,0.0,-2.0
-235.55634874943644,100,160.843669,-235.55634874943644,0.0,0.0
-263.18777127424255,100,161.524767,-257.18777127424255,-4.0,-2.0
-206.67518705502152,100,162.234766,-206.67518705502152,0.0,0.0
-274.48190289363265,100,162.953281,-274.48190289363265,0.0,0.0
-199.9755233079195,100,163.63799,-199.9755233079195,0.0,0.0
-199.26300285756588,100,192.465147,-199.26300285756588,0.0,0.0
-283.14219784736633,100,193.166001,-283.14219784736633,0.0,0.0
-172.84572670981288,100,193.878221,-172.84572670981288,0.0,0.0
-287.82224729657173,100,194.580226,-287.82224729657173,0.0,0.0
-235.88928676396608,100,195.27979,-235.88928676396608,0.0,0.0
-201.39969086647034,100,195.968703,-201.39969086647034,0.0,0.0
-249.76572248339653,100,196.672048,-249.76572248339653,0.0,0.0
-251.29935160279274,100,197.378747,-248.29935160279274,0.0,-3.0
-271.79194136708975,100,198.086327,-270.79194136708975,-1.0,0.0
-212.05457171797752,100,198.813654,-212.05457171797752,0.0,0.0
-201.8803854137659,100,227.705977,-201.8803854137659,0.0,0.0
-234.96083123562858,100,228.408071,-234.96083123562858,0.0,0.0
-191.587040014565,100,229.121831,-191.587040014565,0.0,0.0
-279.0090553779155,100,229.831277,-279.0090553779155,0.0,0.0
-136.24192596413195,100,230.509679,-132.24192596413195,-4.0,0.0
-413.3854801096022,100,231.215195,-411.3854801096022,-1.0,-1.0
-192.07836005091667,100,231.906955,-190.07836005091667,-1.0,-1.0
-421.85075280070305,100,232.586262,-421.85075280070305,0.0,0.0
-134.6215980304405,100,233.290823,-134.6215980304405,0.0,0.0
-260.5903486618772,100,234.004777,-258.5903486618772,-1.0,-1.0
-180.56112784519792,100,262.694123,-180.56112784519792,0.0,0.0
-203.74445222690701,100,263.400079,-203.74445222690701,0.0,0.0
-199.66012988612056,100,264.109312,-194.66012988612056,-3.0,-2.0
-141.80807727575302,100,264.781705,-141.80807727575302,0.0,0.0
-352.800000756979,100,265.468683,-351.800000756979,0.0,-1.0
-258.2581876255572,100,266.181501,-255.25818762555718,-2.0,-1.0
-145.0528737679124,100,266.885921,-141.0528737679124,-2.0,-2.0
-186.17095160484314,100,267.572275,-186.17095160484314,0.0,0.0
-356.4370314627886,100,268.265216,-354.4370314627886,-1.0,-1.0
-213.14441902562976,100,268.981874,-213.14441902562976,0.0,0.0
-172.28138276934624,100,298.008578,-168.28138276934624,-2.0,-2.0
-228.81658409535885,100,298.727455,-223.81658409535885,0.0,-5.0
-345.31385600566864,100,299.44344,-345.31385600566864,0.0,0.0
-181.55940910801291,100,300.127966,-181.55940910801291,0.0,0.0
-187.8989391485229,100,300.83358,-180.8989391485229,0.0,-7.0
-177.27410949021578,100,301.538711,-177.27410949021578,0.0,0.0
-186.6541905105114,100,302.240269,-186.6541905105114,0.0,0.0
-232.7058561295271,100,302.945169,-232.7058561295271,0.0,0.0
-405.51282503828406,100,303.637058,-404.51282503828406,0.0,-1.0
-182.68927094899118,100,304.34532,-182.68927094899118,0.0,0.0
-282.4808522798121,100,333.467404,-282.4808522798121,0.0,0.0
-200.27394364401698,100,334.162255,-198.27394364401698,-2.0,0.0
-187.7371198683977,100,334.847315,-187.7371198683977,0.0,0.0
-143.14440248161554,100,335.544195,-143.14440248161554,0.0,0.0
-190.51161712408066,100,336.257627,-190.51161712408066,0.0,0.0
-237.95953968167305,100,336.938699,-237.95953968167305,0.0,0.0
-289.0051313750446,100,337.644713,-283.0051313750446,-4.0,-2.0
-201.09841809794307,100,338.368635,-199.09841809794307,-2.0,0.0
-282.21930915117264,100,339.072671,-282.21930915117264,0.0,0.0
-179.95741100981832,100,339.784377,-179.95741100981832,0.0,0.0
-134.168989200145,100,368.454503,-126.168989200145,-3.0,-5.0
-321.5552248209715,100,369.157861,-315.5552248209715,-6.0,0.0
-293.9892759025097,100,369.841206,-289.9892759025097,0.0,-4.0
-214.43665523827076,100,370.5328,-214.43665523827076,0.0,0.0
-187.35947450995445,100,371.209575,-187.35947450995445,0.0,0.0
-197.29474553465843,100,371.891961,-194.29474553465843,0.0,-3.0
-198.78093303740025,100,372.588135,-198.78093303740025,0.0,0.0
-224.43093413114548,100,373.272081,-215.43093413114548,0.0,-9.0
-208.45454151555896,100,373.971292,-208.45454151555896,0.0,0.0
-217.97683441638947,100,374.646907,-217.97683441638947,0.0,0.0
