# {"t_start": 1593284918.1486723, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2
-292.63244394399226,100,2.145911,-292.63244394399226,0.0,0.0
-243.03622138500214,100,2.875288,-243.03622138500214,0.0,0.0
-215.2239354401827,100,3.584206,-215.2239354401827,0.0,0.0
-352.18986317515373,100,4.316292,-352.18986317515373,0.0,0.0
-292.2282508201897,100,4.992872,-292.2282508201897,0.0,0.0
-448.07592123001814,100,5.696645,-448.07592123001814,0.0,0.0
-298.7976210853085,100,6.385547,-298.7976210853085,0.0,0.0
-168.00907218456268,100,7.079228,-168.00907218456268,0.0,0.0
-324.3227567970753,100,7.770562,-324.3227567970753,0.0,0.0
-139.7793892249465,100,8.453689,-139.7793892249465,0.0,0.0
-181.84039342403412,100,51.592192,-169.84039342403412,-6.0,-6.0
-326.80746176093817,100,52.29222,-326.80746176093817,0.0,0.0
-249.9978690892458,100,52.987934,-249.9978690892458,0.0,0.0
-286.64960465580225,100,53.718238,-286.64960465580225,0.0,0.0
-595.1813515871763,100,54.404829,-595.1813515871763,0.0,0.0
-223.94499205052853,100,55.115461,-223.94499205052853,0.0,0.0
-354.28851598501205,100,55.821139,-354.28851598501205,0.0,0.0
-239.74421979114413,100,56.513436,-239.74421979114413,0.0,0.0
-580.9084085822105,100,57.227552,-580.9084085822105,0.0,0.0
-311.07695567049086,100,57.906719,-306.07695567049086,0.0,-5.0
-171.29548383504152,100,86.991527,-171.29548383504152,0.0,0.0
-262.89166532456875,100,87.683676,-261.89166532456875,-1.0,0.0
-305.90072717890143,100,88.379622,-305.90072717890143,0.0,0.0
-252.00012811645865,100,89.079212,-250.00012811645865,0.0,-2.0
-238.37258845567703,100,89.786024,-238.37258845567703,0.0,0.0
-212.5127080231905,100,90.472042,-210.5127080231905,0.0,-2.0
-208.94751954823732,100,91.171457,-208.94751954823732,0.0,0.0
-376.68947872519493,100,91.90407,-376.68947872519493,0.0,0.0
-310.15127831697464,100,92.594965,-309.15127831697464,-1.0,0.0
-321.5806148201227,100,93.270256,-321.5806148201227,0.0,0.0
-196.39846828579903,100,121.977019,-196.39846828579903,0.0,0.0
-185.14793145284057,100,122.662091,-185.14793145284057,0.0,0.0
-269.77944181486964,100,123.3423,-267.77944181486964,0.0,-2.0
-274.05894634127617,100,124.044597,-274.05894634127617,0.0,0.0
-235.7521418184042,100,124.721606,-235.7521418184042,0.0,0.0
-177.91462006606162,100,125.421945,-177.91462006606162,0.0,0.0
-306.2619306072593,100,126.079353,-302.2619306072593,-4.0,0.0
-237.781160030514,100,126.781738,-237.781160030514,0.0,0.0
-176.4008847475052,100,127.482359,-176.4008847475052,0.0,0.0
-189.49587048590183,100,128.188589,-189.49587048590183,0.0,0.0
-202.46865465678275,100,157.14695,-202.46865465678275,0.0,0.0
-402.2048634495586,100,157.839105,-402.2048634495586,0.0,0.0
-234.85807760804892,100,158.542733,-234.85807760804892,0.0,0.0
-395.5816418454051,100,159.230967,-393.5816418454051,0.0,-2.0
-442.41438579559326,100,159.936579,-442.41438579559326,0.0,0.0
-257.9379366338253,100,160.65024,-257.9379366338253,0.0,0.0
-151.37281186506152,100,161.332407,-151.37281186506152,0.0,0.0
-225.69598758220673,100,162.041875,-225.69598758220673,0.0,0.0
-198.59652242064476,100,162.759235,-198.59652242064476,0.0,0.0
-224.18240223824978,100,163.443844,-224.18240223824978,0.0,0.0
-513.0168362557888,100,192.271016,-511.0168362557888,0.0,-2.0
-216.4377475529909,100,192.971382,-212.4377475529909,-2.0,-2.0
-163.23451593890786,100,193.684148,-163.23451593890786,0.0,0.0
-251.80192933231592,100,194.386328,-249.80192933231592,-1.0,-1.0
-193.06363247334957,100,195.085325,-193.06363247334957,0.0,0.0
-313.2563465535641,100,195.775293,-313.2563465535641,0.0,0.0
-279.75320264697075,100,196.477633,-275.75320264697075,0.0,-4.0
-225.0221599470824,100,197.183789,-225.0221599470824,0.0,0.0
-293.11511394381523,100,197.892837,-293.11511394381523,0.0,0.0
-176.82108224462718,100,198.61913,-176.82108224462718,0.0,0.0
-187.45686776936054,100,227.51213,-187.45686776936054,0.0,0.0
-197.38975797221065,100,228.21434,-197.38975797221065,0.0,0.0
-255.93824987392873,100,228.929167,-255.93824987392873,0.0,0.0
-287.74134151637554,100,229.639115,-285.74134151637554,0.0,-2.0
-365.64959782361984,100,230.315209,-363.64959782361984,-2.0,0.0
-317.8012987449765,100,231.021765,-314.8012987449765,-1.0,-2.0
-241.49953669309616,100,231.712797,-241.49953669309616,0.0,0.0
-254.55895806849003,100,232.392268,-254.55895806849003,0.0,0.0
-242.31444353237748,100,233.096762,-240.31444353237748,-1.0,-1.0
-247.78615547716618,100,233.810018,-247.78615547716618,0.0,0.0
-269.4163637012243,100,262.499741,-260.4163637012243,-4.0,-5.0
-336.5404814481735,100,263.206085,-329.5404814481735,-7.0,0.0
-224.041567934677,100,263.915457,-224.041567934677,0.0,0.0
-221.84186500310898,100,264.586525,-221.84186500310898,0.0,0.0
-290.86445731669664,100,265.275318,-290.86445731669664,0.0,0.0
-329.61862424016,100,265.987688,-328.61862424016,-1.0,0.0
-179.28416746109724,100,266.692939,-179.28416746109724,0.0,0.0
-296.83216116577387,100,267.379079,-296.83216116577387,0.0,0.0
-194.42970240861177,100,268.071584,-194.42970240861177,0.0,0.0
-244.91006308794022,100,268.787124,-244.91006308794022,0.0,0.0
-210.68654099851847,100,297.814366,-210.68654099851847,0.0,0.0
-146.9774656035006,100,298.533422,-146.9774656035006,0.0,0.0
-141.58275868743658,100,299.25,-141.58275868743658,0.0,0.0
-200.6177682094276,100,299.934922,-200.6177682094276,0.0,0.0
-276.2789351977408,100,300.638736,-276.2789351977408,0.0,0.0
-254.5012010782957,100,301.345562,-254.5012010782957,0.0,0.0
-239.94580775871873,100,302.046473,-231.94580775871873,0.0,-8.0
-195.60116666555405,100,302.750522,-195.60116666555405,0.0,0.0
-349.17325113061816,100,303.444023,-349.17325113061816,0.0,0.0
-201.17246427387,100,304.150838,-201.17246427387,0.0,0.0
-217.94858257472515,100,333.273165,-217.94858257472515,0.0,0.0
-168.71037285402417,100,333.96805,-160.71037285402417,0.0,-8.0
-194.7242706567049,100,334.652927,-194.7242706567049,0.0,0.0
-411.94478191435337,100,335.35053,-411.94478191435337,0.0,0.0
-204.76477518491447,100,336.063183,-204.76477518491447,0.0,0.0
-212.0851840376854,100,336.745466,-212.0851840376854,0.0,0.0
-206.01662638038397,100,337.450829,-206.01662638038397,0.0,0.0
-199.72546259313822,100,338.174658,-199.72546259313822,0.0,0.0
-238.4389041364193,100,338.878752,-238.4389041364193,0.0,0.0
-164.0085125081241,100,339.591647,-164.0085125081241,0.0,0.0
-185.4119166508317,100,368.259772,-181.4119166508317,-2.0,-2.0
-139.2968532126397,100,368.965061,-139.2968532126397,0.0,0.0
-277.0236092880368,100,369.647419,-277.0236092880368,0.0,0.0
-228.62879030406475,100,370.339311,-228.62879030406475,0.0,0.0
-170.31719901785254,100,371.016398,-168.31719901785254,0.0,-2.0
-180.18251400068402,100,371.699198,-178.18251400068402,0.0,-2.0
-279.8385151736438,100,372.394362,-264.8385151736438,-4.0,-11.0
-236.74167525954545,100,373.078312,-236.74167525954545,0.0,0.0
-318.23941672965884,100,373.776993,-311.23941672965884,-2.0,-5.0
-197.94169492274523,100,374.452733,-197.94169492274523,0.0,0.0
-234.473763005808,100,403.215965,-234.473763005808,0.0,0.0
-290.37949734926224,100,403.845432,-290.37949734926224,0.0,0.0
-209.82819220330566,100,404.533731,-209.82819220330566,0.0,0.0
-356.23541736602783,100,405.228581,-356.23541736602783,0.0,0.0
-270.88749355077744,100,405.878437,-270.88749355077744,0.0,0.0
-274.21631836891174,100,406.578995,-272.21631836891174,-1.0,-1.0
-128.9736645668745,100,407.260639,-124.9736645668745,-4.0,0.0
-181.83682454749942,100,407.957553,-181.83682454749942,0.0,0.0
-179.20441492646933,100,408.660217,-177.20441492646933,-2.0,0.0
-180.1732319071889,100,409.34629,-173.1732319071889,0.0,-7.0
-257.15844912827015,100,437.468656,-253.15844912827015,-2.0,-2.0
-168.53245831280947,100,438.144604,-163.53245831280947,-2.0,-3.0
-185.03483713790774,100,438.860392,-185.03483713790774,0.0,0.0
-218.767658919096,100,439.534024,-218.767658919096,0.0,0.0
-276.3259361386299,100,440.217644,-276.3259361386299,0.0,0.0
-157.39937157183886,100,440.92926,-147.39937157183886,-5.0,-5.0
-135.20832192711532,100,441.628543,-133.20832192711532,0.0,-2.0
-269.14713372290134,100,442.299418,-267.14713372290134,-1.0,-1.0
-300.38087729364634,100,443.00458,-300.38087729364634,0.0,0.0
-280.26530650258064,100,443.689422,-280.26530650258064,0.0,0.0
-132.96748301014304,100,471.864423,-132.96748301014304,0.0,0.0
-243.94143007695675,100,472.538289,-243.94143007695675,0.0,0.0
-162.86896651424468,100,473.23319,-161.86896651424468,0.0,-1.0
-213.71284690871835,100,473.922731,-210.71284690871835,0.0,-3.0
-229.0338955000043,100,474.623517,-226.0338955000043,0.0,-3.0
-158.83136327937245,100,475.296543,-156.83136327937245,-1.0,-1.0
-209.96311060339212,100,475.981717,-209.96311060339212,0.0,0.0
-114.88583957776427,100,476.678324,-111.88583957776427,-1.0,-2.0
-225.86428917199373,100,477.372226,-223.86428917199373,0.0,-2.0
-218.3381823450327,100,478.058765,-217.3381823450327,0.0,-1.0
-238.78287874907255,100,505.780213,-234.78287874907255,-2.0,-2.0
-194.2549812719226,100,506.478358,-194.2549812719226,0.0,0.0
-226.23907585814595,100,507.172225,-224.23907585814595,-2.0,0.0
-138.89332236722112,100,507.887198,-138.89332236722112,0.0,0.0
-159.16366095282137,100,508.584292,-158.16366095282137,0.0,-1.0
-143.91916158795357,100,509.282879,-143.91916158795357,0.0,0.0
-214.26715053617954,100,509.985496,-212.26715053617954,-2.0,0.0
-152.42966670915484,100,510.671041,-150.42966670915484,-2.0,0.0
-174.55667363852262,100,511.349548,-174.55667363852262,0.0,0.0
-205.0280920593068,100,512.036341,-204.0280920593068,-1.0,0.0
-321.1077967360616,100,539.726993,-321.1077967360616,0.0,0.0
-226.96065777540207,100,540.369133,-222.96065777540207,-2.0,-2.0
-213.58676528185606,100,541.027916,-213.58676528185606,0.0,0.0
-207.83787988126278,100,541.710007,-207.83787988126278,0.0,0.0
-250.45228084921837,100,542.392769,-250.45228084921837,0.0,0.0
-234.59969453513622,100,543.077494,-232.59969453513622,-2.0,0.0
-158.83050973713398,100,543.791123,-145.83050973713398,-9.0,-4.0
-178.54634752031416,100,544.493402,-178.54634752031416,0.0,0.0
-144.82552256807685,100,545.185999,-144.82552256807685,0.0,0.0
-236.71166417002678,100,545.86758,-236.71166417002678,0.0,0.0
-186.22337268665433,100,573.695517,-184.22337268665433,0.0,-2.0
-219.66826697811484,100,574.379202,-219.66826697811484,0.0,0.0
-264.9345832616091,100,575.068309,-252.93458326160908,-6.0,-6.0
-226.22247698903084,100,575.766758,-226.22247698903084,0.0,0.0
-136.376971706748,100,576.454633,-136.376971706748,0.0,0.0
-224.70251924544573,100,577.149468,-224.70251924544573,0.0,0.0
-232.03566462174058,100,577.840146,-230.03566462174058,0.0,-2.0
-180.37834975123405,100,578.555784,-178.37834975123405,0.0,-2.0
-167.1755468416959,100,579.252166,-167.1755468416959,0.0,0.0
-99.63230608869344,100,579.9438,-99.63230608869344,0.0,0.0
-237.97845205292106,100,607.547712,-235.97845205292106,-2.0,0.0
-153.00959383882582,100,608.257664,-153.00959383882582,0.0,0.0
-160.14801609888673,100,608.922134,-160.14801609888673,0.0,0.0
-163.82792093232274,100,609.607635,-161.82792093232274,0.0,-2.0
-168.71637905854732,100,610.312866,-168.71637905854732,0.0,0.0
-222.49364797770977,100,610.985361,-222.49364797770977,0.0,0.0
-211.26250889897346,100,611.653041,-208.26250889897346,-3.0,0.0
-256.91665464639664,100,612.333392,-255.91665464639664,0.0,-1.0
-196.2394724600017,100,613.02102,-196.2394724600017,0.0,0.0
-192.84134496049955,100,613.694971,-192.84134496049955,0.0,0.0
-119.40549395792186,100,641.264763,-119.40549395792186,0.0,0.0
-163.6044174209237,100,641.968925,-155.6044174209237,-6.0,-2.0
-132.18345663882792,100,642.638392,-131.18345663882792,0.0,-1.0
-249.60367714613676,100,643.330588,-249.60367714613676,0.0,0.0
-167.54798886552453,100,643.992421,-152.54798886552453,-3.0,-12.0
-200.8611814454198,100,644.645973,-200.8611814454198,0.0,0.0
-149.52013850025833,100,645.345711,-149.52013850025833,0.0,0.0
-157.88286632671952,100,646.037384,-157.88286632671952,0.0,0.0
-112.46450381726027,100,646.709616,-104.46450381726027,-8.0,0.0
-255.38419886305928,100,647.408072,-253.38419886305928,-2.0,0.0
-166.43058823049068,100,674.860866,-162.43058823049068,-4.0,0.0
-98.93323355354369,100,675.519681,-98.93323355354369,0.0,0.0
-181.61658981256187,100,676.165101,-181.61658981256187,0.0,0.0
-178.62684434652328,100,676.852496,-178.62684434652328,0.0,0.0
-260.2656998857856,100,677.548107,-260.2656998857856,0.0,0.0
-196.90866866521537,100,678.249799,-195.90866866521537,-1.0,0.0
-156.3915949780494,100,678.926352,-156.3915949780494,0.0,0.0
-221.4508252888918,100,679.637874,-214.4508252888918,-5.0,-2.0
-225.9049120619893,100,680.339757,-223.9049120619893,0.0,-2.0
-169.2941610775888,100,681.066395,-169.2941610775888,0.0,0.0
-267.88984505832195,100,708.283564,-266.88984505832195,0.0,-1.0
-205.37532460689545,100,708.969615,-205.37532460689545,0.0,0.0
-215.37973860651255,100,709.64642,-215.37973860651255,0.0,0.0
-171.99253419227898,100,710.338282,-171.99253419227898,0.0,0.0
-283.2421242594719,100,711.043291,-283.2421242594719,0.0,0.0
-238.86564251035452,100,711.724884,-238.86564251035452,0.0,0.0
-171.1367205530405,100,712.418238,-163.1367205530405,0.0,-8.0
-163.74846049398184,100,713.108076,-163.74846049398184,0.0,0.0
-150.36280872300267,100,713.786791,-150.36280872300267,0.0,0.0
-136.47524856776,100,714.501642,-136.47524856776,0.0,0.0
-197.2528854124248,100,741.94505,-195.2528854124248,-2.0,0.0
-134.00327103585005,100,742.609155,-132.00327103585005,0.0,-2.0
-233.07101157680154,100,743.347393,-233.07101157680154,0.0,0.0
-158.9796678982675,100,744.02067,-158.9796678982675,0.0,0.0
-223.61162313818932,100,744.712816,-222.61162313818932,0.0,-1.0
-128.796744287014,100,745.386658,-124.79674428701401,-2.0,-2.0
-160.26325353607535,100,746.024378,-160.26325353607535,0.0,0.0
-202.19358060508966,100,746.714853,-202.19358060508966,0.0,0.0
-165.3222480006516,100,747.41662,-165.3222480006516,0.0,0.0
-224.10391844809055,100,748.130574,-212.10391844809055,-6.0,-6.0
-173.9310885835439,100,775.429637,-173.9310885835439,0.0,0.0
-208.0167171061039,100,776.103518,-198.0167171061039,-5.0,-5.0
-193.66235307231545,100,776.790468,-193.66235307231545,0.0,0.0
-219.03402964770794,100,777.456312,-219.03402964770794,0.0,0.0
-167.57941073551774,100,778.151182,-161.57941073551774,-5.0,-1.0
-165.61008168011904,100,778.846037,-163.61008168011904,0.0,-2.0
-217.83284940570593,100,779.551486,-217.83284940570593,0.0,0.0
-159.73402292374521,100,780.25992,-155.73402292374521,-4.0,0.0
-133.14255325496197,100,780.939691,-126.14255325496197,-5.0,-2.0
-158.89115992188454,100,781.650833,-158.89115992188454,0.0,0.0
-181.27713406085968,100,809.380678,-179.27713406085968,0.0,-2.0
-144.7540683709085,100,810.054538,-139.7540683709085,-5.0,0.0
-240.1823125774972,100,810.74614,-240.1823125774972,0.0,0.0
-96.10665844101459,100,811.43816,-93.10665844101459,0.0,-3.0
-168.8311948776245,100,812.132142,-168.8311948776245,0.0,0.0
-195.12221597880125,100,812.806631,-195.12221597880125,0.0,0.0
-217.75802232697606,100,813.501357,-214.75802232697606,-3.0,0.0
-148.8198600988835,100,814.205113,-146.8198600988835,-1.0,-1.0
-141.51669599302113,100,814.907316,-141.51669599302113,0.0,0.0
-197.9677877034992,100,815.58501,-197.9677877034992,0.0,0.0
-161.23239420354366,100,843.311583,-161.23239420354366,0.0,0.0
-181.5261030131951,100,843.985269,-180.5261030131951,-1.0,0.0
-131.10658814013004,100,844.65648,-126.10658814013004,0.0,-5.0
-265.8819434456527,100,845.371626,-263.8819434456527,-2.0,0.0
-201.2574145756662,100,846.062926,-199.2574145756662,0.0,-2.0
