# {"t_start": 1593497559.82574, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2
-440.0901340097189,100,3.558579,-440.0901340097189,0.0,0.0
-142.76678781863302,100,4.803894,-142.76678781863302,0.0,0.0
-260.60455997288227,100,5.816546,-260.60455997288227,0.0,0.0
-145.0543534718454,100,6.774712,-145.0543534718454,0.0,0.0
-409.97965259104967,100,7.641275,-409.97965259104967,0.0,0.0
-193.27535616140813,100,8.74882,-193.27535616140813,0.0,0.0
-270.15017496049404,100,9.765042,-270.15017496049404,0.0,0.0
-643.9440811872482,100,10.829161,-643.9440811872482,0.0,0.0
-463.13779579102993,100,11.868139,-463.13779579102993,0.0,0.0
-218.8058606609702,100,12.797594,-218.8058606609702,0.0,0.0
-412.91402285918593,100,21.964792,-412.91402285918593,0.0,0.0
-248.8296506004408,100,22.900678,-248.8296506004408,0.0,0.0
-406.2480869293213,100,23.804128,-406.2480869293213,0.0,0.0
-328.85806596279144,100,24.776176,-328.85806596279144,0.0,0.0
-299.35332081466913,100,25.607218,-299.35332081466913,0.0,0.0
-341.6727225854993,100,26.417946,-341.6727225854993,0.0,0.0
-358.38087729364634,100,27.197376,-358.38087729364634,0.0,0.0
-358.06492322683334,100,28.18749,-358.06492322683334,0.0,0.0
-369.73753502964973,100,29.38877,-369.73753502964973,0.0,0.0
-158.12830316275358,100,30.37031,-158.12830316275358,0.0,0.0
-209.85787381976843,100,34.631242,-209.85787381976843,0.0,0.0
-444.4086669534445,100,35.555937,-444.4086669534445,0.0,0.0
-327.3813232332468,100,36.478821,-327.3813232332468,0.0,0.0
-247.27426928281784,100,37.366689,-247.27426928281784,0.0,0.0
-144.815305236727,100,38.119034,-144.815305236727,0.0,0.0
-330.1772220726125,100,38.880863,-330.1772220726125,0.0,0.0
-330.3408289030194,100,39.793142,-330.3408289030194,0.0,0.0
-203.28865364193916,100,41.11105,-203.28865364193916,0.0,0.0
-228.56115151941776,100,42.046981,-228.56115151941776,0.0,0.0
-134.85212165303528,100,42.907471,-134.85212165303528,0.0,0.0
-246.5673649907112,100,46.822483,-246.5673649907112,0.0,0.0
-127.99617405235767,100,47.710197,-127.99617405235767,0.0,0.0
-233.9010769687593,100,48.592647,-233.9010769687593,0.0,0.0
-184.19147351756692,100,49.48628,-184.19147351756692,0.0,0.0
-250.61800207942724,100,50.22637,-250.61800207942724,0.0,0.0
-191.1541813807562,100,50.975,-191.1541813807562,0.0,0.0
-134.24940387159586,100,51.737669,-134.24940387159586,0.0,0.0
-194.06075589358807,100,53.039405,-194.06075589358807,0.0,0.0
-273.8095964640379,100,53.987548,-273.8095964640379,0.0,0.0
-120.01254554465413,100,54.918325,-120.01254554465413,0.0,0.0
-234.04284819960594,100,59.244188,-234.04284819960594,0.0,0.0
-124.23799010924995,100,60.208787,-124.23799010924995,0.0,0.0
-189.57574469945394,100,61.22646,-189.57574469945394,0.0,0.0
-199.10646648705006,100,62.056317,-199.10646648705006,0.0,0.0
-154.66183115914464,100,62.857504,-154.66183115914464,0.0,0.0
-308.0170037597418,100,63.634902,-308.0170037597418,0.0,0.0
-134.84714572131634,100,64.552122,-134.84714572131634,0.0,0.0
-158.23327914625406,100,65.752328,-158.23327914625406,0.0,0.0
-123.72181597910821,100,66.702581,-123.72181597910821,0.0,0.0
-193.3667317777872,100,67.660344,-193.3667317777872,0.0,0.0
-116.39780790358782,100,71.91682,-116.39780790358782,0.0,0.0
-135.50337285548449,100,72.827962,-135.50337285548449,0.0,0.0
-158.85687458142638,100,73.71949,-158.85687458142638,0.0,0.0
-368.1946249604225,100,74.686144,-368.1946249604225,0.0,0.0
-122.54913157597184,100,75.457047,-122.54913157597184,0.0,0.0
-226.42560800909996,100,76.214244,-226.42560800909996,0.0,0.0
-116.90530030801892,100,77.08758,-116.90530030801892,0.0,0.0
-155.5304957702756,100,78.180618,-155.5304957702756,0.0,0.0
-184.310012280941,100,79.006918,-184.310012280941,0.0,0.0
-158.65783110633492,100,80.0484,-158.65783110633492,0.0,0.0
-132.75086948275566,100,84.192515,-132.75086948275566,0.0,0.0
-143.7709454316646,100,85.06287,-143.7709454316646,0.0,0.0
-104.66269598901272,100,86.002184,-104.66269598901272,0.0,0.0
-240.88355261087418,100,86.894015,-240.88355261087418,0.0,0.0
-139.2767982110381,100,87.602337,-139.2767982110381,0.0,0.0
-196.47874864190817,100,88.332361,-196.47874864190817,0.0,0.0
-171.41754204779863,100,89.11885,-171.41754204779863,0.0,0.0
-299.4397989064455,100,90.448322,-299.4397989064455,0.0,0.0
-220.8573351856321,100,91.393952,-220.8573351856321,0.0,0.0
-146.03111005201936,100,92.420045,-146.03111005201936,0.0,0.0
-275.5961690749973,100,96.382824,-275.5961690749973,0.0,0.0
-91.05624386155978,100,97.266896,-91.05624386155978,0.0,0.0
-203.03311274014413,100,98.185052,-203.03311274014413,0.0,0.0
-190.17878123745322,100,99.002245,-190.17878123745322,0.0,0.0
-129.39335429668427,100,99.855107,-129.39335429668427,0.0,0.0
-110.44864498730749,100,100.63374,-110.44864498730749,0.0,0.0
-137.67779931984842,100,101.696523,-137.67779931984842,0.0,0.0
-209.20804478228092,100,102.582485,-209.20804478228092,0.0,0.0
-262.8077691923827,100,103.432604,-262.8077691923827,0.0,0.0
-182.44441018253565,100,104.4775,-182.44441018253565,0.0,0.0
-235.82085168361664,100,108.238017,-235.82085168361664,0.0,0.0
-106.60192161123268,100,109.187992,-106.60192161123268,0.0,0.0
-178.63295651972294,100,110.031193,-178.63295651972294,0.0,0.0
-110.61893539130688,100,110.824502,-110.61893539130688,0.0,0.0
-158.65211018174887,100,111.504817,-158.65211018174887,0.0,0.0
-118.53654467314482,100,112.251981,-118.53654467314482,0.0,0.0
-131.55624959617853,100,113.027996,-131.55624959617853,0.0,0.0
