# {"t_start": 1593497559.5811388, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2
-165.58939447999,100,3.803379,-165.58939447999,0.0,0.0
-222.0145095065236,100,5.048495,-222.0145095065236,0.0,0.0
-218.8475776463747,100,6.061614,-218.8475776463747,0.0,0.0
-350.0417772307992,100,7.019416,-350.0417772307992,0.0,0.0
-413.7484871670604,100,7.886846,-413.7484871670604,0.0,0.0
-208.85228125751019,100,8.994228,-208.85228125751019,0.0,0.0
-437.5331281423569,100,10.009547,-437.5331281423569,0.0,0.0
-248.99830661714077,100,11.075971,-248.99830661714077,0.0,0.0
-234.8901209011674,100,12.115159,-234.8901209011674,0.0,0.0
-202.3063893262297,100,13.04417,-202.3063893262297,0.0,0.0
-246.1338009238243,100,22.211229,-246.1338009238243,0.0,0.0
-272.38368859887123,100,23.145917,-272.38368859887123,0.0,0.0
-200.57711278274655,100,24.049146,-200.57711278274655,0.0,0.0
-511.8602783381939,100,25.020779,-511.8602783381939,0.0,0.0
-240.12780033471063,100,25.854148,-240.12780033471063,0.0,0.0
-457.76165756583214,100,26.663429,-457.76165756583214,0.0,0.0
-441.3714762330055,100,27.444103,-441.3714762330055,0.0,0.0
-177.56291567534208,100,28.434203,-177.56291567534208,0.0,0.0
-272.88062597066164,100,29.633048,-272.88062597066164,0.0,0.0
-230.38114238902926,100,30.601368,-230.38114238902926,0.0,0.0
-230.1618777178228,100,34.877123,-230.1618777178228,0.0,0.0
-276.8676023334265,100,35.80063,-276.8676023334265,0.0,0.0
-214.25529435276985,100,36.727333,-214.25529435276985,0.0,0.0
-210.07447734475136,100,37.613399,-210.07447734475136,0.0,0.0
-237.27603693306446,100,38.366197,-237.27603693306446,0.0,0.0
-214.7018231060356,100,39.125569,-214.7018231060356,0.0,0.0
-155.98478639870882,100,40.039958,-155.98478639870882,0.0,0.0
-200.80972565710545,100,41.356546,-200.80972565710545,0.0,0.0
-371.87426648661494,100,42.292901,-371.87426648661494,0.0,0.0
-213.77529721148312,100,43.152615,-213.77529721148312,0.0,0.0
-191.95683036744595,100,47.067227,-191.95683036744595,0.0,0.0
-234.20632150769234,100,47.954697,-234.20632150769234,0.0,0.0
-180.6741722524166,100,48.838632,-180.6741722524166,0.0,0.0
-220.15131430327892,100,49.731277,-220.15131430327892,0.0,0.0
-187.705108134076,100,50.472537,-187.705108134076,0.0,0.0
-180.9911505766213,100,51.219519,-180.9911505766213,0.0,0.0
-254.68135127052665,100,51.983842,-254.68135127052665,0.0,0.0
-191.7639987617731,100,53.284496,-191.7639987617731,0.0,0.0
-128.66070288792253,100,54.234165,-128.66070288792253,0.0,0.0
-240.9718877375126,100,55.162873,-240.9718877375126,0.0,0.0
-217.50346205756068,100,59.489577,-217.50346205756068,0.0,0.0
-160.21445927023888,100,60.457476,-160.21445927023888,0.0,0.0
-146.31159992422909,100,61.470838,-146.31159992422909,0.0,0.0
-150.50503441132605,100,62.308933,-150.50503441132605,0.0,0.0
-136.3530036676675,100,63.096733,-136.3530036676675,0.0,0.0
-220.23773335292935,100,63.879589,-220.23773335292935,0.0,0.0
-193.0589386932552,100,64.796809,-193.0589386932552,0.0,0.0
-267.9411341995001,100,66.000408,-267.9411341995001,0.0,0.0
-219.3246058523655,100,66.946049,-219.3246058523655,0.0,0.0
-310.6181058883667,100,67.904859,-310.6181058883667,0.0,0.0
-155.5818659067154,100,72.161338,-155.5818659067154,0.0,0.0
-205.1393463164568,100,73.074489,-205.1393463164568,0.0,0.0
-207.0466192662716,100,73.970285,-207.0466192662716,0.0,0.0
-147.10072007216513,100,74.926907,-147.10072007216513,0.0,0.0
-144.94962408393621,100,75.700061,-144.94962408393621,0.0,0.0
-129.84049150301144,100,76.457242,-129.84049150301144,0.0,0.0
-197.27038768306375,100,77.334169,-197.27038768306375,0.0,0.0
-188.12234846502542,100,78.424603,-188.12234846502542,0.0,0.0
