# {"t_start": 1593247469.4648786, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2
-307.8590789735317,100,2.690111,-307.8590789735317,0.0,0.0
-411.1080633997917,100,3.457139,-411.1080633997917,0.0,0.0
-281.78145682811737,100,4.181767,-281.78145682811737,0.0,0.0
-212.0991905555129,100,4.883516,-212.0991905555129,0.0,0.0
-239.50235797464848,100,5.570393,-239.50235797464848,0.0,0.0
-438.0706948377192,100,6.296783,-438.0706948377192,0.0,0.0
-338.0909025594592,100,6.994757,-338.0909025594592,0.0,0.0
-413.64229361340404,100,7.690032,-413.64229361340404,0.0,0.0
-451.6521357372403,100,8.392088,-451.6521357372403,0.0,0.0
-265.9259287714958,100,9.085913,-265.9259287714958,0.0,0.0
-294.7171911895275,100,52.730642,-294.7171911895275,0.0,0.0
-220.69670935720205,100,53.428561,-220.69670935720205,0.0,0.0
-241.1197063997388,100,54.128573,-241.1197063997388,0.0,0.0
-260.8106938470155,100,54.849761,-258.8106938470155,0.0,-2.0
-241.8747475836426,100,55.528661,-241.8747475836426,0.0,0.0
-201.12780105695128,100,56.247093,-201.12780105695128,0.0,0.0
-437.5167927518487,100,56.956407,-437.5167927518487,0.0,0.0
-426.58596120402217,100,57.652608,-426.58596120402217,0.0,0.0
-274.07830103859305,100,58.361054,-274.07830103859305,0.0,0.0
-195.3923280350864,100,59.069664,-193.3923280350864,-2.0,0.0
-244.28619915805757,100,88.695738,-244.28619915805757,0.0,0.0
-309.16947634518147,100,89.417093,-309.16947634518147,0.0,0.0
-546.7225023806095,100,90.150915,-546.7225023806095,0.0,0.0
-161.65741830319166,100,90.860659,-161.65741830319166,0.0,0.0
-304.9581259936094,100,91.569246,-302.9581259936094,0.0,-2.0
-646.332670815289,100,92.261035,-646.332670815289,0.0,0.0
-418.3955588936806,100,92.962016,-418.3955588936806,0.0,0.0
-254.09419487416744,100,93.649064,-254.09419487416744,0.0,0.0
-133.79387741163373,100,94.338902,-133.79387741163373,0.0,0.0
-210.99003213644028,100,95.037741,-208.99003213644028,-2.0,0.0
-203.78494331240654,100,123.408888,-203.78494331240654,0.0,0.0
-164.76204075664282,100,124.102528,-162.76204075664282,-2.0,0.0
-374.30446941778064,100,124.807642,-374.30446941778064,0.0,0.0
-175.65132466703653,100,125.524867,-175.65132466703653,0.0,0.0
-208.13712164759636,100,126.198654,-205.13712164759636,0.0,-3.0
-480.83147229999304,100,126.90981,-475.83147229999304,0.0,-5.0
-231.501757459715,100,127.59341,-231.501757459715,0.0,0.0
-308.7009381353855,100,128.284536,-308.7009381353855,0.0,0.0
-376.41071650385857,100,128.994568,-376.41071650385857,0.0,0.0
-316.1082132458687,100,129.704111,-316.1082132458687,0.0,0.0
-291.15152066759765,100,157.963209,-291.15152066759765,0.0,0.0
-375.2770505845547,100,158.678091,-371.2770505845547,-4.0,0.0
-250.24890357255936,100,159.362993,-250.24890357255936,0.0,0.0
-246.39362172037363,100,160.072754,-246.39362172037363,0.0,0.0
-312.04019908607006,100,160.777868,-312.04019908607006,0.0,0.0
-323.2802461385727,100,161.493367,-323.2802461385727,0.0,0.0
-226.1320679485798,100,162.200773,-226.1320679485798,0.0,0.0
-245.95787777006626,100,162.885765,-245.95787777006626,0.0,0.0
-282.8208168055862,100,163.571767,-282.8208168055862,0.0,0.0
-246.9442559182644,100,164.258731,-246.9442559182644,0.0,0.0
-133.01126873865724,100,192.467548,-133.01126873865724,0.0,0.0
-320.4445077776909,100,193.17716,-320.4445077776909,0.0,0.0
-216.32977283373475,100,193.875852,-216.32977283373475,0.0,0.0
-292.44043708220124,100,194.580786,-292.44043708220124,0.0,0.0
-237.59934529662132,100,195.276443,-237.59934529662132,0.0,0.0
-298.7470712773502,100,195.990098,-298.7470712773502,0.0,0.0
-260.8267348706722,100,196.713187,-259.8267348706722,-1.0,0.0
-224.17063750326633,100,197.429366,-224.17063750326633,0.0,0.0
-251.05483369156718,100,198.141153,-250.05483369156718,-1.0,0.0
-129.9402810074389,100,198.824561,-129.9402810074389,0.0,0.0
-210.21985688060522,100,227.671384,-208.21985688060522,-2.0,0.0
-197.30008894205093,100,228.378762,-197.30008894205093,0.0,0.0
-119.10060738958418,100,229.063039,-119.10060738958418,0.0,0.0
-149.3758018426597,100,229.756847,-149.3758018426597,0.0,0.0
-281.29426974151284,100,230.43821,-281.29426974151284,0.0,0.0
-214.29259909689426,100,231.117084,-214.29259909689426,0.0,0.0
-197.02234636247158,100,231.795998,-195.02234636247158,-2.0,0.0
-279.6532516027801,100,232.45953,-279.6532516027801,0.0,0.0
-260.2302471548319,100,233.132047,-260.2302471548319,0.0,0.0
-218.9725821428001,100,233.812093,-210.9725821428001,0.0,-8.0
-177.034493194893,100,262.231621,-173.034493194893,-2.0,-2.0
-175.39110625348985,100,262.936469,-175.39110625348985,0.0,0.0
-138.1880651609972,100,263.635103,-137.1880651609972,0.0,-1.0
-157.6114545315504,100,264.345543,-157.6114545315504,0.0,0.0
-194.76438144780695,100,265.031533,-194.76438144780695,0.0,0.0
-234.99068285524845,100,265.716873,-234.99068285524845,0.0,0.0
-166.99637461081147,100,266.378958,-166.99637461081147,0.0,0.0
-242.62401022017002,100,267.075742,-242.62401022017002,0.0,0.0
-288.1623941529542,100,267.750635,-286.1623941529542,0.0,-2.0
-163.78821465745568,100,268.412961,-163.78821465745568,0.0,0.0
-309.6003460660577,100,296.890677,-309.6003460660577,0.0,0.0
-195.6176943788305,100,297.585882,-195.6176943788305,0.0,0.0
-269.52647638320923,100,298.294448,-268.52647638320923,0.0,-1.0
-314.82383425720036,100,299.01661,-314.82383425720036,0.0,0.0
-180.2637760564685,100,299.717584,-180.2637760564685,0.0,0.0
-246.43806447996758,100,300.398731,-244.43806447996758,0.0,-2.0
-213.64252832904458,100,301.113534,-213.64252832904458,0.0,0.0
-263.2109927982092,100,301.814738,-263.2109927982092,0.0,0.0
-200.38778975605965,100,302.529299,-200.38778975605965,0.0,0.0
-219.48710285499692,100,303.233067,-219.48710285499692,0.0,0.0
-213.6368963457644,100,331.993244,-213.6368963457644,0.0,0.0
-175.50979286432266,100,332.723563,-175.50979286432266,0.0,0.0
-156.09999933931977,100,333.422082,-156.09999933931977,0.0,0.0
-228.26859203493223,100,334.112536,-226.26859203493223,-2.0,0.0
-132.77584688086063,100,334.801828,-132.77584688086063,0.0,0.0
-266.8951336443424,100,335.479676,-266.8951336443424,0.0,0.0
-183.39183849096298,100,336.174203,-183.39183849096298,0.0,0.0
-158.5885961651802,100,336.858007,-158.5885961651802,0.0,0.0
-199.19158817082644,100,337.528151,-199.19158817082644,0.0,0.0
-194.25121702998877,100,338.237419,-191.25121702998877,-3.0,0.0
-206.53987845033407,100,367.006933,-204.53987845033407,-1.0,-1.0
-196.89418083429337,100,367.696485,-196.89418083429337,0.0,0.0
-186.34194100787863,100,368.35775,-185.34194100787863,0.0,-1.0
-229.17146135121584,100,369.042997,-229.17146135121584,0.0,0.0
-195.56463155895472,100,369.746701,-195.56463155895472,0.0,0.0
-244.4239813759923,100,370.428956,-244.4239813759923,0.0,0.0
-174.46504658274353,100,371.09718,-172.46504658274353,0.0,-2.0
-168.5822450146079,100,371.803133,-166.5822450146079,-2.0,0.0
-242.9787775874138,100,372.501936,-240.9787775874138,-2.0,0.0
-174.0443909317255,100,373.191594,-174.0443909317255,0.0,0.0
-153.53438162989914,100,402.152471,-153.53438162989914,0.0,0.0
-184.4906929731369,100,402.843901,-182.4906929731369,-2.0,0.0
-172.33656575717032,100,403.533376,-172.33656575717032,0.0,0.0
-187.72994449734688,100,404.234409,-185.72994449734688,0.0,-2.0
-141.18833802081645,100,404.943214,-138.18833802081645,0.0,-3.0
-230.81486317515373,100,405.653441,-230.81486317515373,0.0,0.0
-208.14586406946182,100,406.333762,-208.14586406946182,0.0,0.0
-217.71043126285076,100,407.013362,-217.71043126285076,0.0,0.0
-152.35776986181736,100,407.710005,-147.35776986181736,-5.0,0.0
-141.04755730368197,100,408.407212,-141.04755730368197,0.0,0.0
-175.4890326373279,100,436.999058,-174.4890326373279,0.0,-1.0
-210.89135091751814,100,437.680557,-206.89135091751814,0.0,-4.0
-133.69999305717647,100,438.36594,-133.69999305717647,0.0,0.0
-234.01700419187546,100,439.053235,-232.01700419187546,0.0,-2.0
-118.13652451522648,100,439.728286,-117.13652451522648,0.0,-1.0
-192.91362090408802,100,440.443979,-192.91362090408802,0.0,0.0
-145.0969582553953,100,441.146743,-140.0969582553953,-3.0,-2.0
-286.1631546616554,100,441.837512,-286.1631546616554,0.0,0.0
-197.67282493412495,100,442.501262,-193.67282493412495,0.0,-4.0
-152.1863837391138,100,443.187856,-152.1863837391138,0.0,0.0
-201.0592944789678,100,471.405282,-201.0592944789678,0.0,0.0
-228.75504490733147,100,472.085283,-226.75504490733147,-2.0,0.0
-145.33429338410497,100,472.785316,-143.33429338410497,0.0,-2.0
-222.26908921450377,100,473.469625,-222.26908921450377,0.0,0.0
-146.81145840883255,100,474.14587,-144.81145840883255,-2.0,0.0
-180.60320365428925,100,474.822708,-179.60320365428925,0.0,-1.0
-106.79258738271892,100,475.493332,-106.79258738271892,0.0,0.0
-179.57350082695484,100,476.201258,-179.57350082695484,0.0,0.0
-155.99867034330964,100,476.883127,-155.99867034330964,0.0,0.0
-200.62577894702554,100,477.551761,-200.62577894702554,0.0,0.0
-112.4406181499362,100,506.211575,-111.4406181499362,-1.0,0.0
-164.5682619959116,100,506.89998,-164.5682619959116,0.0,0.0
-155.8347115907818,100,507.598129,-154.8347115907818,0.0,-1.0
-176.11498618498445,100,508.302963,-175.11498618498445,0.0,-1.0
-243.92137092351913,100,509.019296,-243.92137092351913,0.0,0.0
-131.74715726822615,100,509.715238,-121.74715726822615,-5.0,-5.0
-144.82718342542648,100,510.420402,-144.82718342542648,0.0,0.0
-253.62977308034897,100,511.115246,-251.62977308034897,-1.0,-1.0
-216.9023222438991,100,511.811222,-212.9023222438991,-4.0,0.0
-226.86870649829507,100,512.501213,-226.86870649829507,0.0,0.0
-247.99425527639687,100,541.085339,-247.99425527639687,0.0,0.0
-123.41923752054572,100,541.781045,-123.41923752054572,0.0,0.0
-176.97796068154275,100,542.474196,-176.97796068154275,0.0,0.0
-202.10931505262852,100,543.146836,-202.10931505262852,0.0,0.0
-164.1370817385614,100,543.809276,-161.1370817385614,0.0,-3.0
-212.0369996726513,100,544.468773,-208.0369996726513,-2.0,-2.0
-204.1854581385851,100,545.149899,-204.1854581385851,0.0,0.0
-209.65847222507,100,545.815614,-209.65847222507,0.0,0.0
-139.53484392538667,100,546.480297,-139.53484392538667,0.0,0.0
-100.48606045544147,100,547.149608,-100.48606045544147,0.0,0.0
-124.1677632406354,100,576.100716,-124.1677632406354,0.0,0.0
-228.47675043717027,100,576.788996,-228.47675043717027,0.0,0.0
-197.75434128427878,100,577.480632,-194.75434128427878,0.0,-3.0
-328.1156766535714,100,578.168124,-328.1156766535714,0.0,0.0
-210.21811747550964,100,578.851921,-210.21811747550964,0.0,0.0
-168.3082513511181,100,579.515692,-166.3082513511181,0.0,-2.0
-209.3554892539978,100,580.207116,-209.3554892539978,0.0,0.0
-134.86953173018992,100,580.886501,-131.86953173018992,-3.0,0.0
-131.1725004222244,100,581.571207,-130.1725004222244,0.0,-1.0
-226.98331193625927,100,582.250297,-224.98331193625927,-2.0,0.0
-164.50592844188213,100,611.027471,-164.50592844188213,0.0,0.0
-138.8863977715373,100,611.741533,-136.8863977715373,-1.0,-1.0
-168.96562085300684,100,612.425462,-167.96562085300684,-1.0,0.0
-145.05720556527376,100,613.123176,-145.05720556527376,0.0,0.0
-254.64348050951958,100,613.818987,-254.64348050951958,0.0,0.0
-203.30863699316978,100,614.487886,-203.30863699316978,0.0,0.0
-168.27081442251801,100,615.188965,-165.27081442251801,0.0,-3.0
-172.62340864608996,100,615.887952,-172.62340864608996,0.0,0.0
-145.5533380061388,100,616.593323,-143.5533380061388,-1.0,-1.0
-287.93540897220373,100,617.258692,-285.93540897220373,0.0,-2.0
-202.58185522258282,100,646.064,-199.58185522258282,-3.0,0.0
-113.67175336740911,100,646.767566,-111.67175336740911,0.0,-2.0
-111.2526291012764,100,647.448194,-109.2526291012764,-1.0,-1.0
-121.43799499422312,100,648.134756,-120.43799499422312,-1.0,0.0
-184.23555785417557,100,648.830815,-184.23555785417557,0.0,0.0
-249.58096858859062,100,649.506836,-231.58096858859062,-14.0,-4.0
-207.99109411239624,100,650.193795,-203.99109411239624,-4.0,0.0
-133.38827200233936,100,650.879994,-127.38827200233936,-3.0,-3.0
-203.1663320735097,100,651.579122,-201.1663320735097,-2.0,0.0
-187.44165970385075,100,652.252028,-183.44165970385075,0.0,-4.0
-134.72322534769773,100,680.821008,-133.72322534769773,0.0,-1.0
-222.1258153617382,100,681.502698,-222.1258153617382,0.0,0.0
-265.23991928994656,100,682.175094,-265.23991928994656,0.0,0.0
-140.33284569345415,100,682.859294,-140.33284569345415,0.0,0.0
-161.97198415361345,100,683.56064,-161.97198415361345,0.0,0.0
-154.08743361383677,100,684.25086,-152.08743361383677,0.0,-2.0
-168.08951941132545,100,684.943781,-167.08951941132545,-1.0,0.0
-202.46276427805424,100,685.651309,-202.46276427805424,0.0,0.0
-261.6633168756962,100,686.349957,-247.66331687569618,-7.0,-7.0
-102.36211471445858,100,687.051357,-101.36211471445858,-1.0,0.0
-213.0649684453383,100,715.351059,-213.0649684453383,0.0,0.0
-195.59429939091206,100,716.043857,-193.59429939091206,-1.0,-1.0
-195.8388090878725,100,716.745053,-195.8388090878725,0.0,0.0
-187.1043749526143,100,717.459721,-182.1043749526143,0.0,-5.0
-226.46828573197126,100,718.15464,-226.46828573197126,0.0,0.0
-138.07578390464187,100,718.841396,-124.07578390464187,-7.0,-7.0
-158.61714849807322,100,719.551917,-158.61714849807322,0.0,0.0
-149.03709615021944,100,720.244251,-144.03709615021944,-5.0,0.0
-233.99317359924316,100,720.91739,-233.99317359924316,0.0,0.0
-154.70919391699135,100,721.600134,-148.70919391699135,-4.0,-2.0
-123.30188036896288,100,750.315999,-123.30188036896288,0.0,0.0
-232.17200177907944,100,751.031344,-232.17200177907944,0.0,0.0
-121.62356843426824,100,751.717169,-121.62356843426824,0.0,0.0
-190.57921460270882,100,752.415365,-188.57921460270882,-1.0,-1.0
-95.3850336400792,100,753.100534,-95.3850336400792,0.0,0.0
-171.982091486454,100,753.823045,-169.982091486454,-2.0,0.0
-197.1268348582089,100,754.530526,-197.1268348582089,0.0,0.0
-128.99918043799698,100,755.262249,-126.99918043799698,0.0,-2.0
-205.08123127371073,100,755.944494,-203.08123127371073,-2.0,0.0
-144.40176998078823,100,756.658395,-144.40176998078823,0.0,0.0
-152.9123811647296,100,785.501992,-152.9123811647296,0.0,0.0
-117.7673276271671,100,786.170338,-109.7673276271671,-4.0,-4.0
-135.45067471638322,100,786.841787,-134.45067471638322,-1.0,0.0
-118.09142403304577,100,787.527597,-116.09142403304577,0.0,-2.0
-144.45653420314193,100,788.204335,-143.45653420314193,-1.0,0.0
-149.95461683534086,100,788.843254,-147.95461683534086,-2.0,0.0
-167.91502193547785,100,789.517996,-165.91502193547785,0.0,-2.0
-135.0953429536894,100,790.205547,-135.0953429536894,0.0,0.0
-167.65884359553456,100,790.859556,-167.65884359553456,0.0,0.0
-203.1267658174038,100,791.55305,-195.1267658174038,0.0,-8.0
-180.95182821294293,100,819.58661,-176.95182821294293,-2.0,-2.0
-122.29303565435112,100,820.27375,-113.29303565435112,-9.0,0.0
-233.99490339308977,100,820.956659,-231.99490339308977,-1.0,-1.0
-143.57744940929115,100,821.620735,-140.57744940929115,-3.0,0.0
-247.96453821659088,100,822.298179,-241.96453821659088,-3.0,-3.0
-183.46761806309223,100,822.988678,-181.46761806309223,-2.0,0.0
-232.29126227647066,100,823.667479,-230.29126227647066,-1.0,-1.0
-154.00678453221917,100,824.368126,-152.00678453221917,0.0,-2.0
-205.3256323747337,100,825.055151,-205.3256323747337,0.0,0.0
-219.50934635847807,100,825.735073,-219.50934635847807,0.0,0.0
-195.51766888797283,100,853.989126,-187.51766888797283,-4.0,-4.0
-159.09802628308535,100,854.683189,-149.09802628308535,-3.0,-7.0
-127.40131877921522,100,855.373617,-121.40131877921522,-6.0,0.0
-203.55685690417886,100,856.048238,-203.55685690417886,0.0,0.0
-180.49537151306868,100,856.71697,-178.49537151306868,-1.0,-1.0
-144.90207469835877,100,857.37475,-144.90207469835877,0.0,0.0
-201.49837984144688,100,858.057105,-200.49837984144688,-1.0,0.0
-145.61041188798845,100,858.706183,-145.61041188798845,0.0,0.0
-164.11887627840042,100,859.396633,-164.11887627840042,0.0,0.0
-141.75343172438443,100,860.044798,-140.75343172438443,-1.0,0.0
-223.8174208328128,100,888.301103,-223.8174208328128,0.0,0.0
-188.2534869723022,100,888.977242,-182.2534869723022,-3.0,-3.0
-157.13011628389359,100,889.631468,-157.13011628389359,0.0,0.0
-186.20924286358058,100,890.27199,-184.20924286358058,0.0,-2.0
-99.07749810442328,100,890.919037,-99.07749810442328,0.0,0.0
-183.75301344320178,100,891.601838,-171.75301344320178,0.0,-12.0
-208.2322355657816,100,892.264008,-190.2322355657816,-5.0,-13.0
-166.80725282803178,100,892.918116,-166.80725282803178,0.0,0.0
-182.97887504845858,100,893.570536,-171.97887504845858,-11.0,0.0
-199.9694119170308,100,894.231967,-196.9694119170308,-3.0,0.0
-164.2249080762267,100,922.357568,-164.2249080762267,0.0,0.0
-141.7015945315361,100,923.060687,-141.7015945315361,0.0,0.0
-108.20452780649066,100,923.733741,-104.20452780649066,-2.0,-2.0
-118.10014122724533,100,924.426996,-118.10014122724533,0.0,0.0
-194.29278319329023,100,925.107678,-193.29278319329023,-1.0,0.0
-192.04711541440338,100,925.782801,-192.04711541440338,0.0,0.0
-210.2061195075512,100,926.47427,-210.2061195075512,0.0,0.0
-178.56349166110158,100,927.173445,-175.56349166110158,0.0,-3.0
-181.49427941814065,100,927.869723,-177.49427941814065,-4.0,0.0
-125.26283855549991,100,928.558683,-117.26283855549991,-8.0,0.0
-212.8563405163586,100,956.915697,-207.8563405163586,-5.0,0.0
-198.13270010054111,100,957.623817,-198.13270010054111,0.0,0.0
-149.8920574784279,100,958.32676,-149.8920574784279,0.0,0.0
-148.04627970978618,100,959.028004,-143.04627970978618,-1.0,-4.0
-95.39230594970286,100,959.702785,-95.39230594970286,0.0,0.0
-147.8331954870373,100,960.383921,-146.8331954870373,0.0,-1.0
-148.1543039381504,100,961.039866,-137.1543039381504,-11.0,0.0
-130.75383694749326,100,961.718503,-130.75383694749326,0.0,0.0
-209.14134128391743,100,962.416755,-209.14134128391743,0.0,0.0
-176.8512558043003,100,963.09484,-168.8512558043003,-5.0,-3.0
-124.81343318521976,100,991.264294,-121.81343318521976,-3.0,0.0
-146.91108014807105,100,991.968623,-144.91108014807105,0.0,-2.0
-182.53998097777367,100,992.663633,-182.53998097777367,0.0,0.0
-163.8297672122717,100,993.355962,-158.8297672122717,0.0,-5.0
-158.12089600414038,100,994.037318,-156.12089600414038,-2.0,0.0
-197.78338865190744,100,994.731802,-181.78338865190744,-6.0,-10.0
-187.04718321561813,100,995.418271,-187.04718321561813,0.0,0.0
-184.28596042096615,100,996.091445,-181.28596042096615,-1.0,-2.0
