# {"t_start": 1593311522.1998649, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2
-530.4397142753005,100,1.926517,-530.4397142753005,0.0,0.0
-238.7975770123303,100,2.55183,-236.7975770123303,0.0,-2.0
-194.08157694339752,100,3.171468,-194.08157694339752,0.0,0.0
-280.1379211470485,100,3.771262,-280.1379211470485,0.0,0.0
-234.86887340713292,100,4.354744,-234.86887340713292,0.0,0.0
-368.4675709605217,100,4.9661,-368.4675709605217,0.0,0.0
-413.01696452498436,100,5.579528,-413.01696452498436,0.0,0.0
-216.8638120442629,100,6.191692,-216.8638120442629,0.0,0.0
-348.30370366573334,100,6.775643,-348.30370366573334,0.0,0.0
-435.1081257946789,100,7.377486,-433.1081257946789,-2.0,0.0
-273.34580609202385,100,20.172486,-273.34580609202385,0.0,0.0
-296.9267404899001,100,20.764377,-292.9267404899001,0.0,-4.0
-234.74928268045187,100,21.366925,-234.74928268045187,0.0,0.0
-256.32632630318403,100,21.94828,-252.32632630318403,-4.0,0.0
-434.10147132724524,100,22.491708,-426.10147132724524,-4.0,-4.0
-144.49411521293223,100,23.075201,-140.49411521293223,-2.0,-2.0
-225.9311744235456,100,23.690559,-225.9311744235456,0.0,0.0
-521.8710224628448,100,24.291802,-521.8710224628448,0.0,0.0
-227.2597614377737,100,24.888692,-227.2597614377737,0.0,0.0
-439.6870049536228,100,25.514094,-439.6870049536228,0.0,0.0
-222.72847023420036,100,32.641918,-220.72847023420036,0.0,-2.0
-294.9631065055728,100,33.205712,-294.9631065055728,0.0,0.0
-454.4824835062027,100,33.795643,-450.4824835062027,-2.0,-2.0
-139.62988761812449,100,34.408954,-139.62988761812449,0.0,0.0
-389.44868353009224,100,35.015812,-386.44868353009224,0.0,-3.0
-232.6533127129078,100,35.627087,-226.6533127129078,-3.0,-3.0
-303.0861117169261,100,36.230618,-301.0861117169261,-1.0,-1.0
-296.22168051451445,100,36.858869,-294.22168051451445,-2.0,0.0
-239.07560125738382,100,37.438951,-227.07560125738382,-6.0,-6.0
-224.7804942280054,100,38.045979,-224.7804942280054,0.0,0.0
-272.5384973883629,100,45.386874,-272.5384973883629,0.0,0.0
-367.2094661742449,100,45.989322,-367.2094661742449,0.0,0.0
-345.6304718432948,100,46.56496,-345.6304718432948,0.0,0.0
-249.6943799033761,100,47.162074,-249.6943799033761,0.0,0.0
-143.6739782989025,100,47.753014,-143.6739782989025,0.0,0.0
-181.56229862198234,100,48.332094,-181.56229862198234,0.0,0.0
-210.40668473392725,100,48.940541,-210.40668473392725,0.0,0.0
-270.9293240606785,100,49.530428,-270.9293240606785,0.0,0.0
-226.63589540030807,100,50.10961,-226.63589540030807,0.0,0.0
-228.1037771254778,100,50.712107,-228.1037771254778,0.0,0.0
-288.8007737742737,100,57.879056,-288.8007737742737,0.0,0.0
-169.45022339001298,100,58.434365,-169.45022339001298,0.0,0.0
-291.01647928357124,100,59.002091,-291.01647928357124,0.0,0.0
-212.22151501476765,100,59.587293,-212.22151501476765,0.0,0.0
-341.41189447045326,100,60.19423,-341.41189447045326,0.0,0.0
-221.3156683407724,100,60.791313,-219.3156683407724,-2.0,0.0
-188.46526393853128,100,61.393384,-188.46526393853128,0.0,0.0
-250.343864351511,100,61.963162,-250.343864351511,0.0,0.0
-237.33573929592967,100,62.529213,-237.33573929592967,0.0,0.0
-205.704113278538,100,63.072722,-205.704113278538,0.0,0.0
-166.49692782759666,100,70.179053,-166.49692782759666,0.0,0.0
-231.38663280103356,100,70.785691,-229.38663280103356,-1.0,-1.0
-176.15744575858116,100,71.371744,-176.15744575858116,0.0,0.0
-197.12007753551006,100,71.968719,-197.12007753551006,0.0,0.0
-190.12648654915392,100,72.553914,-186.12648654915392,-2.0,-2.0
-261.27741488814354,100,73.16074,-261.27741488814354,0.0,0.0
