# {"t_start": 1593311522.3580441, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2
-306.2886852622032,100,1.768427,-306.2886852622032,0.0,0.0
-293.04697754234076,100,2.393141,-293.04697754234076,0.0,0.0
-338.4029409363866,100,3.013406,-338.4029409363866,0.0,0.0
-357.9407917559147,100,3.612404,-357.9407917559147,0.0,0.0
-327.9381941854954,100,4.197264,-327.9381941854954,0.0,0.0
-194.48469813354313,100,4.809048,-194.48469813354313,0.0,0.0
-380.53065782785416,100,5.421594,-380.53065782785416,0.0,0.0
-294.39490950107574,100,6.032888,-294.39490950107574,0.0,0.0
-136.34845177829266,100,6.61725,-136.34845177829266,0.0,0.0
-379.1692614853382,100,7.219646,-379.1692614853382,0.0,0.0
-263.0385990664363,100,20.014795,-263.0385990664363,0.0,0.0
-285.3747141472995,100,20.607141,-285.3747141472995,0.0,0.0
-209.60673663020134,100,21.208259,-209.60673663020134,0.0,0.0
-295.45240046083927,100,21.789292,-295.45240046083927,0.0,0.0
-153.07408150099218,100,22.333204,-153.07408150099218,0.0,0.0
-589.0032492727041,100,22.916398,-587.0032492727041,0.0,-2.0
-310.6876330599189,100,23.532255,-308.6876330599189,0.0,-2.0
-197.95075493305922,100,24.133457,-197.95075493305922,0.0,0.0
-288.3200526982546,100,24.731359,-288.3200526982546,0.0,0.0
-464.92940690740943,100,25.356199,-464.92940690740943,0.0,0.0
-168.49166699219495,100,32.483316,-167.49166699219495,-1.0,0.0
-192.53190162405372,100,33.047928,-192.53190162405372,0.0,0.0
-267.2709465995431,100,33.637923,-267.2709465995431,0.0,0.0
-384.2562772259116,100,34.250095,-384.2562772259116,0.0,0.0
-176.33641558885574,100,34.857143,-176.33641558885574,0.0,0.0
-217.0926728695631,100,35.469484,-217.0926728695631,0.0,0.0
-243.9722216874361,100,36.072248,-243.9722216874361,0.0,0.0
-237.94954085350037,100,36.700114,-235.94954085350037,-1.0,-1.0
-277.39142762310803,100,37.280958,-277.39142762310803,0.0,0.0
-227.71898268256336,100,37.886803,-222.71898268256336,-5.0,0.0
-199.93204301595688,100,45.229642,-195.93204301595688,-2.0,-2.0
-266.44527368992567,100,45.831754,-260.44527368992567,-6.0,0.0
-297.98529878258705,100,46.408062,-297.98529878258705,0.0,0.0
-243.80448795109987,100,47.004198,-243.80448795109987,0.0,0.0
-162.49595922976732,100,47.595449,-162.49595922976732,0.0,0.0
-284.3762245923281,100,48.173203,-284.3762245923281,0.0,0.0
-173.81346081197262,100,48.782802,-170.81346081197262,-3.0,0.0
-268.55609960854053,100,49.372982,-268.55609960854053,0.0,0.0
-202.17911160551012,100,49.95136,-202.17911160551012,0.0,0.0
-264.67853981256485,100,50.553755,-261.67853981256485,-3.0,0.0
-202.2798976674676,100,57.72069,-202.2798976674676,0.0,0.0
-205.1163637507707,100,58.27664,-205.1163637507707,0.0,0.0
-281.2072478234768,100,58.843622,-281.2072478234768,0.0,0.0
-231.35377494059503,100,59.428587,-231.35377494059503,0.0,0.0
-214.46249416470528,100,60.036355,-214.46249416470528,0.0,0.0
-209.43850561231375,100,60.63352,-209.43850561231375,0.0,0.0
-265.40989185124636,100,61.235563,-261.40989185124636,-2.0,-2.0
-310.4530526995659,100,61.804812,-310.4530526995659,0.0,0.0
-193.84153951704502,100,62.370895,-193.84153951704502,0.0,0.0
-255.87158093601465,100,62.914548,-255.87158093601465,0.0,0.0
-266.32243548333645,100,70.020623,-254.32243548333645,-5.0,-7.0
-271.85462845116854,100,70.627208,-271.85462845116854,0.0,0.0
-185.05552626401186,100,71.213841,-184.05552626401186,-1.0,0.0
-213.91723131015897,100,71.810989,-213.91723131015897,0.0,0.0
-281.10556250810623,100,72.396244,-279.10556250810623,0.0,-2.0
-201.9454607963562,100,73.002093,-197.9454607963562,-2.0,-2.0
-166.5750308916904,100,73.586703,-166.5750308916904,0.0,0.0
-203.43726766854525,100,74.165146,-203.43726766854525,0.0,0.0
-211.31957828998566,100,74.738202,-211.31957828998566,0.0,0.0
-185.26971306372434,100,75.289335,-185.26971306372434,0.0,0.0
-188.9958777949214,100,82.401449,-188.9958777949214,0.0,0.0
-270.87906312942505,100,82.988831,-270.87906312942505,0.0,0.0
-187.49864003062248,100,83.535303,-185.49864003062248,-2.0,0.0
-165.8394858846441,100,84.130735,-165.8394858846441,0.0,0.0
-145.4029188901186,100,84.715056,-145.4029188901186,0.0,0.0
-146.07469945400953,100,85.28902,-137.07469945400953,0.0,-9.0
-124.9536515250802,100,85.874211,-124.9536515250802,0.0,0.0
-235.99622539058328,100,86.477707,-233.99622539058328,-2.0,0.0
-243.67393842339516,100,87.04584,-235.67393842339516,-4.0,-4.0
-168.1874138172716,100,87.618,-168.1874138172716,0.0,0.0
-273.77836387604475,100,94.928991,-273.77836387604475,0.0,0.0
-108.70959429256618,100,95.530226,-108.70959429256618,0.0,0.0
-199.04299988597631,100,96.121206,-192.04299988597631,0.0,-7.0
-155.79561710357666,100,96.716525,-155.79561710357666,0.0,0.0
-208.33168123289943,100,97.301977,-204.33168123289943,0.0,-4.0
-110.97886180505157,100,97.902555,-106.97886180505157,-2.0,-2.0
-124.75012733414769,100,98.483188,-124.75012733414769,0.0,0.0
-219.89401818066835,100,99.060449,-219.89401818066835,0.0,0.0
-145.4287067912519,100,99.650545,-145.4287067912519,0.0,0.0
-288.6452860534191,100,100.242642,-288.6452860534191,0.0,0.0
-225.3084156513214,100,107.228045,-225.3084156513214,0.0,0.0
-182.4283463805914,100,107.808616,-182.4283463805914,0.0,0.0
-210.1218816190958,100,108.382968,-210.1218816190958,0.0,0.0
-271.4380569383502,100,108.961971,-271.4380569383502,0.0,0.0
-124.91973547963426,100,109.556336,-122.91973547963426,-2.0,0.0
-221.16172754764557,100,110.156748,-221.16172754764557,0.0,0.0
-222.02562741935253,100,110.735835,-222.02562741935253,0.0,0.0
-265.90145616978407,100,111.327615,-265.90145616978407,0.0,0.0
-192.63426421955228,100,111.908692,-191.63426421955228,-1.0,0.0
-170.53005286306143,100,112.525616,-170.53005286306143,0.0,0.0
-257.8606743812561,100,119.858677,-257.8606743812561,0.0,0.0
-157.7309820652008,100,120.43512,-153.7309820652008,-1.0,-3.0
-143.69574926793575,100,121.003193,-143.69574926793575,0.0,0.0
-228.1708957576193,100,121.572625,-228.1708957576193,0.0,0.0
-259.4587855041027,100,122.153212,-259.4587855041027,0.0,0.0
-170.03205782920122,100,122.761437,-169.03205782920122,0.0,-1.0
-97.14697230793536,100,123.355038,-97.14697230793536,0.0,0.0
-221.48623584210873,100,123.978851,-221.48623584210873,0.0,0.0
-227.13652044720948,100,124.557717,-226.13652044720948,0.0,-1.0
-234.09719291329384,100,125.167146,-230.09719291329384,-1.0,-3.0
-192.87188376486301,100,150.327226,-192.87188376486301,0.0,0.0
-169.16596611775458,100,150.917304,-169.16596611775458,0.0,0.0
-209.8503024429083,100,151.52076,-209.8503024429083,0.0,0.0
-143.1918969526887,100,152.094247,-143.1918969526887,0.0,0.0
-193.36989112198353,100,152.648857,-182.36989112198353,-10.0,-1.0
-144.7001453973353,100,153.207592,-144.7001453973353,0.0,0.0
-220.04828348755836,100,153.770454,-220.04828348755836,0.0,0.0
-234.03248915076256,100,154.31915,-234.03248915076256,0.0,0.0
-146.28104750812054,100,154.946059,-146.28104750812054,0.0,0.0
-265.02632789313793,100,155.546476,-265.02632789313793,0.0,0.0
-102.72786118276417,100,162.461486,-102.72786118276417,0.0,0.0
-292.60762155056,100,163.052303,-289.60762155056,-3.0,0.0
-143.17789178807288,100,163.645377,-141.17789178807288,-2.0,0.0
-177.34451150149107,100,164.232521,-177.34451150149107,0.0,0.0
-222.89820310473442,100,164.831086,-222.89820310473442,0.0,0.0
-193.32388670742512,100,165.438632,-193.32388670742512,0.0,0.0
-255.92934930324554,100,166.031155,-255.92934930324554,0.0,0.0
-166.51582341641188,100,166.573952,-165.51582341641188,0.0,-1.0
-170.85597758740187,100,167.137356,-168.85597758740187,-2.0,0.0
-99.42951169610023,100,167.692104,-95.42951169610023,-2.0,-2.0
-138.48647839576006,100,174.594147,-138.48647839576006,0.0,0.0
-178.69842068850994,100,175.174053,-178.69842068850994,0.0,0.0
-108.76839374750853,100,175.737795,-106.76839374750853,-1.0,-1.0
-182.5862803887576,100,176.345177,-178.5862803887576,0.0,-4.0
-122.40653759613633,100,176.90352,-121.40653759613633,-1.0,0.0
-163.50611440837383,100,177.474102,-163.50611440837383,0.0,0.0
-149.07149648014456,100,178.054328,-149.07149648014456,0.0,0.0
-219.07951368391514,100,178.612276,-219.07951368391514,0.0,0.0
-236.30869514495134,100,179.18023,-236.30869514495134,0.0,0.0
-201.88582863099873,100,179.758469,-201.88582863099873,0.0,0.0
-92.71720602922142,100,186.720809,-92.71720602922142,0.0,0.0
-170.35377344861627,100,187.311376,-170.35377344861627,0.0,0.0
-219.13294631242752,100,187.892142,-219.13294631242752,0.0,0.0
-266.8426688872278,100,188.472516,-265.8426688872278,0.0,-1.0
-145.56901056831703,100,189.052901,-145.56901056831703,0.0,0.0
-230.88329115137458,100,189.638339,-230.88329115137458,0.0,0.0
-108.3068662378937,100,190.199019,-108.3068662378937,0.0,0.0
-195.26223511248827,100,190.7874,-190.26223511248827,-5.0,0.0
-141.2912772744894,100,191.352928,-141.2912772744894,0.0,0.0
-190.97118101641536,100,191.929001,-190.97118101641536,0.0,0.0
-85.75966358184814,100,198.956904,-85.75966358184814,0.0,0.0
-206.46969172358513,100,199.540442,-206.46969172358513,0.0,0.0
-221.09380896389484,100,200.122945,-221.09380896389484,0.0,0.0
-149.6672716923058,100,200.703374,-149.6672716923058,0.0,0.0
-142.70280719548464,100,201.28397,-139.70280719548464,-1.0,-2.0
-184.91636804677546,100,201.8862,-182.91636804677546,0.0,-2.0
-172.52493677288294,100,202.454867,-172.52493677288294,0.0,0.0
