# {"t_start": 1593315419.6578429, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2
-270.2044648984447,100,2.518133,-270.2044648984447,0.0,0.0
-269.52096570283175,100,3.058255,-269.52096570283175,0.0,0.0
-302.9038466513157,100,3.546509,-302.9038466513157,0.0,0.0
-163.39557890594006,100,4.099697,-163.39557890594006,0.0,0.0
-697.4324006438255,100,4.627774,-697.4324006438255,0.0,0.0
-149.40241323970258,100,5.212293,-149.40241323970258,0.0,0.0
-306.520605891943,100,5.689938,-306.520605891943,0.0,0.0
-235.4235561573878,100,6.264312,-235.4235561573878,0.0,0.0
-311.8400796055794,100,6.828664,-311.8400796055794,0.0,0.0
-264.2439362369478,100,7.441315,-264.2439362369478,0.0,0.0
-363.7747520431876,100,23.956438,-359.7747520431876,-4.0,0.0
-266.50826916098595,100,24.657558,-264.50826916098595,-2.0,0.0
-360.71398440375924,100,25.325221,-358.71398440375924,0.0,-2.0
-203.18287186697125,100,25.960011,-203.18287186697125,0.0,0.0
-205.70528061687946,100,26.623901,-205.70528061687946,0.0,0.0
-215.3773406855762,100,27.196064,-215.3773406855762,0.0,0.0
-220.58029494807124,100,27.802971,-220.58029494807124,0.0,0.0
-177.78092627972364,100,28.404484,-177.78092627972364,0.0,0.0
-305.0531252026558,100,29.00576,-305.0531252026558,0.0,0.0
-243.04443725943565,100,29.637736,-232.04443725943565,-8.0,-3.0
-250.86534459516406,100,38.29247,-250.86534459516406,0.0,0.0
-233.38773523271084,100,38.958562,-233.38773523271084,0.0,0.0
-225.90949534997344,100,39.643208,-225.90949534997344,0.0,0.0
-191.0913449600339,100,40.248837,-189.0913449600339,0.0,-2.0
-174.2286280989647,100,40.82154,-174.2286280989647,0.0,0.0
-200.14204496145248,100,41.396471,-199.14204496145248,0.0,-1.0
-238.3154881298542,100,41.973614,-238.3154881298542,0.0,0.0
-234.84639110416174,100,42.592892,-234.84639110416174,0.0,0.0
-281.94061493873596,100,43.262903,-280.94061493873596,-1.0,0.0
-168.44916053675115,100,43.821567,-168.44916053675115,0.0,0.0
-247.30118162184954,100,52.51657,-247.30118162184954,0.0,0.0
-167.90447029471397,100,53.165452,-165.90447029471397,0.0,-2.0
-204.52207708358765,100,53.793807,-204.52207708358765,0.0,0.0
-188.1714037284255,100,54.387404,-188.1714037284255,0.0,0.0
-179.05831725895405,100,54.985631,-177.05831725895405,0.0,-2.0
-203.02046665921807,100,55.577331,-203.02046665921807,0.0,0.0
-178.66356471180916,100,56.171119,-177.66356471180916,-1.0,0.0
-321.339718028903,100,56.885695,-314.339718028903,-5.0,-2.0
-225.6654909197241,100,57.412979,-225.6654909197241,0.0,0.0
-232.77435113489628,100,57.935158,-232.77435113489628,0.0,0.0
-319.21954457461834,100,66.590106,-319.21954457461834,0.0,0.0
-216.848767997697,100,67.249986,-216.848767997697,0.0,0.0
-191.26095550041646,100,67.817888,-188.26095550041646,-3.0,0.0
-198.45412643626332,100,68.388143,-198.45412643626332,0.0,0.0
-161.68357691168785,100,68.985902,-161.68357691168785,0.0,0.0
-200.2135717123747,100,69.585531,-199.2135717123747,0.0,-1.0
-153.21370461210608,100,70.311471,-153.21370461210608,0.0,0.0
-242.7446276396513,100,70.910454,-240.7446276396513,-1.0,-1.0
-203.94800085946918,100,71.461377,-203.94800085946918,0.0,0.0
-194.89487781003118,100,71.967651,-187.89487781003118,-3.0,-4.0
-232.35250858590007,100,80.392664,-230.35250858590007,0.0,-2.0
-135.09844308905303,100,80.977975,-133.09844308905303,-2.0,0.0
-224.33448494970798,100,81.572669,-224.33448494970798,0.0,0.0
-227.2954973168671,100,82.132584,-223.2954973168671,-2.0,-2.0
-218.51571863144636,100,82.720801,-202.51571863144636,-9.0,-7.0
-266.8749322295189,100,83.394915,-266.8749322295189,0.0,0.0
-288.4276454001665,100,84.042773,-288.4276454001665,0.0,0.0
-211.4519291371107,100,84.619622,-211.4519291371107,0.0,0.0
-260.90775699168444,100,85.149056,-260.90775699168444,0.0,0.0
-216.72168578207493,100,85.652603,-216.72168578207493,0.0,0.0
-237.6245143674314,100,94.329298,-237.6245143674314,0.0,0.0
-182.43631178885698,100,94.909171,-180.43631178885698,-1.0,-1.0
-152.53304594382644,100,95.481674,-152.53304594382644,0.0,0.0
-204.12318290024996,100,96.056573,-204.12318290024996,0.0,0.0
-171.668275475502,100,96.628168,-171.668275475502,0.0,0.0
-211.7841257210821,100,97.347307,-211.7841257210821,0.0,0.0
-362.64484117925167,100,97.95162,-358.64484117925167,-2.0,-2.0
-147.80021817609668,100,98.571987,-147.80021817609668,0.0,0.0
-279.28326043486595,100,99.136073,-279.28326043486595,0.0,0.0
-170.64988835155964,100,99.774777,-170.64988835155964,0.0,0.0
-210.34287679195404,100,108.259035,-210.34287679195404,0.0,0.0
-201.0550352409482,100,108.844423,-200.0550352409482,0.0,-1.0
-159.88696777727455,100,109.457447,-158.88696777727455,0.0,-1.0
-219.12232722714543,100,110.125925,-219.12232722714543,0.0,0.0
-125.69451767019928,100,110.756463,-125.69451767019928,0.0,0.0
-187.58310323953629,100,111.330995,-187.58310323953629,0.0,0.0
-185.55331237241626,100,111.899487,-185.55331237241626,0.0,0.0
-210.30072964727879,100,112.512687,-210.30072964727879,0.0,0.0
-183.8420948740095,100,113.178113,-183.8420948740095,0.0,0.0
-212.59838482365012,100,113.688633,-210.59838482365012,-1.0,-1.0
-178.7083284035325,100,122.270993,-178.7083284035325,0.0,0.0
-179.29130562394857,100,122.820322,-179.29130562394857,0.0,0.0
-286.8066816329956,100,123.520156,-286.8066816329956,0.0,0.0
-181.29490567930043,100,124.097225,-181.29490567930043,0.0,0.0
-155.1597881168127,100,124.71719,-154.1597881168127,-1.0,0.0
-127.32647497020662,100,125.295438,-125.32647497020662,-2.0,0.0
-131.79625997692347,100,125.965991,-130.79625997692347,-1.0,0.0
-168.04056072980165,100,126.566408,-168.04056072980165,0.0,0.0
-214.8882252201438,100,127.143148,-214.8882252201438,0.0,0.0
-185.02449129940942,100,127.669218,-185.02449129940942,0.0,0.0
-254.7314008306712,100,136.047723,-254.7314008306712,0.0,0.0
-178.89728885889053,100,136.75819,-174.89728885889053,-2.0,-2.0
-185.3931115772575,100,137.360446,-185.3931115772575,0.0,0.0
-115.34011687338352,100,137.945118,-110.34011687338352,0.0,-5.0
-240.7573069445789,100,138.556727,-240.7573069445789,0.0,0.0
-163.42560746893287,100,139.262626,-160.42560746893287,-3.0,0.0
-265.68031308054924,100,139.875225,-264.68031308054924,-1.0,0.0
-147.95933471620083,100,140.468553,-147.95933471620083,0.0,0.0
-194.77422292530537,100,141.032617,-194.77422292530537,0.0,0.0
-192.60694620758295,100,141.590217,-190.60694620758295,0.0,-2.0
-199.63583122193813,100,150.130637,-198.63583122193813,0.0,-1.0
-386.10139814019203,100,150.730925,-376.10139814019203,-5.0,-5.0
-191.60208928957582,100,151.334087,-191.60208928957582,0.0,0.0
-168.57384778559208,100,151.926447,-168.57384778559208,0.0,0.0
-184.63610762357712,100,152.618501,-182.63610762357712,0.0,-2.0
-357.24171882867813,100,153.247248,-357.24171882867813,0.0,0.0
-213.44181475788355,100,153.82288,-213.44181475788355,0.0,0.0
-176.28124884516,100,154.416778,-176.28124884516,0.0,0.0
-258.8716019243002,100,155.159119,-254.8716019243002,-2.0,-2.0
-186.67823338508606,100,155.717353,-186.67823338508606,0.0,0.0
-250.71253317594528,100,163.963944,-250.71253317594528,0.0,0.0
-276.78794452548027,100,164.526842,-273.78794452548027,-3.0,0.0
-189.24990865774453,100,165.219163,-189.24990865774453,0.0,0.0
-241.6708998531103,100,165.842096,-241.6708998531103,0.0,0.0
