# {"t_start": 1593315419.6723483, "env_id": "MultiAgent-v0"} 
r,l,t,r0,r1,r2
-205.82047026231885,100,2.504092,-205.82047026231885,0.0,0.0
-334.4975526705384,100,3.045588,-334.4975526705384,0.0,0.0
-287.74291960150003,100,3.532203,-287.74291960150003,0.0,0.0
-326.0141684189439,100,4.085512,-326.0141684189439,0.0,0.0
-239.5642493367195,100,4.61366,-239.5642493367195,0.0,0.0
-173.36836500791833,100,5.199198,-173.36836500791833,0.0,0.0
-328.94465149287134,100,5.675691,-324.94465149287134,-2.0,-2.0
-228.83469526469707,100,6.249888,-228.83469526469707,0.0,0.0
-280.391170963645,100,6.815264,-280.391170963645,0.0,0.0
-333.6961766406894,100,7.427145,-333.6961766406894,0.0,0.0
-418.78674617409706,100,23.94097,-416.78674617409706,-2.0,0.0
-323.8073031064123,100,24.64547,-319.8073031064123,-2.0,-2.0
-271.19038838148117,100,25.312049,-263.19038838148117,-4.0,-4.0
-212.54511537961662,100,25.945736,-208.54511537961662,-2.0,-2.0
-428.8219786286354,100,26.609508,-425.8219786286354,-1.0,-2.0
-297.0212685652077,100,27.181977,-297.0212685652077,0.0,0.0
-189.42763705551624,100,27.789466,-184.42763705551624,0.0,-5.0
-320.11832504719496,100,28.393788,-320.11832504719496,0.0,0.0
-316.4508144855499,100,28.991999,-316.4508144855499,0.0,0.0
-197.37924812361598,100,29.624153,-197.37924812361598,0.0,0.0
-210.6749997138977,100,38.282164,-210.6749997138977,0.0,0.0
-222.31022725999355,100,38.94273,-222.31022725999355,0.0,0.0
-199.2799569964409,100,39.62992,-199.2799569964409,0.0,0.0
-185.0431295260787,100,40.234617,-185.0431295260787,0.0,0.0
-169.3461279850453,100,40.807372,-169.3461279850453,0.0,0.0
-208.62328839302063,100,41.383139,-208.62328839302063,0.0,0.0
-299.5870908126235,100,41.959054,-299.5870908126235,0.0,0.0
-330.71080616116524,100,42.581753,-330.71080616116524,0.0,0.0
-143.6147683756426,100,43.248326,-141.6147683756426,-2.0,0.0
-200.78589948266745,100,43.808011,-200.78589948266745,0.0,0.0
-174.3706526607275,100,52.503437,-166.3706526607275,-4.0,-4.0
-208.4480515420437,100,53.150737,-206.4480515420437,0.0,-2.0
-217.03070091456175,100,53.778632,-217.03070091456175,0.0,0.0
-234.7809877693653,100,54.373499,-230.7809877693653,-2.0,-2.0
-358.911831125617,100,54.971962,-356.911831125617,-2.0,0.0
-307.0403358563781,100,55.563001,-305.0403358563781,0.0,-2.0
-246.74842204153538,100,56.158391,-242.74842204153538,0.0,-4.0
-198.06176562607288,100,56.871483,-198.06176562607288,0.0,0.0
-218.58186875656247,100,57.397631,-216.58186875656247,0.0,-2.0
-208.93471866473556,100,57.92156,-208.93471866473556,0.0,0.0
-236.0970662459731,100,66.57749,-236.0970662459731,0.0,0.0
-233.6399671137333,100,67.236289,-233.6399671137333,0.0,0.0
-149.27717275358737,100,67.805366,-147.27717275358737,-2.0,0.0
-274.78192864358425,100,68.373988,-266.78192864358425,-4.0,-4.0
-168.0649451073259,100,68.973515,-166.0649451073259,-2.0,0.0
-209.95888670533895,100,69.571574,-209.95888670533895,0.0,0.0
-210.57321299239993,100,70.2973,-210.57321299239993,0.0,0.0
-228.8417955264449,100,70.897513,-225.8417955264449,-3.0,0.0
-213.6822721902281,100,71.448633,-211.6822721902281,-2.0,0.0
-230.5357193350792,100,71.953894,-230.5357193350792,0.0,0.0
-233.75754944235086,100,80.376179,-228.75754944235086,0.0,-5.0
-104.75561263319105,100,80.965812,-104.75561263319105,0.0,0.0
-235.89485841989517,100,81.557984,-231.89485841989517,-2.0,-2.0
-182.48315067775548,100,82.120248,-182.48315067775548,0.0,0.0
-211.89479876682162,100,82.705953,-211.89479876682162,0.0,0.0
-464.90767818689346,100,83.382668,-464.90767818689346,0.0,0.0
-221.05143672972918,100,84.028937,-221.05143672972918,0.0,0.0
-184.7003506794572,100,84.607272,-177.7003506794572,-7.0,0.0
-224.03003162518144,100,85.135165,-224.03003162518144,0.0,0.0
-191.03836949542165,100,85.639065,-191.03836949542165,0.0,0.0
-200.01153748482466,100,94.316978,-200.01153748482466,0.0,0.0
-220.7373528033495,100,94.894955,-218.7373528033495,0.0,-2.0
-167.94369253795594,100,95.466415,-159.94369253795594,-6.0,-2.0
-155.29979344457388,100,96.041311,-152.29979344457388,-3.0,0.0
-169.31112585030496,100,96.613767,-169.31112585030496,0.0,0.0
-204.0442879423499,100,97.334962,-204.0442879423499,0.0,0.0
-160.1116118505597,100,97.937178,-156.1116118505597,0.0,-4.0
-118.54789542779326,100,98.556746,-118.54789542779326,0.0,0.0
-175.96812853962183,100,99.12177,-175.96812853962183,0.0,0.0
-198.2541355639696,100,99.760191,-198.2541355639696,0.0,0.0
-114.0487801078707,100,108.246314,-112.0487801078707,0.0,-2.0
-185.3817495442927,100,108.828726,-185.3817495442927,0.0,0.0
-123.28837685286999,100,109.443875,-120.28837685286999,-2.0,-1.0
-246.67016810923815,100,110.107356,-239.67016810923815,-2.0,-5.0
-247.19758104532957,100,110.742985,-247.19758104532957,0.0,0.0
-271.00294406712055,100,111.317161,-269.00294406712055,0.0,-2.0
